Выборы Президента Российской Федерации																																																									
																																																									
Наименование Избирательной комиссии:    район Люблино																																																									
																																																									
Итоги голосования 																																																									
																																																									
		Сумма	УИК №1349	УИК №1350	УИК №1351	УИК №1352	УИК №1353	УИК №1354	УИК №1355	УИК №1356	УИК №1357	УИК №1358	УИК №1359	УИК №1360	УИК №1361	УИК №1362	УИК №1363	УИК №1364	УИК №1365	УИК №1366	УИК №1367	УИК №1368	УИК №1369	УИК №1370	УИК №1371	УИК №1372	УИК №1373	УИК №1374	УИК №1375	УИК №1376	УИК №1377	УИК №1378	УИК №1379	УИК №1380	УИК №1381	УИК №1382	УИК №1383	УИК №1384	УИК №1385	УИК №1386	УИК №1387	УИК №1388	УИК №1389	УИК №1390	УИК №1391	УИК №1392	УИК №1393	УИК №1394	УИК №3120	УИК №3121	УИК №3122	УИК №3123					
11	Число полученных открепительных  удостоверений	2475	70	60	35	50	60	60	60	20	30	60	60	50	40	50	40	80	60	60	50	70	70	50	70	60	60	40	25	40	40	20	60	70	50	60	50	60	44	46	45	30	80	20	50	30	100	140	0	0	0	0					
12	Число выданных открепительных удостоверений	1978	47	31	30	33	34	35	41	16	27	43	42	36	32	49	40	59	45	44	46	69	65	44	57	46	53	25	25	27	36	20	36	59	38	58	35	60	42	43	45	28	51	11	28	21	95	131	0	0	0	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	1364	34	33	98	72	15	17	10	23	15	23	16	17	24	17	27	46	1	8	23	66	36	0	58	26	29	26	40	16	31	16	17	29	15	28	13	22	39	30	14	17	51	41	40	31	29	18	30	33	0	4					
14	Число неиспользованных открепительных удостоверений	497	23	29	5	17	26	25	19	4	3	17	18	14	8	1	0	21	15	16	4	1	5	6	13	14	7	15	0	13	4	0	24	11	12	2	15	0	2	3	0	2	29	9	22	9	5	9	0	0	0	0					
15	"Число открепительных удостоверений, выданных в ТИК"	10	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	1	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																																									
18	. Глазьев Сергей Юрьевич	3192	99	70	49	62	89	58	53	42	39	54	54	63	55	83	84	87	89	84	73	93	98	79	75	59	77	53	25	47	67	34	94	67	91	90	71	155	63	58	56	60	105	18	29	17	85	64	6	34	32	3					
		5.24%	5.99%	7.12%	3.49%	6.33%	7.74%	5.32%	4.40%	5.78%	5.75%	5.43%	4.95%	7.04%	5.45%	6.29%	5.43%	5.70%	4.96%	4.80%	4.12%	4.82%	5.41%	4.82%	4.44%	4.61%	5.35%	5.80%	3.82%	4.82%	6.69%	4.63%	5.21%	4.13%	5.52%	5.52%	5.47%	8.69%	5.00%	4.98%	2.93%	5.41%	6.28%	3.84%	4.52%	2.41%	5.21%	4.20%	3.06%	6.39%	5.62%	1.86%					
19	. Малышкин Олег Александрович	934	27	11	21	12	9	14	11	16	11	14	16	15	12	16	20	13	21	35	19	29	30	18	43	23	41	19	8	20	15	12	17	29	17	18	26	17	16	19	27	18	16	5	17	25	23	24	0	12	17	20					
		1.53%	1.63%	1.12%	1.50%	1.22%	0.78%	1.28%	0.91%	2.20%	1.62%	1.41%	1.47%	1.68%	1.19%	1.21%	1.29%	0.85%	1.17%	2.00%	1.07%	1.50%	1.66%	1.10%	2.55%	1.80%	2.85%	2.08%	1.22%	2.05%	1.50%	1.63%	0.94%	1.79%	1.03%	1.10%	2.00%	0.95%	1.27%	1.63%	1.41%	1.62%	0.96%	1.07%	2.65%	3.54%	1.41%	1.57%	0.00%	2.26%	2.99%	12.42%					
20	. Миронов Сергей Михайлович	386	7	8	3	5	5	4	6	2	2	10	5	1	7	7	5	3	8	26	7	23	10	10	14	7	10	1	4	9	8	1	20	13	6	17	10	22	5	8	4	11	5	2	4	4	13	12	3	3	3	3					
		0.63%	0.42%	0.81%	0.21%	0.51%	0.43%	0.37%	0.50%	0.28%	0.29%	1.01%	0.46%	0.11%	0.69%	0.53%	0.32%	0.20%	0.45%	1.48%	0.39%	1.19%	0.55%	0.61%	0.83%	0.55%	0.70%	0.11%	0.61%	0.92%	0.80%	0.14%	1.11%	0.80%	0.36%	1.04%	0.77%	1.23%	0.40%	0.69%	0.21%	0.99%	0.30%	0.43%	0.62%	0.57%	0.80%	0.79%	1.53%	0.56%	0.53%	1.86%					
21	. Путин Владимир Владимирович	44662	1115	694	1085	724	823	782	836	488	489	712	791	634	752	964	1126	1135	1392	1243	1358	1333	1388	1195	1301	943	1006	648	516	732	695	558	1298	1318	1233	1225	980	1205	920	862	1570	861	1137	362	493	546	1121	1055	159	407	396	56					
		73.25%	67.41%	70.60%	77.28%	73.88%	71.57%	71.68%	69.38%	67.13%	72.12%	71.63%	72.44%	70.84%	74.46%	73.09%	72.83%	74.38%	77.64%	70.99%	76.59%	69.14%	76.64%	72.91%	77.03%	73.61%	69.96%	70.90%	78.90%	75.00%	69.43%	75.92%	71.91%	81.26%	74.73%	75.11%	75.44%	67.54%	73.07%	74.05%	82.24%	77.64%	67.96%	77.19%	76.91%	77.34%	68.69%	69.23%	81.12%	76.50%	69.60%	34.78%					
22	. Хакамада Ирина Муцуовна	3347	184	67	61	39	63	61	76	47	31	50	60	63	41	80	90	68	85	119	102	130	70	88	74	67	104	73	31	31	61	38	77	70	70	93	81	124	85	43	62	39	161	19	36	34	85	53	2	24	15	20					
		5.49%	11.12%	6.82%	4.34%	3.98%	5.48%	5.59%	6.31%	6.46%	4.57%	5.03%	5.49%	7.04%	4.06%	6.07%	5.82%	4.46%	4.74%	6.80%	5.75%	6.74%	3.87%	5.37%	4.38%	5.23%	7.23%	7.99%	4.74%	3.18%	6.09%	5.17%	4.27%	4.32%	4.24%	5.70%	6.24%	6.95%	6.75%	3.69%	3.25%	3.52%	9.62%	4.05%	5.62%	4.82%	5.21%	3.48%	1.02%	4.51%	2.64%	12.42%					
23	. Харитонов Николай Михайлович	4262	85	48	65	80	87	111	87	75	65	89	108	57	77	91	106	112	105	110	131	197	99	151	80	94	95	46	38	77	87	35	103	70	128	114	48	145	87	100	82	57	98	28	34	30	145	201	20	16	65	3					
		6.99%	5.14%	4.88%	4.63%	8.16%	7.57%	10.17%	7.22%	10.32%	9.59%	8.95%	9.89%	6.37%	7.62%	6.90%	6.86%	7.34%	5.86%	6.28%	7.39%	10.22%	5.47%	9.21%	4.74%	7.34%	6.61%	5.03%	5.81%	7.89%	8.69%	4.76%	5.71%	4.32%	7.76%	6.99%	3.70%	8.13%	6.91%	8.59%	4.30%	5.14%	5.86%	5.97%	5.30%	4.25%	8.88%	13.19%	10.20%	3.01%	11.42%	1.86%					
																																																									
24	Против всех	3685	127	77	73	52	70	49	119	48	38	52	49	58	60	66	101	96	74	124	83	116	111	84	94	71	95	70	24	52	60	47	181	48	87	63	72	116	74	67	87	56	136	34	20	41	137	102	5	32	35	52					
		6.04%	7.68%	7.83%	5.20%	5.31%	6.09%	4.49%	9.88%	6.60%	5.60%	5.23%	4.49%	6.48%	5.94%	5.00%	6.53%	6.29%	4.13%	7.08%	4.68%	6.02%	6.13%	5.13%	5.57%	5.54%	6.61%	7.66%	3.67%	5.33%	5.99%	6.39%	10.03%	2.96%	5.27%	3.86%	5.54%	6.50%	5.88%	5.76%	4.56%	5.05%	8.13%	7.25%	3.12%	5.81%	8.39%	6.69%	2.55%	6.02%	6.15%	32.30%					
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
