Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																																	
Дата голосования: 04.12.2011																																																	
																																																	
Наименование Избирательной комиссии:    Льговская																																																	
																																																	
Сводная таблица результатов выборов																																																	
																																																	
		Сумма	УИК №649	УИК №650	УИК №651	УИК №652	УИК №653	УИК №654	УИК №655	УИК №656	УИК №657	УИК №658	УИК №659	УИК №660	УИК №661	УИК №662	УИК №663	УИК №664	УИК №665	УИК №666	УИК №667	УИК №668	УИК №669	УИК №670	УИК №671	УИК №672	УИК №673	УИК №674	УИК №675	УИК №676	УИК №677	УИК №678	УИК №679	УИК №680	УИК №681	УИК №682	УИК №683	УИК №684	УИК №685	УИК №686	УИК №687	УИК №688	УИК №689	УИК №690					
12	"Число открепительных удостоверений, выданных избирателям на избирательном участке"	119	1	2	0	0	0	6	1	4	1	10	10	0	0	7	0	4	1	1	3	3	0	1	1	2	10	3	1	1	2	1	0	0	1	7	1	3	7	0	0	12	4	8					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	164	14	4	2	1	3	1	5	4	1	4	2	3	2	4	3	2	4	1	9	2	1	8	6	2	5	6	5	7	4	4	4	1	2	3	7	5	5	2	1	5	5	5					
14	Число погашенных неиспользованных открепительных удостоверений	291	14	8	10	10	7	4	9	6	6	0	0	7	7	3	10	3	9	9	7	7	7	9	9	8	0	7	6	9	8	9	10	7	9	8	9	7	3	7	7	8	6	2					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	7	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	1	1	0					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																																	
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	869	47	17	8	9	11	32	38	10	23	11	23	11	19	12	10	11	15	19	25	37	1	16	12	34	17	14	11	40	25	24	13	17	26	22	26	29	29	3	10	50	26	36					
		12.64%	17.41%	15.60%	8.79%	8.74%	18.97%	15.31%	19.79%	5.99%	25.00%	8.40%	11.44%	11.70%	32.76%	6.67%	10.31%	11.46%	14.02%	15.45%	13.02%	14.92%	2.17%	12.31%	15.38%	13.88%	10.90%	7.29%	18.33%	18.02%	12.89%	12.63%	12.26%	20.24%	12.15%	8.91%	12.21%	13.12%	7.97%	7.14%	11.49%	10.04%	13.61%	12.95%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	769	27	10	14	5	1	24	14	9	11	27	30	7	7	19	8	4	19	25	14	32	9	10	4	39	15	12	6	20	18	15	12	11	16	27	28	29	23	14	4	85	31	34					
		11.18%	10.00%	9.17%	15.38%	4.85%	1.72%	11.48%	7.29%	5.39%	11.96%	20.61%	14.93%	7.45%	12.07%	10.56%	8.25%	4.17%	17.76%	20.33%	7.29%	12.90%	19.57%	7.69%	5.13%	15.92%	9.62%	6.25%	10.00%	9.01%	9.28%	7.89%	11.32%	13.10%	7.48%	10.93%	13.15%	13.12%	6.32%	33.33%	4.60%	17.07%	16.23%	12.23%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	61	3	1	1	0	1	1	2	0	0	1	2	0	0	2	1	2	0	1	2	2	2	2	1	5	0	1	2	3	2	1	0	0	3	2	0	1	3	1	0	5	2	3					
		0.89%	1.11%	0.92%	1.10%	0.00%	1.72%	0.48%	1.04%	0.00%	0.00%	0.76%	0.99%	0.00%	0.00%	1.11%	1.03%	2.08%	0.00%	0.81%	1.04%	0.81%	4.35%	1.54%	1.28%	2.04%	0.00%	0.52%	3.33%	1.35%	1.03%	0.53%	0.00%	0.00%	1.40%	0.81%	0.00%	0.45%	0.82%	2.38%	0.00%	1.00%	1.05%	1.08%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	1123	41	12	17	6	10	21	33	29	13	25	39	13	12	53	12	24	13	30	38	63	5	20	6	27	21	13	9	40	37	26	11	5	29	30	24	26	47	2	23	137	33	48					
		16.33%	15.19%	11.01%	18.68%	5.83%	17.24%	10.05%	17.19%	17.37%	14.13%	19.08%	19.40%	13.83%	20.69%	29.44%	12.37%	25.00%	12.15%	24.39%	19.79%	25.40%	10.87%	15.38%	7.69%	11.02%	13.46%	6.77%	15.00%	18.02%	19.07%	13.68%	10.38%	5.95%	13.55%	12.15%	11.27%	11.76%	12.91%	4.76%	26.44%	27.51%	17.28%	17.27%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	48	4	0	0	0	0	1	1	3	0	1	0	0	0	0	0	0	1	0	0	3	0	0	2	1	1	1	1	2	2	3	1	3	2	0	0	0	4	2	0	6	1	2					
		0.70%	1.48%	0.00%	0.00%	0.00%	0.00%	0.48%	0.52%	1.80%	0.00%	0.76%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.93%	0.00%	0.00%	1.21%	0.00%	0.00%	2.56%	0.41%	0.64%	0.52%	1.67%	0.90%	1.03%	1.58%	0.94%	3.57%	0.93%	0.00%	0.00%	0.00%	1.10%	4.76%	0.00%	1.20%	0.52%	0.72%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	3889	143	66	51	83	32	128	100	113	45	61	105	60	20	92	64	54	57	48	106	104	29	81	53	135	102	147	31	114	106	114	69	48	131	165	133	135	249	19	49	203	96	148					
		56.56%	52.96%	60.55%	56.04%	80.58%	55.17%	61.24%	52.08%	67.66%	48.91%	46.56%	52.24%	63.83%	34.48%	51.11%	65.98%	56.25%	53.27%	39.02%	55.21%	41.94%	63.04%	62.31%	67.95%	55.10%	65.38%	76.56%	51.67%	51.35%	54.64%	60.00%	65.09%	57.14%	61.21%	66.80%	62.44%	61.09%	68.41%	45.24%	56.32%	40.76%	50.26%	53.24%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	11	0	0	0	0	0	1	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	1	0	2					
		0.16%	0.00%	0.00%	0.00%	0.00%	0.00%	0.48%	0.52%	0.60%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	1.03%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.41%	0.00%	0.00%	0.00%	0.00%	0.52%	0.00%	0.00%	0.00%	0.47%	0.00%	0.00%	0.00%	0.27%	0.00%	0.00%	0.20%	0.00%	0.72%					
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
