Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																										
Дата голосования: 02.12.2007																																										
																																										
Наименование Избирательной комиссии:    Половинская																																										
																																										
Сводная таблица результатов выборов																																										
																																										
		Сумма	УИК №767	УИК №768	УИК №769	УИК №770	УИК №771	УИК №772	УИК №773	УИК №774	УИК №775	УИК №776	УИК №777	УИК №778	УИК №779	УИК №780	УИК №781	УИК №782	УИК №783	УИК №784	УИК №785	УИК №786	УИК №787	УИК №788	УИК №789	УИК №790	УИК №791	УИК №792	УИК №793	УИК №794	УИК №795	УИК №796	УИК №797	УИК №798	УИК №799	УИК №1154	УИК №1175					
		0.30%	0.42%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	1.01%	0.31%	0.28%	0.49%	0.56%	0.00%	0.00%	1.68%	0.43%	0.00%	0.72%	0.00%	1.18%	0.00%	0.28%	0.00%	0.00%	0.38%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
20	3.Политическая партия «Демократическая партия России»	8	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	1	0	0	0	0	0	0	1					
		0.10%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.47%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.36%	0.00%	0.00%	0.00%	0.28%	0.00%	0.00%	0.38%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.32%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	768	59	9	12	31	11	10	25	34	7	26	14	71	91	55	26	3	6	5	18	6	48	15	6	14	24	8	36	23	13	11	19	6	2	7	17					
		9.75%	12.47%	3.96%	6.06%	10.26%	12.94%	31.25%	20.33%	16.04%	6.03%	14.36%	14.14%	11.18%	12.69%	9.05%	4.88%	3.23%	7.23%	4.20%	7.73%	8.33%	8.62%	12.40%	3.53%	28.00%	6.74%	9.52%	10.50%	8.68%	17.33%	16.67%	8.88%	12.50%	5.41%	16.28%	5.50%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	33	2	2	2	0	0	0	0	1	0	0	1	6	3	3	3	0	0	0	0	0	3	0	0	0	0	0	3	0	0	0	3	0	0	1	0					
		0.42%	0.42%	0.88%	1.01%	0.00%	0.00%	0.00%	0.00%	0.47%	0.00%	0.00%	1.01%	0.94%	0.42%	0.49%	0.56%	0.00%	0.00%	0.00%	0.00%	0.00%	0.54%	0.00%	0.00%	0.00%	0.00%	0.00%	0.87%	0.00%	0.00%	0.00%	1.40%	0.00%	0.00%	2.33%	0.00%					
23	6.Политическая партия «Партия социальной справедливости»	9	0	0	0	0	0	0	0	1	1	0	0	0	1	1	0	0	0	0	1	0	1	0	0	1	0	0	1	0	0	0	0	1	0	0	0					
		0.11%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.47%	0.86%	0.00%	0.00%	0.00%	0.14%	0.16%	0.00%	0.00%	0.00%	0.00%	0.43%	0.00%	0.18%	0.00%	0.00%	2.00%	0.00%	0.00%	0.29%	0.00%	0.00%	0.00%	0.00%	2.08%	0.00%	0.00%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	905	51	9	34	53	11	3	22	27	10	38	6	69	70	61	87	11	14	12	22	3	48	18	8	8	48	3	33	21	17	6	23	11	2	4	42					
		11.49%	10.78%	3.96%	17.17%	17.55%	12.94%	9.38%	17.89%	12.74%	8.62%	20.99%	6.06%	10.87%	9.76%	10.03%	16.32%	11.83%	16.87%	10.08%	9.44%	4.17%	8.62%	14.88%	4.71%	16.00%	13.48%	3.57%	9.62%	7.92%	22.67%	9.09%	10.75%	22.92%	5.41%	9.30%	13.59%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	223	12	4	4	5	1	3	1	5	4	6	5	20	32	13	12	0	3	2	5	0	21	1	5	1	9	1	14	11	3	0	9	0	2	2	7					
		2.83%	2.54%	1.76%	2.02%	1.66%	1.18%	9.38%	0.81%	2.36%	3.45%	3.31%	5.05%	3.15%	4.46%	2.14%	2.25%	0.00%	3.61%	1.68%	2.15%	0.00%	3.77%	0.83%	2.94%	2.00%	2.53%	1.19%	4.08%	4.15%	4.00%	0.00%	4.21%	0.00%	5.41%	4.65%	2.27%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	68	4	3	0	6	0	0	0	1	0	3	3	8	12	6	2	0	1	0	3	0	3	0	0	0	3	1	1	0	0	2	0	1	0	2	3					
		0.86%	0.85%	1.32%	0.00%	1.99%	0.00%	0.00%	0.00%	0.47%	0.00%	1.66%	3.03%	1.26%	1.67%	0.99%	0.38%	0.00%	1.20%	0.00%	1.29%	0.00%	0.54%	0.00%	0.00%	0.00%	0.84%	1.19%	0.29%	0.00%	0.00%	3.03%	0.00%	2.08%	0.00%	4.65%	0.97%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	5424	323	177	123	186	60	13	70	130	92	99	64	427	480	433	379	76	59	94	159	52	407	79	146	21	255	68	241	199	33	40	154	18	27	25	215					
		68.84%	68.29%	77.97%	62.12%	61.59%	70.59%	40.63%	56.91%	61.32%	79.31%	54.70%	64.65%	67.24%	66.95%	71.22%	71.11%	81.72%	71.08%	78.99%	68.24%	72.22%	73.07%	65.29%	85.88%	42.00%	71.63%	80.95%	70.26%	75.09%	44.00%	60.61%	71.96%	37.50%	72.97%	58.14%	69.58%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	24	4	1	0	1	0	0	0	0	0	0	0	1	3	3	4	1	0	0	0	0	1	0	2	1	0	0	0	0	0	0	0	0	0	0	2					
		0.30%	0.85%	0.44%	0.00%	0.33%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.16%	0.42%	0.49%	0.75%	1.08%	0.00%	0.00%	0.00%	0.00%	0.18%	0.00%	1.18%	2.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.65%					
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
