Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																													
Дата голосования: 04.12.2011																													
																													
Наименование Избирательной комиссии:    Медвенская																													
																													
Сводная таблица результатов выборов																													
																													
		Сумма	УИК №723	УИК №724	УИК №725	УИК №726	УИК №727	УИК №728	УИК №729	УИК №730	УИК №731	УИК №732	УИК №733	УИК №734	УИК №735	УИК №736	УИК №737	УИК №738	УИК №739	УИК №740	УИК №741	УИК №742	УИК №743	УИК №744					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	84	11	19	6	2	3	6	1	2	3	1	1	1	0	0	1	1	3	2	7	6	2	6					
		0.93%	1.35%	1.25%	1.05%	0.44%	0.99%	1.12%	0.29%	0.62%	1.70%	0.48%	0.43%	0.54%	0.00%	0.00%	0.22%	0.49%	0.52%	0.53%	1.79%	2.67%	1.01%	1.66%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	1530	168	299	71	85	64	54	67	35	23	22	34	14	100	43	59	30	80	70	75	37	31	69					
		16.92%	20.66%	19.68%	12.46%	18.68%	21.19%	10.06%	19.71%	10.90%	13.07%	10.48%	14.59%	7.57%	22.78%	27.74%	12.94%	14.63%	13.94%	18.52%	19.23%	16.44%	15.66%	19.06%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	119	13	37	0	3	2	2	5	6	1	0	3	0	5	1	6	5	0	10	11	1	6	2					
		1.32%	1.60%	2.44%	0.00%	0.66%	0.66%	0.37%	1.47%	1.87%	0.57%	0.00%	1.29%	0.00%	1.14%	0.65%	1.32%	2.44%	0.00%	2.65%	2.82%	0.44%	3.03%	0.55%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	5017	370	693	380	238	168	378	160	233	109	127	146	129	242	80	326	118	335	208	144	118	109	206					
		55.48%	45.51%	45.62%	66.67%	52.31%	55.63%	70.39%	47.06%	72.59%	61.93%	60.48%	62.66%	69.73%	55.13%	51.61%	71.49%	57.56%	58.36%	55.03%	36.92%	52.44%	55.05%	56.91%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	31	3	9	4	3	0	2	1	0	0	0	0	0	0	0	2	0	2	3	1	1	0	0					
		0.34%	0.37%	0.59%	0.70%	0.66%	0.00%	0.37%	0.29%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.44%	0.00%	0.35%	0.79%	0.26%	0.44%	0.00%	0.00%					
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
