Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																				
Дата голосования: 07.12.2003 0:00:00																																				
																																				
Наименование Избирательной комиссии:    Старомайнская																																				
																																				
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																				
																																				
		Сумма	УИК №553	УИК №554	УИК №555	УИК №556	УИК №557	УИК №558	УИК №559	УИК №560	УИК №561	УИК №562	УИК №563	УИК №564	УИК №565	УИК №566	УИК №567	УИК №568	УИК №569	УИК №570	УИК №571	УИК №572	УИК №573	УИК №574	УИК №575	УИК №576	УИК №577	УИК №578	УИК №579	УИК №580	УИК №581					
25	"8. ""Народно-республиканская партия России"""	14	0	1	0	0	0	1	1	0	0	1	0	2	2	1	0	0	1	0	1	0	1	0	0	0	0	0	0	1	1					
		0.16%	0.0%	0.10%	0.0%	0.0%	0.0%	1.96%	2.04%	0.0%	0.0%	0.44%	0.0%	1.11%	1.04%	0.35%	0.0%	0.0%	0.25%	0.0%	0.60%	0.0%	0.45%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.56%	0.22%					
26	"9. ""Российская экологическая партия ""Зеленые"""	19	3	3	2	3	0	0	0	0	0	2	0	1	0	1	0	0	0	0	0	2	0	0	0	1	0	1	0	0	0					
		0.22%	0.32%	0.31%	0.24%	0.57%	0.0%	0.0%	0.0%	0.0%	0.0%	0.88%	0.0%	0.55%	0.0%	0.35%	0.0%	0.0%	0.0%	0.0%	0.0%	0.72%	0.0%	0.0%	0.0%	0.45%	0.0%	0.21%	0.0%	0.0%	0.0%					
27	"10. ""Аграрная партия России"""	915	43	39	51	85	3	15	7	12	4	41	4	16	19	41	19	94	74	7	25	21	16	47	35	37	11	91	14	19	25					
		10.73%	4.70%	4.09%	6.17%	16.22%	5.35%	29.41%	14.28%	4.85%	7.01%	18.22%	5.33%	8.88%	9.94%	14.74%	13.38%	32.86%	18.59%	3.72%	15.24%	7.58%	7.27%	23.5%	7.79%	16.66%	7.85%	19.91%	9.85%	10.67%	5.69%					
28	"11. ""Истинные патриоты России"""	6	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	1	1					
		0.07%	0.0%	0.0%	0.12%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.35%	0.0%	0.0%	0.25%	0.0%	0.0%	0.0%	0.0%	0.0%	0.22%	0.0%	0.0%	0.0%	0.0%	0.56%	0.22%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	69	7	7	8	0	0	0	0	1	0	4	5	0	1	4	1	3	0	1	0	3	1	5	5	3	3	1	0	1	5					
		0.80%	0.76%	0.73%	0.96%	0.0%	0.0%	0.0%	0.0%	0.40%	0.0%	1.77%	6.66%	0.0%	0.52%	1.43%	0.70%	1.04%	0.0%	0.53%	0.0%	1.08%	0.45%	2.5%	1.11%	1.35%	2.14%	0.21%	0.0%	0.56%	1.13%					
30	"13. ""Демократическая партия России"""	11	3	0	0	0	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	2	0	0					
		0.12%	0.32%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.80%	0.0%	0.88%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.45%	0.0%	0.22%	0.0%	0.0%	0.0%	1.40%	0.0%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	27	1	2	3	0	0	0	0	2	0	0	0	1	0	1	1	1	0	0	0	0	1	1	4	0	1	4	0	0	4					
		0.31%	0.10%	0.21%	0.36%	0.0%	0.0%	0.0%	0.0%	0.80%	0.0%	0.0%	0.0%	0.55%	0.0%	0.35%	0.70%	0.34%	0.0%	0.0%	0.0%	0.0%	0.45%	0.5%	0.89%	0.0%	0.71%	0.87%	0.0%	0.0%	0.91%					
32	"15. ""Партия СЛОН"""	7	1	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	1	0	0	0	0	0	0	0	0	0	0	1					
		0.08%	0.10%	0.10%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.40%	0.0%	0.25%	0.53%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.22%					
33	"16. ""Родина"" (народно-патриотический союз)"""	452	77	53	47	20	2	2	3	10	1	11	1	10	16	10	0	6	23	0	14	12	14	9	22	9	4	35	9	9	23					
		5.30%	8.42%	5.56%	5.69%	3.81%	3.57%	3.92%	6.12%	4.04%	1.75%	4.88%	1.33%	5.55%	8.37%	3.59%	0.0%	2.09%	5.77%	0.0%	8.53%	4.33%	6.36%	4.5%	4.89%	4.05%	2.85%	7.65%	6.33%	5.05%	5.23%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	38	7	3	2	0	1	0	0	0	0	2	0	2	1	1	1	0	1	2	3	2	2	1	0	1	0	2	0	0	4					
		0.44%	0.76%	0.31%	0.24%	0.0%	1.78%	0.0%	0.0%	0.0%	0.0%	0.88%	0.0%	1.11%	0.52%	0.35%	0.70%	0.0%	0.25%	1.06%	1.82%	0.72%	0.90%	0.5%	0.0%	0.45%	0.0%	0.43%	0.0%	0.0%	0.91%					
35	"18. ""ЛДПР"""	1149	150	156	145	83	10	1	2	44	2	34	1	24	21	45	20	17	72	40	14	35	15	11	18	29	25	44	8	24	59					
		13.47%	16.41%	16.38%	17.55%	15.83%	17.85%	1.96%	4.08%	17.81%	3.50%	15.11%	1.33%	13.33%	10.99%	16.18%	14.08%	5.94%	18.09%	21.27%	8.53%	12.63%	6.81%	5.5%	4.00%	13.06%	17.85%	9.62%	5.63%	13.48%	13.43%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	144	14	11	12	4	1	1	0	9	0	3	0	2	3	1	4	3	6	2	6	3	0	10	3	7	1	14	5	4	15					
		1.68%	1.53%	1.15%	1.45%	0.76%	1.78%	1.96%	0.0%	3.64%	0.0%	1.33%	0.0%	1.11%	1.57%	0.35%	2.81%	1.04%	1.50%	1.06%	3.65%	1.08%	0.0%	5.0%	0.66%	3.15%	0.71%	3.06%	3.52%	2.24%	3.41%					
37	"20. ""Политическая партия ""Единая Россия"""	3041	331	385	322	194	29	24	13	81	42	78	46	58	79	101	45	83	116	78	15	125	89	73	84	77	56	137	60	61	159					
		35.66%	36.21%	40.44%	38.98%	37.02%	51.78%	47.05%	26.53%	32.79%	73.68%	34.66%	61.33%	32.22%	41.36%	36.33%	31.69%	29.02%	29.14%	41.48%	9.14%	45.12%	40.45%	36.5%	18.70%	34.68%	39.99%	29.97%	42.25%	34.26%	36.21%					
38	"21. ""Российская Конституционно-демократическая партия"""	15	1	0	1	0	1	0	1	0	1	0	0	0	0	0	0	3	2	0	0	0	0	0	1	0	0	0	0	0	4					
		0.17%	0.10%	0.0%	0.12%	0.0%	1.78%	0.0%	2.04%	0.0%	1.75%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.04%	0.50%	0.0%	0.0%	0.0%	0.0%	0.0%	0.22%	0.0%	0.0%	0.0%	0.0%	0.0%	0.91%					
39	"22. ""Развитие предпринимательства"""	19	6	2	4	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	3	1	0	0					
		0.22%	0.65%	0.21%	0.48%	0.0%	0.0%	0.0%	0.0%	0.40%	0.0%	0.0%	0.0%	0.55%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.45%	0.0%	0.0%	0.0%	0.0%	0.65%	0.70%	0.0%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	1273	135	122	80	39	5	4	16	37	2	9	9	42	21	43	28	50	50	21	65	41	57	19	204	16	21	51	16	19	51					
		14.92%	14.77%	12.81%	9.68%	7.44%	8.92%	7.84%	32.65%	14.97%	3.50%	4.0%	12.0%	23.33%	10.99%	15.46%	19.71%	17.48%	12.56%	11.17%	39.63%	14.80%	25.90%	9.5%	45.43%	7.20%	14.99%	11.15%	11.26%	10.67%	11.61%					
																																				
41	Против всех	409	40	68	48	26	0	0	1	18	2	5	1	13	8	8	3	2	9	19	6	14	5	3	11	16	5	29	20	14	15					
		4.79%	4.37%	7.14%	5.81%	4.96%	0.0%	0.0%	2.04%	7.28%	3.50%	2.22%	1.33%	7.22%	4.18%	2.87%	2.11%	0.69%	2.26%	10.10%	3.65%	5.05%	2.27%	1.5%	2.44%	7.20%	3.57%	6.34%	14.08%	7.86%	3.41%					
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
