Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																														
Дата голосования: 02.12.2007																														
																														
Наименование Избирательной комиссии:    Мучкапская																														
																														
Сводная таблица результатов выборов																														
																														
		Сумма	УИК №428	УИК №429	УИК №430	УИК №431	УИК №432	УИК №433	УИК №434	УИК №435	УИК №436	УИК №437	УИК №438	УИК №439	УИК №440	УИК №441	УИК №442	УИК №443	УИК №444	УИК №445	УИК №446	УИК №447	УИК №448	УИК №449	УИК №450					
20	3.Политическая партия «Демократическая партия России»	11	1	3	1	0	0	1	1	0	0	0	1	0	0	0	0	0	0	1	0	1	1	0	0					
		0.12%	0.08%	0.25%	0.08%	0.00%	0.00%	0.49%	0.19%	0.00%	0.00%	0.00%	0.20%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.19%	0.00%	0.21%	0.26%	0.00%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	1129	148	166	140	3	35	33	81	15	45	35	49	11	20	29	15	19	19	106	22	71	60	7	0					
		12.75%	12.00%	13.84%	10.99%	3.03%	12.46%	16.26%	15.11%	12.93%	11.66%	16.99%	9.59%	11.34%	9.90%	9.32%	11.36%	8.44%	10.86%	20.00%	11.17%	14.64%	15.58%	16.28%	0.00%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	23	2	3	4	1	1	1	3	0	1	0	1	0	2	0	2	0	0	0	1	0	1	0	0					
		0.26%	0.16%	0.25%	0.31%	1.01%	0.36%	0.49%	0.56%	0.00%	0.26%	0.00%	0.20%	0.00%	0.99%	0.00%	1.52%	0.00%	0.00%	0.00%	0.51%	0.00%	0.26%	0.00%	0.00%					
23	6.Политическая партия «Партия социальной справедливости»	12	1	2	1	0	0	0	2	0	1	1	0	0	1	0	0	1	0	0	0	1	1	0	0					
		0.14%	0.08%	0.17%	0.08%	0.00%	0.00%	0.00%	0.37%	0.00%	0.26%	0.49%	0.00%	0.00%	0.50%	0.00%	0.00%	0.44%	0.00%	0.00%	0.00%	0.21%	0.26%	0.00%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	630	86	72	89	7	9	13	62	9	34	17	27	12	11	24	14	29	11	45	24	21	10	3	1					
		7.11%	6.97%	6.01%	6.99%	7.07%	3.20%	6.40%	11.57%	7.76%	8.81%	8.25%	5.28%	12.37%	5.45%	7.72%	10.61%	12.89%	6.29%	8.49%	12.18%	4.33%	2.60%	6.98%	3.23%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	701	112	141	111	5	28	33	40	3	21	9	29	6	6	31	13	12	10	34	13	21	18	2	3					
		7.91%	9.08%	11.76%	8.71%	5.05%	9.96%	16.26%	7.46%	2.59%	5.44%	4.37%	5.68%	6.19%	2.97%	9.97%	9.85%	5.33%	5.71%	6.42%	6.60%	4.33%	4.68%	4.65%	9.68%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	45	12	10	5	0	0	3	3	0	2	0	1	0	3	1	0	0	0	2	1	1	1	0	0					
		0.51%	0.97%	0.83%	0.39%	0.00%	0.00%	1.48%	0.56%	0.00%	0.52%	0.00%	0.20%	0.00%	1.49%	0.32%	0.00%	0.00%	0.00%	0.38%	0.51%	0.21%	0.26%	0.00%	0.00%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	5928	807	767	877	79	188	111	328	83	265	132	365	68	151	211	81	150	127	332	125	348	279	29	25					
		66.93%	65.45%	63.97%	68.84%	79.80%	66.90%	54.68%	61.19%	71.55%	68.65%	64.08%	71.43%	70.10%	74.75%	67.85%	61.36%	66.67%	72.57%	62.64%	63.45%	71.75%	72.47%	67.44%	80.65%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	27	7	3	6	0	0	2	1	0	0	0	1	0	1	1	1	0	1	0	1	1	1	0	0					
		0.30%	0.57%	0.25%	0.47%	0.00%	0.00%	0.99%	0.19%	0.00%	0.00%	0.00%	0.20%	0.00%	0.50%	0.32%	0.76%	0.00%	0.57%	0.00%	0.51%	0.21%	0.26%	0.00%	0.00%					
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
