Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																												
Дата голосования: 04.12.2011																												
																												
Наименование Избирательной комиссии:    Мучкапская																												
																												
Сводная таблица результатов выборов																												
																												
		Сумма	УИК №392	УИК №393	УИК №394	УИК №395	УИК №396	УИК №397	УИК №398	УИК №399	УИК №400	УИК №401	УИК №402	УИК №403	УИК №404	УИК №405	УИК №406	УИК №407	УИК №408	УИК №409	УИК №410	УИК №411	УИК №412					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																												
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	577	40	134	78	11	21	4	24	21	29	5	22	10	60	3	18	11	4	24	6	6	46					
		6.02%	2.30%	9.81%	4.67%	6.51%	4.34%	4.21%	7.21%	9.55%	5.89%	7.25%	9.24%	4.98%	18.29%	2.38%	7.09%	11.46%	2.21%	4.50%	3.14%	1.23%	14.51%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	409	65	101	52	6	20	4	16	5	19	5	15	11	11	7	10	3	8	15	10	6	20					
		4.26%	3.73%	7.39%	3.11%	3.55%	4.13%	4.21%	4.80%	2.27%	3.86%	7.25%	6.30%	5.47%	3.35%	5.56%	3.94%	3.13%	4.42%	2.81%	5.24%	1.23%	6.31%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	36	2	7	9	1	1	1	0	0	5	0	5	0	0	0	0	0	1	0	0	1	3					
		0.38%	0.11%	0.51%	0.54%	0.59%	0.21%	1.05%	0.00%	0.00%	1.02%	0.00%	2.10%	0.00%	0.00%	0.00%	0.00%	0.00%	0.55%	0.00%	0.00%	0.21%	0.95%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	1124	282	227	154	14	33	10	57	18	31	4	20	7	20	8	15	6	15	61	17	71	54					
		11.72%	16.20%	16.62%	9.22%	8.28%	6.82%	10.53%	17.12%	8.18%	6.30%	5.80%	8.40%	3.48%	6.10%	6.35%	5.91%	6.25%	8.29%	11.44%	8.90%	14.58%	17.03%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	35	5	8	6	0	1	0	1	0	5	0	0	0	2	0	2	0	1	1	0	0	3					
		0.36%	0.29%	0.59%	0.36%	0.00%	0.21%	0.00%	0.30%	0.00%	1.02%	0.00%	0.00%	0.00%	0.61%	0.00%	0.79%	0.00%	0.55%	0.19%	0.00%	0.00%	0.95%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	7319	1334	873	1363	136	401	76	230	176	397	55	172	173	233	105	206	75	151	426	156	395	186					
		76.30%	76.62%	63.91%	81.57%	80.47%	82.85%	80.00%	69.07%	80.00%	80.69%	79.71%	72.27%	86.07%	71.04%	83.33%	81.10%	78.13%	83.43%	79.92%	81.68%	81.11%	58.68%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	22	2	4	2	1	1	0	2	0	2	0	1	0	0	2	0	0	0	2	0	1	2					
		0.23%	0.11%	0.29%	0.12%	0.59%	0.21%	0.00%	0.60%	0.00%	0.41%	0.00%	0.42%	0.00%	0.00%	1.59%	0.00%	0.00%	0.00%	0.38%	0.00%	0.21%	0.63%					
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
