Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																									
Дата голосования: 07.12.2003 0:00:00																																									
																																									
Наименование Избирательной комиссии:    Комаричская																																									
																																									
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																									
																																									
		Сумма	УИК №613	УИК №614	УИК №615	УИК №616	УИК №617	УИК №618	УИК №619	УИК №620	УИК №621	УИК №622	УИК №623	УИК №624	УИК №625	УИК №626	УИК №627	УИК №628	УИК №629	УИК №630	УИК №631	УИК №632	УИК №633	УИК №634	УИК №635	УИК №636	УИК №637	УИК №638	УИК №639	УИК №640	УИК №641	УИК №642	УИК №643	УИК №644	УИК №645	УИК №646					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	71	3	5	7	5	11	2	2	1	5	0	0	7	0	0	3	1	0	0	0	0	0	0	1	2	3	0	1	0	4	0	2	3	0	3					
		0.83%	0.49%	1.00%	0.63%	1.46%	2.89%	0.36%	0.26%	1.23%	1.78%	0.0%	0.0%	2.38%	0.0%	0.0%	2.85%	2.17%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.74%	1.62%	2.04%	0.0%	0.79%	0.0%	1.68%	0.0%	1.07%	2.85%	0.0%	2.25%					
30	"13. ""Демократическая партия России"""	23	1	2	3	0	0	1	2	0	2	0	0	2	0	1	1	0	0	1	1	0	0	0	1	1	0	0	0	1	3	0	0	0	0	0					
		0.27%	0.16%	0.40%	0.27%	0.0%	0.0%	0.18%	0.26%	0.0%	0.71%	0.0%	0.0%	0.68%	0.0%	1.19%	0.95%	0.0%	0.0%	0.33%	0.94%	0.0%	0.0%	0.0%	0.74%	0.81%	0.0%	0.0%	0.0%	0.39%	1.26%	0.0%	0.0%	0.0%	0.0%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	26	0	1	3	0	1	1	3	0	1	0	0	1	0	3	0	0	1	1	2	0	0	0	0	1	1	1	1	0	1	1	1	1	0	0					
		0.30%	0.0%	0.20%	0.27%	0.0%	0.26%	0.18%	0.40%	0.0%	0.35%	0.0%	0.0%	0.34%	0.0%	3.57%	0.0%	0.0%	0.94%	0.33%	1.88%	0.0%	0.0%	0.0%	0.0%	0.81%	0.68%	0.49%	0.79%	0.0%	0.42%	0.51%	0.53%	0.95%	0.0%	0.0%					
32	"15. ""Партия СЛОН"""	10	1	0	1	0	1	0	0	0	1	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1					
		0.11%	0.16%	0.0%	0.09%	0.0%	0.26%	0.0%	0.0%	0.0%	0.35%	0.0%	0.0%	0.0%	1.14%	0.0%	0.0%	0.0%	0.0%	0.33%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.53%	0.95%	0.0%	0.75%					
33	"16. ""Родина"" (народно-патриотический союз)"""	352	23	18	52	11	9	25	50	1	13	5	8	8	2	0	15	2	1	22	8	2	2	2	2	12	2	10	1	7	7	2	8	4	11	7					
		4.14%	3.80%	3.61%	4.68%	3.21%	2.36%	4.56%	6.72%	1.23%	4.64%	4.80%	2.84%	2.72%	1.14%	0.0%	14.28%	4.34%	0.94%	7.33%	7.54%	1.06%	3.57%	2.04%	1.49%	9.75%	1.36%	4.90%	0.79%	2.73%	2.94%	1.03%	4.30%	3.80%	8.59%	5.26%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	36	2	3	5	0	0	3	4	0	3	2	0	2	0	0	0	1	1	1	1	0	0	0	1	2	0	1	0	3	0	0	1	0	0	0					
		0.42%	0.33%	0.60%	0.45%	0.0%	0.0%	0.54%	0.53%	0.0%	1.07%	1.92%	0.0%	0.68%	0.0%	0.0%	0.0%	2.17%	0.94%	0.33%	0.94%	0.0%	0.0%	0.0%	0.74%	1.62%	0.0%	0.49%	0.0%	1.17%	0.0%	0.0%	0.53%	0.0%	0.0%	0.0%					
35	"18. ""ЛДПР"""	807	84	38	104	37	36	64	86	4	34	11	21	24	9	3	7	1	14	44	6	3	0	10	15	19	14	21	14	16	11	9	17	4	16	11					
		9.49%	13.90%	7.63%	9.37%	10.81%	9.47%	11.67%	11.55%	4.93%	12.14%	10.57%	7.47%	8.16%	5.17%	3.57%	6.66%	2.17%	13.20%	14.66%	5.66%	1.59%	0.0%	10.20%	11.19%	15.44%	9.52%	10.29%	11.11%	6.25%	4.62%	4.66%	9.13%	3.80%	12.5%	8.27%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	177	18	10	34	12	21	14	12	0	1	0	4	7	2	0	3	3	1	5	0	5	0	0	1	3	1	3	2	1	4	3	4	0	0	3					
		2.08%	2.98%	2.00%	3.06%	3.50%	5.52%	2.55%	1.61%	0.0%	0.35%	0.0%	1.42%	2.38%	1.14%	0.0%	2.85%	6.52%	0.94%	1.66%	0.0%	2.65%	0.0%	0.0%	0.74%	2.43%	0.68%	1.47%	1.58%	0.39%	1.68%	1.55%	2.15%	0.0%	0.0%	2.25%					
37	"20. ""Политическая партия ""Единая Россия"""	3466	286	226	526	176	165	154	326	10	128	39	178	74	25	25	35	8	43	113	22	82	24	26	54	46	50	101	45	61	124	81	66	37	49	61					
		40.77%	47.35%	45.38%	47.43%	51.46%	43.42%	28.10%	43.81%	12.34%	45.71%	37.5%	63.34%	25.17%	14.36%	29.76%	33.33%	17.39%	40.56%	37.66%	20.75%	43.61%	42.85%	26.53%	40.29%	37.39%	34.01%	49.50%	35.71%	23.82%	52.10%	41.96%	35.48%	35.23%	38.28%	45.86%					
38	"21. ""Российская Конституционно-демократическая партия"""	26	0	1	2	2	3	1	3	0	0	0	0	0	1	1	0	0	0	3	0	0	0	0	0	1	1	1	0	0	1	1	1	2	0	1					
		0.30%	0.0%	0.20%	0.18%	0.58%	0.78%	0.18%	0.40%	0.0%	0.0%	0.0%	0.0%	0.0%	0.57%	1.19%	0.0%	0.0%	0.0%	1.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.81%	0.68%	0.49%	0.0%	0.0%	0.42%	0.51%	0.53%	1.90%	0.0%	0.75%					
39	"22. ""Развитие предпринимательства"""	16	0	1	2	0	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	1	0	2	1	1	1	0	0					
		0.18%	0.0%	0.20%	0.18%	0.0%	0.78%	0.0%	0.13%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.74%	0.0%	0.0%	0.98%	0.79%	0.0%	0.84%	0.51%	0.53%	0.95%	0.0%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	2097	108	111	215	50	56	190	156	57	58	32	40	128	108	43	16	14	27	48	46	71	25	16	34	23	36	16	33	140	43	69	30	21	18	19					
		24.66%	17.88%	22.28%	19.38%	14.61%	14.73%	34.67%	20.96%	70.37%	20.71%	30.76%	14.23%	43.53%	62.06%	51.19%	15.23%	30.43%	25.47%	16.0%	43.39%	37.76%	44.64%	16.32%	25.37%	18.69%	24.48%	7.84%	26.19%	54.68%	18.06%	35.75%	16.12%	20.0%	14.06%	14.28%					
																																									
41	Против всех	243	27	23	31	5	21	28	20	1	9	1	4	9	6	1	0	0	2	5	2	5	0	2	3	2	3	1	3	4	4	2	7	4	5	3					
		2.85%	4.47%	4.61%	2.79%	1.46%	5.52%	5.10%	2.68%	1.23%	3.21%	0.96%	1.42%	3.06%	3.44%	1.19%	0.0%	0.0%	1.88%	1.66%	1.88%	2.65%	0.0%	2.04%	2.23%	1.62%	2.04%	0.49%	2.38%	1.56%	1.68%	1.03%	3.76%	3.80%	3.90%	2.25%					
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
