Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																											
Дата голосования: 02.12.2007																																											
																																											
Наименование Избирательной комиссии:    Хивская																																											
																																											
Сводная таблица результатов выборов																																											
																																											
		Сумма	УИК №1545	УИК №1546	УИК №1547	УИК №1548	УИК №1549	УИК №1550	УИК №1551	УИК №1552	УИК №1553	УИК №1554	УИК №1555	УИК №1556	УИК №1557	УИК №1558	УИК №1559	УИК №1560	УИК №1561	УИК №1562	УИК №1563	УИК №1564	УИК №1565	УИК №1566	УИК №1567	УИК №1568	УИК №1569	УИК №1570	УИК №1571	УИК №1572	УИК №1573	УИК №1574	УИК №1575	УИК №1576	УИК №1577	УИК №1578	УИК №1579	УИК №1580					
11	"Число открепительных удостоверений, полученных участковыми избирательными комиссиями"	200	2	1	1	8	10	2	3	12	5	11	5	5	1	8	2	8	4	5	9	15	2	1	2	1	30	8	7	1	7	4	2	4	6	2	4	2					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	5	0	0	0	2	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	9	0	0	0	0	1	0	0	0	0	1	0	0	0	2	0	1	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	1					
14	Число погашенных неиспользованных открепительных удостоверений	195	2	1	1	6	10	2	3	11	5	11	5	5	1	7	2	8	4	5	9	15	2	1	2	1	29	8	7	1	7	4	2	4	6	2	4	2					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																											
18	1.Политическая партия «Аграрная партия России»	66	0	0	0	3	5	0	1	14	0	0	1	7	0	0	0	0	3	1	0	0	0	0	0	2	14	2	0	0	1	12	0	0	0	0	0	0					
		0.70%	0.00%	0.00%	0.00%	0.81%	1.01%	0.00%	0.74%	2.38%	0.00%	0.00%	0.38%	2.55%	0.00%	0.00%	0.00%	0.00%	1.31%	0.42%	0.00%	0.00%	0.00%	0.00%	0.00%	2.78%	1.21%	0.42%	0.00%	0.00%	0.33%	6.82%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
19	2.Всероссийская политическая партия «Гражданская Сила»	22	0	0	0	2	1	0	0	6	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	1	6	3	0	0	0	0	0	0	0	0	0	0					
		0.23%	0.00%	0.00%	0.00%	0.54%	0.20%	0.00%	0.00%	1.02%	0.00%	0.00%	0.75%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.42%	0.00%	0.00%	0.00%	0.00%	0.00%	1.39%	0.52%	0.64%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
20	3.Политическая партия «Демократическая партия России»	29	1	0	0	3	8	0	0	9	0	0	1	2	0	0	0	0	1	0	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0					
		0.31%	1.30%	0.00%	0.00%	0.81%	1.62%	0.00%	0.00%	1.53%	0.00%	0.00%	0.38%	0.73%	0.00%	0.00%	0.00%	0.00%	0.44%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.26%	0.21%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	914	1	4	19	99	78	10	45	108	3	91	49	34	7	26	4	40	28	9	9	4	11	10	4	5	3	55	7	4	29	22	0	31	35	8	16	6					
		9.69%	1.30%	6.78%	34.55%	26.68%	15.76%	12.82%	33.09%	18.37%	1.62%	19.24%	18.49%	12.41%	12.50%	7.05%	4.26%	10.39%	12.23%	3.78%	2.44%	0.62%	8.66%	15.38%	3.48%	6.94%	0.26%	11.65%	1.97%	10.00%	9.57%	12.50%	0.00%	12.65%	11.40%	7.55%	10.26%	3.92%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	16	0	0	0	0	1	2	1	6	0	0	0	1	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0					
		0.17%	0.00%	0.00%	0.00%	0.00%	0.20%	2.56%	0.74%	1.02%	0.00%	0.00%	0.00%	0.36%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	3.15%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.33%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
23	6.Политическая партия «Партия социальной справедливости»	7	0	0	0	1	0	0	0	1	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1					
		0.07%	0.00%	0.00%	0.00%	0.27%	0.00%	0.00%	0.00%	0.17%	0.00%	0.00%	0.00%	0.73%	0.00%	0.00%	0.00%	0.00%	0.44%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.21%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.65%					
24	7.Политическая партия «Либерально-демократическая партия России»	139	2	3	0	18	7	0	18	13	0	0	3	1	0	0	1	0	1	2	0	0	0	0	1	0	28	12	0	0	7	21	0	0	0	1	0	0					
		1.47%	2.60%	5.08%	0.00%	4.85%	1.41%	0.00%	13.24%	2.21%	0.00%	0.00%	1.13%	0.36%	0.00%	0.00%	1.06%	0.00%	0.44%	0.84%	0.00%	0.00%	0.00%	0.00%	0.87%	0.00%	2.42%	2.54%	0.00%	0.00%	2.31%	11.93%	0.00%	0.00%	0.00%	0.94%	0.00%	0.00%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	181	0	0	5	15	11	0	3	15	1	10	5	8	0	6	2	0	3	0	0	0	1	0	0	1	73	2	0	1	9	1	0	8	0	0	0	1					
		1.92%	0.00%	0.00%	9.09%	4.04%	2.22%	0.00%	2.21%	2.55%	0.54%	2.11%	1.89%	2.92%	0.00%	1.63%	2.13%	0.00%	1.31%	0.00%	0.00%	0.00%	0.79%	0.00%	0.00%	1.39%	6.32%	0.42%	0.00%	2.50%	2.97%	0.57%	0.00%	3.27%	0.00%	0.00%	0.00%	0.65%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	214	0	0	0	6	12	0	8	64	0	0	6	9	0	0	2	0	2	0	0	0	0	0	0	0	24	12	0	0	36	2	27	4	0	0	0	0					
		2.27%	0.00%	0.00%	0.00%	1.62%	2.42%	0.00%	5.88%	10.88%	0.00%	0.00%	2.26%	3.28%	0.00%	0.00%	2.13%	0.00%	0.87%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	2.08%	2.54%	0.00%	0.00%	11.88%	1.14%	18.88%	1.63%	0.00%	0.00%	0.00%	0.00%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	7628	72	52	31	199	356	65	56	310	181	372	185	195	49	333	85	345	189	224	360	641	110	55	110	62	947	380	348	35	206	115	116	202	261	96	140	145					
		80.87%	93.51%	88.14%	56.36%	53.64%	71.92%	83.33%	41.18%	52.72%	97.84%	78.65%	69.81%	71.17%	87.50%	90.24%	90.43%	89.61%	82.53%	94.12%	97.56%	99.07%	86.61%	84.62%	95.65%	86.11%	81.99%	80.51%	98.03%	87.50%	67.99%	65.34%	81.12%	82.45%	85.02%	90.57%	89.74%	94.77%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	35	0	0	0	6	3	0	0	2	0	0	4	5	0	0	0	0	1	0	0	0	0	0	0	0	8	1	0	0	4	1	0	0	0	0	0	0					
		0.37%	0.00%	0.00%	0.00%	1.62%	0.61%	0.00%	0.00%	0.34%	0.00%	0.00%	1.51%	1.82%	0.00%	0.00%	0.00%	0.00%	0.44%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.69%	0.21%	0.00%	0.00%	1.32%	0.57%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
