Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																								
Дата голосования: 07.12.2003 0:00:00																																								
																																								
Наименование Избирательной комиссии:    Кораблинская																																								
																																								
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																								
																																								
		Сумма	УИК №490	УИК №491	УИК №492	УИК №493	УИК №494	УИК №495	УИК №496	УИК №497	УИК №498	УИК №499	УИК №500	УИК №501	УИК №502	УИК №503	УИК №504	УИК №505	УИК №506	УИК №507	УИК №508	УИК №509	УИК №510	УИК №511	УИК №512	УИК №513	УИК №514	УИК №515	УИК №516	УИК №517	УИК №518	УИК №519	УИК №520	УИК №521	УИК №522					
		1.60%	3.23%	2.02%	2.10%	1.70%	1.54%	1.14%	2.16%	4.31%	1.95%	0.0%	1.73%	1.78%	3.07%	0.0%	0.0%	2.04%	1.14%	1.51%	0.0%	0.0%	0.50%	1.75%	1.08%	0.0%	1.03%	1.15%	1.24%	1.22%	0.49%	1.50%	3.84%	1.83%	0.68%					
22	"5. ""За Русь Святую"""	53	2	4	4	6	4	1	3	2	0	0	0	2	4	1	2	0	5	0	0	0	3	0	0	1	0	0	1	3	1	0	2	1	1					
		0.43%	0.20%	0.62%	0.35%	0.46%	0.32%	0.16%	0.81%	1.72%	0.0%	0.0%	0.0%	0.89%	1.53%	0.31%	0.76%	0.0%	1.42%	0.0%	0.0%	0.0%	0.75%	0.0%	0.0%	1.26%	0.0%	0.0%	0.24%	1.22%	0.49%	0.0%	2.56%	0.91%	0.34%					
23	"6. ""Объединенная Российская партия ""Русь"""	30	1	3	3	2	3	1	2	0	2	0	1	0	1	0	0	2	0	0	0	0	3	0	1	0	0	1	1	1	2	0	0	0	0					
		0.24%	0.10%	0.46%	0.26%	0.15%	0.24%	0.16%	0.54%	0.0%	0.48%	0.0%	0.43%	0.0%	0.38%	0.0%	0.0%	1.36%	0.0%	0.0%	0.0%	0.0%	0.75%	0.0%	1.08%	0.0%	0.0%	0.38%	0.24%	0.40%	0.99%	0.0%	0.0%	0.0%	0.0%					
24	"7. ""Новый курс - Автомобильная Россия"""	58	6	4	11	6	6	2	3	1	2	0	0	0	1	1	3	1	1	0	0	0	2	1	0	2	2	0	0	0	2	0	1	0	0					
		0.48%	0.62%	0.62%	0.96%	0.46%	0.48%	0.32%	0.81%	0.86%	0.48%	0.0%	0.0%	0.0%	0.38%	0.31%	1.15%	0.68%	0.28%	0.0%	0.0%	0.0%	0.50%	0.87%	0.0%	2.53%	0.34%	0.0%	0.0%	0.0%	0.99%	0.0%	1.28%	0.0%	0.0%					
25	"8. ""Народно-республиканская партия России"""	25	2	1	5	2	0	0	1	1	2	0	0	0	2	0	0	0	2	0	0	2	0	1	0	1	1	1	0	1	0	0	0	0	0					
		0.20%	0.20%	0.15%	0.43%	0.15%	0.0%	0.0%	0.27%	0.86%	0.48%	0.0%	0.0%	0.0%	0.76%	0.0%	0.0%	0.0%	0.57%	0.0%	0.0%	1.42%	0.0%	0.87%	0.0%	1.26%	0.17%	0.38%	0.0%	0.40%	0.0%	0.0%	0.0%	0.0%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	34	4	1	2	5	1	3	0	1	2	0	1	0	0	1	0	1	2	0	0	2	2	0	1	1	1	1	0	1	0	0	1	0	0					
		0.28%	0.41%	0.15%	0.17%	0.38%	0.08%	0.49%	0.0%	0.86%	0.48%	0.0%	0.43%	0.0%	0.0%	0.31%	0.0%	0.68%	0.57%	0.0%	0.0%	1.42%	0.50%	0.0%	1.08%	1.26%	0.17%	0.38%	0.0%	0.40%	0.0%	0.0%	1.28%	0.0%	0.0%					
27	"10. ""Аграрная партия России"""	2068	77	49	88	138	105	76	29	28	93	35	93	26	54	92	34	53	64	39	75	43	111	16	6	19	183	46	86	115	48	30	17	15	85					
		17.13%	8.02%	7.63%	7.73%	10.70%	8.55%	12.47%	7.83%	24.13%	22.73%	28.0%	40.43%	11.60%	20.76%	29.02%	13.07%	36.05%	18.28%	29.54%	52.81%	30.71%	28.03%	14.03%	6.52%	24.05%	31.60%	17.69%	21.39%	46.93%	23.88%	22.55%	21.79%	13.76%	29.01%					
28	"11. ""Истинные патриоты России"""	9	0	0	0	1	0	0	1	0	0	0	0	0	0	3	1	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0					
		0.07%	0.0%	0.0%	0.0%	0.07%	0.0%	0.0%	0.27%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.94%	0.38%	0.0%	0.28%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.34%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	100	9	13	5	5	7	6	3	0	2	3	3	2	2	1	2	1	2	5	1	0	1	0	1	0	5	2	0	5	1	5	1	2	5					
		0.82%	0.93%	2.02%	0.43%	0.38%	0.57%	0.98%	0.81%	0.0%	0.48%	2.4%	1.30%	0.89%	0.76%	0.31%	0.76%	0.68%	0.57%	3.78%	0.70%	0.0%	0.25%	0.0%	1.08%	0.0%	0.86%	0.76%	0.0%	2.04%	0.49%	3.75%	1.28%	1.83%	1.70%					
30	"13. ""Демократическая партия России"""	26	1	3	2	0	0	1	1	2	4	0	0	0	1	1	0	1	2	0	0	0	4	0	0	0	1	1	0	0	0	0	0	0	1					
		0.21%	0.10%	0.46%	0.17%	0.0%	0.0%	0.16%	0.27%	1.72%	0.97%	0.0%	0.0%	0.0%	0.38%	0.31%	0.0%	0.68%	0.57%	0.0%	0.0%	0.0%	1.01%	0.0%	0.0%	0.0%	0.17%	0.38%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.34%					
31	"14. ""Великая Россия - Евразийский Союз"""	15	1	0	2	1	3	2	0	0	0	0	0	0	2	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0					
		0.12%	0.10%	0.0%	0.17%	0.07%	0.24%	0.32%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.76%	0.31%	0.0%	0.68%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.38%	0.0%	0.0%	0.0%	0.0%	0.0%	0.91%	0.0%					
32	"15. ""Партия СЛОН"""	14	1	0	2	0	1	1	0	0	2	0	0	1	2	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1					
		0.11%	0.10%	0.0%	0.17%	0.0%	0.08%	0.16%	0.0%	0.0%	0.48%	0.0%	0.0%	0.44%	0.76%	0.31%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.25%	0.0%	0.0%	0.0%	0.17%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.34%					
33	"16. ""Родина"" (народно-патриотический союз)"""	800	84	54	84	119	107	48	32	7	32	6	10	11	5	13	16	2	29	8	2	5	11	5	4	2	41	15	18	13	8	2	0	3	4					
		6.62%	8.75%	8.41%	7.38%	9.23%	8.71%	7.88%	8.64%	6.03%	7.82%	4.8%	4.34%	4.91%	1.92%	4.10%	6.15%	1.36%	8.28%	6.06%	1.40%	3.57%	2.77%	4.38%	4.34%	2.53%	7.08%	5.76%	4.47%	5.30%	3.98%	1.50%	0.0%	2.75%	1.36%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	36	0	0	5	2	2	1	0	0	0	0	0	0	1	2	0	2	2	0	2	0	3	0	0	3	3	0	1	0	2	0	1	1	3					
		0.29%	0.0%	0.0%	0.43%	0.15%	0.16%	0.16%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.38%	0.63%	0.0%	1.36%	0.57%	0.0%	1.40%	0.0%	0.75%	0.0%	0.0%	3.79%	0.51%	0.0%	0.24%	0.0%	0.99%	0.0%	1.28%	0.91%	1.02%					
35	"18. ""ЛДПР"""	1341	96	100	142	147	137	54	60	19	32	15	6	14	39	37	39	10	45	11	6	12	48	19	12	3	72	38	43	4	12	14	15	15	25					
		11.11%	10.01%	15.57%	12.47%	11.40%	11.15%	8.86%	16.21%	16.37%	7.82%	12.0%	2.60%	6.24%	15.0%	11.67%	15.0%	6.80%	12.85%	8.33%	4.22%	8.57%	12.12%	16.66%	13.04%	3.79%	12.43%	14.61%	10.69%	1.63%	5.97%	10.52%	19.23%	13.76%	8.53%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	181	19	10	18	22	18	5	7	3	8	0	1	4	3	4	5	4	7	0	1	1	7	1	1	1	5	2	5	0	6	4	0	1	8					
		1.49%	1.98%	1.55%	1.58%	1.70%	1.46%	0.82%	1.89%	2.58%	1.95%	0.0%	0.43%	1.78%	1.15%	1.26%	1.92%	2.72%	2.0%	0.0%	0.70%	0.71%	1.76%	0.87%	1.08%	1.26%	0.86%	0.76%	1.24%	0.0%	2.98%	3.00%	0.0%	0.91%	2.73%					
37	"20. ""Политическая партия ""Единая Россия"""	3312	280	171	327	392	389	157	117	18	79	17	47	57	78	79	85	32	104	29	28	37	86	43	29	26	117	73	140	59	62	33	20	20	81					
		27.44%	29.19%	26.63%	28.73%	30.41%	31.67%	25.77%	31.62%	15.51%	19.31%	13.6%	20.43%	25.44%	30.0%	24.92%	32.69%	21.76%	29.71%	21.96%	19.71%	26.42%	21.71%	37.71%	31.52%	32.91%	20.20%	28.07%	34.82%	24.08%	30.84%	24.81%	25.64%	18.34%	27.64%					
38	"21. ""Российская Конституционно-демократическая партия"""	40	4	2	2	3	3	2	0	0	3	1	0	1	3	0	2	1	0	1	0	0	2	0	0	0	3	0	2	0	1	1	1	1	1					
		0.33%	0.41%	0.31%	0.17%	0.23%	0.24%	0.32%	0.0%	0.0%	0.73%	0.8%	0.0%	0.44%	1.15%	0.0%	0.76%	0.68%	0.0%	0.75%	0.0%	0.0%	0.50%	0.0%	0.0%	0.0%	0.51%	0.0%	0.49%	0.0%	0.49%	0.75%	1.28%	0.91%	0.34%					
39	"22. ""Развитие предпринимательства"""	18	4	0	1	0	2	1	1	0	1	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	1	1					
		0.14%	0.41%	0.0%	0.08%	0.0%	0.16%	0.16%	0.27%	0.0%	0.24%	0.0%	0.0%	0.44%	0.38%	0.31%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.17%	0.38%	0.0%	0.0%	0.49%	0.0%	0.0%	0.91%	0.34%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	1505	163	63	151	154	208	111	38	10	50	36	39	65	13	23	18	8	30	15	9	18	25	11	8	10	49	23	53	11	14	11	9	25	34					
		12.47%	16.99%	9.81%	13.26%	11.94%	16.93%	18.22%	10.27%	8.62%	12.22%	28.8%	16.95%	29.01%	5.0%	7.25%	6.92%	5.44%	8.57%	11.36%	6.33%	12.85%	6.31%	9.64%	8.69%	12.65%	8.46%	8.84%	13.18%	4.48%	6.96%	8.27%	11.53%	22.93%	11.60%					
																																								
41	Против всех	605	38	36	83	95	55	27	16	2	12	4	5	13	12	20	9	7	20	13	5	3	18	5	2	1	30	19	14	11	9	6	0	5	10					
		5.01%	3.96%	5.60%	7.29%	7.37%	4.47%	4.43%	4.32%	1.72%	2.93%	3.2%	2.17%	5.80%	4.61%	6.30%	3.46%	4.76%	5.71%	9.84%	3.52%	2.14%	4.54%	4.38%	2.17%	1.26%	5.18%	7.30%	3.48%	4.48%	4.47%	4.51%	0.0%	4.58%	3.41%					
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
