9	Число недействительных избирательных бюллетеней	1248	12	16	22	25	16	13	20	4	23	21	11	9	0	20	18	18	20	14	24	21	20	33	27	21	23	4	36	20	21	37	17	37	20	36	28	27	18	10	27	12	10	30	12	16	22	0	26	26	21	23	24	25	25	34	10	39	18	17	49	11	8	0	0	1					
10	Число действительных избирательных бюллетеней	80614	1303	1218	1810	1768	987	1392	1228	1363	1298	1325	1021	1207	1262	1669	1461	1430	1209	1107	1485	1387	1621	1393	1570	1418	1585	442	1685	1351	1586	995	1135	1584	1744	2091	1569	1699	1888	1105	1508	1805	1032	790	1138	1050	953	975	927	1505	1168	1063	1172	842	1047	1036	954	1497	1280	1011	1023	1085	1320	251	128	663					
11	Число полученных открепительных  удостоверений	2719	40	40	40	40	40	40	30	30	40	40	40	30	40	50	40	40	40	40	40	60	50	40	50	40	50	20	50	50	50	44	50	50	50	50	50	50	50	30	70	40	40	30	40	50	40	30	40	45	40	40	40	30	40	75	35	120	40	50	40	30	90	0	0	0					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	2167	32	33	40	40	38	37	30	24	29	32	31	19	36	42	21	40	28	40	31	42	40	24	30	33	45	15	43	47	31	44	50	44	32	46	38	45	31	16	51	27	24	25	32	48	37	22	30	39	39	33	33	27	31	43	32	104	34	27	32	21	57	0	0	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	1747	18	38	10	45	30	20	15	6	9	20	18	23	20	28	18	11	9	16	27	21	105	18	30	23	43	17	37	8	22	20	13	22	20	28	30	28	35	12	45	26	18	32	17	14	32	3	15	44	28	31	24	20	52	20	49	62	43	27	13	25	19	47	128	0					
14	Число неиспользованных открепительных удостоверений	552	8	7	0	0	2	3	0	6	11	8	9	11	4	8	19	0	12	0	9	18	10	16	20	7	5	5	7	3	19	0	0	6	18	4	12	5	19	14	19	13	16	5	8	2	3	8	10	6	1	7	7	3	9	32	3	16	6	23	8	9	33	0	0	0					
15	"Число открепительных удостоверений, выданных избирателям ТИК"	248	3	3	8	7	0	3	1	2	1	4	4	7	5	9	2	3	3	6	4	7	8	2	5	2	10	0	3	5	3	7	2	7	5	12	5	6	5	2	5	6	6	1	2	4	0	3	4	8	3	5	2	3	2	2	4	2	3	0	2	6	4	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	"Число открепительных удостоверений, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																																																							
18	Богданов Андрей Владимирович	1380	9	21	32	18	25	19	34	13	20	27	20	14	20	17	24	17	35	24	50	31	29	28	29	24	23	13	36	20	6	22	25	6	21	29	31	19	19	17	20	23	16	18	14	18	18	17	27	28	16	19	19	17	32	46	21	42	22	16	23	17	13	4	5	2					
		1.69%	0.68%	1.70%	1.75%	1.00%	2.49%	1.35%	2.72%	0.95%	1.51%	2.01%	1.94%	1.15%	1.58%	1.01%	1.62%	1.17%	2.85%	2.14%	3.31%	2.20%	1.77%	1.96%	1.82%	1.67%	1.43%	2.91%	2.09%	1.46%	0.37%	2.13%	2.17%	0.37%	1.19%	1.36%	1.94%	1.10%	0.99%	1.52%	1.30%	1.27%	1.54%	2.20%	1.22%	1.69%	1.85%	1.74%	2.83%	1.83%	1.35%	1.75%	1.59%	1.96%	2.99%	4.30%	2.18%	2.73%	1.69%	1.56%	2.15%	1.55%	0.98%	1.59%	3.91%	0.30%					
19	Жириновский Владимир Вольфович	5050	80	72	102	126	53	89	57	86	79	89	68	71	61	98	79	75	80	91	62	59	95	87	98	85	93	42	68	99	19	86	124	38	77	161	74	96	107	76	93	82	79	68	70	104	82	55	85	100	103	57	84	38	90	64	65	142	77	51	70	66	184	12	17	10					
		6.17%	6.08%	5.83%	5.57%	7.03%	5.28%	6.33%	4.57%	6.29%	5.98%	6.61%	6.59%	5.84%	4.83%	5.80%	5.34%	5.18%	6.51%	8.12%	4.11%	4.19%	5.79%	6.10%	6.14%	5.91%	5.78%	9.42%	3.95%	7.22%	1.18%	8.33%	10.76%	2.34%	4.37%	7.57%	4.63%	5.56%	5.61%	6.82%	6.06%	4.51%	7.58%	8.29%	6.09%	9.76%	8.41%	5.64%	8.92%	6.53%	8.66%	5.25%	7.02%	4.38%	8.40%	5.98%	6.74%	9.24%	5.93%	4.96%	6.53%	6.02%	13.86%	4.78%	13.28%	1.51%					
20	Зюганов Геннадий Андреевич	12030	159	174	295	287	164	196	179	110	119	206	188	208	65	246	231	215	285	198	145	259	147	212	222	237	111	65	326	192	97	240	172	58	238	284	305	242	256	166	225	249	138	187	205	218	211	142	183	223	256	226	199	160	121	153	170	242	201	193	264	171	113	45	22	14					
		14.70%	12.09%	14.10%	16.10%	16.01%	16.35%	13.95%	14.34%	8.05%	9.01%	15.30%	18.22%	17.11%	5.15%	14.56%	15.62%	14.85%	23.19%	17.66%	9.61%	18.39%	8.96%	14.87%	13.90%	16.47%	6.90%	14.57%	18.94%	14.00%	6.04%	23.26%	14.93%	3.58%	13.49%	13.35%	19.10%	14.02%	13.43%	14.89%	14.66%	13.70%	13.24%	22.80%	17.83%	20.45%	21.64%	14.56%	19.20%	14.57%	21.53%	20.81%	16.64%	18.45%	11.29%	14.30%	17.63%	15.76%	15.49%	18.77%	24.63%	15.60%	8.51%	17.93%	17.19%	2.11%					
21	Медведев Дмитрий Анатольевич	62154	1055	951	1381	1337	745	1088	958	1154	1080	1003	745	914	1116	1308	1127	1123	809	794	1228	1038	1350	1066	1221	1072	1358	322	1255	1040	1464	647	814	1482	1408	1617	1159	1342	1506	846	1170	1451	799	517	849	710	642	761	632	1154	793	761	870	627	804	773	698	1071	980	751	666	831	1010	190	84	637					
		75.93%	80.23%	77.07%	75.38%	74.57%	74.28%	77.44%	76.76%	84.42%	81.76%	74.52%	72.19%	75.16%	88.43%	77.44%	76.20%	77.56%	65.83%	70.83%	81.38%	73.72%	82.27%	74.75%	76.46%	74.50%	84.45%	72.20%	72.92%	75.86%	91.10%	62.69%	70.66%	91.43%	79.82%	76.02%	72.57%	77.75%	79.01%	75.87%	76.22%	79.86%	76.68%	63.05%	73.83%	66.60%	65.85%	78.05%	66.32%	75.38%	66.69%	70.07%	72.74%	72.32%	75.00%	72.24%	72.41%	69.73%	75.50%	73.05%	62.13%	75.82%	76.05%	75.70%	65.63%	95.93%					
																																																																							
																																																																							
																																																																							
																																																																							
																																																																							
																																																																							
																																																																							
																																																																							
																																																																							
																																																																							
																																																																							
																																																																							
																																																																							
																																																																							
																																																																							
																																																																							
																																																																							
																																																																							
