Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																																			
Дата голосования: 02.12.2007																																																			
																																																			
Наименование Избирательной комиссии:    Трубчевская																																																			
																																																			
Сводная таблица результатов выборов																																																			
																																																			
		Сумма	УИК №1009	УИК №1010	УИК №1011	УИК №1012	УИК №1013	УИК №1014	УИК №1015	УИК №1016	УИК №1017	УИК №1018	УИК №1019	УИК №1020	УИК №1021	УИК №1022	УИК №1023	УИК №1024	УИК №1025	УИК №1026	УИК №1027	УИК №1028	УИК №1029	УИК №1030	УИК №1031	УИК №1032	УИК №1033	УИК №1034	УИК №1035	УИК №1036	УИК №1037	УИК №1038	УИК №1039	УИК №1040	УИК №1041	УИК №1042	УИК №1043	УИК №1044	УИК №1045	УИК №1046	УИК №1047	УИК №1048	УИК №1049	УИК №1050	УИК №1051	УИК №1052					
		5.87%	6.52%	6.37%	6.56%	6.70%	6.30%	8.16%	12.65%	6.73%	5.90%	4.73%	6.40%	3.36%	9.05%	9.33%	6.59%	3.03%	2.78%	4.49%	5.23%	4.32%	6.46%	10.95%	2.91%	4.89%	4.25%	3.70%	4.80%	3.02%	1.41%	6.99%	0.00%	3.10%	5.26%	5.32%	3.74%	0.00%	9.86%	6.13%	1.79%	4.12%	10.77%	4.15%	6.85%	9.21%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	1009	58	45	81	87	64	41	17	73	69	52	58	13	12	5	13	9	0	2	5	18	28	11	14	3	24	8	19	15	8	14	1	15	20	12	12	1	6	7	5	25	7	9	6	17					
		5.82%	7.88%	7.54%	6.04%	7.20%	6.50%	5.98%	6.72%	8.62%	8.66%	6.48%	6.87%	3.98%	6.03%	6.67%	7.14%	2.73%	0.00%	2.25%	3.27%	5.19%	4.89%	3.25%	4.53%	1.63%	5.10%	7.41%	8.30%	6.47%	2.82%	5.76%	1.49%	2.59%	5.85%	2.66%	2.04%	2.13%	8.45%	3.30%	2.98%	10.29%	3.59%	4.66%	4.11%	7.46%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	97	3	3	10	10	1	4	2	4	4	4	3	1	2	0	1	0	0	0	0	3	1	0	1	2	6	2	1	1	1	2	0	6	1	0	2	0	0	0	3	1	1	9	1	1					
		0.56%	0.41%	0.50%	0.75%	0.83%	0.10%	0.58%	0.79%	0.47%	0.50%	0.50%	0.36%	0.31%	1.01%	0.00%	0.55%	0.00%	0.00%	0.00%	0.00%	0.86%	0.17%	0.00%	0.32%	1.09%	1.27%	1.85%	0.44%	0.43%	0.35%	0.82%	0.00%	1.03%	0.29%	0.00%	0.34%	0.00%	0.00%	0.00%	1.79%	0.41%	0.51%	4.66%	0.68%	0.44%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	10652	372	333	739	622	489	367	163	499	449	588	510	250	139	41	108	251	19	75	84	247	362	236	207	138	271	81	115	174	194	136	52	394	210	315	448	45	44	116	144	132	134	124	87	148					
		61.43%	50.54%	55.78%	55.07%	51.45%	49.70%	53.50%	64.43%	58.91%	56.34%	73.23%	60.43%	76.45%	69.85%	54.67%	59.34%	76.06%	52.78%	84.27%	54.90%	71.18%	63.18%	69.82%	66.99%	75.00%	57.54%	75.00%	50.22%	75.00%	68.31%	55.97%	77.61%	67.93%	61.40%	69.84%	76.06%	95.74%	61.97%	54.72%	85.71%	54.32%	68.72%	64.25%	59.59%	64.91%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	85	10	5	7	14	8	1	2	4	5	0	3	1	0	0	0	0	0	0	0	0	1	1	0	1	1	0	0	2	3	0	0	2	1	2	2	0	1	0	0	4	2	0	0	2					
		0.49%	1.36%	0.84%	0.52%	1.16%	0.81%	0.15%	0.79%	0.47%	0.63%	0.00%	0.36%	0.31%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.17%	0.30%	0.00%	0.54%	0.21%	0.00%	0.00%	0.86%	1.06%	0.00%	0.00%	0.34%	0.29%	0.44%	0.34%	0.00%	1.41%	0.00%	0.00%	1.65%	1.03%	0.00%	0.00%	0.88%					
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
