Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																						
Дата голосования: 02.12.2007																																						
																																						
Наименование Избирательной комиссии:    Краснокутская																																						
																																						
Сводная таблица результатов выборов																																						
																																						
		Сумма	УИК №1301	УИК №1302	УИК №1303	УИК №1304	УИК №1305	УИК №1306	УИК №1307	УИК №1308	УИК №1309	УИК №1310	УИК №1311	УИК №1312	УИК №1313	УИК №1314	УИК №1315	УИК №1316	УИК №1317	УИК №1318	УИК №1319	УИК №1320	УИК №1321	УИК №1322	УИК №1323	УИК №1324	УИК №1325	УИК №1326	УИК №1327	УИК №1328	УИК №1329	УИК №1330	УИК №1331					
11	"Число открепительных удостоверений, полученных участковыми избирательными комиссиями"	492	42	30	26	16	23	12	20	28	16	6	13	20	12	12	6	8	8	8	16	11	14	16	10	15	16	16	17	22	11	8	14					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	492	42	30	26	16	23	12	20	28	16	6	13	20	12	12	6	8	8	8	16	11	14	16	10	15	16	16	17	22	11	8	14					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	90	7	9	8	4	4	4	4	2	3	2	2	8	1	5	1	0	0	3	2	5	2	3	1	2	2	0	0	2	0	0	4					
14	Число погашенных неиспользованных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	8	1	0	2	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																						
18	1.Политическая партия «Аграрная партия России»	466	31	25	25	12	20	7	11	16	14	3	12	29	8	5	4	10	40	11	10	8	12	15	9	13	29	14	6	25	19	13	10					
		2.71%	3.42%	2.81%	2.79%	2.29%	2.22%	1.59%	1.84%	1.67%	2.28%	1.44%	3.58%	3.70%	1.51%	1.03%	2.07%	2.55%	8.87%	2.83%	1.77%	1.46%	2.13%	1.97%	2.64%	2.75%	4.83%	2.00%	1.34%	5.29%	4.19%	3.94%	2.09%					
19	2.Всероссийская политическая партия «Гражданская Сила»	43	3	4	8	0	2	0	4	1	0	0	0	2	0	0	1	0	3	1	1	1	2	5	0	1	2	0	1	0	0	1	0					
		0.25%	0.33%	0.45%	0.89%	0.00%	0.22%	0.00%	0.67%	0.10%	0.00%	0.00%	0.00%	0.26%	0.00%	0.00%	0.52%	0.00%	0.67%	0.26%	0.18%	0.18%	0.36%	0.66%	0.00%	0.21%	0.33%	0.00%	0.22%	0.00%	0.00%	0.30%	0.00%					
20	3.Политическая партия «Демократическая партия России»	14	2	0	0	1	2	0	1	0	0	0	0	1	0	0	0	0	0	1	1	0	1	1	1	0	2	0	0	0	0	0	0					
		0.08%	0.22%	0.00%	0.00%	0.19%	0.22%	0.00%	0.17%	0.00%	0.00%	0.00%	0.00%	0.13%	0.00%	0.00%	0.00%	0.00%	0.00%	0.26%	0.18%	0.00%	0.18%	0.13%	0.29%	0.00%	0.33%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	1898	92	123	143	109	160	46	75	142	52	58	12	78	72	66	2	28	20	35	58	44	45	88	33	49	83	50	50	23	13	26	23					
		11.02%	10.15%	13.82%	15.98%	20.80%	17.80%	10.48%	12.56%	14.85%	8.48%	27.88%	3.58%	9.95%	13.61%	13.61%	1.04%	7.14%	4.43%	8.99%	10.25%	8.04%	7.99%	11.55%	9.68%	10.36%	13.83%	7.15%	11.19%	4.86%	2.86%	7.88%	4.80%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	15	0	1	0	0	0	1	0	4	1	0	1	2	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	2	0	0	0					
		0.09%	0.00%	0.11%	0.00%	0.00%	0.00%	0.23%	0.00%	0.42%	0.16%	0.00%	0.30%	0.26%	0.19%	0.00%	0.00%	0.00%	0.22%	0.00%	0.00%	0.18%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.42%	0.00%	0.00%	0.00%					
23	6.Политическая партия «Партия социальной справедливости»	24	1	0	0	0	1	0	1	2	0	0	0	1	1	1	1	2	1	0	1	2	2	2	0	0	1	1	2	1	0	0	0					
		0.14%	0.11%	0.00%	0.00%	0.00%	0.11%	0.00%	0.17%	0.21%	0.00%	0.00%	0.00%	0.13%	0.19%	0.21%	0.52%	0.51%	0.22%	0.00%	0.18%	0.37%	0.36%	0.26%	0.00%	0.00%	0.17%	0.14%	0.45%	0.21%	0.00%	0.00%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	943	83	57	53	41	74	21	50	87	43	19	15	39	15	27	8	13	31	15	10	25	15	29	8	12	24	45	25	12	16	14	17					
		5.48%	9.16%	6.40%	5.92%	7.82%	8.23%	4.78%	8.38%	9.10%	7.01%	9.13%	4.48%	4.97%	2.84%	5.57%	4.15%	3.32%	6.87%	3.86%	1.77%	4.57%	2.66%	3.81%	2.35%	2.54%	4.00%	6.44%	5.59%	2.54%	3.52%	4.24%	3.55%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	1111	70	67	72	38	77	35	45	91	71	25	19	50	37	42	15	20	35	19	9	28	24	23	8	8	51	30	22	23	10	26	21					
		6.45%	7.73%	7.53%	8.04%	7.25%	8.57%	7.97%	7.54%	9.52%	11.58%	12.02%	5.67%	6.38%	6.99%	8.66%	7.77%	5.10%	7.76%	4.88%	1.59%	5.12%	4.26%	3.02%	2.35%	1.69%	8.50%	4.29%	4.92%	4.86%	2.20%	7.88%	4.38%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	77	3	10	3	4	1	1	0	2	7	0	3	4	5	2	0	1	0	1	3	0	4	2	5	4	2	3	2	1	2	1	1					
		0.45%	0.33%	1.12%	0.34%	0.76%	0.11%	0.23%	0.00%	0.21%	1.14%	0.00%	0.90%	0.51%	0.95%	0.41%	0.00%	0.26%	0.00%	0.26%	0.53%	0.00%	0.71%	0.26%	1.47%	0.85%	0.33%	0.43%	0.45%	0.21%	0.44%	0.30%	0.21%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	12196	601	572	570	299	549	324	398	586	417	100	273	558	384	337	161	318	307	290	460	427	409	583	260	375	389	535	325	370	375	239	405					
		70.83%	66.34%	64.27%	63.69%	57.06%	61.07%	73.80%	66.67%	61.30%	68.03%	48.08%	81.49%	71.17%	72.59%	69.48%	83.42%	81.12%	68.07%	74.55%	81.27%	78.06%	72.65%	76.51%	76.25%	79.28%	64.83%	76.54%	72.71%	78.22%	82.60%	72.42%	84.55%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	85	4	11	7	9	2	2	2	8	3	1	0	5	0	2	1	0	2	5	1	0	1	5	1	1	2	1	1	3	1	2	2					
		0.49%	0.44%	1.24%	0.78%	1.72%	0.22%	0.46%	0.34%	0.84%	0.49%	0.48%	0.00%	0.64%	0.00%	0.41%	0.52%	0.00%	0.44%	1.29%	0.18%	0.00%	0.18%	0.66%	0.29%	0.21%	0.33%	0.14%	0.22%	0.63%	0.22%	0.61%	0.42%					
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
