Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																																					
Дата голосования: 02.12.2007																																																					
																																																					
Наименование Избирательной комиссии:    Бижбулякская																																																					
																																																					
Сводная таблица результатов выборов																																																					
																																																					
		Сумма	УИК №1390	УИК №1391	УИК №1392	УИК №1393	УИК №1394	УИК №1395	УИК №1396	УИК №1397	УИК №1398	УИК №1399	УИК №1400	УИК №1401	УИК №1402	УИК №1403	УИК №1404	УИК №1405	УИК №1406	УИК №1407	УИК №1408	УИК №1409	УИК №1410	УИК №1411	УИК №1412	УИК №1413	УИК №1414	УИК №1415	УИК №1416	УИК №1417	УИК №1418	УИК №1419	УИК №1420	УИК №1421	УИК №1422	УИК №1423	УИК №1424	УИК №1425	УИК №1426	УИК №1427	УИК №1428	УИК №1429	УИК №1430	УИК №1431	УИК №1432	УИК №1433	УИК №1434	УИК №1435					
		0.39%	0.13%	1.44%	0.00%	0.16%	0.00%	0.85%	0.00%	0.15%	0.70%	0.54%	0.16%	0.75%	0.00%	0.33%	0.72%	1.37%	0.46%	0.68%	2.56%	0.39%	1.04%	0.00%	0.55%	0.00%	0.32%	0.57%	0.00%	0.00%	0.00%	0.28%	0.00%	0.23%	0.15%	0.95%	0.56%	0.13%	0.00%	0.00%	0.94%	0.53%	0.44%	1.24%	0.00%	0.40%	0.00%	0.00%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	181	7	0	0	1	0	0	13	17	8	19	21	0	0	2	3	0	4	1	38	2	11	0	0	0	3	2	1	0	0	1	10	1	3	0	0	2	0	0	2	7	0	0	0	0	2	0					
		1.06%	0.92%	0.00%	0.00%	0.16%	0.00%	0.00%	1.20%	2.57%	1.12%	2.57%	3.40%	0.00%	0.00%	0.66%	1.08%	0.00%	0.92%	0.34%	6.96%	0.78%	5.73%	0.00%	0.00%	0.00%	0.96%	0.57%	1.05%	0.00%	0.00%	0.28%	1.04%	0.23%	0.44%	0.00%	0.00%	0.27%	0.00%	0.00%	0.94%	1.24%	0.00%	0.00%	0.00%	0.00%	1.10%	0.00%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	26	1	0	0	1	0	0	8	1	3	3	1	1	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	1	0	0	0	0	0	0					
		0.15%	0.13%	0.00%	0.00%	0.16%	0.00%	0.00%	0.74%	0.15%	0.42%	0.41%	0.16%	0.37%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.55%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.29%	0.00%	0.00%	0.13%	0.00%	0.00%	0.00%	0.18%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	16176	742	135	84	614	147	344	1038	599	684	653	581	261	128	294	261	72	422	270	384	252	154	93	533	129	306	338	93	754	319	354	940	431	670	101	173	700	121	212	204	540	223	158	112	244	177	132					
		94.96%	97.12%	97.12%	96.55%	96.09%	97.35%	97.45%	95.49%	90.62%	95.53%	88.24%	94.01%	97.39%	99.22%	97.67%	93.88%	98.63%	97.24%	92.47%	70.33%	97.67%	80.21%	92.08%	98.16%	98.47%	97.45%	97.13%	97.89%	97.16%	96.96%	98.33%	98.02%	97.07%	97.81%	96.19%	96.65%	94.47%	96.03%	90.21%	96.23%	95.91%	98.67%	98.14%	100.00%	97.99%	97.79%	99.25%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	5	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0					
		0.03%	0.13%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.14%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.37%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.15%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
