Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																																						
Дата голосования: 04.12.2011																																																						
																																																						
Наименование Избирательной комиссии:    Бижбулякская																																																						
																																																						
Сводная таблица результатов выборов																																																						
																																																						
		Сумма	УИК №1375	УИК №1376	УИК №1377	УИК №1378	УИК №1379	УИК №1380	УИК №1381	УИК №1382	УИК №1383	УИК №1384	УИК №1385	УИК №1386	УИК №1387	УИК №1388	УИК №1389	УИК №1390	УИК №1391	УИК №1392	УИК №1393	УИК №1394	УИК №1395	УИК №1396	УИК №1397	УИК №1398	УИК №1399	УИК №1400	УИК №1401	УИК №1402	УИК №1403	УИК №1404	УИК №1405	УИК №1406	УИК №1407	УИК №1408	УИК №1409	УИК №1410	УИК №1411	УИК №1412	УИК №1413	УИК №1414	УИК №1415	УИК №1416	УИК №1417	УИК №1418	УИК №1419	УИК №1420	УИК №1421					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																																						
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	474	40	3	1	36	0	0	12	81	9	61	32	1	0	3	0	4	1	2	3	4	14	2	5	5	0	0	2	1	1	0	0	42	1	1	0	2	14	0	7	60	5	2	1	13	0	2	1					
		2.67%	4.93%	2.22%	1.04%	5.40%	0.00%	0.00%	1.21%	12.33%	1.02%	7.32%	5.53%	0.34%	0.00%	0.90%	0.00%	6.56%	0.57%	0.66%	1.11%	3.77%	2.01%	0.68%	2.51%	2.06%	0.00%	0.00%	0.31%	0.67%	0.31%	0.00%	0.00%	5.62%	0.29%	0.26%	0.00%	0.40%	1.90%	0.00%	3.76%	10.36%	4.13%	0.94%	0.47%	2.15%	0.00%	1.16%	0.89%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	443	30	5	0	36	0	1	52	37	7	79	7	2	0	4	1	2	1	2	3	1	15	2	3	0	2	0	3	1	2	1	1	24	2	0	5	2	9	0	2	68	6	8	1	11	1	2	2					
		2.50%	3.69%	3.70%	0.00%	5.40%	0.00%	0.30%	5.24%	5.63%	0.80%	9.48%	1.21%	0.67%	0.00%	1.20%	0.31%	3.28%	0.57%	0.66%	1.11%	0.94%	2.15%	0.68%	1.51%	0.00%	1.22%	0.00%	0.46%	0.67%	0.62%	0.29%	0.95%	3.21%	0.57%	0.00%	0.48%	0.40%	1.22%	0.00%	1.08%	11.74%	4.96%	3.76%	0.47%	1.82%	0.40%	1.16%	1.79%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	58	6	0	0	3	0	0	5	4	3	9	1	0	0	0	1	0	0	0	0	0	5	0	1	0	0	0	0	0	0	0	0	11	0	0	0	0	1	0	0	5	0	2	0	0	0	1	0					
		0.33%	0.74%	0.00%	0.00%	0.45%	0.00%	0.00%	0.50%	0.61%	0.34%	1.08%	0.17%	0.00%	0.00%	0.00%	0.31%	0.00%	0.00%	0.00%	0.00%	0.00%	0.72%	0.00%	0.50%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	1.47%	0.00%	0.00%	0.00%	0.00%	0.14%	0.00%	0.00%	0.86%	0.00%	0.94%	0.00%	0.00%	0.00%	0.58%	0.00%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	1356	85	7	8	148	3	5	112	111	160	158	48	13	3	8	9	3	3	11	12	4	47	3	8	8	2	1	3	2	3	7	2	49	7	4	16	4	73	7	9	133	21	7	4	15	6	2	2					
		7.65%	10.47%	5.19%	8.33%	22.19%	2.07%	1.49%	11.28%	16.89%	18.18%	18.97%	8.29%	4.36%	2.10%	2.41%	2.82%	4.92%	1.70%	3.65%	4.44%	3.77%	6.74%	1.03%	4.02%	3.29%	1.22%	0.77%	0.46%	1.34%	0.93%	2.03%	1.90%	6.56%	2.01%	1.04%	1.53%	0.81%	9.92%	7.87%	4.84%	22.97%	17.36%	3.29%	1.90%	2.48%	2.38%	1.16%	1.79%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	50	1	0	0	1	0	0	7	6	0	2	1	0	2	0	0	0	0	0	1	0	12	1	1	1	0	0	0	0	0	0	0	5	0	0	0	1	0	0	1	5	0	0	0	2	0	0	0					
		0.28%	0.12%	0.00%	0.00%	0.15%	0.00%	0.00%	0.70%	0.91%	0.00%	0.24%	0.17%	0.00%	1.40%	0.00%	0.00%	0.00%	0.00%	0.00%	0.37%	0.00%	1.72%	0.34%	0.50%	0.41%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.67%	0.00%	0.00%	0.00%	0.20%	0.00%	0.00%	0.54%	0.86%	0.00%	0.00%	0.00%	0.33%	0.00%	0.00%	0.00%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	15135	645	114	87	429	142	329	794	400	701	521	453	282	138	317	307	52	171	286	221	97	577	284	181	229	160	129	639	145	316	335	102	592	338	381	1026	484	632	82	164	299	86	184	205	565	242	166	106					
		85.35%	79.43%	84.44%	90.63%	64.32%	97.93%	98.21%	79.96%	60.88%	79.66%	62.55%	78.24%	94.63%	96.50%	95.48%	96.24%	85.25%	97.16%	95.02%	81.85%	91.51%	82.78%	97.26%	90.95%	94.24%	97.56%	99.23%	98.76%	97.32%	98.14%	97.10%	97.14%	79.25%	97.13%	98.70%	97.81%	97.98%	85.87%	92.13%	88.17%	51.64%	71.07%	86.38%	97.16%	93.23%	96.03%	95.95%	94.64%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	28	1	0	0	2	0	0	2	8	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	3	0	0	0	1	2	0	0	5	0	0	0	0	0	0	1					
		0.16%	0.12%	0.00%	0.00%	0.30%	0.00%	0.00%	0.20%	1.22%	0.00%	0.00%	0.17%	0.00%	0.00%	0.00%	0.31%	0.00%	0.00%	0.00%	0.00%	0.00%	0.14%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.40%	0.00%	0.00%	0.00%	0.20%	0.27%	0.00%	0.00%	0.86%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.89%					
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
