Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																						
Дата голосования: 02.12.2007																																						
																																						
Наименование Избирательной комиссии:    Алданская																																						
																																						
Сводная таблица результатов выборов																																						
																																						
		Сумма	УИК №8	УИК №9	УИК №10	УИК №11	УИК №12	УИК №13	УИК №14	УИК №15	УИК №16	УИК №17	УИК №18	УИК №19	УИК №20	УИК №21	УИК №22	УИК №23	УИК №24	УИК №25	УИК №26	УИК №27	УИК №28	УИК №29	УИК №30	УИК №31	УИК №32	УИК №33	УИК №34	УИК №35	УИК №36	УИК №37	УИК №38					
11	"Число открепительных удостоверений, полученных участковыми избирательными комиссиями"	291	5	10	41	10	10	10	10	10	10	10	5	5	10	10	10	5	5	5	10	20	10	10	10	5	5	10	5	10	5	5	5					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	172	1	4	36	5	6	4	5	9	6	9	3	1	7	2	8	1	1	0	5	19	5	7	8	0	2	9	1	6	2	0	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	76	0	6	5	1	4	1	1	2	4	1	4	1	4	4	3	0	5	0	0	1	0	6	10	0	2	2	1	0	8	0	0					
14	Число погашенных неиспользованных открепительных удостоверений	119	4	6	5	5	4	6	5	1	4	1	2	4	3	8	2	4	4	5	5	1	5	3	2	5	3	1	4	4	3	5	5					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	9	0	0	0	3	1	0	2	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																						
18	1.Политическая партия «Аграрная партия России»	279	9	18	13	11	15	10	17	15	12	15	3	3	7	13	7	6	3	0	6	7	15	10	4	12	2	23	8	0	13	1	1					
		1.33%	1.85%	1.54%	1.10%	1.21%	1.33%	1.34%	1.86%	1.52%	1.29%	1.35%	0.79%	1.80%	0.68%	1.35%	0.73%	1.83%	0.99%	0.00%	1.86%	0.58%	1.84%	1.19%	0.58%	3.39%	1.15%	2.14%	1.28%	0.00%	1.83%	0.63%	0.60%					
19	2.Всероссийская политическая партия «Гражданская Сила»	113	2	5	11	8	7	9	8	9	7	3	1	0	6	2	3	4	2	0	0	8	4	5	0	0	0	3	2	1	3	0	0					
		0.54%	0.41%	0.43%	0.93%	0.88%	0.62%	1.21%	0.87%	0.91%	0.75%	0.27%	0.26%	0.00%	0.58%	0.21%	0.31%	1.22%	0.66%	0.00%	0.00%	0.66%	0.49%	0.60%	0.00%	0.00%	0.00%	0.28%	0.32%	1.39%	0.42%	0.00%	0.00%					
20	3.Политическая партия «Демократическая партия России»	28	0	3	1	1	2	2	0	2	2	1	0	0	3	1	1	1	2	0	0	0	0	1	1	0	0	1	2	0	1	0	0					
		0.13%	0.00%	0.26%	0.08%	0.11%	0.18%	0.27%	0.00%	0.20%	0.21%	0.09%	0.00%	0.00%	0.29%	0.10%	0.10%	0.30%	0.66%	0.00%	0.00%	0.00%	0.00%	0.12%	0.14%	0.00%	0.00%	0.09%	0.32%	0.00%	0.14%	0.00%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	1815	43	91	58	86	101	73	110	90	106	118	16	6	81	69	75	29	30	1	24	107	38	54	60	21	15	144	70	1	75	16	7					
		8.64%	8.85%	7.77%	4.91%	9.44%	8.94%	9.81%	12.01%	9.15%	11.36%	10.65%	4.23%	3.59%	7.84%	7.17%	7.85%	8.84%	9.93%	1.11%	7.43%	8.85%	4.65%	6.45%	8.65%	5.93%	8.62%	13.38%	11.16%	1.39%	10.56%	10.06%	4.19%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	186	4	12	9	9	9	10	15	19	12	10	1	1	14	7	3	0	2	0	2	14	6	1	2	4	0	6	2	0	9	2	1					
		0.89%	0.82%	1.02%	0.76%	0.99%	0.80%	1.34%	1.64%	1.93%	1.29%	0.90%	0.26%	0.60%	1.36%	0.73%	0.31%	0.00%	0.66%	0.00%	0.62%	1.16%	0.73%	0.12%	0.29%	1.13%	0.00%	0.56%	0.32%	0.00%	1.27%	1.26%	0.60%					
23	6.Политическая партия «Партия социальной справедливости»	32	0	3	3	1	2	0	0	1	2	2	0	1	2	2	0	1	2	0	2	2	2	0	0	0	0	2	0	0	2	0	0					
		0.15%	0.00%	0.26%	0.25%	0.11%	0.18%	0.00%	0.00%	0.10%	0.21%	0.18%	0.00%	0.60%	0.19%	0.21%	0.00%	0.30%	0.66%	0.00%	0.62%	0.17%	0.24%	0.00%	0.00%	0.00%	0.00%	0.19%	0.00%	0.00%	0.28%	0.00%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	2107	30	145	105	95	93	74	82	120	78	106	38	21	118	104	117	51	28	18	28	113	93	106	93	13	24	101	70	16	11	5	11					
		10.03%	6.17%	12.38%	8.89%	10.43%	8.23%	9.95%	8.95%	12.20%	8.36%	9.57%	10.05%	12.57%	11.42%	10.80%	12.24%	15.55%	9.27%	20.00%	8.67%	9.35%	11.38%	12.66%	13.40%	3.67%	13.79%	9.39%	11.16%	22.22%	1.55%	3.14%	6.59%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	1508	30	62	64	62	75	58	64	53	41	72	12	2	67	79	98	10	21	1	30	68	63	58	28	34	7	42	35	1	236	24	11					
		7.18%	6.17%	5.29%	5.42%	6.81%	6.64%	7.80%	6.99%	5.39%	4.39%	6.50%	3.17%	1.20%	6.49%	8.20%	10.25%	3.05%	6.95%	1.11%	9.29%	5.62%	7.71%	6.93%	4.03%	9.60%	4.02%	3.90%	5.58%	1.39%	33.24%	15.09%	6.59%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	107	3	5	3	3	5	6	2	3	3	5	3	1	5	6	7	2	2	2	0	5	4	7	3	3	1	9	3	0	2	0	4					
		0.51%	0.62%	0.43%	0.25%	0.33%	0.44%	0.81%	0.22%	0.30%	0.32%	0.45%	0.79%	0.60%	0.48%	0.62%	0.73%	0.61%	0.66%	2.22%	0.00%	0.41%	0.49%	0.84%	0.43%	0.85%	0.57%	0.84%	0.48%	0.00%	0.28%	0.00%	2.40%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	14467	362	804	894	620	804	478	613	644	644	759	301	128	707	654	629	212	201	65	226	875	584	586	497	266	125	726	424	48	353	110	128					
		68.89%	74.49%	68.66%	75.70%	68.06%	71.15%	64.25%	66.92%	65.45%	69.02%	68.50%	79.63%	76.65%	68.44%	67.91%	65.79%	64.63%	66.56%	72.22%	69.97%	72.37%	71.48%	70.01%	71.61%	75.14%	71.84%	67.47%	67.62%	66.67%	49.72%	69.18%	76.65%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	158	1	7	7	6	9	11	3	17	15	9	2	2	11	14	8	9	2	0	2	2	1	3	3	1	0	5	1	1	2	1	3					
		0.75%	0.21%	0.60%	0.59%	0.66%	0.80%	1.48%	0.33%	1.73%	1.61%	0.81%	0.53%	1.20%	1.06%	1.45%	0.84%	2.74%	0.66%	0.00%	0.62%	0.17%	0.12%	0.36%	0.43%	0.28%	0.00%	0.46%	0.16%	1.39%	0.28%	0.63%	1.80%					
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
