Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																									
Дата голосования: 07.12.2003 0:00:00																																									
																																									
Наименование Избирательной комиссии:    Котельничская																																									
																																									
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																									
																																									
		Сумма	УИК №589	УИК №590	УИК №591	УИК №592	УИК №593	УИК №594	УИК №595	УИК №596	УИК №597	УИК №598	УИК №599	УИК №600	УИК №601	УИК №602	УИК №603	УИК №604	УИК №605	УИК №606	УИК №607	УИК №608	УИК №609	УИК №610	УИК №611	УИК №612	УИК №613	УИК №614	УИК №615	УИК №616	УИК №617	УИК №618	УИК №619	УИК №620	УИК №621	УИК №622					
18	"1. ""ЕДИНЕНИЕ"""	148	7	2	9	1	3	6	2	6	3	3	1	7	0	11	9	4	3	5	3	2	6	7	4	1	2	9	3	11	1	1	5	1	9	1					
		1.49%	3.03%	0.33%	1.46%	1.25%	1.12%	1.63%	1.94%	3.57%	1.47%	2.43%	0.96%	2.52%	0.0%	2.0%	1.91%	2.36%	1.49%	1.98%	0.50%	3.17%	2.23%	1.53%	2.5%	1.25%	1.80%	2.26%	1.61%	1.44%	0.29%	0.71%	1.91%	0.62%	1.43%	0.24%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	113	2	16	16	1	4	7	2	0	5	5	2	2	0	2	18	0	0	0	6	0	3	1	0	0	1	5	0	5	4	1	0	1	3	1					
		1.14%	0.86%	2.66%	2.59%	1.25%	1.50%	1.91%	1.94%	0.0%	2.46%	4.06%	1.92%	0.72%	0.0%	0.36%	3.82%	0.0%	0.0%	0.0%	1.00%	0.0%	1.11%	0.21%	0.0%	0.0%	0.90%	1.25%	0.0%	0.65%	1.16%	0.71%	0.0%	0.62%	0.47%	0.24%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	415	13	17	24	2	17	25	5	15	0	7	4	10	1	39	16	7	10	9	23	1	8	21	8	8	6	9	3	34	14	5	16	7	18	13					
		4.20%	5.62%	2.83%	3.89%	2.5%	6.39%	6.83%	4.85%	8.92%	0.0%	5.69%	3.84%	3.61%	1.35%	7.09%	3.40%	4.14%	4.97%	3.57%	3.85%	1.58%	2.97%	4.61%	5.0%	10.0%	5.40%	2.26%	1.61%	4.47%	4.08%	3.59%	6.13%	4.34%	2.86%	3.17%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	171	4	15	15	0	7	4	2	4	3	3	3	3	2	5	12	1	3	3	7	0	2	7	4	1	3	4	7	22	8	1	6	3	2	5					
		1.73%	1.73%	2.5%	2.43%	0.0%	2.63%	1.09%	1.94%	2.38%	1.47%	2.43%	2.88%	1.08%	2.70%	0.90%	2.55%	0.59%	1.49%	1.19%	1.17%	0.0%	0.74%	1.53%	2.5%	1.25%	2.70%	1.00%	3.76%	2.89%	2.33%	0.71%	2.29%	1.86%	0.31%	1.22%					
22	"5. ""За Русь Святую"""	56	1	5	3	0	0	2	1	1	1	3	1	2	0	3	2	1	1	3	4	0	0	1	2	0	4	0	1	3	0	0	0	0	9	2					
		0.56%	0.43%	0.83%	0.48%	0.0%	0.0%	0.54%	0.97%	0.59%	0.49%	2.43%	0.96%	0.72%	0.0%	0.54%	0.42%	0.59%	0.49%	1.19%	0.67%	0.0%	0.0%	0.21%	1.25%	0.0%	3.60%	0.0%	0.53%	0.39%	0.0%	0.0%	0.0%	0.0%	1.43%	0.48%					
23	"6. ""Объединенная Российская партия ""Русь"""	26	0	0	0	0	0	2	0	0	0	0	0	1	0	3	0	0	0	3	0	1	0	2	0	0	0	0	1	0	5	0	0	1	3	4					
		0.26%	0.0%	0.0%	0.0%	0.0%	0.0%	0.54%	0.0%	0.0%	0.0%	0.0%	0.0%	0.36%	0.0%	0.54%	0.0%	0.0%	0.0%	1.19%	0.0%	1.58%	0.0%	0.43%	0.0%	0.0%	0.0%	0.0%	0.53%	0.0%	1.45%	0.0%	0.0%	0.62%	0.47%	0.97%					
24	"7. ""Новый курс - Автомобильная Россия"""	43	0	3	1	0	3	2	1	2	0	0	0	1	0	0	8	0	0	0	3	3	4	1	0	1	0	3	0	3	0	0	0	0	1	3					
		0.43%	0.0%	0.5%	0.16%	0.0%	1.12%	0.54%	0.97%	1.19%	0.0%	0.0%	0.0%	0.36%	0.0%	0.0%	1.70%	0.0%	0.0%	0.0%	0.50%	4.76%	1.48%	0.21%	0.0%	1.25%	0.0%	0.75%	0.0%	0.39%	0.0%	0.0%	0.0%	0.0%	0.15%	0.73%					
25	"8. ""Народно-республиканская партия России"""	17	0	0	2	0	0	1	0	1	0	0	0	0	0	4	2	0	0	0	0	0	0	0	0	0	0	0	0	3	1	2	1	0	0	0					
		0.17%	0.0%	0.0%	0.32%	0.0%	0.0%	0.27%	0.0%	0.59%	0.0%	0.0%	0.0%	0.0%	0.0%	0.72%	0.42%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.39%	0.29%	1.43%	0.38%	0.0%	0.0%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	19	0	0	1	1	1	1	0	0	1	1	0	0	0	3	2	1	0	0	1	0	0	1	0	0	0	0	1	1	0	0	0	0	1	2					
		0.19%	0.0%	0.0%	0.16%	1.25%	0.37%	0.27%	0.0%	0.0%	0.49%	0.81%	0.0%	0.0%	0.0%	0.54%	0.42%	0.59%	0.0%	0.0%	0.16%	0.0%	0.0%	0.21%	0.0%	0.0%	0.0%	0.0%	0.53%	0.13%	0.0%	0.0%	0.0%	0.0%	0.15%	0.48%					
27	"10. ""Аграрная партия России"""	1819	34	107	155	10	64	20	7	31	54	10	21	56	24	37	66	33	54	56	120	8	47	102	19	7	25	95	60	43	77	58	50	38	140	91					
		18.42%	14.71%	17.83%	25.16%	12.5%	24.06%	5.46%	6.79%	18.45%	26.60%	8.13%	20.19%	20.21%	32.43%	6.72%	14.04%	19.52%	26.86%	22.22%	20.10%	12.69%	17.47%	22.41%	11.87%	8.75%	22.52%	23.92%	32.25%	5.66%	22.44%	41.72%	19.15%	23.60%	22.25%	22.24%					
28	"11. ""Истинные патриоты России"""	9	1	0	1	0	1	0	0	0	0	0	0	0	0	1	0	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1					
		0.09%	0.43%	0.0%	0.16%	0.0%	0.37%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.18%	0.0%	0.59%	0.49%	0.39%	0.0%	1.58%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.24%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	99	1	6	9	0	4	3	0	4	0	2	0	4	0	5	7	1	10	2	7	0	1	2	1	1	1	2	6	6	4	1	2	3	3	1					
		1.00%	0.43%	1.0%	1.46%	0.0%	1.50%	0.81%	0.0%	2.38%	0.0%	1.62%	0.0%	1.44%	0.0%	0.90%	1.48%	0.59%	4.97%	0.79%	1.17%	0.0%	0.37%	0.43%	0.62%	1.25%	0.90%	0.50%	3.22%	0.79%	1.16%	0.71%	0.76%	1.86%	0.47%	0.24%					
30	"13. ""Демократическая партия России"""	38	1	0	4	0	2	2	0	2	1	0	0	0	0	2	1	2	3	1	1	1	2	1	3	0	0	1	0	3	0	1	1	0	0	3					
		0.38%	0.43%	0.0%	0.64%	0.0%	0.75%	0.54%	0.0%	1.19%	0.49%	0.0%	0.0%	0.0%	0.0%	0.36%	0.21%	1.18%	1.49%	0.39%	0.16%	1.58%	0.74%	0.21%	1.87%	0.0%	0.0%	0.25%	0.0%	0.39%	0.0%	0.71%	0.38%	0.0%	0.0%	0.73%					
31	"14. ""Великая Россия - Евразийский Союз"""	29	0	1	1	0	2	0	0	1	1	0	0	1	1	4	0	0	0	0	1	0	0	1	1	2	0	1	0	2	0	1	2	0	3	3					
		0.29%	0.0%	0.16%	0.16%	0.0%	0.75%	0.0%	0.0%	0.59%	0.49%	0.0%	0.0%	0.36%	1.35%	0.72%	0.0%	0.0%	0.0%	0.0%	0.16%	0.0%	0.0%	0.21%	0.62%	2.5%	0.0%	0.25%	0.0%	0.26%	0.0%	0.71%	0.76%	0.0%	0.47%	0.73%					
32	"15. ""Партия СЛОН"""	18	0	1	1	0	0	0	0	1	1	0	0	2	1	1	0	0	1	1	1	0	0	0	0	0	1	0	0	2	0	0	1	1	2	0					
		0.18%	0.0%	0.16%	0.16%	0.0%	0.0%	0.0%	0.0%	0.59%	0.49%	0.0%	0.0%	0.72%	1.35%	0.18%	0.0%	0.0%	0.49%	0.39%	0.16%	0.0%	0.0%	0.0%	0.0%	0.0%	0.90%	0.0%	0.0%	0.26%	0.0%	0.0%	0.38%	0.62%	0.31%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	563	8	51	43	2	18	8	2	6	18	7	8	12	9	30	29	10	7	17	34	0	11	24	3	2	6	20	7	64	7	4	16	7	50	23					
		5.70%	3.46%	8.5%	6.98%	2.5%	6.76%	2.18%	1.94%	3.57%	8.86%	5.69%	7.69%	4.33%	12.16%	5.45%	6.17%	5.91%	3.48%	6.74%	5.69%	0.0%	4.08%	5.27%	1.87%	2.5%	5.40%	5.03%	3.76%	8.43%	2.04%	2.87%	6.13%	4.34%	7.94%	5.62%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	49	0	1	5	1	2	0	1	1	1	2	1	0	0	1	1	1	2	2	4	1	3	1	0	0	0	2	1	2	2	1	3	0	6	1					
		0.49%	0.0%	0.16%	0.81%	1.25%	0.75%	0.0%	0.97%	0.59%	0.49%	1.62%	0.96%	0.0%	0.0%	0.18%	0.21%	0.59%	0.99%	0.79%	0.67%	1.58%	1.11%	0.21%	0.0%	0.0%	0.0%	0.50%	0.53%	0.26%	0.58%	0.71%	1.14%	0.0%	0.95%	0.24%					
35	"18. ""ЛДПР"""	1209	23	92	69	11	33	57	18	16	25	15	10	26	0	70	75	25	32	34	75	12	27	50	13	2	12	43	18	90	56	7	34	16	72	51					
		12.24%	9.95%	15.33%	11.20%	13.75%	12.40%	15.57%	17.47%	9.52%	12.31%	12.19%	9.61%	9.38%	0.0%	12.72%	15.95%	14.79%	15.92%	13.49%	12.56%	19.04%	10.03%	10.98%	8.12%	2.5%	10.81%	10.83%	9.67%	11.85%	16.32%	5.03%	13.02%	9.93%	11.44%	12.46%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	305	10	14	23	1	4	14	5	0	5	2	3	5	5	27	7	3	3	10	16	2	5	12	7	3	6	7	2	45	13	2	4	1	29	10					
		3.08%	4.32%	2.33%	3.73%	1.25%	1.50%	3.82%	4.85%	0.0%	2.46%	1.62%	2.88%	1.80%	6.75%	4.90%	1.48%	1.77%	1.49%	3.96%	2.68%	3.17%	1.85%	2.63%	4.37%	3.75%	5.40%	1.76%	1.07%	5.92%	3.79%	1.43%	1.53%	0.62%	4.61%	2.44%					
37	"20. ""Политическая партия ""Единая Россия"""	3238	93	177	160	28	74	103	42	63	61	46	24	104	20	201	149	63	50	78	222	27	108	145	74	48	36	134	49	234	89	35	75	63	223	140					
		32.79%	40.25%	29.5%	25.97%	35.0%	27.81%	28.14%	40.77%	37.5%	30.04%	37.39%	23.07%	37.54%	27.02%	36.54%	31.70%	37.27%	24.87%	30.95%	37.18%	42.85%	40.14%	31.86%	46.25%	60.0%	32.43%	33.75%	26.34%	30.83%	25.94%	25.17%	28.73%	39.13%	35.45%	34.22%					
38	"21. ""Российская Конституционно-демократическая партия"""	18	0	1	0	0	0	0	0	1	0	1	0	0	0	3	0	0	0	1	1	0	2	0	1	0	0	0	0	1	1	2	1	0	1	1					
		0.18%	0.0%	0.16%	0.0%	0.0%	0.0%	0.0%	0.0%	0.59%	0.0%	0.81%	0.0%	0.0%	0.0%	0.54%	0.0%	0.0%	0.0%	0.39%	0.16%	0.0%	0.74%	0.0%	0.62%	0.0%	0.0%	0.0%	0.0%	0.13%	0.29%	1.43%	0.38%	0.0%	0.15%	0.24%					
39	"22. ""Развитие предпринимательства"""	22	2	1	4	0	0	1	0	0	1	1	0	0	2	1	2	0	2	0	0	0	0	0	0	0	0	0	1	4	0	0	0	0	0	0					
		0.22%	0.86%	0.16%	0.64%	0.0%	0.0%	0.27%	0.0%	0.0%	0.49%	0.81%	0.0%	0.0%	2.70%	0.18%	0.42%	0.0%	0.99%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.53%	0.52%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	990	22	51	37	14	17	69	9	8	14	8	22	31	5	71	37	9	14	18	51	3	31	58	10	2	5	43	12	133	52	12	32	9	39	42					
		10.02%	9.52%	8.5%	6.00%	17.5%	6.39%	18.85%	8.73%	4.76%	6.89%	6.50%	21.15%	11.19%	6.75%	12.90%	7.87%	5.32%	6.96%	7.14%	8.54%	4.76%	11.52%	12.74%	6.25%	2.5%	4.50%	10.83%	6.45%	17.52%	15.16%	8.63%	12.26%	5.59%	6.20%	10.26%					
																																									
41	Против всех	249	8	27	22	8	2	17	0	3	7	4	2	2	3	23	18	2	3	4	9	0	4	8	7	0	1	10	10	18	3	1	5	6	7	5					
		2.52%	3.46%	4.5%	3.57%	10.0%	0.75%	4.64%	0.0%	1.78%	3.44%	3.25%	1.92%	0.72%	4.05%	4.18%	3.82%	1.18%	1.49%	1.58%	1.50%	0.0%	1.48%	1.75%	4.37%	0.0%	0.90%	2.51%	5.37%	2.37%	0.87%	0.71%	1.91%	3.72%	1.11%	1.22%					
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
