Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																										
Дата голосования: 04.12.2011																																										
																																										
Наименование Избирательной комиссии:    Бурзянская																																										
																																										
Сводная таблица результатов выборов																																										
																																										
		Сумма	УИК №1652	УИК №1653	УИК №1654	УИК №1655	УИК №1656	УИК №1657	УИК №1658	УИК №1659	УИК №1660	УИК №1661	УИК №1662	УИК №1663	УИК №1664	УИК №1665	УИК №1666	УИК №1667	УИК №1668	УИК №1669	УИК №1670	УИК №1671	УИК №1672	УИК №1673	УИК №1674	УИК №1675	УИК №1676	УИК №1677	УИК №1678	УИК №1679	УИК №1680	УИК №1681	УИК №1682	УИК №1683	УИК №1684	УИК №1685	УИК №1686					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	342	6	4	16	21	3	5	16	5	6	1	3	0	1	12	12	8	4	6	1	6	16	43	27	19	19	18	4	13	4	8	0	6	16	9	4					
		3.36%	1.94%	1.55%	7.37%	2.52%	1.67%	2.11%	6.45%	2.22%	1.48%	2.63%	1.22%	0.00%	1.04%	3.92%	5.94%	2.40%	1.45%	1.89%	2.86%	3.08%	4.92%	3.60%	5.10%	5.44%	3.52%	6.72%	1.60%	4.92%	1.32%	12.31%	0.00%	1.95%	6.61%	4.48%	5.88%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	71	0	0	2	2	1	1	0	1	6	0	2	2	1	1	3	3	2	1	3	1	1	5	5	5	4	4	1	3	2	2	0	2	1	4	0					
		0.70%	0.00%	0.00%	0.92%	0.24%	0.56%	0.42%	0.00%	0.44%	1.48%	0.00%	0.82%	1.23%	1.04%	0.33%	1.49%	0.90%	0.73%	0.32%	8.57%	0.51%	0.31%	0.42%	0.95%	1.43%	0.74%	1.49%	0.40%	1.14%	0.66%	3.08%	0.00%	0.65%	0.41%	1.99%	0.00%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	1939	16	19	22	72	36	46	68	25	88	18	32	44	17	100	41	73	50	134	10	22	44	392	88	81	67	66	23	41	31	11	9	62	32	45	14					
		19.05%	5.18%	7.36%	10.14%	8.63%	20.00%	19.41%	27.42%	11.11%	21.73%	47.37%	13.06%	27.16%	17.71%	32.68%	20.30%	21.92%	18.18%	42.27%	28.57%	11.28%	13.54%	32.86%	16.64%	23.21%	12.41%	24.63%	9.20%	15.53%	10.20%	16.92%	5.70%	20.20%	13.22%	22.39%	20.59%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	93	1	1	4	4	3	0	0	1	7	15	2	3	0	5	2	3	2	1	6	3	0	3	7	3	3	2	0	5	2	0	1	2	1	1	0					
		0.91%	0.32%	0.39%	1.84%	0.48%	1.67%	0.00%	0.00%	0.44%	1.73%	39.47%	0.82%	1.85%	0.00%	1.63%	0.99%	0.90%	0.73%	0.32%	17.14%	1.54%	0.00%	0.25%	1.32%	0.86%	0.56%	0.75%	0.00%	1.89%	0.66%	0.00%	0.63%	0.65%	0.41%	0.50%	0.00%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	6574	252	216	155	588	121	171	132	179	272	0	195	103	65	150	130	164	194	167	13	149	230	603	322	197	328	154	205	178	234	38	141	195	166	122	45					
		64.58%	81.55%	83.72%	71.43%	70.50%	67.22%	72.15%	53.23%	79.56%	67.16%	0.00%	79.59%	63.58%	67.71%	49.02%	64.36%	49.25%	70.55%	52.68%	37.14%	76.41%	70.77%	50.54%	60.87%	56.45%	60.74%	57.46%	82.00%	67.42%	76.97%	58.46%	89.24%	63.52%	68.60%	60.70%	66.18%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	52	1	1	2	6	0	0	1	0	1	0	1	0	3	1	1	3	3	0	0	1	1	3	5	2	4	2	1	1	2	0	0	3	1	2	0					
		0.51%	0.32%	0.39%	0.92%	0.72%	0.00%	0.00%	0.40%	0.00%	0.25%	0.00%	0.41%	0.00%	3.13%	0.33%	0.50%	0.90%	1.09%	0.00%	0.00%	0.51%	0.31%	0.25%	0.95%	0.57%	0.74%	0.75%	0.40%	0.38%	0.66%	0.00%	0.00%	0.98%	0.41%	0.99%	0.00%					
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
