Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																									
Дата голосования: 07.12.2003 0:00:00																									
																									
Наименование Избирательной комиссии:    Фрязинская городская																									
																									
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																									
																									
		Сумма	УИК №2871	УИК №2872	УИК №2873	УИК №2874	УИК №2875	УИК №2876	УИК №2877	УИК №2878	УИК №2879	УИК №2880	УИК №2881	УИК №2882	УИК №2883	УИК №2884	УИК №2885	УИК №2886	УИК №2887	УИК №2888					
37	"20. ""Политическая партия ""Единая Россия"""	6205	404	274	317	270	248	349	356	341	373	389	379	401	372	431	391	438	397	75					
		25.93%	29.97%	26.94%	22.75%	24.04%	21.56%	21.94%	23.37%	29.24%	28.21%	27.22%	26.55%	26.27%	24.81%	26.02%	24.80%	27.84%	29.04%	31.25%					
38	"21. ""Российская Конституционно-демократическая партия"""	30	2	1	1	1	2	0	3	0	1	2	2	6	0	2	1	6	0	0					
		0.12%	0.14%	0.09%	0.07%	0.08%	0.17%	0.0%	0.19%	0.0%	0.07%	0.13%	0.14%	0.39%	0.0%	0.12%	0.06%	0.38%	0.0%	0.0%					
39	"22. ""Развитие предпринимательства"""	86	10	3	5	8	7	2	7	6	6	1	6	6	3	2	7	4	2	1					
		0.35%	0.74%	0.29%	0.35%	0.71%	0.60%	0.12%	0.45%	0.51%	0.45%	0.06%	0.42%	0.39%	0.20%	0.12%	0.44%	0.25%	0.14%	0.41%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	2525	142	112	184	105	110	158	162	123	138	161	152	155	177	170	184	159	111	22					
		10.55%	10.53%	11.01%	13.20%	9.34%	9.56%	9.93%	10.63%	10.54%	10.43%	11.26%	10.65%	10.15%	11.80%	10.26%	11.67%	10.10%	8.11%	9.16%					
																									
41	Против всех	1291	82	56	65	61	66	122	60	51	81	68	76	74	63	86	92	94	79	15					
		5.39%	6.08%	5.50%	4.66%	5.43%	5.73%	7.67%	3.93%	4.37%	6.12%	4.75%	5.32%	4.84%	4.20%	5.19%	5.83%	5.97%	5.77%	6.25%					
																									
																									
																									
																									
																									
																									
																									
																									
																									
																									
																									
																									
																									
																									
																									
