Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																									
Дата голосования: 02.12.2007																																									
																																									
Наименование Избирательной комиссии:    район Орехово-Борисово Северное																																									
																																									
Сводная таблица результатов выборов																																									
																																									
		Сумма	УИК №1844	УИК №1845	УИК №1846	УИК №1847	УИК №1848	УИК №1849	УИК №1850	УИК №1851	УИК №1852	УИК №1853	УИК №1854	УИК №1855	УИК №1856	УИК №1857	УИК №1858	УИК №1859	УИК №1860	УИК №1861	УИК №1862	УИК №1863	УИК №1864	УИК №1865	УИК №1866	УИК №1867	УИК №1868	УИК №1869	УИК №1870	УИК №1871	УИК №1872	УИК №1873	УИК №1874	УИК №1875	УИК №1876	УИК №1877					
11	"Число открепительных удостоверений, полученных участковыми избирательными комиссиями"	1534	30	41	58	45	50	40	40	35	60	60	60	45	55	40	40	40	35	40	35	35	60	40	45	40	40	80	55	35	50	60	40	55	50	0					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	1429	29	41	56	41	50	33	39	34	59	41	46	45	55	38	29	38	30	40	35	21	54	34	41	38	40	80	55	35	47	60	40	55	50	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	1954	40	37	43	39	141	57	49	131	26	9	28	74	77	34	31	38	65	34	43	62	31	25	106	26	39	82	93	90	99	45	76	36	37	111					
14	Число погашенных неиспользованных открепительных удостоверений	105	1	0	2	4	0	7	1	1	1	19	14	0	0	2	11	2	5	0	0	14	6	6	4	2	0	0	0	0	3	0	0	0	0	0					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	959	32	39	50	32	21	22	21	48	34	31	15	40	27	21	25	17	21	24	30	29	14	27	21	18	31	48	30	30	29	32	33	34	33	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																									
18	1.Политическая партия «Аграрная партия России»	1206	49	48	63	46	35	19	23	29	36	27	14	46	27	25	38	37	38	41	56	30	28	23	41	26	31	34	43	41	42	35	55	41	37	2					
		2.92%	3.85%	3.17%	4.81%	3.30%	2.43%	1.80%	2.31%	2.02%	3.00%	2.46%	1.55%	3.77%	2.21%	2.18%	3.51%	3.07%	3.06%	3.29%	4.25%	2.97%	2.72%	2.54%	3.29%	1.99%	2.29%	2.45%	2.86%	3.63%	2.90%	2.44%	3.96%	3.36%	2.76%	0.72%					
19	2.Всероссийская политическая партия «Гражданская Сила»	1039	45	36	25	56	52	12	10	25	38	15	19	39	18	25	18	24	21	31	43	22	45	29	32	30	45	42	40	28	38	49	31	18	36	2					
		2.52%	3.53%	2.37%	1.91%	4.01%	3.61%	1.14%	1.01%	1.74%	3.17%	1.37%	2.11%	3.20%	1.47%	2.18%	1.66%	1.99%	1.69%	2.49%	3.26%	2.18%	4.37%	3.20%	2.57%	2.30%	3.33%	3.02%	2.66%	2.48%	2.63%	3.41%	2.23%	1.47%	2.69%	0.72%					
20	3.Политическая партия «Демократическая партия России»	90	2	0	4	3	6	0	0	9	3	4	0	2	4	4	1	1	5	2	2	3	5	7	3	4	1	0	3	2	1	4	3	2	0	0					
		0.22%	0.16%	0.00%	0.31%	0.22%	0.42%	0.00%	0.00%	0.63%	0.25%	0.36%	0.00%	0.16%	0.33%	0.35%	0.09%	0.08%	0.40%	0.16%	0.15%	0.30%	0.49%	0.77%	0.24%	0.31%	0.07%	0.00%	0.20%	0.18%	0.07%	0.28%	0.22%	0.16%	0.00%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	5512	172	200	169	244	202	88	91	197	148	125	127	167	141	157	135	178	155	168	197	123	161	134	210	147	178	233	225	141	157	202	184	156	195	5					
		13.35%	13.50%	13.19%	12.89%	17.49%	14.01%	8.33%	9.15%	13.69%	12.34%	11.39%	14.10%	13.69%	11.53%	13.66%	12.47%	14.75%	12.48%	13.48%	14.96%	12.18%	15.65%	14.81%	16.87%	11.26%	13.17%	16.77%	14.99%	12.48%	10.85%	14.07%	13.26%	12.77%	14.55%	1.81%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	978	38	41	19	48	59	10	9	16	21	14	25	38	26	20	13	22	22	30	27	30	46	17	30	20	39	37	42	25	44	49	32	28	41	0					
		2.37%	2.98%	2.70%	1.45%	3.44%	4.09%	0.95%	0.91%	1.11%	1.75%	1.28%	2.77%	3.11%	2.13%	1.74%	1.20%	1.82%	1.77%	2.41%	2.05%	2.97%	4.47%	1.88%	2.41%	1.53%	2.88%	2.66%	2.80%	2.21%	3.04%	3.41%	2.31%	2.29%	3.06%	0.00%					
23	6.Политическая партия «Партия социальной справедливости»	180	6	8	8	6	10	2	5	3	6	6	4	8	4	0	2	9	5	8	7	4	2	5	4	5	8	14	5	4	7	6	5	3	0	1					
		0.44%	0.47%	0.53%	0.61%	0.43%	0.69%	0.19%	0.50%	0.21%	0.50%	0.55%	0.44%	0.66%	0.33%	0.00%	0.18%	0.75%	0.40%	0.64%	0.53%	0.40%	0.19%	0.55%	0.32%	0.38%	0.59%	1.01%	0.33%	0.35%	0.48%	0.42%	0.36%	0.25%	0.00%	0.36%					
24	7.Политическая партия «Либерально-демократическая партия России»	3088	106	118	102	90	102	57	40	107	101	102	92	97	115	87	86	100	101	94	83	71	59	72	87	93	81	101	95	69	127	149	89	95	115	5					
		7.48%	8.32%	7.78%	7.78%	6.45%	7.07%	5.40%	4.02%	7.44%	8.42%	9.30%	10.21%	7.95%	9.40%	7.57%	7.94%	8.29%	8.13%	7.54%	6.30%	7.03%	5.73%	7.96%	6.99%	7.13%	5.99%	7.27%	6.33%	6.11%	8.78%	10.38%	6.41%	7.77%	8.58%	1.81%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	3297	94	131	109	111	108	65	54	85	116	109	68	109	98	98	87	93	107	109	97	93	98	92	99	103	101	90	129	94	123	96	123	87	115	6					
		7.99%	7.38%	8.64%	8.31%	7.96%	7.49%	6.16%	5.43%	5.91%	9.67%	9.94%	7.55%	8.93%	8.01%	8.53%	8.03%	7.71%	8.62%	8.75%	7.37%	9.21%	9.52%	10.17%	7.95%	7.89%	7.47%	6.48%	8.59%	8.32%	8.50%	6.69%	8.86%	7.12%	8.58%	2.17%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	590	17	18	10	31	23	11	9	21	8	14	13	16	20	18	22	14	18	11	26	11	19	12	23	16	20	22	24	19	21	21	26	19	14	3					
		1.43%	1.33%	1.19%	0.76%	2.22%	1.60%	1.04%	0.91%	1.46%	0.67%	1.28%	1.44%	1.31%	1.64%	1.57%	2.03%	1.16%	1.45%	0.88%	1.97%	1.09%	1.85%	1.33%	1.85%	1.23%	1.48%	1.58%	1.60%	1.68%	1.45%	1.46%	1.87%	1.55%	1.04%	1.09%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	22658	643	831	726	622	700	749	708	893	632	622	483	596	700	640	629	658	710	671	710	553	468	477	633	783	743	727	802	634	815	739	716	695	701	249					
		54.88%	50.47%	54.82%	55.38%	44.59%	48.54%	70.93%	71.23%	62.06%	52.71%	56.70%	53.61%	48.85%	57.24%	55.70%	58.08%	54.52%	57.17%	53.85%	53.91%	54.75%	45.48%	52.71%	50.84%	60.00%	54.96%	52.34%	53.43%	56.11%	56.32%	51.46%	51.59%	56.87%	52.31%	90.22%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	2120	86	70	56	108	123	39	37	43	68	46	42	92	44	60	40	49	45	65	51	58	82	31	68	65	86	69	82	55	55	74	107	52	71	1					
		5.13%	6.75%	4.62%	4.27%	7.74%	8.53%	3.69%	3.72%	2.99%	5.67%	4.19%	4.66%	7.54%	3.60%	5.22%	3.69%	4.06%	3.62%	5.22%	3.87%	5.74%	7.97%	3.43%	5.46%	4.98%	6.36%	4.97%	5.46%	4.87%	3.80%	5.15%	7.71%	4.26%	5.30%	0.36%					
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
