Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																											
Дата голосования: 07.12.2003 0:00:00																											
																											
Наименование Избирательной комиссии:    Славская																											
																											
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																											
																											
		Сумма	УИК №472	УИК №473	УИК №474	УИК №475	УИК №476	УИК №477	УИК №478	УИК №479	УИК №480	УИК №481	УИК №482	УИК №483	УИК №484	УИК №485	УИК №486	УИК №487	УИК №488	УИК №489	УИК №490	УИК №491					
32	"15. ""Партия СЛОН"""	4	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0					
		0.06%	0.0%	0.13%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.29%	0.0%	0.0%	0.0%	0.37%	0.0%	0.0%	0.0%	0.0%	0.82%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	412	97	64	60	2	0	6	4	5	28	15	8	12	9	17	29	15	27	2	1	11					
		6.30%	10.12%	8.86%	7.65%	1.09%	0.0%	2.42%	2.11%	4.0%	8.28%	5.30%	6.10%	4.70%	3.35%	9.94%	6.09%	5.30%	5.01%	1.65%	0.53%	6.50%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	28	1	0	3	1	0	0	0	0	6	0	2	3	1	1	6	1	1	0	2	0					
		0.42%	0.10%	0.0%	0.38%	0.54%	0.0%	0.0%	0.0%	0.0%	1.77%	0.0%	1.52%	1.17%	0.37%	0.58%	1.26%	0.35%	0.18%	0.0%	1.06%	0.0%					
35	"18. ""ЛДПР"""	941	115	106	142	30	6	34	25	14	30	63	18	29	48	37	59	34	69	16	25	41					
		14.39%	12.00%	14.68%	18.11%	16.39%	5.40%	13.76%	13.22%	11.2%	8.87%	22.26%	13.74%	11.37%	17.91%	21.63%	12.39%	12.01%	12.82%	13.22%	13.36%	24.26%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	153	28	24	20	1	2	2	4	2	6	10	1	7	2	6	8	8	15	1	3	3					
		2.33%	2.92%	3.32%	2.55%	0.54%	1.80%	0.80%	2.11%	1.6%	1.77%	3.53%	0.76%	2.74%	0.74%	3.50%	1.68%	2.82%	2.78%	0.82%	1.60%	1.77%					
37	"20. ""Политическая партия ""Единая Россия"""	2763	338	266	346	85	91	94	102	65	144	100	57	94	91	67	201	114	280	80	97	51					
		42.25%	35.28%	36.84%	44.13%	46.44%	81.98%	38.05%	53.96%	52.0%	42.60%	35.33%	43.51%	36.86%	33.95%	39.18%	42.22%	40.28%	52.04%	66.11%	51.87%	30.17%					
38	"21. ""Российская Конституционно-демократическая партия"""	17	5	1	1	1	0	0	1	0	0	0	0	1	0	2	3	0	1	0	1	0					
		0.25%	0.52%	0.13%	0.12%	0.54%	0.0%	0.0%	0.52%	0.0%	0.0%	0.0%	0.0%	0.39%	0.0%	1.16%	0.63%	0.0%	0.18%	0.0%	0.53%	0.0%					
39	"22. ""Развитие предпринимательства"""	12	3	0	3	0	0	1	0	0	0	0	0	0	0	2	1	0	2	0	0	0					
		0.18%	0.31%	0.0%	0.38%	0.0%	0.0%	0.40%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.16%	0.21%	0.0%	0.37%	0.0%	0.0%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	792	170	96	73	32	3	37	13	13	32	24	20	29	40	14	50	55	38	10	13	30					
		12.11%	17.74%	13.29%	9.31%	17.48%	2.70%	14.97%	6.87%	10.4%	9.46%	8.48%	15.26%	11.37%	14.92%	8.18%	10.50%	19.43%	7.06%	8.26%	6.95%	17.75%					
																											
41	Против всех	209	29	39	21	10	2	7	2	5	7	8	3	12	8	0	14	11	23	2	3	3					
		3.19%	3.02%	5.40%	2.67%	5.46%	1.80%	2.83%	1.05%	4.0%	2.07%	2.82%	2.29%	4.70%	2.98%	0.0%	2.94%	3.88%	4.27%	1.65%	1.60%	1.77%					
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
