Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																												
Дата голосования: 02.12.2007																																												
																																												
Наименование Избирательной комиссии:    Переславская																																												
																																												
Сводная таблица результатов выборов																																												
																																												
		Сумма	УИК №643	УИК №644	УИК №645	УИК №646	УИК №647	УИК №648	УИК №649	УИК №650	УИК №651	УИК №652	УИК №653	УИК №654	УИК №655	УИК №656	УИК №657	УИК №658	УИК №659	УИК №660	УИК №661	УИК №662	УИК №663	УИК №664	УИК №665	УИК №666	УИК №667	УИК №668	УИК №669	УИК №670	УИК №671	УИК №672	УИК №673	УИК №674	УИК №675	УИК №676	УИК №677	УИК №678	УИК №679					
		9.45%	6.52%	4.00%	4.49%	8.33%	6.98%	14.42%	4.49%	13.36%	10.06%	9.44%	5.36%	10.69%	13.10%	12.47%	9.01%	9.00%	6.60%	9.62%	8.38%	14.38%	9.60%	8.39%	11.39%	6.03%	9.49%	13.65%	12.38%	7.74%	15.15%	11.23%	8.57%	6.53%	10.60%	3.52%	8.35%	9.55%	5.15%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	1203	30	15	6	20	28	26	34	15	65	25	15	34	69	58	19	20	6	26	12	107	64	8	23	56	87	39	13	14	11	66	9	20	18	11	90	21	23					
		10.66%	7.25%	6.67%	2.25%	6.41%	10.85%	12.09%	13.88%	6.47%	12.57%	13.89%	4.46%	6.38%	15.86%	13.39%	8.56%	9.48%	5.66%	10.00%	6.28%	18.32%	17.07%	5.16%	11.39%	16.09%	17.58%	8.32%	6.44%	8.33%	8.33%	13.98%	4.29%	5.68%	5.16%	4.85%	17.89%	9.55%	9.87%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	84	2	0	1	4	0	2	2	0	5	3	2	2	3	8	3	0	0	1	1	7	8	4	6	3	1	0	0	2	1	3	2	0	2	1	5	0	0					
		0.74%	0.48%	0.00%	0.37%	1.28%	0.00%	0.93%	0.82%	0.00%	0.97%	1.67%	0.60%	0.38%	0.69%	1.85%	1.35%	0.00%	0.00%	0.38%	0.52%	1.20%	2.13%	2.58%	2.97%	0.86%	0.20%	0.00%	0.00%	1.19%	0.76%	0.64%	0.95%	0.00%	0.57%	0.44%	0.99%	0.00%	0.00%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	7148	294	181	228	216	188	121	160	172	303	109	278	382	256	238	144	139	67	171	139	271	157	92	108	203	280	277	152	112	87	275	163	198	220	145	299	145	178					
		63.32%	71.01%	80.44%	85.39%	69.23%	72.87%	56.28%	65.31%	74.14%	58.61%	60.56%	82.74%	71.67%	58.85%	54.97%	64.86%	65.88%	63.21%	65.77%	72.77%	46.40%	41.87%	59.35%	53.47%	58.33%	56.57%	59.06%	75.25%	66.67%	65.91%	58.26%	77.62%	56.25%	63.04%	63.88%	59.44%	65.91%	76.39%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	63	4	0	0	3	2	0	1	3	1	1	2	2	3	7	0	3	0	0	1	1	4	2	0	0	3	1	0	0	1	4	2	1	2	2	3	1	3					
		0.56%	0.97%	0.00%	0.00%	0.96%	0.78%	0.00%	0.41%	1.29%	0.19%	0.56%	0.60%	0.38%	0.69%	1.62%	0.00%	1.42%	0.00%	0.00%	0.52%	0.17%	1.07%	1.29%	0.00%	0.00%	0.61%	0.21%	0.00%	0.00%	0.76%	0.85%	0.95%	0.28%	0.57%	0.88%	0.60%	0.45%	1.29%					
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
