Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																												
Дата голосования: 04.12.2011																																												
																																												
Наименование Избирательной комиссии:    Переславская																																												
																																												
Сводная таблица результатов выборов																																												
																																												
		Сумма	УИК №644	УИК №645	УИК №646	УИК №647	УИК №648	УИК №649	УИК №650	УИК №651	УИК №652	УИК №653	УИК №654	УИК №655	УИК №656	УИК №657	УИК №658	УИК №659	УИК №660	УИК №661	УИК №662	УИК №663	УИК №664	УИК №665	УИК №666	УИК №667	УИК №668	УИК №669	УИК №670	УИК №671	УИК №672	УИК №673	УИК №674	УИК №675	УИК №676	УИК №677	УИК №678	УИК №679	УИК №680					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	1384	29	34	55	42	50	21	36	36	37	47	69	34	45	34	23	8	36	29	69	31	24	23	33	65	46	33	27	36	39	39	46	37	25	41	37	28	40					
		14.48%	19.46%	18.48%	17.97%	17.80%	16.84%	14.00%	16.59%	13.79%	12.13%	19.26%	14.71%	10.46%	12.00%	17.62%	13.69%	9.30%	15.86%	20.14%	13.86%	9.57%	18.75%	13.45%	8.13%	18.36%	12.30%	19.19%	15.98%	16.67%	14.94%	19.40%	15.81%	11.31%	13.37%	9.30%	16.89%	16.77%	12.70%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	123	1	1	5	2	4	1	3	3	3	5	4	1	9	4	1	1	2	4	9	5	3	1	11	2	3	2	0	8	3	3	3	2	1	6	3	2	2					
		1.29%	0.67%	0.54%	1.63%	0.85%	1.35%	0.67%	1.38%	1.15%	0.98%	2.05%	0.85%	0.31%	2.40%	2.07%	0.60%	1.16%	0.88%	2.78%	1.81%	1.54%	2.34%	0.58%	2.71%	0.56%	0.80%	1.16%	0.00%	3.70%	1.15%	1.49%	1.03%	0.61%	0.53%	1.36%	1.37%	1.20%	0.63%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	2059	23	18	53	28	43	31	25	63	78	27	65	88	88	32	29	16	42	13	160	144	39	36	96	81	76	17	30	54	69	57	115	69	53	80	32	27	62					
		21.54%	15.44%	9.78%	17.32%	11.86%	14.48%	20.67%	11.52%	24.14%	25.57%	11.07%	13.86%	27.08%	23.47%	16.58%	17.26%	18.60%	18.50%	9.03%	32.13%	44.44%	30.47%	21.05%	23.65%	22.88%	20.32%	9.88%	17.75%	25.00%	26.44%	28.36%	39.52%	21.10%	28.34%	18.14%	14.61%	16.17%	19.68%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	197	1	2	4	4	15	3	3	7	10	7	11	2	7	4	3	3	1	2	9	3	3	3	3	5	10	9	5	8	5	2	1	7	5	10	5	6	9					
		2.06%	0.67%	1.09%	1.31%	1.69%	5.05%	2.00%	1.38%	2.68%	3.28%	2.87%	2.35%	0.62%	1.87%	2.07%	1.79%	3.49%	0.44%	1.39%	1.81%	0.93%	2.34%	1.75%	0.74%	1.41%	2.67%	5.23%	2.96%	3.70%	1.92%	0.99%	0.34%	2.14%	2.67%	2.27%	2.28%	3.59%	2.86%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	3709	64	95	118	117	136	47	118	107	108	105	226	106	143	57	92	50	120	71	118	56	36	73	133	119	151	75	72	68	69	71	91	142	83	190	84	69	129					
		38.81%	42.95%	51.63%	38.56%	49.58%	45.79%	31.33%	54.38%	40.99%	35.41%	43.03%	48.19%	32.62%	38.13%	29.53%	54.76%	58.14%	52.86%	49.31%	23.69%	17.28%	28.13%	42.69%	32.76%	33.62%	40.37%	43.60%	42.60%	31.48%	26.44%	35.32%	31.27%	43.43%	44.39%	43.08%	38.36%	41.32%	40.95%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	49	0	2	3	0	3	3	1	0	0	2	8	0	0	1	0	0	0	3	2	0	0	1	1	0	3	1	0	3	1	1	3	1	0	1	1	2	2					
		0.51%	0.00%	1.09%	0.98%	0.00%	1.01%	2.00%	0.46%	0.00%	0.00%	0.82%	1.71%	0.00%	0.00%	0.52%	0.00%	0.00%	0.00%	2.08%	0.40%	0.00%	0.00%	0.58%	0.25%	0.00%	0.80%	0.58%	0.00%	1.39%	0.38%	0.50%	1.03%	0.31%	0.00%	0.23%	0.46%	1.20%	0.63%					
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
