Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																		
Дата голосования: 02.12.2007																																		
																																		
Наименование Избирательной комиссии:    Буденновская																																		
																																		
Сводная таблица результатов выборов																																		
																																		
		Сумма	УИК №261	УИК №262	УИК №263	УИК №264	УИК №265	УИК №266	УИК №267	УИК №268	УИК №269	УИК №270	УИК №271	УИК №272	УИК №273	УИК №274	УИК №275	УИК №276	УИК №277	УИК №278	УИК №279	УИК №280	УИК №281	УИК №282	УИК №283	УИК №284	УИК №285	УИК №286	УИК №287					
11	"Число открепительных удостоверений, полученных участковыми избирательными комиссиями"	288	10	5	5	8	13	30	10	10	15	10	15	10	5	10	20	20	20	5	10	5	12	10	5	5	10	5	5					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	120	10	4	1	6	8	4	0	4	10	3	7	5	1	2	7	5	1	1	9	0	11	5	1	2	8	5	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	66	1	1	0	2	2	7	3	1	6	1	3	3	0	1	1	6	3	1	0	1	7	4	4	4	0	3	1					
14	Число погашенных неиспользованных открепительных удостоверений	168	0	1	4	2	5	26	10	6	5	7	8	5	4	8	13	15	19	4	1	5	1	5	4	3	2	0	5					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																		
18	1.Политическая партия «Аграрная партия России»	674	19	14	16	28	23	23	5	28	27	39	86	100	30	15	31	21	20	7	20	5	24	17	5	22	28	12	9					
		3.38%	1.60%	3.74%	3.39%	3.76%	3.32%	2.51%	2.67%	1.98%	3.13%	4.02%	7.38%	9.34%	6.65%	1.98%	2.96%	2.00%	2.59%	2.99%	2.89%	2.59%	1.60%	2.40%	3.52%	3.25%	5.00%	1.47%	3.27%					
19	2.Всероссийская политическая партия «Гражданская Сила»	45	0	0	0	4	0	7	0	0	2	3	5	1	0	2	2	7	0	2	1	0	2	0	0	3	1	3	0					
		0.23%	0.00%	0.00%	0.00%	0.54%	0.00%	0.76%	0.00%	0.00%	0.23%	0.31%	0.43%	0.09%	0.00%	0.26%	0.19%	0.67%	0.00%	0.85%	0.14%	0.00%	0.13%	0.00%	0.00%	0.44%	0.18%	0.37%	0.00%					
20	3.Политическая партия «Демократическая партия России»	16	0	1	0	0	1	1	0	0	1	0	1	1	0	0	2	1	1	0	1	0	0	0	0	0	1	2	2					
		0.08%	0.00%	0.27%	0.00%	0.00%	0.14%	0.11%	0.00%	0.00%	0.12%	0.00%	0.09%	0.09%	0.00%	0.00%	0.19%	0.10%	0.13%	0.00%	0.14%	0.00%	0.00%	0.00%	0.00%	0.00%	0.18%	0.25%	0.73%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	1667	83	51	36	43	82	71	17	100	49	87	116	78	47	68	111	102	72	22	72	24	128	74	6	51	18	43	16					
		8.36%	6.98%	13.64%	7.63%	5.78%	11.85%	7.73%	9.09%	7.07%	5.68%	8.97%	9.95%	7.28%	10.42%	8.97%	10.61%	9.73%	9.31%	9.40%	10.39%	12.44%	8.53%	10.45%	4.23%	7.54%	3.21%	5.28%	5.82%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	102	5	0	0	2	3	15	1	3	1	3	4	2	1	3	5	6	4	0	2	8	13	2	1	4	8	4	2					
		0.51%	0.42%	0.00%	0.00%	0.27%	0.43%	1.63%	0.53%	0.21%	0.12%	0.31%	0.34%	0.19%	0.22%	0.40%	0.48%	0.57%	0.52%	0.00%	0.29%	4.15%	0.87%	0.28%	0.70%	0.59%	1.43%	0.49%	0.73%					
23	6.Политическая партия «Партия социальной справедливости»	18	1	0	1	0	1	2	0	1	1	0	2	0	0	3	0	1	2	0	0	0	3	0	0	0	0	0	0					
		0.09%	0.08%	0.00%	0.21%	0.00%	0.14%	0.22%	0.00%	0.07%	0.12%	0.00%	0.17%	0.00%	0.00%	0.40%	0.00%	0.10%	0.26%	0.00%	0.00%	0.00%	0.20%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	1190	56	19	30	41	38	72	8	83	54	75	74	50	32	38	89	73	61	23	47	13	64	34	9	37	25	33	12					
		5.97%	4.71%	5.08%	6.36%	5.51%	5.49%	7.84%	4.28%	5.87%	6.26%	7.73%	6.35%	4.67%	7.10%	5.01%	8.51%	6.97%	7.89%	9.83%	6.78%	6.74%	4.27%	4.80%	6.34%	5.47%	4.46%	4.05%	4.36%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	2449	122	21	67	87	123	131	44	116	103	124	165	107	64	114	154	114	96	23	143	23	157	72	13	83	90	70	23					
		12.29%	10.26%	5.61%	14.19%	11.69%	17.77%	14.27%	23.53%	8.20%	11.94%	12.78%	14.15%	9.99%	14.19%	15.04%	14.72%	10.88%	12.42%	9.83%	20.63%	11.92%	10.47%	10.17%	9.15%	12.28%	16.07%	8.59%	8.36%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	70	6	2	0	1	3	6	0	5	3	1	3	3	3	2	5	7	2	2	3	2	0	6	0	0	3	2	0					
		0.35%	0.50%	0.53%	0.00%	0.13%	0.43%	0.65%	0.00%	0.35%	0.35%	0.10%	0.26%	0.28%	0.67%	0.26%	0.48%	0.67%	0.26%	0.85%	0.43%	1.04%	0.00%	0.85%	0.00%	0.00%	0.54%	0.25%	0.00%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	13318	878	259	320	531	389	563	111	1062	617	629	693	706	262	504	636	670	504	154	396	110	1055	460	106	471	381	640	211					
		66.81%	73.84%	69.25%	67.80%	71.37%	56.21%	61.33%	59.36%	75.05%	71.49%	64.85%	59.43%	65.92%	58.09%	66.49%	60.80%	63.93%	65.20%	65.81%	57.14%	56.99%	70.33%	64.97%	74.65%	69.67%	68.04%	78.53%	76.73%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	95	7	1	0	0	2	4	0	3	1	8	9	3	4	4	6	6	2	0	2	0	22	7	0	0	1	3	0					
		0.48%	0.59%	0.27%	0.00%	0.00%	0.29%	0.44%	0.00%	0.21%	0.12%	0.82%	0.77%	0.28%	0.89%	0.53%	0.57%	0.57%	0.26%	0.00%	0.29%	0.00%	1.47%	0.99%	0.00%	0.00%	0.18%	0.37%	0.00%					
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
