Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																											
Дата голосования: 04.12.2011																																											
																																											
Наименование Избирательной комиссии:    Цильнинская																																											
																																											
Сводная таблица результатов выборов																																											
																																											
		Сумма	УИК №606	УИК №607	УИК №608	УИК №609	УИК №610	УИК №611	УИК №612	УИК №613	УИК №614	УИК №615	УИК №616	УИК №617	УИК №618	УИК №619	УИК №620	УИК №621	УИК №622	УИК №623	УИК №624	УИК №625	УИК №626	УИК №627	УИК №628	УИК №629	УИК №630	УИК №631	УИК №632	УИК №633	УИК №634	УИК №635	УИК №636	УИК №637	УИК №638	УИК №639	УИК №640	УИК №641					
11	"Число открепительных удостоверений, полученных участковой избирательной комиссией"	1098	20	15	75	30	40	35	30	104	20	35	90	60	35	25	1	20	15	25	10	5	20	15	33	20	40	15	10	10	35	40	20	15	25	35	40	35					
12	"Число открепительных удостоверений, выданных избирателям на избирательном участке"	1075	20	15	52	30	40	35	30	104	20	35	90	60	35	25	1	20	15	25	10	5	20	15	33	20	40	15	10	10	35	40	20	15	25	35	40	35					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	170	6	8	5	10	0	4	1	6	4	3	21	8	4	2	6	6	1	2	7	1	4	2	8	2	2	3	2	2	5	5	6	2	5	8	6	3					
14	Число погашенных неиспользованных открепительных удостоверений	23	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	2	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																											
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	1536	23	25	218	57	60	27	15	80	27	49	247	159	38	23	11	36	22	10	12	4	43	30	23	15	15	40	20	6	24	33	9	16	1	51	53	14					
		9.62%	6.41%	12.32%	14.17%	10.48%	12.53%	5.88%	5.70%	9.23%	11.25%	12.13%	13.75%	10.38%	8.56%	11.56%	15.94%	7.41%	5.33%	4.35%	10.71%	5.19%	8.16%	13.95%	5.64%	7.73%	3.81%	11.27%	10.70%	6.19%	6.92%	7.75%	11.39%	10.32%	1.64%	9.04%	6.83%	3.02%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	1039	17	12	171	64	23	15	5	59	11	45	92	114	28	21	6	20	5	29	13	1	17	12	31	12	14	25	21	11	11	26	6	8	6	40	30	18					
		6.51%	4.74%	5.91%	11.11%	11.76%	4.80%	3.27%	1.90%	6.81%	4.58%	11.14%	5.12%	7.44%	6.31%	10.55%	8.70%	4.12%	1.21%	12.61%	11.61%	1.30%	3.23%	5.58%	7.60%	6.19%	3.55%	7.04%	11.23%	11.34%	3.17%	6.10%	7.59%	5.16%	9.84%	7.09%	3.87%	3.88%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	102	6	2	11	8	7	2	3	12	0	5	11	7	0	4	1	0	0	1	1	0	2	2	1	1	2	3	1	0	0	1	1	1	1	2	0	3					
		0.64%	1.67%	0.99%	0.71%	1.47%	1.46%	0.44%	1.14%	1.38%	0.00%	1.24%	0.61%	0.46%	0.00%	2.01%	1.45%	0.00%	0.00%	0.43%	0.89%	0.00%	0.38%	0.93%	0.25%	0.52%	0.51%	0.85%	0.53%	0.00%	0.00%	0.23%	1.27%	0.65%	1.64%	0.35%	0.00%	0.65%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	2415	64	50	428	122	61	59	43	118	28	40	145	192	31	40	8	31	56	36	11	0	118	37	41	10	25	51	22	11	76	35	9	20	3	181	110	103					
		15.13%	17.83%	24.63%	27.81%	22.43%	12.73%	12.85%	16.35%	13.61%	11.67%	9.90%	8.07%	12.53%	6.98%	20.10%	11.59%	6.38%	13.56%	15.65%	9.82%	0.00%	22.39%	17.21%	10.05%	5.15%	6.35%	14.37%	11.76%	11.34%	21.90%	8.22%	11.39%	12.90%	4.92%	32.09%	14.18%	22.20%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	89	1	1	15	4	3	2	0	1	0	3	26	13	2	0	0	1	1	3	1	0	1	1	0	0	0	0	0	0	2	0	0	2	1	3	2	0					
		0.56%	0.28%	0.49%	0.97%	0.74%	0.63%	0.44%	0.00%	0.12%	0.00%	0.74%	1.45%	0.85%	0.45%	0.00%	0.00%	0.21%	0.24%	1.30%	0.89%	0.00%	0.19%	0.47%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.58%	0.00%	0.00%	1.29%	1.64%	0.53%	0.26%	0.00%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	10439	248	110	676	277	319	350	189	548	173	259	1245	1018	319	108	43	390	325	149	71	70	328	127	285	149	338	233	116	68	229	315	54	108	49	274	571	308					
		65.39%	69.08%	54.19%	43.92%	50.92%	66.60%	76.25%	71.86%	63.21%	72.08%	64.11%	69.32%	66.45%	71.85%	54.27%	62.32%	80.25%	78.69%	64.78%	63.39%	90.91%	62.24%	59.07%	69.85%	76.80%	85.79%	65.63%	62.03%	70.10%	65.99%	73.94%	68.35%	69.68%	80.33%	48.58%	73.58%	66.38%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	32	0	0	2	3	0	1	0	4	0	0	5	6	2	1	0	1	0	0	0	0	2	0	2	0	0	1	0	0	0	0	0	0	0	2	0	0					
		0.20%	0.00%	0.00%	0.13%	0.55%	0.00%	0.22%	0.00%	0.46%	0.00%	0.00%	0.28%	0.39%	0.45%	0.50%	0.00%	0.21%	0.00%	0.00%	0.00%	0.00%	0.38%	0.00%	0.49%	0.00%	0.00%	0.28%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.35%	0.00%	0.00%					
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
