Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																													
Дата голосования: 02.12.2007																																													
																																													
Наименование Избирательной комиссии:    Цильнинская																																													
																																													
Сводная таблица результатов выборов																																													
																																													
		Сумма	УИК №681	УИК №682	УИК №683	УИК №684	УИК №685	УИК №686	УИК №687	УИК №688	УИК №689	УИК №690	УИК №691	УИК №692	УИК №693	УИК №694	УИК №695	УИК №696	УИК №697	УИК №698	УИК №699	УИК №700	УИК №701	УИК №702	УИК №703	УИК №704	УИК №705	УИК №706	УИК №707	УИК №708	УИК №709	УИК №710	УИК №711	УИК №712	УИК №713	УИК №714	УИК №715	УИК №716	УИК №717	УИК №718					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																													
18	1.Политическая партия «Аграрная партия России»	300	8	4	1	38	11	7	5	1	23	2	7	23	15	10	5	0	7	9	6	4	0	19	7	1	5	0	0	11	5	2	11	5	2	3	0	21	11	11					
		1.70%	2.14%	5.63%	0.40%	1.89%	1.64%	1.23%	0.98%	0.37%	2.24%	0.75%	1.47%	1.28%	1.13%	2.21%	2.29%	0.00%	1.37%	1.97%	2.34%	3.31%	0.00%	3.08%	2.53%	0.25%	2.36%	0.00%	0.00%	2.81%	2.51%	1.82%	2.67%	1.06%	2.44%	1.88%	0.00%	3.17%	1.27%	2.24%					
19	2.Всероссийская политическая партия «Гражданская Сила»	25	1	0	0	3	2	1	0	0	2	0	1	4	5	1	0	0	1	0	0	0	0	0	1	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0					
		0.14%	0.27%	0.00%	0.00%	0.15%	0.30%	0.18%	0.00%	0.00%	0.19%	0.00%	0.21%	0.22%	0.38%	0.22%	0.00%	0.00%	0.20%	0.00%	0.00%	0.00%	0.00%	0.00%	0.36%	0.25%	0.00%	0.00%	0.00%	0.00%	0.50%	0.91%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
20	3.Политическая партия «Демократическая партия России»	11	0	0	0	1	0	0	1	0	0	0	0	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	2					
		0.06%	0.00%	0.00%	0.00%	0.05%	0.00%	0.00%	0.20%	0.00%	0.00%	0.00%	0.00%	0.17%	0.15%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.21%	0.00%	0.00%	0.00%	0.15%	0.00%	0.41%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	1375	27	9	21	220	62	36	36	30	46	29	27	147	112	8	15	1	23	37	16	5	3	63	31	29	5	3	8	25	13	11	15	34	13	7	0	116	26	66					
		7.80%	7.24%	12.68%	8.37%	10.96%	9.24%	6.32%	7.09%	10.99%	4.48%	10.90%	5.67%	8.17%	8.43%	1.77%	6.88%	1.61%	4.51%	8.08%	6.25%	4.13%	4.00%	10.23%	11.19%	7.34%	2.36%	4.23%	2.20%	6.38%	6.53%	10.00%	3.64%	7.20%	15.85%	4.38%	0.00%	17.50%	3.01%	13.44%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	23	0	1	0	8	1	0	0	0	2	0	2	3	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	2	0	0					
		0.13%	0.00%	1.41%	0.00%	0.40%	0.15%	0.00%	0.00%	0.00%	0.19%	0.00%	0.42%	0.17%	0.00%	0.00%	0.00%	0.00%	0.20%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.51%	0.00%	0.00%	0.00%	0.00%	0.50%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.30%	0.00%	0.00%					
23	6.Политическая партия «Партия социальной справедливости»	12	0	0	0	0	0	1	0	1	1	0	0	3	2	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0					
		0.07%	0.00%	0.00%	0.00%	0.00%	0.00%	0.18%	0.00%	0.37%	0.10%	0.00%	0.00%	0.17%	0.15%	0.00%	0.00%	0.00%	0.00%	0.22%	0.00%	0.00%	0.00%	0.00%	0.36%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.21%	1.22%	0.00%	0.00%	0.00%	0.00%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	771	9	9	18	104	27	9	8	4	45	19	23	107	81	22	19	6	20	11	13	6	3	5	13	21	9	0	9	15	17	9	10	16	10	8	4	28	25	9					
		4.37%	2.41%	12.68%	7.17%	5.18%	4.02%	1.58%	1.57%	1.47%	4.39%	7.14%	4.83%	5.94%	6.09%	4.87%	8.72%	9.68%	3.92%	2.40%	5.08%	4.96%	4.00%	0.81%	4.69%	5.32%	4.25%	0.00%	2.47%	3.83%	8.54%	8.18%	2.43%	3.39%	12.20%	5.00%	4.82%	4.22%	2.90%	1.83%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	855	6	0	8	113	28	24	8	7	30	9	16	171	141	26	6	1	20	13	8	2	0	13	13	10	9	1	5	15	5	12	7	15	3	1	3	32	41	33					
		4.85%	1.61%	0.00%	3.19%	5.63%	4.17%	4.21%	1.57%	2.56%	2.92%	3.38%	3.36%	9.50%	10.61%	5.75%	2.75%	1.61%	3.92%	2.84%	3.13%	1.65%	0.00%	2.11%	4.69%	2.53%	4.25%	1.41%	1.37%	3.83%	2.51%	10.91%	1.70%	3.18%	3.66%	0.63%	3.61%	4.83%	4.75%	6.72%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	54	2	0	1	7	2	3	0	0	1	0	1	4	7	1	2	0	0	1	0	0	1	2	1	0	3	0	0	0	1	0	3	2	0	0	0	4	0	5					
		0.31%	0.54%	0.00%	0.40%	0.35%	0.30%	0.53%	0.00%	0.00%	0.10%	0.00%	0.21%	0.22%	0.53%	0.22%	0.92%	0.00%	0.00%	0.22%	0.00%	0.00%	1.33%	0.32%	0.36%	0.00%	1.42%	0.00%	0.00%	0.00%	0.50%	0.00%	0.73%	0.42%	0.00%	0.00%	0.00%	0.60%	0.00%	1.02%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	13806	316	47	199	1458	529	483	448	228	801	206	382	1310	942	372	170	54	433	379	206	102	66	499	207	329	181	65	342	324	154	74	337	393	53	139	76	451	696	355					
		78.28%	84.72%	66.20%	79.28%	72.61%	78.84%	84.74%	88.19%	83.52%	78.07%	77.44%	80.25%	72.78%	70.88%	82.30%	77.98%	87.10%	84.90%	82.75%	80.47%	84.30%	88.00%	81.01%	74.73%	83.29%	85.38%	91.55%	93.96%	82.65%	77.39%	67.27%	81.80%	83.26%	64.63%	86.88%	91.57%	68.02%	80.65%	72.30%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	53	1	1	0	5	4	1	0	2	1	0	1	10	8	0	1	0	1	0	0	0	0	3	3	0	0	0	0	1	0	0	1	1	0	0	0	1	4	3					
		0.30%	0.27%	1.41%	0.00%	0.25%	0.60%	0.18%	0.00%	0.73%	0.10%	0.00%	0.21%	0.56%	0.60%	0.00%	0.46%	0.00%	0.20%	0.00%	0.00%	0.00%	0.00%	0.49%	1.08%	0.00%	0.00%	0.00%	0.00%	0.26%	0.00%	0.00%	0.24%	0.21%	0.00%	0.00%	0.00%	0.15%	0.46%	0.61%					
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
