Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																	
Дата голосования: 07.12.2003 0:00:00																																	
																																	
Наименование Избирательной комиссии:    Район Тропарево-Никулино																																	
																																	
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																	
																																	
		Сумма	УИК №2609	УИК №2610	УИК №2611	УИК №2612	УИК №2613	УИК №2614	УИК №2615	УИК №2616	УИК №2617	УИК №2618	УИК №2619	УИК №2620	УИК №2621	УИК №2622	УИК №2623	УИК №2624	УИК №2625	УИК №2626	УИК №2627	УИК №2628	УИК №2629	УИК №2630	УИК №2631	УИК №2632	УИК №2633	УИК №2634					
		0.38%	0.46%	0.42%	0.44%	0.62%	0.57%	0.20%	0.46%	0.33%	0.27%	0.54%	0.71%	0.44%	0.08%	0.56%	0.13%	0.33%	0.47%	0.19%	0.13%	0.41%	0.08%	0.33%	0.45%	0.51%	0.20%	0.29%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	4636	202	151	109	137	178	295	201	185	111	158	165	201	96	158	231	208	163	204	219	169	129	180	233	200	90	263					
		12.44%	11.64%	10.69%	6.95%	9.50%	11.29%	20.38%	11.78%	12.40%	10.23%	8.54%	9.86%	11.22%	8.39%	12.69%	15.26%	13.83%	11.01%	13.16%	15.13%	14.08%	11.03%	15.11%	17.51%	12.81%	18.82%	15.72%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	618	32	17	20	29	23	16	35	27	22	36	27	19	22	23	29	28	33	22	20	22	17	16	21	24	6	32					
		1.65%	1.84%	1.20%	1.27%	2.01%	1.45%	1.10%	2.05%	1.81%	2.02%	1.94%	1.61%	1.06%	1.92%	1.84%	1.91%	1.86%	2.22%	1.41%	1.38%	1.83%	1.45%	1.34%	1.57%	1.53%	1.25%	1.91%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	4994	193	156	184	141	174	192	234	194	115	188	183	219	158	167	263	244	202	264	241	188	136	240	208	196	47	267					
		13.40%	11.12%	11.04%	11.74%	9.78%	11.04%	13.26%	13.72%	13.01%	10.59%	10.16%	10.94%	12.23%	13.81%	13.41%	17.38%	16.23%	13.64%	17.03%	16.65%	15.66%	11.63%	20.15%	15.63%	12.55%	9.83%	15.96%					
22	"5. ""За Русь Святую"""	140	7	1	7	9	9	8	0	6	3	5	7	10	4	6	5	2	4	5	8	5	4	3	7	5	1	9					
		0.37%	0.40%	0.07%	0.44%	0.62%	0.57%	0.55%	0.0%	0.40%	0.27%	0.27%	0.41%	0.55%	0.34%	0.48%	0.33%	0.13%	0.27%	0.32%	0.55%	0.41%	0.34%	0.25%	0.52%	0.32%	0.20%	0.53%					
23	"6. ""Объединенная Российская партия ""Русь"""	80	2	4	11	5	3	5	5	1	3	2	3	3	2	1	5	6	1	4	3	2	3	1	0	1	0	4					
		0.21%	0.11%	0.28%	0.70%	0.34%	0.19%	0.34%	0.29%	0.06%	0.27%	0.10%	0.17%	0.16%	0.17%	0.08%	0.33%	0.39%	0.06%	0.25%	0.20%	0.16%	0.25%	0.08%	0.0%	0.06%	0.0%	0.23%					
24	"7. ""Новый курс - Автомобильная Россия"""	619	29	36	21	34	30	17	38	20	30	36	21	46	29	19	20	22	26	18	22	10	21	9	19	19	8	19					
		1.66%	1.67%	2.54%	1.34%	2.35%	1.90%	1.17%	2.22%	1.34%	2.76%	1.94%	1.25%	2.56%	2.53%	1.52%	1.32%	1.46%	1.75%	1.16%	1.52%	0.83%	1.79%	0.75%	1.42%	1.21%	1.67%	1.13%					
25	"8. ""Народно-республиканская партия России"""	27	2	0	1	1	2	1	0	1	0	1	3	1	1	0	0	0	1	0	3	3	0	2	1	2	0	1					
		0.07%	0.11%	0.0%	0.06%	0.06%	0.12%	0.06%	0.0%	0.06%	0.0%	0.05%	0.17%	0.05%	0.08%	0.0%	0.0%	0.0%	0.06%	0.0%	0.20%	0.25%	0.0%	0.16%	0.07%	0.12%	0.0%	0.05%					
26	"9. ""Российская экологическая партия ""Зеленые"""	313	17	11	15	14	14	19	16	10	15	12	13	27	8	15	7	8	14	6	9	10	10	5	8	9	4	17					
		0.84%	0.97%	0.77%	0.95%	0.97%	0.88%	1.31%	0.93%	0.67%	1.38%	0.64%	0.77%	1.50%	0.69%	1.20%	0.46%	0.53%	0.94%	0.38%	0.62%	0.83%	0.85%	0.41%	0.60%	0.57%	0.83%	1.01%					
27	"10. ""Аграрная партия России"""	523	26	36	37	7	20	13	22	24	16	23	13	31	21	10	22	21	21	17	25	10	20	15	17	27	5	24					
		1.40%	1.49%	2.54%	2.36%	0.48%	1.26%	0.89%	1.29%	1.60%	1.47%	1.24%	0.77%	1.73%	1.83%	0.80%	1.45%	1.39%	1.41%	1.09%	1.72%	0.83%	1.71%	1.25%	1.27%	1.72%	1.04%	1.43%					
28	"11. ""Истинные патриоты России"""	38	3	0	0	0	6	1	0	3	0	3	2	5	2	1	0	2	1	1	0	1	1	1	0	0	2	3					
		0.10%	0.17%	0.0%	0.0%	0.0%	0.38%	0.06%	0.0%	0.20%	0.0%	0.16%	0.11%	0.27%	0.17%	0.08%	0.0%	0.13%	0.06%	0.06%	0.0%	0.08%	0.08%	0.08%	0.0%	0.0%	0.41%	0.17%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	367	21	18	18	13	18	10	19	13	7	14	19	19	21	7	5	18	13	12	12	10	11	6	11	6	11	35					
		0.98%	1.21%	1.27%	1.14%	0.90%	1.14%	0.69%	1.11%	0.87%	0.64%	0.75%	1.13%	1.06%	1.83%	0.56%	0.33%	1.19%	0.87%	0.77%	0.82%	0.83%	0.94%	0.50%	0.82%	0.38%	2.30%	2.09%					
30	"13. ""Демократическая партия России"""	36	4	4	3	4	1	3	0	1	2	1	0	2	0	1	0	0	3	0	3	1	0	0	0	1	1	1					
		0.09%	0.23%	0.28%	0.19%	0.27%	0.06%	0.20%	0.0%	0.06%	0.18%	0.05%	0.0%	0.11%	0.0%	0.08%	0.0%	0.0%	0.20%	0.0%	0.20%	0.08%	0.0%	0.0%	0.0%	0.06%	0.20%	0.05%					
31	"14. ""Великая Россия - Евразийский Союз"""	69	2	1	3	5	10	7	5	1	0	2	0	4	5	1	4	1	2	3	0	3	2	1	1	2	0	4					
		0.18%	0.11%	0.07%	0.19%	0.34%	0.63%	0.48%	0.29%	0.06%	0.0%	0.10%	0.0%	0.22%	0.43%	0.08%	0.26%	0.06%	0.13%	0.19%	0.0%	0.25%	0.17%	0.08%	0.07%	0.12%	0.0%	0.23%					
32	"15. ""Партия СЛОН"""	74	4	7	5	5	3	2	0	1	2	3	2	14	1	1	1	4	0	3	1	2	4	1	2	1	0	5					
		0.19%	0.23%	0.49%	0.31%	0.34%	0.19%	0.13%	0.0%	0.06%	0.18%	0.16%	0.11%	0.78%	0.08%	0.08%	0.06%	0.26%	0.0%	0.19%	0.06%	0.16%	0.34%	0.08%	0.15%	0.06%	0.0%	0.29%					
33	"16. ""Родина"" (народно-патриотический союз)"""	6892	330	292	311	270	251	205	336	245	197	351	341	309	240	216	268	257	301	335	233	206	271	238	231	332	81	245					
		18.50%	19.02%	20.67%	19.84%	18.73%	15.92%	14.16%	19.70%	16.43%	18.15%	18.98%	20.39%	17.26%	20.97%	17.34%	17.71%	17.09%	20.33%	21.61%	16.10%	17.16%	23.18%	19.98%	17.36%	21.26%	16.94%	14.65%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	25	2	1	3	2	1	0	2	1	0	2	1	1	0	2	0	1	1	0	0	1	0	0	1	0	0	3					
		0.06%	0.11%	0.07%	0.19%	0.13%	0.06%	0.0%	0.11%	0.06%	0.0%	0.10%	0.05%	0.05%	0.0%	0.16%	0.0%	0.06%	0.06%	0.0%	0.0%	0.08%	0.0%	0.0%	0.07%	0.0%	0.0%	0.17%					
35	"18. ""ЛДПР"""	1684	78	72	62	70	100	70	94	66	61	107	79	132	48	41	47	58	52	53	45	33	43	30	52	70	20	101					
		4.52%	4.49%	5.09%	3.95%	4.85%	6.34%	4.83%	5.51%	4.42%	5.62%	5.78%	4.72%	7.37%	4.19%	3.29%	3.10%	3.85%	3.51%	3.41%	3.10%	2.75%	3.67%	2.51%	3.90%	4.48%	4.18%	6.04%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	282	10	12	11	13	6	13	15	19	11	6	17	21	8	13	11	8	10	13	8	5	5	7	6	15	7	12					
		0.75%	0.57%	0.84%	0.70%	0.90%	0.38%	0.89%	0.87%	1.27%	1.01%	0.32%	1.01%	1.17%	0.69%	1.04%	0.72%	0.53%	0.67%	0.83%	0.55%	0.41%	0.42%	0.58%	0.45%	0.96%	1.46%	0.71%					
37	"20. ""Политическая партия ""Единая Россия"""	9514	461	343	399	420	473	399	380	426	305	545	415	462	279	340	346	357	373	356	345	307	257	236	289	414	150	437					
		25.53%	26.57%	24.29%	25.46%	29.14%	30.01%	27.57%	22.28%	28.57%	28.11%	29.47%	24.82%	25.81%	24.38%	27.30%	22.86%	23.75%	25.20%	22.96%	23.84%	25.58%	21.98%	19.81%	21.72%	26.52%	31.38%	26.13%					
38	"21. ""Российская Конституционно-демократическая партия"""	41	3	3	0	1	3	2	3	1	3	4	0	1	1	3	3	1	0	0	2	2	1	1	0	0	1	2					
		0.11%	0.17%	0.21%	0.0%	0.06%	0.19%	0.13%	0.17%	0.06%	0.27%	0.21%	0.0%	0.05%	0.08%	0.24%	0.19%	0.06%	0.0%	0.0%	0.13%	0.16%	0.08%	0.08%	0.0%	0.0%	0.20%	0.11%					
39	"22. ""Развитие предпринимательства"""	116	7	5	2	1	7	10	11	3	1	9	7	4	2	2	7	5	7	1	5	1	2	6	2	1	3	5					
		0.31%	0.40%	0.35%	0.12%	0.06%	0.44%	0.69%	0.64%	0.20%	0.09%	0.48%	0.41%	0.22%	0.17%	0.16%	0.46%	0.33%	0.47%	0.06%	0.34%	0.08%	0.17%	0.50%	0.15%	0.06%	0.62%	0.29%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	3546	181	126	246	137	109	71	153	120	88	178	190	136	113	136	179	157	154	130	157	113	159	114	138	144	23	94					
		9.51%	10.43%	8.92%	15.69%	9.50%	6.91%	4.90%	8.97%	8.04%	8.11%	9.62%	11.36%	7.59%	9.87%	10.92%	11.83%	10.44%	10.40%	8.38%	10.85%	9.41%	13.60%	9.57%	10.37%	9.22%	4.81%	5.62%					
																																	
41	Против всех	2273	101	100	85	104	110	78	124	109	83	145	128	113	72	69	51	83	77	94	80	86	64	67	73	77	17	83					
		6.10%	5.82%	7.08%	5.42%	7.21%	6.97%	5.39%	7.27%	7.31%	7.64%	7.84%	7.65%	6.31%	6.29%	5.54%	3.37%	5.52%	5.20%	6.06%	5.52%	7.16%	5.47%	5.62%	5.48%	4.93%	3.55%	4.96%					
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
