Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																						
Дата голосования: 07.12.2003 0:00:00																																						
																																						
Наименование Избирательной комиссии:    Притобольная																																						
																																						
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																						
																																						
		Сумма	УИК №800	УИК №801	УИК №802	УИК №803	УИК №804	УИК №805	УИК №806	УИК №807	УИК №808	УИК №809	УИК №810	УИК №811	УИК №812	УИК №813	УИК №814	УИК №815	УИК №816	УИК №817	УИК №818	УИК №819	УИК №820	УИК №821	УИК №822	УИК №823	УИК №824	УИК №825	УИК №826	УИК №827	УИК №828	УИК №829	УИК №830					
12	"Число открепительных удостоверений, выданных участковыми комиссиями"	72	8	9	10	3	8	0	0	3	3	0	2	0	0	2	0	0	0	1	5	4	0	1	1	2	0	0	1	9	0	0	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	43	3	1	3	0	1	1	1	1	6	5	2	1	0	2	0	0	1	4	1	1	1	0	0	0	0	1	1	3	2	1	0					
14	Число погашенных открепительных удостоверений	177	10	9	7	6	9	10	12	4	8	9	6	7	4	9	3	1	3	9	3	5	2	2	5	1	2	3	10	5	3	7	3					
15	Число открепительных удостоверений выданных ТИК	4	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																						
18	"1. ""ЕДИНЕНИЕ"""	72	3	3	2	3	8	4	3	2	2	5	2	4	2	5	0	0	1	0	1	6	0	0	0	0	2	0	2	5	0	2	5					
		0.87%	0.50%	0.50%	0.34%	1.31%	1.58%	1.37%	0.77%	0.86%	0.59%	1.93%	0.76%	1.64%	1.58%	1.32%	0.0%	0.0%	0.89%	0.0%	0.74%	1.95%	0.0%	0.0%	0.0%	0.0%	1.98%	0.0%	0.49%	1.06%	0.0%	0.80%	4.67%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	62	11	10	9	2	2	0	3	1	5	3	1	1	1	3	1	1	0	1	0	2	1	1	1	0	0	0	0	2	0	0	0					
		0.75%	1.86%	1.69%	1.53%	0.87%	0.39%	0.0%	0.77%	0.43%	1.49%	1.15%	0.38%	0.41%	0.79%	0.79%	0.74%	2.43%	0.0%	0.28%	0.0%	0.65%	1.21%	0.88%	0.40%	0.0%	0.0%	0.0%	0.0%	0.42%	0.0%	0.0%	0.0%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	217	10	20	19	2	13	11	13	5	7	4	10	6	1	5	4	3	4	7	2	6	2	0	5	4	0	0	25	15	3	4	7					
		2.63%	1.69%	3.38%	3.23%	0.87%	2.56%	3.78%	3.37%	2.16%	2.08%	1.54%	3.80%	2.46%	0.79%	1.32%	2.98%	7.31%	3.57%	1.98%	1.49%	1.95%	2.43%	0.0%	2.00%	3.12%	0.0%	0.0%	6.23%	3.18%	2.22%	1.61%	6.54%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	96	8	13	10	6	6	3	7	8	2	6	2	3	4	0	0	0	1	4	0	1	0	0	1	5	0	0	1	2	1	1	1					
		1.16%	1.35%	2.20%	1.70%	2.63%	1.18%	1.03%	1.81%	3.46%	0.59%	2.31%	0.76%	1.23%	3.17%	0.0%	0.0%	0.0%	0.89%	1.13%	0.0%	0.32%	0.0%	0.0%	0.40%	3.90%	0.0%	0.0%	0.24%	0.42%	0.74%	0.40%	0.93%					
22	"5. ""За Русь Святую"""	29	2	2	0	0	0	1	3	3	2	3	0	0	0	3	0	0	0	6	0	2	0	0	0	0	0	0	1	1	0	0	0					
		0.35%	0.33%	0.33%	0.0%	0.0%	0.0%	0.34%	0.77%	1.29%	0.59%	1.15%	0.0%	0.0%	0.0%	0.79%	0.0%	0.0%	0.0%	1.69%	0.0%	0.65%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.24%	0.21%	0.0%	0.0%	0.0%					
23	"6. ""Объединенная Российская партия ""Русь"""	12	0	0	1	1	0	2	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	2	0	0	0	1	1	0	0	1					
		0.14%	0.0%	0.0%	0.17%	0.43%	0.0%	0.68%	0.0%	0.0%	0.0%	0.0%	0.0%	0.41%	0.79%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.32%	0.0%	0.0%	0.80%	0.0%	0.0%	0.0%	0.24%	0.21%	0.0%	0.0%	0.93%					
24	"7. ""Новый курс - Автомобильная Россия"""	33	2	5	5	0	3	4	3	1	2	1	0	0	1	3	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0					
		0.40%	0.33%	0.84%	0.85%	0.0%	0.59%	1.37%	0.77%	0.43%	0.59%	0.38%	0.0%	0.0%	0.79%	0.79%	0.0%	0.0%	0.0%	0.0%	0.74%	0.0%	1.21%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.40%	0.0%					
25	"8. ""Народно-республиканская партия России"""	11	0	0	0	0	1	2	1	0	0	0	1	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	1	1	0	1	0					
		0.13%	0.0%	0.0%	0.0%	0.0%	0.19%	0.68%	0.25%	0.0%	0.0%	0.0%	0.38%	0.0%	0.0%	0.26%	0.0%	0.0%	0.0%	0.28%	0.0%	0.32%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.24%	0.21%	0.0%	0.40%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	17	0	0	1	0	1	0	0	0	1	1	1	0	0	3	2	0	0	1	1	0	0	0	1	1	0	0	0	3	0	0	0					
		0.20%	0.0%	0.0%	0.17%	0.0%	0.19%	0.0%	0.0%	0.0%	0.29%	0.38%	0.38%	0.0%	0.0%	0.79%	1.49%	0.0%	0.0%	0.28%	0.74%	0.0%	0.0%	0.0%	0.40%	0.78%	0.0%	0.0%	0.0%	0.63%	0.0%	0.0%	0.0%					
27	"10. ""Аграрная партия России"""	755	48	31	34	8	27	29	56	22	20	12	30	22	11	41	11	5	1	24	9	29	7	23	42	20	10	7	68	44	16	29	19					
		9.16%	8.14%	5.25%	5.78%	3.50%	5.33%	9.96%	14.54%	9.52%	5.97%	4.63%	11.40%	9.05%	8.73%	10.84%	8.20%	12.19%	0.89%	6.79%	6.71%	9.44%	8.53%	20.35%	16.86%	15.62%	9.90%	6.19%	16.95%	9.34%	11.85%	11.69%	17.75%					
28	"11. ""Истинные патриоты России"""	7	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	2	0					
		0.08%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.41%	0.0%	0.26%	0.0%	0.0%	0.0%	0.0%	0.0%	0.32%	0.0%	0.0%	0.0%	0.0%	0.0%	0.88%	0.0%	0.21%	0.0%	0.80%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	127	6	15	5	11	10	2	6	1	11	1	3	6	1	0	1	1	0	3	4	4	0	0	6	1	3	1	14	6	2	3	0					
		1.54%	1.01%	2.54%	0.85%	4.82%	1.97%	0.68%	1.55%	0.43%	3.28%	0.38%	1.14%	2.46%	0.79%	0.0%	0.74%	2.43%	0.0%	0.84%	2.98%	1.30%	0.0%	0.0%	2.40%	0.78%	2.97%	0.88%	3.49%	1.27%	1.48%	1.20%	0.0%					
30	"13. ""Демократическая партия России"""	23	0	1	1	0	1	1	0	0	0	0	2	0	0	1	0	0	1	0	1	1	0	0	1	1	0	0	2	5	0	1	3					
		0.27%	0.0%	0.16%	0.17%	0.0%	0.19%	0.34%	0.0%	0.0%	0.0%	0.0%	0.76%	0.0%	0.0%	0.26%	0.0%	0.0%	0.89%	0.0%	0.74%	0.32%	0.0%	0.0%	0.40%	0.78%	0.0%	0.0%	0.49%	1.06%	0.0%	0.40%	2.80%					
31	"14. ""Великая Россия - Евразийский Союз"""	12	0	2	0	2	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	1	0	0	1	1	1	0	0	0					
		0.14%	0.0%	0.33%	0.0%	0.87%	0.0%	0.34%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.26%	0.0%	0.0%	0.0%	0.0%	0.0%	0.65%	0.0%	0.0%	0.40%	0.0%	0.0%	0.88%	0.24%	0.21%	0.0%	0.0%	0.0%					
32	"15. ""Партия СЛОН"""	4	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
		0.04%	0.0%	0.16%	0.0%	0.0%	0.0%	0.34%	0.0%	0.0%	0.0%	0.0%	0.0%	0.41%	0.0%	0.0%	0.0%	2.43%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	327	32	38	27	13	15	8	16	6	16	19	12	16	4	15	1	2	4	17	5	13	3	8	16	3	1	0	8	6	1	2	0					
		3.96%	5.43%	6.44%	4.59%	5.70%	2.96%	2.74%	4.15%	2.59%	4.77%	7.33%	4.56%	6.58%	3.17%	3.96%	0.74%	4.87%	3.57%	4.81%	3.73%	4.23%	3.65%	7.07%	6.42%	2.34%	0.99%	0.0%	1.99%	1.27%	0.74%	0.80%	0.0%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	10	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	1	0	2	1	0	0	0	0	0	2	1					
		0.12%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.29%	0.0%	0.0%	0.0%	0.0%	0.26%	0.0%	0.0%	0.0%	0.0%	0.74%	0.0%	1.21%	0.0%	0.80%	0.78%	0.0%	0.0%	0.0%	0.0%	0.0%	0.80%	0.93%					
35	"18. ""ЛДПР"""	1437	89	51	62	36	113	96	69	54	64	49	64	35	13	50	13	6	25	63	19	69	17	30	31	17	10	45	96	66	25	47	13					
		17.43%	15.11%	8.64%	10.54%	15.78%	22.33%	32.98%	17.92%	23.37%	19.10%	18.91%	24.33%	14.40%	10.31%	13.22%	9.70%	14.63%	22.32%	17.84%	14.17%	22.47%	20.73%	26.54%	12.44%	13.28%	9.90%	39.82%	23.94%	14.01%	18.51%	18.95%	12.14%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	205	7	22	22	7	7	5	10	6	12	4	5	10	5	2	6	0	10	5	6	5	1	0	4	2	2	1	21	9	6	3	0					
		2.48%	1.18%	3.72%	3.74%	3.07%	1.38%	1.71%	2.59%	2.59%	3.58%	1.54%	1.90%	4.11%	3.96%	0.52%	4.47%	0.0%	8.92%	1.41%	4.47%	1.62%	1.21%	0.0%	1.60%	1.56%	1.98%	0.88%	5.23%	1.91%	4.44%	1.20%	0.0%					
37	"20. ""Политическая партия ""Единая Россия"""	2189	204	171	189	88	193	77	108	52	125	98	35	69	40	113	42	7	33	88	49	85	12	29	22	15	8	4	74	106	12	29	12					
		26.56%	34.63%	28.98%	32.14%	38.59%	38.14%	26.46%	28.05%	22.51%	37.31%	37.83%	13.30%	28.39%	31.74%	29.89%	31.34%	17.07%	29.46%	24.92%	36.56%	27.68%	14.63%	25.66%	8.83%	11.71%	7.92%	3.53%	18.45%	22.50%	8.88%	11.69%	11.21%					
38	"21. ""Российская Конституционно-демократическая партия"""	13	1	0	1	0	2	0	0	0	0	1	1	0	0	0	0	0	1	1	0	0	0	0	1	1	0	0	1	1	0	0	1					
		0.15%	0.16%	0.0%	0.17%	0.0%	0.39%	0.0%	0.0%	0.0%	0.0%	0.38%	0.38%	0.0%	0.0%	0.0%	0.0%	0.0%	0.89%	0.28%	0.0%	0.0%	0.0%	0.0%	0.40%	0.78%	0.0%	0.0%	0.24%	0.21%	0.0%	0.0%	0.93%					
39	"22. ""Развитие предпринимательства"""	9	1	1	1	0	1	1	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1					
		0.10%	0.16%	0.16%	0.17%	0.0%	0.19%	0.34%	0.0%	0.0%	0.29%	0.0%	0.38%	0.0%	0.0%	0.0%	0.0%	0.0%	0.89%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.93%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	2074	138	181	172	31	67	29	57	44	43	31	66	51	21	109	45	12	26	116	28	65	30	15	107	48	60	48	75	168	58	101	32					
		25.16%	23.42%	30.67%	29.25%	13.59%	13.24%	9.96%	14.80%	19.04%	12.83%	11.96%	25.09%	20.98%	16.66%	28.83%	33.58%	29.26%	23.21%	32.86%	20.89%	21.17%	36.58%	13.27%	42.97%	37.5%	59.40%	42.47%	18.70%	35.66%	42.96%	40.72%	29.90%					
																																						
41	Против всех	395	23	17	16	15	31	10	23	21	11	20	25	9	21	17	8	2	3	14	6	8	7	4	5	8	5	5	7	19	9	18	8					
		4.79%	3.90%	2.88%	2.72%	6.57%	6.12%	3.43%	5.97%	9.09%	3.28%	7.72%	9.50%	3.70%	16.66%	4.49%	5.97%	4.87%	2.67%	3.96%	4.47%	2.60%	8.53%	3.53%	2.00%	6.25%	4.95%	4.42%	1.74%	4.03%	6.66%	7.25%	7.47%					
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
