Выборы Президента Российской Федерации																																	
																																	
Наименование Избирательной комиссии:    Благодарненская																																	
																																	
Итоги голосования 																																	
																																	
		Сумма	УИК №231	УИК №232	УИК №233	УИК №234	УИК №235	УИК №236	УИК №237	УИК №238	УИК №239	УИК №240	УИК №241	УИК №242	УИК №243	УИК №244	УИК №245	УИК №246	УИК №247	УИК №248	УИК №249	УИК №250	УИК №251	УИК №252	УИК №253	УИК №254	УИК №255	УИК №256					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	64	2	5	10	3	2	0	5	0	5	1	4	2	3	1	1	1	2	3	6	3	1	2	2	0	0	0					
14	Число неиспользованных открепительных удостоверений	20	3	0	2	0	0	3	0	2	1	0	0	3	1	0	0	0	0	0	0	0	0	0	0	2	0	3					
15	"Число открепительных удостоверений, выданных в ТИК"	26	2	0	3	4	3	1	4	2	4	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																	
18	. Глазьев Сергей Юрьевич	659	34	53	37	47	38	26	37	24	41	37	17	16	11	6	45	25	6	17	8	18	24	23	21	21	22	5					
		2.59%	4.17%	3.72%	2.68%	3.21%	2.60%	2.34%	2.85%	3.80%	3.04%	2.71%	1.48%	2.67%	1.66%	1.70%	3.22%	1.88%	0.93%	2.03%	1.24%	2.08%	2.55%	3.44%	1.89%	2.79%	3.65%	0.93%					
19	. Малышкин Олег Александрович	636	19	31	22	28	38	24	27	10	31	38	38	20	15	8	56	22	9	19	15	33	35	30	33	19	11	5					
		2.50%	2.33%	2.18%	1.59%	1.92%	2.60%	2.16%	2.08%	1.58%	2.30%	2.78%	3.31%	3.33%	2.26%	2.27%	4.00%	1.65%	1.39%	2.27%	2.33%	3.82%	3.72%	4.48%	2.96%	2.52%	1.83%	0.93%					
20	. Миронов Сергей Михайлович	183	9	14	6	7	13	3	9	6	13	10	5	8	5	1	9	6	4	7	4	9	10	6	9	3	5	2					
		0.72%	1.10%	0.98%	0.43%	0.48%	0.89%	0.27%	0.69%	0.95%	0.96%	0.73%	0.44%	1.33%	0.75%	0.28%	0.64%	0.45%	0.62%	0.84%	0.62%	1.04%	1.06%	0.90%	0.81%	0.40%	0.83%	0.37%					
21	. Путин Владимир Владимирович	15754	547	899	924	984	953	800	892	414	878	951	529	239	387	294	790	813	304	596	449	503	535	355	691	375	332	320					
		62.00%	67.12%	63.13%	66.81%	67.31%	65.32%	72.07%	68.62%	65.61%	65.13%	69.57%	46.08%	39.83%	58.37%	83.52%	56.47%	60.99%	46.99%	71.21%	69.72%	58.15%	56.79%	53.06%	62.03%	49.73%	55.15%	59.26%					
22	. Хакамада Ирина Муцуовна	462	34	19	27	14	58	22	12	15	22	32	13	8	15	4	27	18	11	5	4	11	18	8	16	8	23	18					
		1.82%	4.17%	1.33%	1.95%	0.96%	3.98%	1.98%	0.92%	2.38%	1.63%	2.34%	1.13%	1.33%	2.26%	1.14%	1.93%	1.35%	1.70%	0.60%	0.62%	1.27%	1.91%	1.20%	1.44%	1.06%	3.82%	3.33%					
23	. Харитонов Николай Михайлович	6968	150	370	320	338	330	198	293	145	315	246	506	297	214	28	424	417	297	171	156	257	284	217	322	300	194	179					
		27.42%	18.40%	25.98%	23.14%	23.12%	22.62%	17.84%	22.54%	22.98%	23.37%	18.00%	44.08%	49.50%	32.28%	7.95%	30.31%	31.28%	45.90%	20.43%	24.22%	29.71%	30.15%	32.44%	28.90%	39.79%	32.23%	33.15%					
																																	
24	Против всех	527	18	32	37	34	18	28	30	15	37	36	31	8	4	5	36	23	14	12	4	20	23	15	10	19	15	3					
		2.07%	2.21%	2.25%	2.68%	2.33%	1.23%	2.52%	2.31%	2.38%	2.74%	2.63%	2.70%	1.33%	0.60%	1.42%	2.57%	1.73%	2.16%	1.43%	0.62%	2.31%	2.44%	2.24%	0.90%	2.52%	2.49%	0.56%					
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
