17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	"Число открепительных удостоверений, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																								
18	Богданов Андрей Владимирович	418	19	20	12	34	9	5	23	13	23	19	12	8	12	12	8	21	20	15	20	12	9	10	13	8	15	7	4	6	22	1	6	0	0					
		1.33%	1.84%	1.64%	1.61%	2.18%	1.18%	0.59%	1.59%	1.74%	2.65%	1.73%	1.08%	0.85%	1.11%	0.98%	0.69%	1.81%	1.53%	1.21%	1.54%	1.08%	1.20%	1.36%	0.99%	0.69%	1.42%	1.20%	0.73%	0.71%	1.73%	1.18%	0.61%	0.00%	0.00%					
19	Жириновский Владимир Вольфович	4231	145	149	126	217	121	109	177	110	112	167	153	123	127	163	138	135	156	143	192	167	95	118	200	162	145	69	102	113	166	7	106	7	11					
		13.45%	14.08%	12.23%	16.94%	13.90%	15.88%	12.91%	12.27%	14.71%	12.90%	15.21%	13.75%	13.13%	11.74%	13.32%	11.97%	11.64%	11.90%	11.50%	14.76%	14.96%	12.70%	16.01%	15.16%	14.06%	13.68%	11.84%	18.58%	13.39%	13.05%	8.24%	10.78%	11.29%	10.48%					
20	Зюганов Геннадий Андреевич	8376	287	324	187	398	192	196	376	198	272	239	275	218	311	377	327	333	413	419	340	286	230	146	279	275	214	140	88	261	380	26	328	18	23					
		26.63%	27.86%	26.60%	25.13%	25.50%	25.20%	23.22%	26.06%	26.47%	31.34%	21.77%	24.71%	23.27%	28.74%	30.80%	28.36%	28.71%	31.50%	33.68%	26.13%	25.63%	30.75%	19.81%	21.15%	23.87%	20.19%	24.01%	16.03%	30.92%	29.87%	30.59%	33.37%	29.03%	21.90%					
21	Медведев Дмитрий Анатольевич	17977	561	707	406	889	432	519	849	411	450	657	661	573	616	657	671	657	694	644	730	634	401	461	800	694	678	352	350	447	685	51	532	37	71					
		57.15%	54.47%	58.05%	54.57%	56.95%	56.69%	61.49%	58.84%	54.95%	51.84%	59.84%	59.39%	61.15%	56.93%	53.68%	58.20%	56.64%	52.94%	51.77%	56.11%	56.81%	53.61%	62.55%	60.65%	60.24%	63.96%	60.38%	63.75%	52.96%	53.85%	60.00%	54.12%	59.68%	67.62%					
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
