Выборы Президента Российской Федерации																																							
																																							
"Наименование Избирательной комиссии:    Курск, Железнодорожная"																																							
																																							
Итоги голосования 																																							
																																							
		Сумма	УИК №1	УИК №2	УИК №3	УИК №4	УИК №5	УИК №6	УИК №7	УИК №8	УИК №9	УИК №10	УИК №11	УИК №12	УИК №13	УИК №14	УИК №15	УИК №16	УИК №17	УИК №18	УИК №19	УИК №20	УИК №21	УИК №22	УИК №23	УИК №24	УИК №25	УИК №26	УИК №27	УИК №28	УИК №29	УИК №30	УИК №31	УИК №32					
12	Число выданных открепительных удостоверений	306	11	15	3	15	4	8	11	5	5	9	5	0	16	11	11	7	12	19	9	7	7	7	9	5	3	4	63	9	9	0	7	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	165	3	5	7	14	1	3	5	8	3	0	4	6	3	8	5	1	5	6	5	4	11	4	5	13	6	3	8	4	8	3	4	0					
14	Число неиспользованных открепительных удостоверений	189	9	5	7	5	6	2	9	5	10	6	5	10	4	9	9	13	8	1	6	13	3	3	1	5	7	6	2	6	6	0	8	0					
15	"Число открепительных удостоверений, выданных в ТИК"	29	1	3	0	2	2	1	2	0	0	0	0	1	1	0	1	1	1	0	3	1	4	1	0	0	1	0	0	0	1	0	2	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																							
18	. Глазьев Сергей Юрьевич	2192	84	75	49	87	34	28	120	51	95	53	67	60	67	101	83	85	142	137	39	82	71	63	92	57	50	49	23	56	112	0	71	9					
		7.46%	8.28%	6.69%	6.90%	6.26%	5.91%	4.27%	10.08%	8.03%	10.25%	5.06%	6.52%	6.78%	6.19%	8.44%	7.21%	8.04%	10.55%	10.20%	6.06%	8.70%	6.27%	8.20%	7.70%	5.37%	5.38%	9.32%	4.26%	7.45%	8.50%	0.00%	7.22%	5.36%					
19	. Малышкин Олег Александрович	695	23	20	20	32	16	15	25	18	19	33	36	19	27	25	19	23	30	28	17	23	33	27	35	26	26	9	12	8	32	0	17	2					
		2.37%	2.27%	1.78%	2.82%	2.30%	2.78%	2.29%	2.10%	2.83%	2.05%	3.15%	3.50%	2.15%	2.49%	2.09%	1.65%	2.18%	2.23%	2.08%	2.64%	2.44%	2.92%	3.52%	2.93%	2.45%	2.80%	1.71%	2.22%	1.06%	2.43%	0.00%	1.73%	1.19%					
20	. Миронов Сергей Михайлович	290	6	11	5	13	0	2	17	7	11	7	8	7	16	8	10	14	12	20	6	8	10	18	6	7	18	3	2	10	13	0	11	4					
		0.99%	0.59%	0.98%	0.70%	0.94%	0.00%	0.30%	1.43%	1.10%	1.19%	0.67%	0.78%	0.79%	1.48%	0.67%	0.87%	1.32%	0.89%	1.49%	0.93%	0.85%	0.88%	2.34%	0.50%	0.66%	1.94%	0.57%	0.37%	1.33%	0.99%	0.00%	1.12%	2.38%					
21	. Путин Владимир Владимирович	18110	647	707	408	894	364	424	770	386	552	649	663	553	662	735	729	614	786	752	359	558	641	510	772	703	622	327	394	441	786	34	564	104					
		61.67%	63.74%	63.07%	57.46%	64.36%	63.30%	64.63%	64.65%	60.79%	59.55%	61.93%	64.49%	62.49%	61.13%	61.45%	63.34%	58.09%	58.40%	55.99%	55.75%	59.24%	56.63%	66.41%	64.60%	66.20%	66.95%	62.17%	72.96%	58.64%	59.64%	66.67%	57.32%	61.90%					
22	. Хакамада Ирина Муцуовна	1046	27	35	29	60	14	22	37	23	41	41	41	33	35	37	29	40	59	48	23	35	33	20	33	37	37	18	23	31	50	3	49	3					
		3.56%	2.66%	3.12%	4.08%	4.32%	2.43%	3.35%	3.11%	3.62%	4.42%	3.91%	3.99%	3.73%	3.23%	3.09%	2.52%	3.78%	4.38%	3.57%	3.57%	3.72%	2.92%	2.60%	2.76%	3.48%	3.98%	3.42%	4.26%	4.12%	3.79%	5.88%	4.98%	1.79%					
23	. Харитонов Николай Михайлович	5300	149	208	158	222	116	125	163	110	159	220	173	161	223	217	208	218	231	273	158	173	257	89	197	191	135	75	50	147	243	10	204	37					
		18.05%	14.68%	18.55%	22.25%	15.98%	20.17%	19.05%	13.69%	17.32%	17.15%	20.99%	16.83%	18.19%	20.59%	18.14%	18.07%	20.62%	17.16%	20.33%	24.53%	18.37%	22.70%	11.59%	16.49%	17.98%	14.53%	14.26%	9.26%	19.55%	18.44%	19.61%	20.73%	22.02%					
																																							
24	Против всех	1549	65	59	37	69	27	36	53	35	43	36	34	47	48	67	61	53	84	81	38	58	81	38	54	36	34	38	33	53	79	3	61	8					
		5.27%	6.40%	5.26%	5.21%	4.97%	4.70%	5.49%	4.45%	5.51%	4.64%	3.44%	3.31%	5.31%	4.43%	5.60%	5.30%	5.01%	6.24%	6.03%	5.90%	6.16%	7.16%	4.95%	4.52%	3.39%	3.66%	7.22%	6.11%	7.05%	5.99%	5.88%	6.20%	4.76%					
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
