Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																										
Дата голосования: 04.12.2011																																										
																																										
Наименование Избирательной комиссии:    Приморско-Ахтарская																																										
																																										
Сводная таблица результатов выборов																																										
																																										
		Сумма	УИК №4001	УИК №4002	УИК №4003	УИК №4004	УИК №4005	УИК №4006	УИК №4007	УИК №4008	УИК №4009	УИК №4010	УИК №4011	УИК №4012	УИК №4013	УИК №4014	УИК №4015	УИК №4016	УИК №4017	УИК №4018	УИК №4019	УИК №4020	УИК №4021	УИК №4022	УИК №4023	УИК №4024	УИК №4025	УИК №4026	УИК №4027	УИК №4028	УИК №4029	УИК №4030	УИК №4031	УИК №4032	УИК №4033	УИК №4034	УИК №4035					
		1.63%	1.85%	2.60%	3.19%	2.13%	1.81%	2.70%	3.78%	3.68%	1.14%	3.17%	2.76%	4.97%	3.73%	1.24%	1.41%	3.14%	0.70%	0.87%	0.00%	1.87%	0.00%	0.00%	0.00%	0.00%	0.00%	0.44%	0.67%	0.17%	0.00%	0.50%	0.00%	0.00%	0.87%	0.65%	0.00%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	16636	361	266	287	296	299	555	485	472	466	517	444	434	304	268	583	298	87	728	743	126	1541	1593	154	116	283	151	728	955	566	432	916	217	273	586	106					
		56.69%	55.54%	31.48%	30.53%	35.07%	41.70%	45.38%	39.05%	37.76%	53.08%	42.07%	38.24%	37.87%	33.33%	55.60%	41.11%	44.61%	60.84%	63.25%	69.96%	47.19%	94.08%	97.31%	53.47%	54.46%	76.90%	66.23%	69.27%	80.45%	76.38%	72.48%	81.13%	43.84%	59.35%	63.76%	63.47%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	91	2	8	3	4	4	5	4	5	0	3	7	7	4	0	6	3	0	3	0	0	3	2	2	2	1	1	2	0	0	2	0	3	1	3	1					
		0.31%	0.31%	0.95%	0.32%	0.47%	0.56%	0.41%	0.32%	0.40%	0.00%	0.24%	0.60%	0.61%	0.44%	0.00%	0.42%	0.45%	0.00%	0.26%	0.00%	0.00%	0.18%	0.12%	0.69%	0.94%	0.27%	0.44%	0.19%	0.00%	0.00%	0.34%	0.00%	0.61%	0.22%	0.33%	0.60%					
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
