Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																				
Дата голосования: 07.12.2003 0:00:00																																				
																																				
Наименование Избирательной комиссии:    Борисовская																																				
																																				
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																				
																																				
		Сумма	УИК №268	УИК №269	УИК №270	УИК №271	УИК №272	УИК №273	УИК №274	УИК №275	УИК №276	УИК №277	УИК №278	УИК №279	УИК №280	УИК №281	УИК №282	УИК №283	УИК №284	УИК №285	УИК №286	УИК №287	УИК №288	УИК №289	УИК №290	УИК №291	УИК №292	УИК №293	УИК №294	УИК №295	УИК №296					
		1.12%	1.22%	1.89%	0.74%	0.0%	0.76%	1.70%	1.39%	1.13%	2.74%	2.78%	0.73%	0.65%	1.00%	0.28%	0.33%	0.59%	0.72%	0.97%	0.99%	2.25%	0.50%	0.0%	0.67%	0.0%	0.53%	0.26%	0.35%	0.81%	0.82%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	502	21	17	32	4	41	36	36	29	35	21	13	6	0	11	10	21	2	10	29	25	14	7	13	6	16	9	9	2	27					
		3.30%	5.15%	2.68%	3.38%	9.75%	4.47%	4.73%	4.18%	3.28%	3.84%	2.66%	3.20%	1.96%	0.0%	3.10%	3.32%	2.5%	1.45%	3.25%	4.10%	5.13%	3.56%	2.25%	1.09%	5.21%	4.27%	2.38%	3.19%	1.62%	3.18%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	246	13	10	19	3	19	11	24	27	20	10	5	2	0	6	7	9	4	0	8	4	1	3	13	3	5	3	1	0	16					
		1.61%	3.19%	1.58%	2.01%	7.31%	2.07%	1.44%	2.79%	3.05%	2.19%	1.26%	1.23%	0.65%	0.0%	1.69%	2.32%	1.07%	2.91%	0.0%	1.13%	0.82%	0.25%	0.96%	1.09%	2.60%	1.33%	0.79%	0.35%	0.0%	1.88%					
22	"5. ""За Русь Святую"""	75	2	2	4	0	8	3	1	2	4	4	12	4	0	1	0	3	1	0	4	0	2	1	6	0	4	3	3	0	1					
		0.49%	0.49%	0.31%	0.42%	0.0%	0.87%	0.39%	0.11%	0.22%	0.43%	0.50%	2.95%	1.31%	0.0%	0.28%	0.0%	0.35%	0.72%	0.0%	0.56%	0.0%	0.50%	0.32%	0.50%	0.0%	1.06%	0.79%	1.06%	0.0%	0.11%					
23	"6. ""Объединенная Российская партия ""Русь"""	31	4	2	0	0	3	1	1	2	1	1	2	2	0	0	0	0	1	0	1	1	0	1	4	1	2	0	0	0	1					
		0.20%	0.98%	0.31%	0.0%	0.0%	0.32%	0.13%	0.11%	0.22%	0.10%	0.12%	0.49%	0.65%	0.0%	0.0%	0.0%	0.0%	0.72%	0.0%	0.14%	0.20%	0.0%	0.32%	0.33%	0.86%	0.53%	0.0%	0.0%	0.0%	0.11%					
24	"7. ""Новый курс - Автомобильная Россия"""	163	3	19	17	1	14	17	13	14	4	9	3	5	0	2	4	7	0	0	3	1	4	2	13	0	1	2	1	1	3					
		1.07%	0.73%	3.00%	1.80%	2.43%	1.52%	2.23%	1.51%	1.58%	0.43%	1.14%	0.73%	1.63%	0.0%	0.56%	1.32%	0.83%	0.0%	0.0%	0.42%	0.20%	1.01%	0.64%	1.09%	0.0%	0.26%	0.52%	0.35%	0.81%	0.35%					
25	"8. ""Народно-республиканская партия России"""	22	0	1	1	0	3	3	1	0	0	1	1	0	0	0	0	2	0	1	2	0	0	0	0	1	0	3	1	0	1					
		0.14%	0.0%	0.15%	0.10%	0.0%	0.32%	0.39%	0.11%	0.0%	0.0%	0.12%	0.24%	0.0%	0.0%	0.0%	0.0%	0.23%	0.0%	0.32%	0.28%	0.0%	0.0%	0.0%	0.0%	0.86%	0.0%	0.79%	0.35%	0.0%	0.11%					
26	"9. ""Российская экологическая партия ""Зеленые"""	42	3	2	0	1	5	1	4	10	2	2	1	0	0	2	0	3	0	0	1	1	0	0	0	0	2	1	0	1	0					
		0.27%	0.73%	0.31%	0.0%	2.43%	0.54%	0.13%	0.46%	1.13%	0.21%	0.25%	0.24%	0.0%	0.0%	0.56%	0.0%	0.35%	0.0%	0.0%	0.14%	0.20%	0.0%	0.0%	0.0%	0.0%	0.53%	0.26%	0.0%	0.81%	0.0%					
27	"10. ""Аграрная партия России"""	756	18	25	32	5	33	29	25	24	28	41	26	6	19	36	17	60	6	40	36	57	77	10	39	7	10	10	9	5	26					
		4.97%	4.42%	3.95%	3.38%	12.19%	3.59%	3.81%	2.90%	2.71%	3.07%	5.19%	6.40%	1.96%	9.54%	10.16%	5.64%	7.14%	4.37%	13.02%	5.09%	11.70%	19.59%	3.21%	3.27%	6.08%	2.67%	2.64%	3.19%	4.06%	3.06%					
28	"11. ""Истинные патриоты России"""	25	0	0	0	0	1	0	0	1	2	1	7	3	0	2	0	1	0	2	0	1	0	0	2	0	0	0	0	0	2					
		0.16%	0.0%	0.0%	0.0%	0.0%	0.10%	0.0%	0.0%	0.11%	0.21%	0.12%	1.72%	0.98%	0.0%	0.56%	0.0%	0.11%	0.0%	0.65%	0.0%	0.20%	0.0%	0.0%	0.16%	0.0%	0.0%	0.0%	0.0%	0.0%	0.23%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	173	3	5	9	1	8	8	11	16	9	6	6	0	0	9	9	8	3	0	9	6	5	4	6	4	5	2	2	2	17					
		1.13%	0.73%	0.79%	0.95%	2.43%	0.87%	1.05%	1.27%	1.81%	0.98%	0.76%	1.47%	0.0%	0.0%	2.54%	2.99%	0.95%	2.18%	0.0%	1.27%	1.23%	1.27%	1.28%	0.50%	3.47%	1.33%	0.52%	0.70%	1.62%	2.00%					
30	"13. ""Демократическая партия России"""	50	2	2	1	0	11	3	5	2	1	7	2	0	0	2	0	3	0	0	3	0	1	0	2	0	0	1	1	0	1					
		0.32%	0.49%	0.31%	0.10%	0.0%	1.19%	0.39%	0.58%	0.22%	0.10%	0.88%	0.49%	0.0%	0.0%	0.56%	0.0%	0.35%	0.0%	0.0%	0.42%	0.0%	0.25%	0.0%	0.16%	0.0%	0.0%	0.26%	0.35%	0.0%	0.11%					
31	"14. ""Великая Россия - Евразийский Союз"""	41	0	1	4	0	0	3	14	0	2	2	1	0	0	0	0	3	0	2	1	0	2	1	0	0	0	1	1	0	3					
		0.26%	0.0%	0.15%	0.42%	0.0%	0.0%	0.39%	1.62%	0.0%	0.21%	0.25%	0.24%	0.0%	0.0%	0.0%	0.0%	0.35%	0.0%	0.65%	0.14%	0.0%	0.50%	0.32%	0.0%	0.0%	0.0%	0.26%	0.35%	0.0%	0.35%					
32	"15. ""Партия СЛОН"""	12	0	0	1	0	1	0	0	0	0	1	0	2	0	0	0	1	0	0	1	0	1	0	3	0	0	1	0	0	0					
		0.07%	0.0%	0.0%	0.10%	0.0%	0.10%	0.0%	0.0%	0.0%	0.0%	0.12%	0.0%	0.65%	0.0%	0.0%	0.0%	0.11%	0.0%	0.0%	0.14%	0.0%	0.25%	0.0%	0.25%	0.0%	0.0%	0.26%	0.0%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	1034	37	58	98	2	76	65	91	66	81	48	24	17	8	24	32	67	3	8	22	38	22	11	53	6	21	9	4	2	41					
		6.80%	9.09%	9.17%	10.38%	4.87%	8.28%	8.54%	10.58%	7.47%	8.90%	6.08%	5.91%	5.57%	4.02%	6.77%	10.63%	7.97%	2.18%	2.60%	3.11%	7.80%	5.59%	3.53%	4.44%	5.21%	5.61%	2.38%	1.41%	1.62%	4.82%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	49	1	0	5	2	4	3	2	2	1	4	4	0	0	1	1	1	0	1	2	0	4	1	4	0	3	0	0	1	2					
		0.32%	0.24%	0.0%	0.52%	4.87%	0.43%	0.39%	0.23%	0.22%	0.10%	0.50%	0.98%	0.0%	0.0%	0.28%	0.33%	0.11%	0.0%	0.32%	0.28%	0.0%	1.01%	0.32%	0.33%	0.0%	0.80%	0.0%	0.0%	0.81%	0.23%					
35	"18. ""ЛДПР"""	1374	41	52	92	1	80	102	62	76	109	67	28	40	1	35	30	58	9	42	107	32	42	48	105	6	14	9	27	9	50					
		9.03%	10.07%	8.22%	9.74%	2.43%	8.72%	13.40%	7.20%	8.60%	11.97%	8.49%	6.89%	13.11%	0.50%	9.88%	9.96%	6.90%	6.56%	13.68%	15.15%	6.57%	10.68%	15.43%	8.80%	5.21%	3.74%	2.38%	9.57%	7.31%	5.88%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	227	13	15	13	0	11	17	10	10	6	7	0	4	3	6	7	17	2	5	8	11	5	12	16	4	7	8	3	0	7					
		1.49%	3.19%	2.37%	1.37%	0.0%	1.19%	2.23%	1.16%	1.13%	0.65%	0.88%	0.0%	1.31%	1.50%	1.69%	2.32%	2.02%	1.45%	1.62%	1.13%	2.25%	1.27%	3.85%	1.34%	3.47%	1.87%	2.11%	1.06%	0.0%	0.82%					
37	"20. ""Политическая партия ""Единая Россия"""	6855	152	249	380	11	330	249	329	383	368	360	172	165	147	149	143	398	88	156	281	156	127	156	700	39	217	262	153	84	451					
		45.08%	37.34%	39.39%	40.25%	26.82%	35.98%	32.72%	38.25%	43.37%	40.43%	45.62%	42.36%	54.09%	73.86%	42.09%	47.50%	47.38%	64.23%	50.81%	39.80%	32.03%	32.31%	50.16%	58.72%	33.91%	58.02%	69.31%	54.25%	68.29%	53.12%					
38	"21. ""Российская Конституционно-демократическая партия"""	38	0	2	0	0	1	1	1	2	3	1	1	2	0	0	0	2	1	0	3	1	3	1	4	2	2	2	2	1	0					
		0.24%	0.0%	0.31%	0.0%	0.0%	0.10%	0.13%	0.11%	0.22%	0.32%	0.12%	0.24%	0.65%	0.0%	0.0%	0.0%	0.23%	0.72%	0.0%	0.42%	0.20%	0.76%	0.32%	0.33%	1.73%	0.53%	0.52%	0.70%	0.81%	0.0%					
39	"22. ""Развитие предпринимательства"""	45	6	3	6	0	6	4	2	0	1	3	2	0	0	0	0	1	0	0	0	2	1	0	2	2	1	1	1	0	1					
		0.29%	1.47%	0.47%	0.63%	0.0%	0.65%	0.52%	0.23%	0.0%	0.10%	0.38%	0.49%	0.0%	0.0%	0.0%	0.0%	0.11%	0.0%	0.0%	0.0%	0.41%	0.25%	0.0%	0.16%	1.73%	0.26%	0.26%	0.35%	0.0%	0.11%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	1975	47	67	142	5	150	112	134	118	132	102	64	28	18	41	29	121	10	15	141	97	42	24	109	22	30	29	33	9	104					
		12.99%	11.54%	10.60%	15.04%	12.19%	16.35%	14.71%	15.58%	13.36%	14.50%	12.92%	15.76%	9.18%	9.04%	11.58%	9.63%	14.40%	7.29%	4.88%	19.97%	19.91%	10.68%	7.71%	9.14%	19.13%	8.02%	7.67%	11.70%	7.31%	12.24%					
																																				
41	Против всех	722	23	39	54	4	62	56	52	61	59	37	10	8	1	12	9	38	4	16	28	19	21	12	41	5	8	6	5	2	30					
		4.74%	5.65%	6.17%	5.72%	9.75%	6.76%	7.35%	6.04%	6.90%	6.48%	4.68%	2.46%	2.62%	0.50%	3.38%	2.99%	4.52%	2.91%	5.21%	3.96%	3.90%	5.34%	3.85%	3.43%	4.34%	2.13%	1.58%	1.77%	1.62%	3.53%					
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
