Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																														
Дата голосования: 07.12.2003 0:00:00																																														
																																														
Наименование Избирательной комиссии:    Чернушинская																																														
																																														
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																														
																																														
		Сумма	УИК №4301	УИК №4302	УИК №4303	УИК №4304	УИК №4305	УИК №4306	УИК №4307	УИК №4308	УИК №4309	УИК №4310	УИК №4311	УИК №4312	УИК №4313	УИК №4314	УИК №4315	УИК №4316	УИК №4317	УИК №4318	УИК №4319	УИК №4320	УИК №4321	УИК №4322	УИК №4323	УИК №4324	УИК №4325	УИК №4326	УИК №4327	УИК №4328	УИК №4329	УИК №4330	УИК №4331	УИК №4332	УИК №4333	УИК №4334	УИК №4335	УИК №4336	УИК №4337	УИК №4338	УИК №4339					
11	"Число открепительных удостоверений, полученных участковыми комиссиями"	556	9	5	15	15	13	10	38	20	31	25	15	20	27	24	20	23	4	10	7	8	15	15	8	20	8	10	13	7	20	18	12	9	4	0	7	7	13	10	21					
12	"Число открепительных удостоверений, выданных участковыми комиссиями"	474	6	5	6	9	11	10	36	19	29	25	15	13	24	21	20	23	2	10	3	7	10	15	8	18	8	8	11	2	17	14	12	8	4	0	3	3	13	7	19					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	263	4	10	6	5	9	0	6	9	10	18	17	12	18	11	43	7	3	10	2	3	3	1	4	2	5	5	4	4	11	2	3	2	5	0	1	0	3	5	0					
14	Число погашенных открепительных удостоверений	82	3	0	9	6	2	0	2	1	2	0	0	7	3	3	0	0	2	0	4	1	5	0	0	2	0	2	2	5	3	4	0	1	0	0	4	4	0	3	2					
15	Число открепительных удостоверений выданных ТИК	14	0	3	1	2	0	0	0	1	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	1	0	0	0	0	0					
16	Число утраченных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																														
18	"1. ""ЕДИНЕНИЕ"""	474	23	9	6	6	15	6	19	19	18	13	29	19	11	9	20	11	10	12	8	7	13	19	6	18	5	9	12	5	18	11	5	10	9	9	14	12	7	16	6					
		1.85%	2.57%	0.89%	1.62%	0.95%	2.30%	1.42%	1.47%	1.58%	1.33%	0.91%	1.90%	1.65%	0.87%	0.79%	1.46%	1.26%	2.68%	1.92%	3.41%	1.87%	1.98%	3.86%	1.43%	3.53%	1.71%	1.51%	2.85%	2.56%	2.49%	3.15%	2.56%	2.63%	4.5%	4.32%	3.85%	3.79%	1.86%	3.27%	2.47%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	904	40	50	15	20	17	14	62	56	62	54	71	47	41	43	54	40	13	9	8	12	16	14	10	10	5	10	13	7	14	4	8	8	8	11	12	9	8	9	0					
		3.53%	4.47%	4.95%	4.05%	3.16%	2.61%	3.31%	4.79%	4.66%	4.59%	3.79%	4.65%	4.10%	3.25%	3.77%	3.95%	4.58%	3.49%	1.44%	3.41%	3.21%	2.44%	2.85%	2.38%	1.96%	1.71%	1.67%	3.09%	3.58%	1.94%	1.14%	4.10%	2.10%	4.0%	5.28%	3.30%	2.84%	2.13%	1.84%	0.0%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	771	20	22	14	24	21	9	36	32	42	76	48	32	49	44	35	31	20	18	2	9	7	15	7	18	5	12	11	3	35	13	3	6	7	7	5	1	9	17	6					
		3.01%	2.23%	2.18%	3.78%	3.80%	3.23%	2.13%	2.78%	2.66%	3.11%	5.34%	3.14%	2.79%	3.89%	3.86%	2.56%	3.55%	5.37%	2.89%	0.85%	2.41%	1.06%	3.05%	1.67%	3.53%	1.71%	2.01%	2.61%	1.53%	4.85%	3.72%	1.53%	1.57%	3.5%	3.36%	1.37%	0.31%	2.4%	3.48%	2.47%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	835	25	16	14	25	23	10	69	53	58	61	54	38	46	58	67	36	15	4	2	8	20	17	5	10	10	6	3	1	11	3	9	9	2	14	5	4	7	12	5					
		3.26%	2.79%	1.58%	3.78%	3.96%	3.53%	2.36%	5.34%	4.41%	4.29%	4.28%	3.53%	3.31%	3.65%	5.09%	4.90%	4.12%	4.03%	0.64%	0.85%	2.14%	3.05%	3.46%	1.19%	1.96%	3.43%	1.00%	0.71%	0.51%	1.52%	0.85%	4.61%	2.36%	1.0%	6.73%	1.37%	1.26%	1.86%	2.45%	2.06%					
22	"5. ""За Русь Святую"""	146	5	7	4	1	3	4	9	7	7	5	7	6	1	4	4	2	3	3	0	2	1	2	2	1	4	9	2	0	7	1	2	3	4	0	7	5	2	5	5					
		0.57%	0.55%	0.69%	1.08%	0.15%	0.46%	0.94%	0.69%	0.58%	0.51%	0.35%	0.45%	0.52%	0.07%	0.35%	0.29%	0.22%	0.80%	0.48%	0.0%	0.53%	0.15%	0.40%	0.47%	0.19%	1.37%	1.51%	0.47%	0.0%	0.97%	0.28%	1.02%	0.78%	2.0%	0.0%	1.92%	1.58%	0.53%	1.02%	2.06%					
23	"6. ""Объединенная Российская партия ""Русь"""	113	4	5	2	2	0	3	3	5	2	5	4	6	0	5	6	2	0	6	3	2	2	6	4	0	2	4	1	0	4	1	3	2	5	2	4	1	2	4	1					
		0.44%	0.44%	0.49%	0.54%	0.31%	0.0%	0.71%	0.23%	0.41%	0.14%	0.35%	0.26%	0.52%	0.0%	0.43%	0.43%	0.22%	0.0%	0.96%	1.28%	0.53%	0.30%	1.22%	0.95%	0.0%	0.68%	0.67%	0.23%	0.0%	0.55%	0.28%	1.53%	0.52%	2.5%	0.96%	1.10%	0.31%	0.53%	0.81%	0.41%					
24	"7. ""Новый курс - Автомобильная Россия"""	624	24	21	11	16	12	9	41	36	40	29	40	40	40	33	45	38	13	4	3	3	13	17	7	11	3	7	3	0	14	8	6	2	3	4	5	2	7	10	4					
		2.44%	2.68%	2.08%	2.97%	2.53%	1.84%	2.13%	3.17%	3.0%	2.96%	2.03%	2.62%	3.49%	3.17%	2.89%	3.29%	4.35%	3.49%	0.64%	1.28%	0.80%	1.98%	3.46%	1.67%	2.16%	1.03%	1.17%	0.71%	0.0%	1.94%	2.29%	3.07%	0.52%	1.5%	1.92%	1.37%	0.63%	1.86%	2.04%	1.65%					
25	"8. ""Народно-республиканская партия России"""	56	8	1	0	0	0	0	1	1	4	1	4	1	2	4	2	0	0	3	1	0	0	1	1	2	3	0	0	0	0	2	3	4	0	1	1	0	2	1	2					
		0.21%	0.89%	0.09%	0.0%	0.0%	0.0%	0.0%	0.07%	0.08%	0.29%	0.07%	0.26%	0.08%	0.15%	0.35%	0.14%	0.0%	0.0%	0.48%	0.42%	0.0%	0.0%	0.20%	0.23%	0.39%	1.03%	0.0%	0.0%	0.0%	0.0%	0.57%	1.53%	1.05%	0.0%	0.48%	0.27%	0.0%	0.53%	0.20%	0.82%					
26	"9. ""Российская экологическая партия ""Зеленые"""	79	1	8	1	0	2	5	3	5	2	3	5	3	5	5	3	2	0	2	2	0	1	2	0	1	1	1	0	0	2	0	3	2	1	0	1	1	1	0	5					
		0.30%	0.11%	0.79%	0.27%	0.0%	0.30%	1.18%	0.23%	0.41%	0.14%	0.21%	0.32%	0.26%	0.39%	0.43%	0.21%	0.22%	0.0%	0.32%	0.85%	0.0%	0.15%	0.40%	0.0%	0.19%	0.34%	0.16%	0.0%	0.0%	0.27%	0.0%	1.53%	0.52%	0.5%	0.0%	0.27%	0.31%	0.26%	0.0%	2.06%					
27	"10. ""Аграрная партия России"""	1174	29	32	11	19	28	12	27	45	30	44	46	33	36	28	43	23	10	44	20	24	56	20	13	42	29	42	56	21	27	38	15	27	32	8	50	21	38	32	23					
		4.59%	3.24%	3.17%	2.97%	3.01%	4.30%	2.84%	2.08%	3.75%	2.22%	3.09%	3.01%	2.88%	2.86%	2.45%	3.15%	2.63%	2.68%	7.07%	8.54%	6.43%	8.54%	4.07%	3.10%	8.25%	9.96%	7.04%	13.33%	10.76%	3.74%	10.88%	7.69%	7.10%	16.0%	3.84%	13.77%	6.64%	10.13%	6.55%	9.50%					
28	"11. ""Истинные патриоты России"""	36	2	3	1	0	1	0	0	2	1	0	2	1	1	0	4	3	0	0	0	0	1	2	0	2	2	1	0	0	1	0	0	3	0	0	0	0	1	2	0					
		0.14%	0.22%	0.29%	0.27%	0.0%	0.15%	0.0%	0.0%	0.16%	0.07%	0.0%	0.13%	0.08%	0.07%	0.0%	0.29%	0.34%	0.0%	0.0%	0.0%	0.0%	0.15%	0.40%	0.0%	0.39%	0.68%	0.16%	0.0%	0.0%	0.13%	0.0%	0.0%	0.78%	0.0%	0.0%	0.0%	0.0%	0.26%	0.40%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	368	15	13	7	7	7	6	18	19	21	28	26	22	8	17	27	15	8	5	4	5	8	8	5	11	6	11	6	4	4	3	3	3	2	3	5	2	2	2	2					
		1.43%	1.67%	1.28%	1.89%	1.10%	1.07%	1.42%	1.39%	1.58%	1.55%	1.96%	1.70%	1.92%	0.63%	1.49%	1.97%	1.72%	2.15%	0.80%	1.70%	1.34%	1.22%	1.62%	1.19%	2.16%	2.06%	1.84%	1.42%	2.05%	0.55%	0.85%	1.53%	0.78%	1.0%	1.44%	1.37%	0.63%	0.53%	0.40%	0.82%					
30	"13. ""Демократическая партия России"""	53	3	2	0	0	1	1	2	6	1	1	3	1	0	1	2	1	2	1	0	0	3	1	1	1	1	1	1	0	6	2	2	0	2	2	0	1	1	0	0					
		0.20%	0.33%	0.19%	0.0%	0.0%	0.15%	0.23%	0.15%	0.5%	0.07%	0.07%	0.19%	0.08%	0.0%	0.08%	0.14%	0.11%	0.53%	0.16%	0.0%	0.0%	0.45%	0.20%	0.23%	0.19%	0.34%	0.16%	0.23%	0.0%	0.83%	0.57%	1.02%	0.0%	1.0%	0.96%	0.0%	0.31%	0.26%	0.0%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	54	2	1	0	2	1	2	2	4	2	1	6	1	2	2	3	1	0	3	0	0	0	1	1	0	0	1	0	0	2	1	2	1	0	2	1	2	3	2	0					
		0.21%	0.22%	0.09%	0.0%	0.31%	0.15%	0.47%	0.15%	0.33%	0.14%	0.07%	0.39%	0.08%	0.15%	0.17%	0.21%	0.11%	0.0%	0.48%	0.0%	0.0%	0.0%	0.20%	0.23%	0.0%	0.0%	0.16%	0.0%	0.0%	0.27%	0.28%	1.02%	0.26%	0.0%	0.96%	0.27%	0.63%	0.8%	0.40%	0.0%					
32	"15. ""Партия СЛОН"""	28	2	1	0	1	0	0	0	1	3	5	2	1	0	1	2	0	0	0	0	0	0	1	0	0	0	0	0	0	4	0	2	0	0	0	0	0	0	2	0					
		0.10%	0.22%	0.09%	0.0%	0.15%	0.0%	0.0%	0.0%	0.08%	0.22%	0.35%	0.13%	0.08%	0.0%	0.08%	0.14%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.20%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.55%	0.0%	1.02%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.40%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	1253	38	39	6	35	35	33	86	56	94	73	96	80	67	68	79	57	13	20	7	11	47	12	13	16	13	17	9	7	27	15	14	15	7	4	12	8	8	11	5					
		4.90%	4.25%	3.86%	1.62%	5.54%	5.38%	7.81%	6.65%	4.66%	6.96%	5.13%	6.29%	6.98%	5.32%	5.97%	5.78%	6.53%	3.49%	3.21%	2.99%	2.94%	7.17%	2.44%	3.10%	3.14%	4.46%	2.85%	2.14%	3.58%	3.74%	4.29%	7.17%	3.94%	3.5%	1.92%	3.30%	2.53%	2.13%	2.25%	2.06%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	99	2	5	1	8	2	1	0	4	5	2	3	5	3	3	4	4	1	1	1	2	1	3	2	7	2	2	1	2	4	4	1	1	0	0	3	0	5	3	1					
		0.38%	0.22%	0.49%	0.27%	1.26%	0.30%	0.23%	0.0%	0.33%	0.37%	0.14%	0.19%	0.43%	0.23%	0.26%	0.29%	0.45%	0.26%	0.16%	0.42%	0.53%	0.15%	0.61%	0.47%	1.37%	0.68%	0.33%	0.23%	1.02%	0.55%	1.14%	0.51%	0.26%	0.0%	0.0%	0.82%	0.0%	1.33%	0.61%	0.41%					
35	"18. ""ЛДПР"""	3446	142	181	56	98	105	77	153	167	178	222	211	154	183	165	189	112	54	96	13	44	64	29	43	84	33	59	55	29	93	23	35	41	19	24	39	25	41	79	31					
		13.48%	15.88%	17.93%	15.13%	15.53%	16.15%	18.24%	11.84%	13.91%	13.18%	15.60%	13.82%	13.44%	14.54%	14.48%	13.84%	12.84%	14.51%	15.43%	5.55%	11.79%	9.77%	5.90%	10.26%	16.50%	11.34%	9.89%	13.09%	14.87%	12.89%	6.59%	17.94%	10.78%	9.5%	11.53%	10.74%	7.91%	10.93%	16.18%	12.80%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	417	11	31	13	14	11	4	16	19	19	26	25	23	24	21	25	15	3	2	1	11	8	7	6	12	1	11	1	0	13	6	2	6	6	2	6	3	6	4	3					
		1.63%	1.23%	3.07%	3.51%	2.21%	1.69%	0.94%	1.23%	1.58%	1.40%	1.82%	1.63%	2.00%	1.90%	1.84%	1.83%	1.72%	0.80%	0.32%	0.42%	2.94%	1.22%	1.42%	1.43%	2.35%	0.34%	1.84%	0.23%	0.0%	1.80%	1.71%	1.02%	1.57%	3.0%	0.96%	1.65%	0.94%	1.6%	0.81%	1.23%					
37	"20. ""Политическая партия ""Единая Россия"""	8166	269	372	142	230	202	120	417	385	412	427	444	325	369	330	400	276	97	300	97	92	196	130	122	155	68	247	106	77	256	156	46	123	57	87	127	94	142	184	87					
		31.94%	30.08%	36.86%	38.37%	36.45%	31.07%	28.43%	32.27%	32.08%	30.51%	30.00%	29.09%	28.38%	29.33%	28.97%	29.30%	31.65%	26.07%	48.23%	41.45%	24.66%	29.92%	26.47%	29.11%	30.45%	23.36%	41.44%	25.23%	39.48%	35.50%	44.69%	23.58%	32.36%	28.5%	41.82%	34.98%	29.74%	37.86%	37.70%	35.95%					
38	"21. ""Российская Конституционно-демократическая партия"""	47	0	2	0	1	2	0	2	3	4	0	2	1	1	1	2	1	0	3	1	0	2	0	1	0	0	2	1	0	5	0	1	1	0	1	0	0	4	3	0					
		0.18%	0.0%	0.19%	0.0%	0.15%	0.30%	0.0%	0.15%	0.25%	0.29%	0.0%	0.13%	0.08%	0.07%	0.08%	0.14%	0.11%	0.0%	0.48%	0.42%	0.0%	0.30%	0.0%	0.23%	0.0%	0.0%	0.33%	0.23%	0.0%	0.69%	0.0%	0.51%	0.26%	0.0%	0.48%	0.0%	0.0%	1.06%	0.61%	0.0%					
39	"22. ""Развитие предпринимательства"""	68	2	6	1	2	3	1	1	3	3	2	1	7	8	1	1	4	3	2	0	1	0	1	0	2	2	2	1	0	5	1	0	0	0	0	0	1	1	0	0					
		0.26%	0.22%	0.59%	0.27%	0.31%	0.46%	0.23%	0.07%	0.25%	0.22%	0.14%	0.06%	0.61%	0.63%	0.08%	0.07%	0.45%	0.80%	0.32%	0.0%	0.26%	0.0%	0.20%	0.0%	0.39%	0.68%	0.33%	0.23%	0.0%	0.69%	0.28%	0.0%	0.0%	0.0%	0.0%	0.0%	0.31%	0.26%	0.0%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	4145	128	111	39	69	104	68	226	172	227	223	270	192	230	210	221	136	77	51	35	113	121	146	138	74	66	102	91	27	92	30	16	51	19	8	34	83	56	57	32					
		16.21%	14.31%	11.00%	10.54%	10.93%	16.0%	16.11%	17.49%	14.33%	16.81%	15.67%	17.69%	16.76%	18.28%	18.43%	16.19%	15.59%	20.69%	8.19%	14.95%	30.29%	18.47%	29.73%	32.93%	14.53%	22.68%	17.11%	21.66%	13.84%	12.76%	8.59%	8.20%	13.42%	9.5%	3.84%	9.36%	26.26%	14.93%	11.68%	13.22%					
																																														
41	Против всех	1672	56	48	23	50	44	28	90	80	98	98	83	87	108	70	108	51	23	22	20	20	53	22	28	16	22	34	33	5	55	11	11	49	12	17	19	29	7	26	16					
		6.54%	6.26%	4.75%	6.21%	7.92%	6.76%	6.63%	6.96%	6.66%	7.25%	6.88%	5.43%	7.59%	8.58%	6.14%	7.91%	5.84%	6.18%	3.53%	8.54%	5.36%	8.09%	4.48%	6.68%	3.14%	7.56%	5.70%	7.85%	2.56%	7.62%	3.15%	5.64%	12.89%	6.0%	8.17%	5.23%	9.17%	1.86%	5.32%	6.61%					
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
