Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																										
Дата голосования: 02.12.2007																																										
																																										
Наименование Избирательной комиссии:    Верхнепышминская городская																																										
																																										
Сводная таблица результатов выборов																																										
																																										
		Сумма	УИК №1177	УИК №1178	УИК №1179	УИК №1180	УИК №1181	УИК №1182	УИК №1183	УИК №1184	УИК №1185	УИК №1186	УИК №1187	УИК №1188	УИК №1189	УИК №1190	УИК №1191	УИК №1192	УИК №1193	УИК №1194	УИК №1195	УИК №1196	УИК №1197	УИК №1198	УИК №1199	УИК №1200	УИК №1201	УИК №1202	УИК №1203	УИК №1204	УИК №1205	УИК №1206	УИК №1207	УИК №1208	УИК №1209	УИК №1210	УИК №1211					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	17	0	1	0	0	0	2	0	2	0	0	1	0	0	3	1	0	0	0	1	2	0	3	0	0	0	0	0	0	1	0	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																										
18	1.Политическая партия «Аграрная партия России»	574	24	23	11	21	28	32	25	20	13	29	19	13	20	8	32	28	19	23	46	12	1	22	11	11	5	9	4	34	0	3	1	0	16	6	5					
		1.68%	1.38%	1.30%	1.46%	1.48%	2.15%	1.97%	1.81%	1.45%	1.63%	1.78%	1.09%	1.01%	1.37%	1.05%	2.38%	2.29%	1.05%	1.77%	2.71%	1.97%	0.70%	1.78%	2.68%	1.32%	1.37%	0.88%	3.28%	2.83%	0.00%	1.57%	0.74%	0.00%	2.06%	2.50%	1.64%					
19	2.Всероссийская политическая партия «Гражданская Сила»	1110	66	56	36	34	44	66	45	57	19	65	78	40	55	27	61	31	40	33	63	19	1	40	10	26	13	16	0	27	11	5	2	2	12	3	7					
		3.24%	3.79%	3.17%	4.76%	2.40%	3.37%	4.07%	3.26%	4.14%	2.38%	3.99%	4.48%	3.12%	3.76%	3.54%	4.53%	2.54%	2.22%	2.54%	3.71%	3.11%	0.70%	3.24%	2.44%	3.13%	3.57%	1.57%	0.00%	2.25%	8.94%	2.62%	1.47%	1.98%	1.55%	1.25%	2.30%					
20	3.Политическая партия «Демократическая партия России»	42	4	0	2	0	1	3	0	1	0	4	1	1	2	2	1	3	3	2	1	2	0	2	1	1	0	0	0	1	0	0	0	1	1	1	1					
		0.12%	0.23%	0.00%	0.26%	0.00%	0.08%	0.18%	0.00%	0.07%	0.00%	0.25%	0.06%	0.08%	0.14%	0.26%	0.07%	0.25%	0.17%	0.15%	0.06%	0.33%	0.00%	0.16%	0.24%	0.12%	0.00%	0.00%	0.00%	0.08%	0.00%	0.00%	0.00%	0.99%	0.13%	0.42%	0.33%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	1945	52	96	56	94	72	104	97	69	71	66	83	81	63	63	69	51	102	65	100	29	6	80	24	25	14	68	2	131	6	15	4	7	47	17	16					
		5.68%	2.99%	5.44%	7.41%	6.63%	5.52%	6.41%	7.02%	5.01%	8.88%	4.05%	4.76%	6.31%	4.31%	8.26%	5.13%	4.18%	5.66%	5.01%	5.89%	4.75%	4.23%	6.48%	5.85%	3.01%	3.85%	6.65%	1.64%	10.90%	4.88%	7.85%	2.94%	6.93%	6.06%	7.08%	5.25%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	443	27	21	17	21	24	28	19	27	14	15	25	15	16	18	13	5	23	16	27	4	1	16	4	10	4	11	2	12	1	0	3	0	3	0	1					
		1.29%	1.55%	1.19%	2.25%	1.48%	1.84%	1.73%	1.38%	1.96%	1.75%	0.92%	1.43%	1.17%	1.10%	2.36%	0.97%	0.41%	1.28%	1.23%	1.59%	0.66%	0.70%	1.30%	0.98%	1.20%	1.10%	1.08%	1.64%	0.99%	0.81%	0.00%	2.21%	0.00%	0.39%	0.00%	0.33%					
23	6.Политическая партия «Партия социальной справедливости»	94	1	4	2	2	5	2	0	6	1	4	8	4	3	1	4	4	6	7	7	0	0	11	2	2	0	2	0	2	0	1	1	0	2	0	0					
		0.27%	0.06%	0.23%	0.26%	0.14%	0.38%	0.12%	0.00%	0.44%	0.13%	0.25%	0.46%	0.31%	0.21%	0.13%	0.30%	0.33%	0.33%	0.54%	0.41%	0.00%	0.00%	0.89%	0.49%	0.24%	0.00%	0.20%	0.00%	0.17%	0.00%	0.52%	0.74%	0.00%	0.26%	0.00%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	4047	199	205	80	148	151	192	180	166	97	190	224	158	176	75	179	140	248	247	128	59	25	132	55	86	36	93	16	150	17	20	11	11	105	14	34					
		11.83%	11.44%	11.61%	10.58%	10.44%	11.58%	11.84%	13.03%	12.05%	12.13%	11.67%	12.85%	12.31%	12.05%	9.83%	13.30%	11.47%	13.75%	19.03%	7.53%	9.67%	17.61%	10.69%	13.41%	10.35%	9.89%	9.10%	13.11%	12.48%	13.82%	10.47%	8.09%	10.89%	13.53%	5.83%	11.15%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	2360	108	144	63	114	112	108	120	96	60	109	103	97	119	50	86	85	83	68	145	41	8	86	24	62	31	64	5	45	7	18	11	1	45	11	31					
		6.90%	6.21%	8.16%	8.33%	8.05%	8.59%	6.66%	8.69%	6.97%	7.50%	6.70%	5.91%	7.55%	8.15%	6.55%	6.39%	6.96%	4.60%	5.24%	8.53%	6.72%	5.63%	6.96%	5.85%	7.46%	8.52%	6.26%	4.10%	3.74%	5.69%	9.42%	8.09%	0.99%	5.80%	4.58%	10.16%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	227	11	8	4	5	7	11	5	9	6	14	9	12	14	9	8	12	11	7	16	4	1	12	2	2	1	7	0	6	2	4	3	1	3	0	1					
		0.66%	0.63%	0.45%	0.53%	0.35%	0.54%	0.68%	0.36%	0.65%	0.75%	0.86%	0.52%	0.93%	0.96%	1.18%	0.59%	0.98%	0.61%	0.54%	0.94%	0.66%	0.70%	0.97%	0.49%	0.24%	0.27%	0.68%	0.00%	0.50%	1.63%	2.09%	2.21%	0.99%	0.39%	0.00%	0.33%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	22458	1199	1133	470	937	831	1030	841	880	492	1079	1150	828	950	490	847	841	1229	804	1112	423	96	803	268	596	254	727	92	776	77	124	97	78	527	186	191					
		65.63%	68.91%	64.19%	62.17%	66.13%	63.73%	63.50%	60.90%	63.86%	61.50%	66.28%	65.98%	64.49%	65.02%	64.22%	62.93%	68.88%	68.16%	61.94%	65.45%	69.34%	67.61%	65.02%	65.37%	71.72%	69.78%	71.14%	75.41%	64.56%	62.60%	64.92%	71.32%	77.23%	67.91%	77.50%	62.62%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	592	35	46	9	20	21	37	34	35	22	45	28	15	27	10	28	10	18	17	36	11	1	14	7	6	6	13	0	11	1	1	2	0	8	2	16					
		1.73%	2.01%	2.61%	1.19%	1.41%	1.61%	2.28%	2.46%	2.54%	2.75%	2.76%	1.61%	1.17%	1.85%	1.31%	2.08%	0.82%	0.99%	1.31%	2.12%	1.80%	0.70%	1.13%	1.71%	0.72%	1.65%	1.27%	0.00%	0.92%	0.81%	0.52%	1.47%	0.00%	1.03%	0.83%	5.25%					
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
