Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																										
Дата голосования: 04.12.2011																																										
																																										
Наименование Избирательной комиссии:    Верхнепышминская городская																																										
																																										
Сводная таблица результатов выборов																																										
																																										
		Сумма	УИК №1177	УИК №1178	УИК №1179	УИК №1180	УИК №1181	УИК №1182	УИК №1183	УИК №1184	УИК №1185	УИК №1186	УИК №1187	УИК №1188	УИК №1189	УИК №1190	УИК №1191	УИК №1192	УИК №1193	УИК №1194	УИК №1195	УИК №1196	УИК №1197	УИК №1198	УИК №1199	УИК №1200	УИК №1201	УИК №1202	УИК №1203	УИК №1204	УИК №1205	УИК №1206	УИК №1207	УИК №1208	УИК №1209	УИК №1210	УИК №1211					
11	"Число открепительных удостоверений, полученных участковой избирательной комиссией"	788	30	30	20	20	20	25	30	35	20	30	33	20	20	20	20	20	50	30	27	20	10	30	25	20	20	20	10	43	10	10	10	10	20	10	20					
12	"Число открепительных удостоверений, выданных избирателям на избирательном участке"	610	29	28	5	10	16	25	28	32	11	25	32	18	16	12	16	17	49	29	24	11	0	24	14	20	20	13	3	43	4	4	1	0	17	5	9					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	1687	155	42	49	45	50	51	36	70	74	62	41	54	40	35	51	152	102	192	41	22	7	19	5	10	5	12	1	159	9	5	12	3	24	17	35					
14	Число погашенных неиспользованных открепительных удостоверений	178	1	2	15	10	4	0	2	3	9	5	1	2	4	8	4	3	1	1	3	9	10	6	11	0	0	7	7	0	6	6	9	10	3	5	11					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	9	3	0	0	1	0	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																										
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	7667	448	380	196	316	246	397	356	399	188	313	386	318	364	175	285	358	229	512	375	129	14	175	49	129	45	146	21	287	23	39	33	14	134	33	155					
		25.58%	29.11%	26.67%	26.96%	28.34%	24.75%	27.36%	25.14%	28.48%	28.19%	24.86%	27.61%	27.65%	28.91%	21.34%	27.25%	26.58%	18.22%	31.16%	27.17%	25.90%	15.56%	19.64%	19.14%	21.18%	17.93%	19.08%	26.25%	25.63%	18.70%	24.84%	23.24%	17.50%	17.70%	17.01%	23.45%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	5234	227	227	108	171	169	236	257	236	92	217	275	211	188	137	195	225	187	337	203	78	27	177	56	145	51	175	20	226	28	22	31	27	149	22	102					
		17.47%	14.75%	15.93%	14.86%	15.34%	17.00%	16.26%	18.15%	16.85%	13.79%	17.24%	19.67%	18.35%	14.93%	16.71%	18.64%	16.70%	14.88%	20.51%	14.71%	15.66%	30.00%	19.87%	21.88%	23.81%	20.32%	22.88%	25.00%	20.18%	22.76%	14.01%	21.83%	33.75%	19.68%	11.34%	15.43%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	291	14	8	8	6	9	13	10	26	3	11	13	12	12	8	16	9	6	19	6	7	3	9	8	3	2	8	1	11	2	0	1	3	10	0	14					
		0.97%	0.91%	0.56%	1.10%	0.54%	0.91%	0.90%	0.71%	1.86%	0.45%	0.87%	0.93%	1.04%	0.95%	0.98%	1.53%	0.67%	0.48%	1.16%	0.43%	1.41%	3.33%	1.01%	3.13%	0.49%	0.80%	1.05%	1.25%	0.98%	1.63%	0.00%	0.70%	3.75%	1.32%	0.00%	2.12%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	4797	214	230	119	164	159	258	276	209	119	197	233	173	171	149	144	194	126	227	229	80	11	143	47	88	44	139	12	205	20	36	25	13	195	48	100					
		16.01%	13.91%	16.14%	16.37%	14.71%	15.99%	17.78%	19.49%	14.92%	17.84%	15.65%	16.67%	15.04%	13.58%	18.17%	13.77%	14.40%	10.02%	13.82%	16.59%	16.06%	12.22%	16.05%	18.36%	14.45%	17.53%	18.17%	15.00%	18.30%	16.26%	22.93%	17.61%	16.25%	25.76%	24.74%	15.13%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	1355	84	87	49	59	32	72	77	90	33	61	75	34	56	37	42	37	24	59	85	27	0	38	10	22	7	24	1	44	14	7	10	2	19	0	37					
		4.52%	5.46%	6.11%	6.74%	5.29%	3.22%	4.96%	5.44%	6.42%	4.95%	4.85%	5.36%	2.96%	4.45%	4.51%	4.02%	2.75%	1.91%	3.59%	6.16%	5.42%	0.00%	4.26%	3.91%	3.61%	2.79%	3.14%	1.25%	3.93%	11.38%	4.46%	7.04%	2.50%	2.51%	0.00%	5.60%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	9348	484	429	217	351	330	410	389	385	214	404	367	332	433	272	303	439	664	428	424	153	32	303	71	188	93	245	23	303	32	49	37	20	217	85	222					
		31.19%	31.45%	30.11%	29.85%	31.48%	33.20%	28.26%	27.47%	27.48%	32.08%	32.09%	26.25%	28.87%	34.39%	33.17%	28.97%	32.59%	52.82%	26.05%	30.72%	30.72%	35.56%	34.01%	27.73%	30.87%	37.05%	32.03%	28.75%	27.05%	26.02%	31.21%	26.06%	25.00%	28.67%	43.81%	33.59%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	621	37	36	12	26	32	33	28	33	11	28	24	45	19	23	25	40	12	23	24	15	1	20	3	4	2	4	0	22	3	1	2	1	6	2	24					
		2.07%	2.40%	2.53%	1.65%	2.33%	3.22%	2.27%	1.98%	2.36%	1.65%	2.22%	1.72%	3.91%	1.51%	2.80%	2.39%	2.97%	0.95%	1.40%	1.74%	3.01%	1.11%	2.24%	1.17%	0.66%	0.80%	0.52%	0.00%	1.96%	2.44%	0.64%	1.41%	1.25%	0.79%	1.03%	3.63%					
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
