11	Число полученных открепительных  удостоверений	3735	65	70	70	70	50	50	60	110	50	75	70	60	30	85	80	50	50	60	55	40	60	70	60	65	50	45	30	70	70	30	50	50	75	50	60	30	45	65	60	30	45	35	70	30	30	70	50	30	50	45	55	80	70	45	50	40	60	60	50	60	65	30	80	70	70	80									
12	Число открепительных удостоверений, выданных избирателям на избирательном участке	3258	60	58	56	60	50	43	53	98	49	65	55	50	29	81	56	50	48	59	49	37	58	58	53	59	46	40	18	64	59	20	47	44	67	47	51	26	42	58	57	22	38	31	64	23	21	58	47	27	44	42	48	65	62	40	44	40	54	50	41	55	58	22	58	63	67	54									
13	Число избирателей, проголосовавших по открепительным удостоверениям	2895	46	67	21	15	33	54	11	26	41	118	26	38	11	31	24	21	17	31	47	27	62	52	18	26	36	34	50	39	26	6	23	57	94	73	123	21	25	39	35	24	15	52	124	33	77	144	22	20	21	145	67	48	35	20	43	45	89	20	22	30	39	35	35	76	13	57									
14	Число неиспользованных открепительных удостоверений	477	5	12	14	10	0	7	7	12	1	10	15	10	1	4	24	0	2	1	6	3	2	12	7	6	4	5	12	6	11	10	3	6	8	3	9	4	3	7	3	8	7	4	6	7	9	12	3	3	6	3	7	15	8	5	6	0	6	10	9	5	7	8	22	7	3	26									
15	Число открепительных удостоверений, выданных избирателям ТИК	320	16	6	8	8	1	7	6	4	5	3	10	2	4	7	6	5	5	4	4	4	10	8	5	1	4	4	4	6	4	2	5	3	6	12	2	1	4	8	6	4	5	0	2	4	1	2	2	3	5	12	3	2	4	4	7	2	3	3	6	6	3	6	6	8	4	3									
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
17	Число утраченных избирательных бюллетеней	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
18	Число избирательных бюллетеней, не учтенных при получении	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																																																													
19	Жириновский Владимир Вольфович	5458	102	96	98	105	101	74	86	90	90	78	83	78	52	78	79	84	93	82	79	58	73	87	40	93	86	58	49	87	128	71	61	44	96	92	82	66	54	81	96	50	60	48	114	41	58	109	81	86	64	113	105	108	110	77	59	82	113	112	109	87	86	91	82	104	87	92									
		5.92%	6.78%	5.72%	6.24%	6.51%	5.75%	4.89%	5.43%	5.74%	5.55%	5.74%	5.34%	5.25%	5.39%	5.02%	5.91%	6.57%	7.60%	6.36%	6.83%	5.77%	5.42%	6.32%	2.34%	5.66%	5.61%	5.67%	6.41%	6.44%	7.63%	6.26%	6.31%	3.98%	6.37%	6.99%	5.74%	6.41%	3.71%	6.07%	6.09%	4.74%	5.50%	4.00%	6.79%	4.99%	5.36%	6.39%	5.94%	7.03%	4.66%	5.73%	6.31%	6.03%	5.92%	7.31%	5.94%	6.43%	6.60%	7.17%	6.97%	6.66%	5.65%	7.14%	5.13%	7.72%	6.70%	4.97%									
20	Зюганов Геннадий Андреевич	14081	235	249	241	209	229	247	235	236	270	185	231	227	155	215	232	191	194	170	194	143	171	221	224	249	274	192	114	210	244	168	160	182	259	236	203	201	230	242	263	153	159	123	228	119	179	290	232	186	252	233	306	276	309	139	128	190	273	269	258	167	222	194	228	220	178	239									
		15.28%	15.61%	14.84%	15.35%	12.95%	13.05%	16.33%	14.84%	15.06%	16.65%	13.62%	14.86%	15.29%	16.06%	13.83%	17.35%	14.93%	15.86%	13.18%	16.78%	14.23%	12.69%	16.06%	13.08%	15.16%	17.89%	18.77%	14.92%	15.54%	14.55%	14.80%	16.55%	16.47%	17.20%	17.93%	14.21%	19.53%	15.80%	18.14%	16.68%	14.50%	14.57%	10.26%	13.59%	14.48%	16.54%	16.99%	17.02%	15.21%	18.34%	11.82%	18.39%	15.40%	16.63%	13.19%	12.88%	14.90%	15.95%	17.22%	16.50%	12.78%	14.60%	15.23%	14.27%	16.33%	13.70%	12.90%									
21	Миронов Сергей Михайлович	4962	92	96	99	94	90	70	77	76	66	67	84	66	69	82	72	69	66	65	44	45	67	83	68	84	84	46	41	48	70	60	51	78	86	111	92	52	116	64	97	50	60	53	100	45	53	100	86	88	86	104	99	87	98	46	58	86	89	70	84	71	73	73	91	84	70	71									
		5.39%	6.11%	5.72%	6.31%	5.82%	5.13%	4.63%	4.86%	4.85%	4.07%	4.93%	5.41%	4.44%	7.15%	5.27%	5.39%	5.39%	5.40%	5.04%	3.81%	4.48%	4.97%	6.03%	3.97%	5.12%	5.48%	4.50%	5.37%	3.55%	4.17%	5.29%	5.27%	7.06%	5.71%	8.43%	6.44%	5.05%	7.97%	4.80%	6.15%	4.74%	5.50%	4.42%	5.96%	5.47%	4.90%	5.86%	6.31%	7.20%	6.26%	5.27%	5.95%	4.85%	5.27%	4.36%	5.84%	6.75%	5.20%	4.48%	5.37%	5.43%	4.80%	5.73%	5.69%	6.24%	5.39%	3.83%									
22	Прохоров Михаил Дмитриевич	8352	217	184	180	165	197	185	119	182	125	115	187	136	101	120	142	77	113	99	97	69	117	126	102	134	127	66	100	114	201	136	94	120	132	124	127	96	133	142	178	103	88	72	167	68	106	163	125	125	127	155	125	133	150	95	95	90	108	134	132	119	133	114	105	94	136	111									
		9.07%	14.42%	10.97%	11.46%	10.22%	11.23%	12.23%	7.51%	11.61%	7.71%	8.47%	12.03%	9.16%	10.47%	7.72%	10.62%	6.02%	9.24%	7.67%	8.39%	6.87%	8.69%	9.16%	5.96%	8.16%	8.29%	6.45%	13.09%	8.44%	11.99%	11.98%	9.72%	10.86%	8.76%	9.42%	8.89%	9.33%	9.13%	10.64%	11.29%	9.76%	8.07%	6.01%	9.95%	8.27%	9.80%	9.55%	9.17%	10.22%	9.24%	7.86%	7.51%	7.42%	8.07%	9.01%	9.56%	7.06%	6.31%	8.58%	8.44%	9.10%	8.74%	8.95%	6.57%	6.98%	10.47%	5.99%									
23	Путин Владимир Владимирович	58050	843	1037	941	1015	1113	920	1047	963	1055	888	953	953	570	1041	793	841	735	854	727	677	904	846	1259	1055	941	645	451	870	1005	689	590	669	911	737	909	606	911	779	914	692	705	898	1051	547	674	1025	826	714	825	1345	1010	1157	1162	683	645	813	1111	967	957	835	985	774	1037	828	811	1316									
		63.01%	56.01%	61.80%	59.94%	62.89%	63.42%	60.81%	66.10%	61.46%	65.04%	65.39%	61.33%	64.18%	59.07%	66.95%	59.31%	65.75%	60.10%	66.20%	62.89%	67.36%	67.11%	61.48%	73.54%	64.25%	61.42%	63.05%	59.03%	64.40%	59.93%	60.70%	61.01%	60.54%	60.49%	56.00%	63.61%	58.89%	62.57%	58.40%	57.96%	65.59%	64.62%	74.90%	62.63%	66.55%	62.29%	60.05%	60.60%	58.38%	60.04%	68.20%	60.70%	64.56%	62.54%	64.80%	64.89%	63.76%	64.89%	61.91%	61.19%	63.89%	64.76%	60.75%	64.89%	61.47%	62.43%	71.06%									
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
