Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																	
Дата голосования: 02.12.2007																																	
																																	
Наименование Избирательной комиссии:    Кытмановская																																	
																																	
Сводная таблица результатов выборов																																	
																																	
		Сумма	УИК №1034	УИК №1035	УИК №1036	УИК №1037	УИК №1038	УИК №1039	УИК №1040	УИК №1041	УИК №1042	УИК №1043	УИК №1044	УИК №1045	УИК №1046	УИК №1047	УИК №1048	УИК №1049	УИК №1050	УИК №1051	УИК №1052	УИК №1053	УИК №1054	УИК №1055	УИК №1056	УИК №1057	УИК №1058	УИК №1059					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	4765	361	43	204	617	480	143	58	86	35	208	356	153	47	188	385	109	230	173	212	92	169	84	58	74	37	163					
		57.40%	66.24%	64.18%	69.86%	54.99%	49.84%	65.00%	49.15%	56.95%	32.11%	46.12%	77.06%	71.16%	55.95%	53.26%	62.20%	57.98%	52.63%	49.86%	64.05%	66.67%	48.56%	57.93%	69.88%	60.16%	74.00%	47.94%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	30	0	0	0	8	7	1	1	1	0	0	1	0	0	1	2	0	2	2	1	1	0	0	0	1	0	1					
		0.36%	0.00%	0.00%	0.00%	0.71%	0.73%	0.45%	0.85%	0.66%	0.00%	0.00%	0.22%	0.00%	0.00%	0.28%	0.32%	0.00%	0.46%	0.58%	0.30%	0.72%	0.00%	0.00%	0.00%	0.81%	0.00%	0.29%					
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
