Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																												
Дата голосования: 02.12.2007																																												
																																												
Наименование Избирательной комиссии:    Нижнетавдинская																																												
																																												
Сводная таблица результатов выборов																																												
																																												
		Сумма	УИК №482	УИК №483	УИК №484	УИК №485	УИК №486	УИК №487	УИК №488	УИК №489	УИК №490	УИК №491	УИК №492	УИК №493	УИК №494	УИК №495	УИК №496	УИК №497	УИК №498	УИК №499	УИК №500	УИК №501	УИК №502	УИК №503	УИК №504	УИК №505	УИК №506	УИК №507	УИК №508	УИК №509	УИК №510	УИК №511	УИК №512	УИК №513	УИК №514	УИК №515	УИК №516	УИК №517	УИК №518					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	75	2	0	0	6	0	2	2	0	19	0	2	9	1	1	2	1	1	14	0	0	1	2	0	0	0	2	2	0	0	0	1	1	0	1	0	3	0					
		0.44%	0.55%	0.00%	0.00%	0.98%	0.00%	0.48%	0.25%	0.00%	1.56%	0.00%	0.64%	2.18%	0.26%	0.40%	0.49%	0.22%	0.99%	0.56%	0.00%	0.00%	0.56%	1.14%	0.00%	0.00%	0.00%	0.53%	1.09%	0.00%	0.00%	0.00%	0.21%	0.11%	0.00%	0.54%	0.00%	0.49%	0.00%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	9	0	0	0	0	0	0	2	0	2	0	1	0	0	0	0	0	0	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0					
		0.05%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.25%	0.00%	0.16%	0.00%	0.32%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.12%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.27%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	16458	278	162	138	590	137	409	779	279	1158	716	301	400	370	240	400	447	98	2385	1423	872	171	169	220	222	212	363	176	161	81	145	471	866	309	181	408	603	118					
		96.62%	77.01%	97.59%	97.87%	96.09%	97.86%	97.38%	97.50%	98.24%	95.07%	96.24%	96.17%	96.85%	96.86%	96.00%	97.09%	97.60%	97.03%	95.90%	97.60%	96.99%	96.07%	96.02%	98.21%	97.80%	96.80%	96.80%	96.17%	96.41%	96.43%	97.97%	98.95%	99.54%	99.04%	98.37%	98.31%	98.05%	98.33%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	8	0	0	0	0	1	0	1	0	2	0	0	0	1	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
		0.05%	0.00%	0.00%	0.00%	0.00%	0.71%	0.00%	0.13%	0.00%	0.16%	0.00%	0.00%	0.00%	0.26%	0.00%	0.00%	0.22%	0.00%	0.08%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
