Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																										
Дата голосования: 04.12.2011																																										
																																										
Наименование Избирательной комиссии:    Нижнетавдинская																																										
																																										
Сводная таблица результатов выборов																																										
																																										
		Сумма	УИК №464	УИК №465	УИК №466	УИК №467	УИК №468	УИК №469	УИК №470	УИК №471	УИК №472	УИК №473	УИК №474	УИК №475	УИК №476	УИК №477	УИК №478	УИК №479	УИК №480	УИК №481	УИК №482	УИК №483	УИК №484	УИК №485	УИК №486	УИК №487	УИК №488	УИК №489	УИК №490	УИК №491	УИК №492	УИК №493	УИК №494	УИК №495	УИК №496	УИК №497	УИК №498					
		0.08%	0.00%	0.00%	0.54%	0.00%	0.00%	0.14%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.22%	0.00%	0.04%	0.25%	0.00%	0.64%	0.69%	0.00%	0.00%	0.00%	0.00%	0.49%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.32%	0.00%	0.00%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	922	60	37	124	3	19	10	26	28	34	5	5	15	3	10	8	2	290	30	15	13	11	27	4	5	10	3	7	3	34	11	6	6	43	12	3					
		5.37%	12.05%	24.18%	22.14%	2.27%	4.59%	1.35%	8.99%	2.34%	4.26%	1.54%	1.20%	4.04%	1.24%	2.49%	1.76%	1.69%	11.21%	1.86%	1.44%	8.33%	7.59%	15.52%	1.91%	1.28%	5.95%	1.46%	5.43%	1.49%	6.23%	1.14%	2.05%	3.08%	13.83%	1.94%	2.40%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	35	0	0	4	0	0	1	0	8	0	0	0	0	0	0	0	0	3	11	0	2	3	0	0	0	0	0	0	0	0	0	0	0	2	1	0					
		0.20%	0.00%	0.00%	0.71%	0.00%	0.00%	0.14%	0.00%	0.67%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.12%	0.68%	0.00%	1.28%	2.07%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.64%	0.16%	0.00%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	15312	433	112	288	125	381	703	263	1054	759	311	405	351	191	381	430	113	2252	1527	989	94	96	94	201	382	130	200	99	196	495	919	278	183	171	589	117					
		89.10%	86.95%	73.20%	51.43%	94.70%	92.03%	95.00%	91.00%	88.20%	95.11%	95.99%	97.36%	94.61%	79.25%	94.78%	94.51%	95.76%	87.05%	94.49%	95.00%	60.26%	66.21%	54.02%	96.17%	97.95%	77.38%	97.09%	76.74%	97.51%	90.66%	94.94%	95.21%	93.85%	54.98%	95.00%	93.60%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	13	0	0	4	0	0	1	0	0	0	0	0	1	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	2	0	0					
		0.08%	0.00%	0.00%	0.71%	0.00%	0.00%	0.14%	0.00%	0.00%	0.00%	0.00%	0.00%	0.27%	0.00%	0.00%	0.22%	0.00%	0.04%	0.06%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.37%	0.00%	0.00%	0.00%	0.64%	0.00%	0.00%					
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
