Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																															
Дата голосования: 02.12.2007																															
																															
Наименование Избирательной комиссии:    Алтайская																															
																															
Сводная таблица результатов выборов																															
																															
		Сумма	УИК №554	УИК №555	УИК №556	УИК №557	УИК №558	УИК №559	УИК №560	УИК №561	УИК №562	УИК №563	УИК №564	УИК №565	УИК №566	УИК №567	УИК №568	УИК №569	УИК №570	УИК №571	УИК №572	УИК №573	УИК №574	УИК №575	УИК №576	УИК №577					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	126	1	13	4	21	15	20	5	15	10	1	2	5	3	1	0	0	0	0	0	8	1	0	1	0					
		1.01%	0.35%	1.45%	0.82%	1.24%	1.35%	2.41%	1.21%	1.69%	1.09%	0.19%	0.29%	1.86%	0.31%	0.56%	0.00%	0.00%	0.00%	0.00%	0.00%	1.67%	0.19%	0.00%	0.41%	0.00%					
23	6.Политическая партия «Партия социальной справедливости»	12	2	1	1	1	1	0	0	1	0	1	0	0	0	2	2	0	0	0	0	0	0	0	0	0					
		0.10%	0.69%	0.11%	0.21%	0.06%	0.09%	0.00%	0.00%	0.11%	0.00%	0.19%	0.00%	0.00%	0.00%	1.11%	1.50%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	1260	25	107	42	147	82	91	41	105	72	56	86	16	107	20	23	34	28	10	21	40	45	10	28	24					
		10.10%	8.68%	11.93%	8.64%	8.67%	7.35%	10.95%	9.93%	11.80%	7.85%	10.51%	12.68%	5.95%	11.19%	11.11%	17.29%	16.43%	13.46%	7.52%	14.09%	8.37%	8.57%	21.28%	11.62%	11.37%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	942	22	63	33	117	72	81	31	39	66	51	51	17	89	27	7	20	31	8	10	57	30	2	12	6					
		7.55%	7.64%	7.02%	6.79%	6.90%	6.46%	9.75%	7.51%	4.38%	7.20%	9.57%	7.52%	6.32%	9.31%	15.00%	5.26%	9.66%	14.90%	6.02%	6.71%	11.92%	5.71%	4.26%	4.98%	2.84%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	83	2	7	2	13	9	5	4	6	3	3	3	1	4	0	0	1	1	3	1	4	6	0	5	0					
		0.67%	0.69%	0.78%	0.41%	0.77%	0.81%	0.60%	0.97%	0.67%	0.33%	0.56%	0.44%	0.37%	0.42%	0.00%	0.00%	0.48%	0.48%	2.26%	0.67%	0.84%	1.14%	0.00%	2.07%	0.00%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	7595	168	550	301	1058	718	517	267	556	510	303	367	204	628	106	70	116	126	86	62	277	300	28	123	154					
		60.85%	58.33%	61.32%	61.93%	62.38%	64.39%	62.21%	64.65%	62.47%	55.62%	56.85%	54.13%	75.84%	65.69%	58.89%	52.63%	56.04%	60.58%	64.66%	41.61%	57.95%	57.14%	59.57%	51.04%	72.99%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	43	3	3	1	4	8	1	0	6	2	1	2	2	2	1	1	1	0	0	0	1	1	0	2	1					
		0.34%	1.04%	0.33%	0.21%	0.24%	0.72%	0.12%	0.00%	0.67%	0.22%	0.19%	0.29%	0.74%	0.21%	0.56%	0.75%	0.48%	0.00%	0.00%	0.00%	0.21%	0.19%	0.00%	0.83%	0.47%					
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
