Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																															
Дата голосования: 07.12.2003 0:00:00																															
																															
Наименование Избирательной комиссии:    Район Печатники																															
																															
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																															
																															
		Сумма	УИК №1470	УИК №1471	УИК №1472	УИК №1473	УИК №1474	УИК №1475	УИК №1476	УИК №1477	УИК №1478	УИК №1479	УИК №1480	УИК №1481	УИК №1482	УИК №1483	УИК №1484	УИК №1485	УИК №1486	УИК №1487	УИК №1488	УИК №1489	УИК №1490	УИК №3125	УИК №3126	УИК №3127					
		0.80%	0.81%	0.45%	0.97%	0.50%	1.05%	0.86%	0.34%	0.90%	0.70%	0.64%	1.02%	0.62%	0.76%	0.60%	1.04%	0.79%	0.41%	1.26%	0.55%	0.95%	0.71%	1.71%	0.0%	2.73%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	1464	76	72	51	60	93	59	73	63	68	41	109	92	65	43	62	91	95	64	44	56	47	15	2	23					
		4.96%	5.65%	4.71%	4.13%	4.29%	7.02%	4.62%	6.33%	4.09%	5.30%	3.28%	7.46%	5.75%	4.54%	3.71%	5.37%	5.54%	5.61%	4.27%	4.91%	3.58%	3.38%	6.43%	7.40%	5.72%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	661	38	36	28	39	31	33	34	30	23	27	30	29	36	23	28	37	39	48	14	27	24	3	1	3					
		2.24%	2.82%	2.35%	2.27%	2.79%	2.34%	2.58%	2.95%	1.94%	1.79%	2.16%	2.05%	1.81%	2.51%	1.98%	2.42%	2.25%	2.30%	3.20%	1.56%	1.72%	1.72%	1.28%	3.70%	0.74%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	2142	104	94	91	113	115	92	80	92	92	84	154	113	88	75	80	130	153	79	66	82	103	15	4	43					
		7.26%	7.73%	6.15%	7.38%	8.09%	8.68%	7.21%	6.94%	5.97%	7.17%	6.72%	10.54%	7.06%	6.15%	6.47%	6.93%	7.92%	9.04%	5.27%	7.36%	5.24%	7.41%	6.43%	14.81%	10.69%					
22	"5. ""За Русь Святую"""	133	7	3	5	5	8	7	7	5	4	5	8	9	7	5	7	7	7	7	2	7	5	3	0	3					
		0.45%	0.52%	0.19%	0.40%	0.35%	0.60%	0.54%	0.60%	0.32%	0.31%	0.40%	0.54%	0.56%	0.48%	0.43%	0.60%	0.42%	0.41%	0.46%	0.22%	0.44%	0.35%	1.28%	0.0%	0.74%					
23	"6. ""Объединенная Российская партия ""Русь"""	64	1	6	2	4	6	3	2	5	3	2	3	6	3	1	3	1	2	5	2	2	1	0	0	1					
		0.21%	0.07%	0.39%	0.16%	0.28%	0.45%	0.23%	0.17%	0.32%	0.23%	0.16%	0.20%	0.37%	0.20%	0.08%	0.26%	0.06%	0.11%	0.33%	0.22%	0.12%	0.07%	0.0%	0.0%	0.24%					
24	"7. ""Новый курс - Автомобильная Россия"""	527	17	30	23	25	16	21	33	29	22	16	15	34	35	27	17	44	25	26	17	26	26	2	0	1					
		1.78%	1.26%	1.96%	1.86%	1.79%	1.20%	1.64%	2.86%	1.88%	1.71%	1.28%	1.02%	2.12%	2.44%	2.33%	1.47%	2.68%	1.47%	1.73%	1.89%	1.66%	1.87%	0.85%	0.0%	0.24%					
25	"8. ""Народно-республиканская партия России"""	13	0	0	0	0	0	1	1	2	0	0	1	0	0	0	0	1	1	0	0	4	1	0	0	1					
		0.04%	0.0%	0.0%	0.0%	0.0%	0.0%	0.07%	0.08%	0.12%	0.0%	0.0%	0.06%	0.0%	0.0%	0.0%	0.0%	0.06%	0.05%	0.0%	0.0%	0.25%	0.07%	0.0%	0.0%	0.24%					
26	"9. ""Российская экологическая партия ""Зеленые"""	223	13	7	4	3	12	15	4	10	12	12	11	10	15	9	14	17	9	7	5	18	11	1	0	4					
		0.75%	0.96%	0.45%	0.32%	0.21%	0.90%	1.17%	0.34%	0.64%	0.93%	0.96%	0.75%	0.62%	1.04%	0.77%	1.21%	1.03%	0.53%	0.46%	0.55%	1.15%	0.79%	0.42%	0.0%	0.99%					
27	"10. ""Аграрная партия России"""	489	22	16	23	21	26	22	29	24	28	15	17	40	26	17	13	29	22	21	16	30	22	6	2	2					
		1.65%	1.63%	1.04%	1.86%	1.50%	1.96%	1.72%	2.51%	1.55%	2.18%	1.20%	1.16%	2.50%	1.81%	1.46%	1.12%	1.76%	1.30%	1.40%	1.78%	1.91%	1.58%	2.57%	7.40%	0.49%					
28	"11. ""Истинные патриоты России"""	33	1	7	2	2	1	0	0	0	1	4	0	2	2	0	1	4	2	2	0	1	1	0	0	0					
		0.11%	0.07%	0.45%	0.16%	0.14%	0.07%	0.0%	0.0%	0.0%	0.07%	0.32%	0.0%	0.12%	0.13%	0.0%	0.08%	0.24%	0.11%	0.13%	0.0%	0.06%	0.07%	0.0%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	311	21	22	12	10	22	15	19	12	14	10	12	17	8	14	11	12	23	8	10	22	16	0	0	1					
		1.05%	1.56%	1.43%	0.97%	0.71%	1.66%	1.17%	1.64%	0.77%	1.09%	0.80%	0.82%	1.06%	0.55%	1.20%	0.95%	0.73%	1.35%	0.53%	1.11%	1.40%	1.15%	0.0%	0.0%	0.24%					
30	"13. ""Демократическая партия России"""	50	4	3	6	3	2	0	1	9	0	3	2	3	2	0	0	3	2	2	2	0	2	1	0	0					
		0.16%	0.29%	0.19%	0.48%	0.21%	0.15%	0.0%	0.08%	0.58%	0.0%	0.24%	0.13%	0.18%	0.13%	0.0%	0.0%	0.18%	0.11%	0.13%	0.22%	0.0%	0.14%	0.42%	0.0%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	52	2	4	2	1	0	3	1	0	1	5	4	3	4	2	3	2	1	1	4	3	5	0	0	1					
		0.17%	0.14%	0.26%	0.16%	0.07%	0.0%	0.23%	0.08%	0.0%	0.07%	0.40%	0.27%	0.18%	0.27%	0.17%	0.26%	0.12%	0.05%	0.06%	0.44%	0.19%	0.35%	0.0%	0.0%	0.24%					
32	"15. ""Партия СЛОН"""	63	0	2	1	4	0	1	2	2	6	3	0	6	4	2	5	3	5	2	4	5	3	2	0	1					
		0.21%	0.0%	0.13%	0.08%	0.28%	0.0%	0.07%	0.17%	0.12%	0.46%	0.24%	0.0%	0.37%	0.27%	0.17%	0.43%	0.18%	0.29%	0.13%	0.44%	0.31%	0.21%	0.85%	0.0%	0.24%					
33	"16. ""Родина"" (народно-патриотический союз)"""	4309	197	260	213	207	154	188	148	181	183	196	262	278	234	157	148	261	261	231	131	195	207	11	1	5					
		14.62%	14.65%	17.01%	17.28%	14.82%	11.63%	14.73%	12.84%	11.75%	14.27%	15.69%	17.93%	17.38%	16.36%	13.55%	12.83%	15.90%	15.42%	15.43%	14.62%	12.46%	14.90%	4.72%	3.70%	1.24%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	45	4	1	1	2	3	3	0	4	1	3	0	3	3	0	1	0	6	1	1	0	3	0	0	5					
		0.15%	0.29%	0.06%	0.08%	0.14%	0.22%	0.23%	0.0%	0.25%	0.07%	0.24%	0.0%	0.18%	0.20%	0.0%	0.08%	0.0%	0.35%	0.06%	0.11%	0.0%	0.21%	0.0%	0.0%	1.24%					
35	"18. ""ЛДПР"""	2609	123	135	99	107	111	110	105	148	90	105	83	136	101	89	102	143	152	103	88	171	129	38	0	141					
		8.85%	9.15%	8.83%	8.03%	7.66%	8.38%	8.62%	9.11%	9.61%	7.02%	8.40%	5.68%	8.50%	7.06%	7.68%	8.84%	8.71%	8.98%	6.88%	9.82%	10.93%	9.28%	16.30%	0.0%	35.07%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	253	13	5	12	4	12	14	14	11	17	9	10	16	20	5	11	16	10	13	13	10	9	5	1	3					
		0.85%	0.96%	0.32%	0.97%	0.28%	0.90%	1.09%	1.21%	0.71%	1.32%	0.72%	0.68%	1.00%	1.39%	0.43%	0.95%	0.97%	0.59%	0.86%	1.45%	0.63%	0.64%	2.14%	3.70%	0.74%					
37	"20. ""Политическая партия ""Единая Россия"""	11374	469	610	445	563	533	513	429	631	496	488	507	574	561	506	495	578	638	607	342	679	565	73	9	63					
		38.60%	34.89%	39.92%	36.12%	40.32%	40.25%	40.20%	37.23%	40.97%	38.68%	39.07%	34.70%	35.89%	39.23%	43.69%	42.93%	35.22%	37.70%	40.54%	38.16%	43.41%	40.67%	31.33%	33.33%	15.67%					
38	"21. ""Российская Конституционно-демократическая партия"""	35	2	2	4	3	1	1	0	0	2	2	0	0	6	3	0	2	1	2	3	0	1	0	0	0					
		0.11%	0.14%	0.13%	0.32%	0.21%	0.07%	0.07%	0.0%	0.0%	0.15%	0.16%	0.0%	0.0%	0.41%	0.25%	0.0%	0.12%	0.05%	0.13%	0.33%	0.0%	0.07%	0.0%	0.0%	0.0%					
39	"22. ""Развитие предпринимательства"""	54	3	3	1	7	2	2	0	3	2	6	2	4	3	2	1	4	4	3	0	2	0	0	0	0					
		0.18%	0.22%	0.19%	0.08%	0.50%	0.15%	0.15%	0.0%	0.19%	0.15%	0.48%	0.13%	0.25%	0.20%	0.17%	0.08%	0.24%	0.23%	0.20%	0.0%	0.12%	0.0%	0.0%	0.0%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	1924	106	87	90	101	71	75	65	140	106	79	115	99	116	83	71	95	85	112	58	70	62	25	3	10					
		6.52%	7.88%	5.69%	7.30%	7.23%	5.36%	5.87%	5.64%	9.09%	8.26%	6.32%	7.87%	6.19%	8.11%	7.16%	6.15%	5.78%	5.02%	7.48%	6.47%	4.47%	4.46%	10.72%	11.11%	2.48%					
																															
41	Против всех	1953	95	93	92	80	84	77	72	102	76	94	94	98	70	74	68	117	110	93	43	117	108	26	4	66					
		6.62%	7.06%	6.08%	7.46%	5.73%	6.34%	6.03%	6.25%	6.62%	5.92%	7.52%	6.43%	6.12%	4.89%	6.39%	5.89%	7.12%	6.50%	6.21%	4.79%	7.48%	7.77%	11.15%	14.81%	16.41%					
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
