Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																											
Дата голосования: 04.12.2011																											
																											
Наименование Избирательной комиссии:    Петровск-Забайкальская городская																											
																											
Сводная таблица результатов выборов																											
																											
		Сумма	УИК №117	УИК №118	УИК №119	УИК №120	УИК №121	УИК №122	УИК №123	УИК №124	УИК №125	УИК №126	УИК №127	УИК №128	УИК №129	УИК №130	УИК №131	УИК №132	УИК №134	УИК №135	УИК №136	УИК №137					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	63	4	3	1	1	5	3	1	4	1	3	5	4	4	1	2	5	2	6	1	7					
		0.86%	1.23%	1.42%	0.36%	0.66%	1.05%	0.66%	0.32%	1.25%	0.23%	0.61%	0.99%	0.94%	0.83%	0.60%	0.39%	0.98%	0.83%	1.28%	0.48%	1.87%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	1874	67	42	55	34	120	119	70	101	138	186	138	118	141	59	99	154	45	98	39	51					
		25.49%	20.62%	19.81%	20.07%	22.52%	25.21%	26.15%	22.36%	31.56%	31.22%	37.73%	27.54%	27.63%	29.13%	35.33%	19.53%	30.08%	18.60%	20.94%	18.84%	13.60%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	102	10	2	1	2	4	6	3	3	2	8	8	10	7	2	8	7	5	6	1	7					
		1.39%	3.08%	0.94%	0.36%	1.32%	0.84%	1.32%	0.96%	0.94%	0.45%	1.62%	1.60%	2.34%	1.45%	1.20%	1.58%	1.37%	2.07%	1.28%	0.48%	1.87%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	3058	133	101	140	72	198	188	143	132	159	159	190	184	153	48	248	219	114	192	97	188					
		41.60%	40.92%	47.64%	51.09%	47.68%	41.60%	41.32%	45.69%	41.25%	35.97%	32.25%	37.92%	43.09%	31.61%	28.74%	48.92%	42.77%	47.11%	41.03%	46.86%	50.13%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	31	2	0	1	1	1	1	1	0	4	2	2	2	3	1	2	3	0	2	1	2					
		0.42%	0.62%	0.00%	0.36%	0.66%	0.21%	0.22%	0.32%	0.00%	0.90%	0.41%	0.40%	0.47%	0.62%	0.60%	0.39%	0.59%	0.00%	0.43%	0.48%	0.53%					
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
