Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																										
Дата голосования: 07.12.2003 0:00:00																																										
																																										
Наименование Избирательной комиссии:    Матвеево-Курганская																																										
																																										
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																										
																																										
		Сумма	УИК №1963	УИК №1964	УИК №1965	УИК №1966	УИК №1967	УИК №1968	УИК №1969	УИК №1970	УИК №1971	УИК №1972	УИК №1973	УИК №1974	УИК №1975	УИК №1976	УИК №1977	УИК №1978	УИК №1979	УИК №1980	УИК №1981	УИК №1982	УИК №1983	УИК №1984	УИК №1985	УИК №1986	УИК №1987	УИК №1988	УИК №1989	УИК №1990	УИК №1991	УИК №1992	УИК №2446	УИК №2447	УИК №2448	УИК №2486	УИК №2538					
14	Число погашенных открепительных удостоверений	860	32	43	33	35	14	16	45	20	25	25	9	24	25	20	21	25	25	19	25	20	19	25	77	29	12	25	25	25	18	15	34	15	18	12	10					
15	Число открепительных удостоверений выданных ТИК	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0					
16	Число утраченных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																										
18	"1. ""ЕДИНЕНИЕ"""	292	14	17	10	11	2	5	16	7	6	11	6	5	9	9	2	15	5	4	9	14	7	8	13	12	4	11	9	14	12	0	9	1	6	6	3					
		1.62%	1.19%	1.46%	0.81%	0.90%	1.04%	1.19%	1.64%	1.28%	1.85%	2.46%	1.69%	1.77%	2.00%	1.88%	0.58%	2.95%	1.66%	1.21%	2.00%	2.95%	1.62%	1.41%	1.94%	2.15%	2.25%	2.82%	2.05%	2.46%	1.66%	0.0%	1.01%	0.52%	1.87%	2.56%	3.57%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	301	11	17	27	26	4	2	17	0	4	15	5	4	2	2	1	4	3	3	7	3	2	4	3	9	3	29	3	2	31	7	35	6	9	1	0					
		1.67%	0.94%	1.46%	2.19%	2.12%	2.08%	0.47%	1.75%	0.0%	1.23%	3.36%	1.41%	1.42%	0.44%	0.41%	0.29%	0.78%	0.99%	0.91%	1.55%	0.63%	0.46%	0.70%	0.44%	1.61%	1.69%	7.43%	0.68%	0.35%	4.29%	4.92%	3.95%	3.15%	2.81%	0.42%	0.0%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	533	25	20	42	32	7	14	12	15	6	20	9	5	13	12	11	15	9	13	31	20	23	19	16	14	19	15	3	26	21	3	15	4	9	14	1					
		2.96%	2.14%	1.72%	3.40%	2.61%	3.64%	3.35%	1.23%	2.76%	1.85%	4.48%	2.54%	1.77%	2.90%	2.51%	3.19%	2.95%	2.99%	3.96%	6.90%	4.22%	5.34%	3.36%	2.38%	2.51%	10.73%	3.84%	0.68%	4.57%	2.90%	2.11%	1.69%	2.10%	2.81%	5.98%	1.19%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	240	10	13	26	10	6	5	15	3	7	8	3	3	2	1	5	13	2	3	9	11	4	2	16	3	5	3	3	6	12	3	19	6	2	0	1					
		1.33%	0.85%	1.12%	2.11%	0.81%	3.12%	1.19%	1.54%	0.55%	2.16%	1.79%	0.84%	1.06%	0.44%	0.20%	1.45%	2.56%	0.66%	0.91%	2.00%	2.32%	0.93%	0.35%	2.38%	0.53%	2.82%	0.76%	0.68%	1.05%	1.66%	2.11%	2.14%	3.15%	0.62%	0.0%	1.19%					
22	"5. ""За Русь Святую"""	116	8	11	6	5	0	4	9	6	4	3	2	0	3	1	0	4	6	2	2	3	2	6	1	1	3	2	5	4	5	0	5	0	2	1	0					
		0.64%	0.68%	0.94%	0.48%	0.40%	0.0%	0.95%	0.92%	1.10%	1.23%	0.67%	0.56%	0.0%	0.66%	0.20%	0.0%	0.78%	1.99%	0.60%	0.44%	0.63%	0.46%	1.06%	0.14%	0.17%	1.69%	0.51%	1.14%	0.70%	0.69%	0.0%	0.56%	0.0%	0.62%	0.42%	0.0%					
23	"6. ""Объединенная Российская партия ""Русь"""	62	2	1	2	1	1	0	6	6	2	3	1	3	0	2	1	1	2	1	2	2	1	4	3	2	4	2	0	3	1	0	2	0	0	0	1					
		0.34%	0.17%	0.08%	0.16%	0.08%	0.52%	0.0%	0.61%	1.10%	0.61%	0.67%	0.28%	1.06%	0.0%	0.41%	0.29%	0.19%	0.66%	0.30%	0.44%	0.42%	0.23%	0.70%	0.44%	0.35%	2.25%	0.51%	0.0%	0.52%	0.13%	0.0%	0.22%	0.0%	0.0%	0.0%	1.19%					
24	"7. ""Новый курс - Автомобильная Россия"""	116	11	10	10	7	0	2	10	3	1	1	2	3	8	3	1	2	0	2	2	1	1	1	2	1	1	3	3	0	8	1	11	2	3	0	0					
		0.64%	0.94%	0.86%	0.81%	0.57%	0.0%	0.47%	1.03%	0.55%	0.30%	0.22%	0.56%	1.06%	1.78%	0.62%	0.29%	0.39%	0.0%	0.60%	0.44%	0.21%	0.23%	0.17%	0.29%	0.17%	0.56%	0.76%	0.68%	0.0%	1.10%	0.70%	1.24%	1.05%	0.93%	0.0%	0.0%					
25	"8. ""Народно-республиканская партия России"""	39	3	0	1	2	0	3	2	0	1	2	0	1	1	3	1	1	0	1	0	2	3	2	1	0	0	1	1	1	0	0	0	1	5	0	0					
		0.21%	0.25%	0.0%	0.08%	0.16%	0.0%	0.71%	0.20%	0.0%	0.30%	0.44%	0.0%	0.35%	0.22%	0.62%	0.29%	0.19%	0.0%	0.30%	0.0%	0.42%	0.69%	0.35%	0.14%	0.0%	0.0%	0.25%	0.22%	0.17%	0.0%	0.0%	0.0%	0.52%	1.56%	0.0%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	46	1	4	3	2	0	1	2	1	1	0	0	0	2	1	0	3	0	1	4	1	1	0	1	1	0	1	3	2	2	2	2	1	0	1	2					
		0.25%	0.08%	0.34%	0.24%	0.16%	0.0%	0.23%	0.20%	0.18%	0.30%	0.0%	0.0%	0.0%	0.44%	0.20%	0.0%	0.59%	0.0%	0.30%	0.89%	0.21%	0.23%	0.0%	0.14%	0.17%	0.0%	0.25%	0.68%	0.35%	0.27%	1.40%	0.22%	0.52%	0.0%	0.42%	2.38%					
27	"10. ""Аграрная партия России"""	931	39	33	30	28	1	9	36	13	48	51	28	17	23	49	15	45	14	6	19	49	41	44	54	46	5	35	27	43	45	10	15	3	5	5	0					
		5.17%	3.33%	2.84%	2.43%	2.29%	0.52%	2.15%	3.71%	2.39%	14.86%	11.43%	7.90%	6.04%	5.13%	10.25%	4.36%	8.87%	4.65%	1.82%	4.23%	10.35%	9.53%	7.78%	8.05%	8.25%	2.82%	8.97%	6.17%	7.57%	6.23%	7.04%	1.69%	1.57%	1.56%	2.13%	0.0%					
28	"11. ""Истинные патриоты России"""	22	1	1	1	0	0	2	1	0	2	1	0	0	1	0	2	0	0	0	0	0	0	1	0	0	0	1	0	2	3	1	2	0	0	0	0					
		0.12%	0.08%	0.08%	0.08%	0.0%	0.0%	0.47%	0.10%	0.0%	0.61%	0.22%	0.0%	0.0%	0.22%	0.0%	0.58%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.17%	0.0%	0.0%	0.0%	0.25%	0.0%	0.35%	0.41%	0.70%	0.22%	0.0%	0.0%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	160	13	13	9	5	2	1	12	8	4	4	1	1	6	5	2	2	3	3	1	5	10	3	3	1	0	7	6	5	7	2	4	1	0	6	5					
		0.88%	1.11%	1.12%	0.73%	0.40%	1.04%	0.23%	1.23%	1.47%	1.23%	0.89%	0.28%	0.35%	1.33%	1.04%	0.58%	0.39%	0.99%	0.91%	0.22%	1.05%	2.32%	0.53%	0.44%	0.17%	0.0%	1.79%	1.37%	0.88%	0.96%	1.40%	0.45%	0.52%	0.0%	2.56%	5.95%					
30	"13. ""Демократическая партия России"""	74	3	3	7	5	0	1	1	1	2	6	1	1	3	1	0	2	3	1	2	0	2	3	1	5	3	1	1	1	8	1	2	0	2	1	0					
		0.41%	0.25%	0.25%	0.56%	0.40%	0.0%	0.23%	0.10%	0.18%	0.61%	1.34%	0.28%	0.35%	0.66%	0.20%	0.0%	0.39%	0.99%	0.30%	0.44%	0.0%	0.46%	0.53%	0.14%	0.89%	1.69%	0.25%	0.22%	0.17%	1.10%	0.70%	0.22%	0.0%	0.62%	0.42%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	52	6	0	2	3	0	2	5	3	2	2	1	0	1	0	1	1	0	2	5	5	0	2	0	2	0	2	0	2	1	0	1	1	0	0	0					
		0.28%	0.51%	0.0%	0.16%	0.24%	0.0%	0.47%	0.51%	0.55%	0.61%	0.44%	0.28%	0.0%	0.22%	0.0%	0.29%	0.19%	0.0%	0.60%	1.11%	1.05%	0.0%	0.35%	0.0%	0.35%	0.0%	0.51%	0.0%	0.35%	0.13%	0.0%	0.11%	0.52%	0.0%	0.0%	0.0%					
32	"15. ""Партия СЛОН"""	12	2	0	3	0	1	1	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0					
		0.06%	0.17%	0.0%	0.24%	0.0%	0.52%	0.23%	0.0%	0.0%	0.0%	0.0%	0.28%	0.0%	0.0%	0.20%	0.0%	0.0%	0.0%	0.0%	0.0%	0.21%	0.0%	0.0%	0.0%	0.0%	0.0%	0.25%	0.0%	0.17%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	812	63	56	70	43	8	26	46	25	6	15	26	8	15	9	21	16	15	17	10	16	18	20	22	25	3	33	18	18	31	4	71	7	22	6	3					
		4.50%	5.39%	4.83%	5.68%	3.51%	4.16%	6.23%	4.74%	4.60%	1.85%	3.36%	7.34%	2.84%	3.34%	1.88%	6.10%	3.15%	4.98%	5.18%	2.22%	3.38%	4.18%	3.53%	3.28%	4.48%	1.69%	8.46%	4.11%	3.16%	4.29%	2.81%	8.01%	3.68%	6.87%	2.56%	3.57%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	75	1	0	3	3	1	1	4	4	4	1	4	0	1	2	1	3	1	0	4	3	2	0	1	5	2	5	5	2	6	0	0	1	3	0	2					
		0.41%	0.08%	0.0%	0.24%	0.24%	0.52%	0.23%	0.41%	0.73%	1.23%	0.22%	1.12%	0.0%	0.22%	0.41%	0.29%	0.59%	0.33%	0.0%	0.89%	0.63%	0.46%	0.0%	0.14%	0.89%	1.12%	1.28%	1.14%	0.35%	0.83%	0.0%	0.0%	0.52%	0.93%	0.0%	2.38%					
35	"18. ""ЛДПР"""	2276	186	135	148	175	15	45	151	37	41	62	34	34	50	58	45	74	33	50	44	40	44	102	75	64	17	55	62	58	104	15	116	29	41	33	4					
		12.64%	15.92%	11.65%	12.01%	14.32%	7.81%	10.79%	15.56%	6.81%	12.69%	13.90%	9.60%	12.09%	11.16%	12.13%	13.08%	14.59%	10.96%	15.24%	9.79%	8.45%	10.23%	18.05%	11.19%	11.49%	9.60%	14.10%	14.18%	10.21%	14.40%	10.56%	13.09%	15.26%	12.81%	14.10%	4.76%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	425	22	31	31	36	3	23	25	17	2	8	10	9	10	11	7	15	6	10	8	8	13	12	12	9	0	10	5	16	16	4	15	4	10	6	1					
		2.36%	1.88%	2.67%	2.51%	2.94%	1.56%	5.51%	2.57%	3.13%	0.61%	1.79%	2.82%	3.20%	2.23%	2.30%	2.03%	2.95%	1.99%	3.04%	1.78%	1.69%	3.02%	2.12%	1.79%	1.61%	0.0%	2.56%	1.14%	2.81%	2.21%	2.81%	1.69%	2.10%	3.12%	2.56%	1.19%					
37	"20. ""Политическая партия ""Единая Россия"""	7014	414	455	471	453	99	177	374	268	100	92	114	112	174	169	110	181	124	131	164	206	145	237	325	235	48	108	239	273	256	35	374	78	123	122	28					
		38.95%	35.44%	39.29%	38.23%	37.07%	51.56%	42.44%	38.55%	49.35%	30.95%	20.62%	32.20%	39.85%	38.83%	35.35%	31.97%	35.70%	41.19%	39.93%	36.52%	43.55%	33.72%	41.94%	48.50%	42.19%	27.11%	27.69%	54.69%	48.06%	35.45%	24.64%	42.21%	41.05%	38.43%	52.13%	33.33%					
38	"21. ""Российская Конституционно-демократическая партия"""	49	6	3	3	2	1	4	2	3	1	0	1	0	1	0	1	3	3	1	0	0	0	2	0	1	1	1	1	2	2	1	0	0	1	0	2					
		0.27%	0.51%	0.25%	0.24%	0.16%	0.52%	0.95%	0.20%	0.55%	0.30%	0.0%	0.28%	0.0%	0.22%	0.0%	0.29%	0.59%	0.99%	0.30%	0.0%	0.0%	0.0%	0.35%	0.0%	0.17%	0.56%	0.25%	0.22%	0.35%	0.27%	0.70%	0.0%	0.0%	0.31%	0.0%	2.38%					
39	"22. ""Развитие предпринимательства"""	41	2	1	5	2	2	4	1	1	0	1	0	1	2	3	0	4	1	1	1	1	0	3	0	0	0	0	0	2	0	0	1	1	0	1	0					
		0.22%	0.17%	0.08%	0.40%	0.16%	1.04%	0.95%	0.10%	0.18%	0.0%	0.22%	0.0%	0.35%	0.44%	0.62%	0.0%	0.78%	0.33%	0.30%	0.22%	0.21%	0.0%	0.53%	0.0%	0.0%	0.0%	0.0%	0.0%	0.35%	0.0%	0.0%	0.11%	0.52%	0.0%	0.42%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	3269	263	264	254	324	26	71	158	93	57	118	82	61	89	110	102	57	49	49	85	58	79	75	99	88	34	47	19	49	100	40	147	32	53	17	20					
		18.15%	22.51%	22.79%	20.61%	26.51%	13.54%	17.02%	16.28%	17.12%	17.64%	26.45%	23.16%	21.70%	19.86%	23.01%	29.65%	11.24%	16.27%	14.93%	18.93%	12.26%	18.37%	13.27%	14.77%	15.79%	19.20%	12.05%	4.34%	8.62%	13.85%	28.16%	16.59%	16.84%	16.56%	7.26%	23.80%					
																																										
41	Против всех	722	41	48	54	38	11	12	38	26	17	16	16	8	24	17	10	31	11	19	22	16	19	10	17	22	18	16	10	22	38	12	30	8	15	7	3					
		4.00%	3.51%	4.14%	4.38%	3.10%	5.72%	2.87%	3.91%	4.78%	5.26%	3.58%	4.51%	2.84%	5.35%	3.55%	2.90%	6.11%	3.65%	5.79%	4.89%	3.38%	4.41%	1.76%	2.53%	3.94%	10.16%	4.10%	2.28%	3.87%	5.26%	8.45%	3.38%	4.21%	4.68%	2.99%	3.57%					
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
