Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																									
Дата голосования: 07.12.2003 0:00:00																									
																									
Наименование Избирательной комиссии:    Вятско-Полянская городская																									
																									
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																									
																									
		Сумма	УИК №175	УИК №176	УИК №177	УИК №178	УИК №179	УИК №180	УИК №181	УИК №182	УИК №183	УИК №184	УИК №185	УИК №186	УИК №187	УИК №188	УИК №189	УИК №190	УИК №191	УИК №192					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	511	45	25	53	44	50	25	50	46	41	17	27	18	10	9	18	18	9	6					
		2.82%	2.71%	1.47%	3.14%	2.53%	3.98%	2.46%	4.10%	2.88%	3.56%	2.5%	2.29%	2.69%	1.68%	2.04%	3.09%	2.75%	4.94%	4.34%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	477	42	48	40	52	40	28	38	55	35	14	26	14	9	6	6	20	3	1					
		2.63%	2.53%	2.83%	2.37%	3.00%	3.18%	2.75%	3.12%	3.45%	3.04%	2.05%	2.20%	2.09%	1.51%	1.36%	1.03%	3.06%	1.64%	0.72%					
22	"5. ""За Русь Святую"""	109	5	10	12	8	9	8	3	10	11	1	7	6	2	4	4	8	0	1					
		0.60%	0.30%	0.58%	0.71%	0.46%	0.71%	0.78%	0.24%	0.62%	0.95%	0.14%	0.59%	0.89%	0.33%	0.90%	0.68%	1.22%	0.0%	0.72%					
23	"6. ""Объединенная Российская партия ""Русь"""	57	6	5	3	3	3	6	2	5	3	2	2	5	3	2	3	1	1	2					
		0.31%	0.36%	0.29%	0.17%	0.17%	0.23%	0.59%	0.16%	0.31%	0.26%	0.29%	0.16%	0.74%	0.50%	0.45%	0.51%	0.15%	0.54%	1.44%					
24	"7. ""Новый курс - Автомобильная Россия"""	149	12	19	17	17	9	5	3	24	8	5	8	5	4	2	0	9	2	0					
		0.82%	0.72%	1.12%	1.00%	0.98%	0.71%	0.49%	0.24%	1.50%	0.69%	0.73%	0.67%	0.74%	0.67%	0.45%	0.0%	1.37%	1.09%	0.0%					
25	"8. ""Народно-республиканская партия России"""	29	1	3	1	1	1	2	1	4	2	2	6	0	0	0	1	4	0	0					
		0.16%	0.06%	0.17%	0.05%	0.05%	0.07%	0.19%	0.08%	0.25%	0.17%	0.29%	0.50%	0.0%	0.0%	0.0%	0.17%	0.61%	0.0%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	64	10	1	4	12	2	2	5	4	3	3	4	4	3	3	2	1	1	0					
		0.35%	0.60%	0.05%	0.23%	0.69%	0.15%	0.19%	0.41%	0.25%	0.26%	0.44%	0.33%	0.59%	0.50%	0.68%	0.34%	0.15%	0.54%	0.0%					
27	"10. ""Аграрная партия России"""	1005	75	90	118	97	70	57	61	83	63	40	63	46	36	19	30	24	25	8					
		5.54%	4.52%	5.30%	7.00%	5.59%	5.57%	5.61%	5.01%	5.20%	5.47%	5.88%	5.34%	6.87%	6.07%	4.30%	5.16%	3.67%	13.73%	5.79%					
28	"11. ""Истинные патриоты России"""	134	15	3	4	8	4	4	4	7	6	15	12	3	4	3	8	33	0	1					
		0.73%	0.90%	0.17%	0.23%	0.46%	0.31%	0.39%	0.32%	0.43%	0.52%	2.20%	1.01%	0.44%	0.67%	0.68%	1.37%	5.05%	0.0%	0.72%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	210	13	21	20	12	18	17	19	27	9	7	16	3	5	7	4	7	4	1					
		1.15%	0.78%	1.23%	1.18%	0.69%	1.43%	1.67%	1.56%	1.69%	0.78%	1.02%	1.35%	0.44%	0.84%	1.58%	0.68%	1.07%	2.19%	0.72%					
30	"13. ""Демократическая партия России"""	66	4	7	4	8	3	4	4	4	6	8	2	1	2	1	0	5	2	1					
		0.36%	0.24%	0.41%	0.23%	0.46%	0.23%	0.39%	0.32%	0.25%	0.52%	1.17%	0.16%	0.14%	0.33%	0.22%	0.0%	0.76%	1.09%	0.72%					
31	"14. ""Великая Россия - Евразийский Союз"""	29	4	0	2	3	1	1	2	3	1	2	2	0	1	2	1	4	0	0					
		0.16%	0.24%	0.0%	0.11%	0.17%	0.07%	0.09%	0.16%	0.18%	0.08%	0.29%	0.16%	0.0%	0.16%	0.45%	0.17%	0.61%	0.0%	0.0%					
32	"15. ""Партия СЛОН"""	24	2	0	3	0	3	3	5	1	0	2	1	3	0	1	0	0	0	0					
		0.13%	0.12%	0.0%	0.17%	0.0%	0.23%	0.29%	0.41%	0.06%	0.0%	0.29%	0.08%	0.44%	0.0%	0.22%	0.0%	0.0%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	1942	168	189	180	243	161	102	129	249	121	46	130	47	41	27	29	48	25	7					
		10.71%	10.13%	11.15%	10.68%	14.02%	12.81%	10.03%	10.59%	15.62%	10.51%	6.76%	11.03%	7.02%	6.91%	6.12%	4.99%	7.35%	13.73%	5.07%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	58	8	4	1	6	3	5	1	7	3	2	1	0	2	2	3	9	0	1					
		0.32%	0.48%	0.23%	0.05%	0.34%	0.23%	0.49%	0.08%	0.43%	0.26%	0.29%	0.08%	0.0%	0.33%	0.45%	0.51%	1.37%	0.0%	0.72%					
35	"18. ""ЛДПР"""	2175	212	206	198	220	124	134	138	178	144	64	164	82	76	61	92	57	9	16					
		12.00%	12.78%	12.15%	11.75%	12.69%	9.87%	13.18%	11.33%	11.16%	12.51%	9.41%	13.92%	12.25%	12.81%	13.83%	15.83%	8.72%	4.94%	11.59%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	509	52	33	47	46	41	33	51	41	34	21	26	23	11	4	23	16	3	4					
		2.80%	3.13%	1.94%	2.78%	2.65%	3.26%	3.24%	4.19%	2.57%	2.95%	3.08%	2.20%	3.43%	1.85%	0.90%	3.95%	2.45%	1.64%	2.89%					
37	"20. ""Политическая партия ""Единая Россия"""	6213	560	606	620	545	413	331	422	484	398	214	408	239	244	178	216	232	50	53					
		34.28%	33.77%	35.75%	36.79%	31.44%	32.88%	32.57%	34.67%	30.36%	34.57%	31.47%	34.63%	35.72%	41.14%	40.36%	37.17%	35.52%	27.47%	38.40%					
38	"21. ""Российская Конституционно-демократическая партия"""	37	4	3	3	5	0	2	3	5	3	0	3	2	0	1	0	1	0	2					
		0.20%	0.24%	0.17%	0.17%	0.28%	0.0%	0.19%	0.24%	0.31%	0.26%	0.0%	0.25%	0.29%	0.0%	0.22%	0.0%	0.15%	0.0%	1.44%					
39	"22. ""Развитие предпринимательства"""	92	6	12	9	10	5	9	8	9	7	0	5	4	0	0	2	2	1	3					
		0.50%	0.36%	0.70%	0.53%	0.57%	0.39%	0.88%	0.65%	0.56%	0.60%	0.0%	0.42%	0.59%	0.0%	0.0%	0.34%	0.30%	0.54%	2.17%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	2748	284	258	216	259	195	153	175	203	169	153	169	111	93	63	88	112	28	19					
		15.16%	17.12%	15.22%	12.81%	14.94%	15.52%	15.05%	14.37%	12.73%	14.68%	22.5%	14.34%	16.59%	15.68%	14.28%	15.14%	17.15%	15.38%	13.76%					
																									
41	Против всех	620	54	65	56	62	38	39	39	65	42	27	36	20	13	15	23	10	9	7					
		3.42%	3.25%	3.83%	3.32%	3.57%	3.02%	3.83%	3.20%	4.07%	3.64%	3.97%	3.05%	2.98%	2.19%	3.40%	3.95%	1.53%	4.94%	5.07%					
																									
																									
																									
																									
																									
																									
																									
																									
																									
																									
																									
																									
																									
																									
																									
