Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																		
Дата голосования: 07.12.2003 0:00:00																																		
																																		
Наименование Избирательной комиссии:    Хасанская																																		
																																		
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																		
																																		
		Сумма	УИК №1054	УИК №1055	УИК №1056	УИК №1057	УИК №1058	УИК №1059	УИК №1060	УИК №1061	УИК №1062	УИК №1063	УИК №1064	УИК №1065	УИК №1066	УИК №1067	УИК №1068	УИК №1069	УИК №1070	УИК №1071	УИК №1072	УИК №1073	УИК №1074	УИК №1075	УИК №1076	УИК №1077	УИК №1760	УИК №1762	УИК №1763					
24	"7. ""Новый курс - Автомобильная Россия"""	148	1	2	0	7	14	3	14	6	5	12	11	10	4	7	0	3	1	2	8	2	14	11	1	7	2	1	0					
		1.10%	0.27%	0.78%	0.0%	0.64%	1.35%	1.67%	1.99%	1.38%	1.76%	1.23%	1.07%	1.10%	0.51%	1.00%	0.0%	0.69%	0.57%	0.57%	0.89%	0.60%	1.55%	2.16%	0.67%	1.73%	8.69%	3.57%	0.0%					
25	"8. ""Народно-республиканская партия России"""	45	0	1	0	4	3	0	2	0	0	0	0	0	0	0	0	1	0	1	0	0	0	2	0	0	0	0	31					
		0.33%	0.0%	0.39%	0.0%	0.36%	0.29%	0.0%	0.28%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.23%	0.0%	0.28%	0.0%	0.0%	0.0%	0.39%	0.0%	0.0%	0.0%	0.0%	44.28%					
26	"9. ""Российская экологическая партия ""Зеленые"""	64	2	0	1	5	4	0	5	0	1	6	10	2	3	5	0	3	0	3	4	2	4	2	0	1	0	1	0					
		0.47%	0.55%	0.0%	1.20%	0.45%	0.38%	0.0%	0.71%	0.0%	0.35%	0.61%	0.97%	0.22%	0.38%	0.71%	0.0%	0.69%	0.0%	0.86%	0.44%	0.60%	0.44%	0.39%	0.0%	0.24%	0.0%	3.57%	0.0%					
27	"10. ""Аграрная партия России"""	313	3	11	4	19	13	5	17	6	21	29	31	29	14	19	9	11	8	15	7	7	13	13	4	2	0	0	3					
		2.33%	0.82%	4.31%	4.81%	1.74%	1.26%	2.79%	2.41%	1.38%	7.39%	2.99%	3.03%	3.20%	1.81%	2.72%	2.45%	2.55%	4.57%	4.34%	0.78%	2.12%	1.44%	2.55%	2.68%	0.49%	0.0%	0.0%	4.28%					
28	"11. ""Истинные патриоты России"""	80	0	0	0	14	3	0	3	2	0	1	0	2	1	0	0	1	0	1	9	5	29	2	0	7	0	0	0					
		0.59%	0.0%	0.0%	0.0%	1.28%	0.29%	0.0%	0.42%	0.46%	0.0%	0.10%	0.0%	0.22%	0.12%	0.0%	0.0%	0.23%	0.0%	0.28%	1.01%	1.51%	3.21%	0.39%	0.0%	1.73%	0.0%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	101	0	4	0	16	6	0	8	4	1	2	8	4	3	6	4	5	1	5	5	2	2	5	1	9	0	0	0					
		0.75%	0.0%	1.56%	0.0%	1.47%	0.58%	0.0%	1.13%	0.92%	0.35%	0.20%	0.78%	0.44%	0.38%	0.86%	1.09%	1.16%	0.57%	1.44%	0.56%	0.60%	0.22%	0.98%	0.67%	2.23%	0.0%	0.0%	0.0%					
30	"13. ""Демократическая партия России"""	54	3	0	0	6	2	1	3	0	3	4	5	1	1	1	3	2	0	2	6	2	3	3	2	1	0	0	0					
		0.40%	0.82%	0.0%	0.0%	0.55%	0.19%	0.55%	0.42%	0.0%	1.05%	0.41%	0.48%	0.11%	0.12%	0.14%	0.81%	0.46%	0.0%	0.57%	0.67%	0.60%	0.33%	0.59%	1.34%	0.24%	0.0%	0.0%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	35	0	1	0	3	3	0	1	1	1	3	1	3	2	2	1	1	0	2	5	1	2	2	0	0	0	0	0					
		0.26%	0.0%	0.39%	0.0%	0.27%	0.29%	0.0%	0.14%	0.23%	0.35%	0.30%	0.09%	0.33%	0.25%	0.28%	0.27%	0.23%	0.0%	0.57%	0.56%	0.30%	0.22%	0.39%	0.0%	0.0%	0.0%	0.0%	0.0%					
32	"15. ""Партия СЛОН"""	35	1	0	1	3	3	1	1	1	0	1	2	1	3	0	1	1	0	1	2	3	6	0	0	2	1	0	0					
		0.26%	0.27%	0.0%	1.20%	0.27%	0.29%	0.55%	0.14%	0.23%	0.0%	0.10%	0.19%	0.11%	0.38%	0.0%	0.27%	0.23%	0.0%	0.28%	0.22%	0.91%	0.66%	0.0%	0.0%	0.49%	4.34%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	728	7	5	2	69	40	10	46	29	11	85	65	80	46	53	33	28	19	8	4	26	37	8	9	8	0	0	0					
		5.43%	1.93%	1.96%	2.40%	6.34%	3.88%	5.58%	6.54%	6.68%	3.87%	8.78%	6.35%	8.83%	5.97%	7.61%	9.01%	6.51%	10.85%	2.31%	0.44%	7.90%	4.10%	1.57%	6.04%	1.98%	0.0%	0.0%	0.0%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	51	1	1	0	8	7	0	3	3	0	5	0	4	1	1	3	4	0	2	4	1	0	3	0	0	0	0	0					
		0.38%	0.27%	0.39%	0.0%	0.73%	0.67%	0.0%	0.42%	0.69%	0.0%	0.51%	0.0%	0.44%	0.12%	0.14%	0.81%	0.93%	0.0%	0.57%	0.44%	0.30%	0.0%	0.59%	0.0%	0.0%	0.0%	0.0%	0.0%					
35	"18. ""ЛДПР"""	2660	77	35	25	167	203	26	108	65	53	210	212	191	188	156	89	91	40	61	119	57	199	132	48	85	1	1	21					
		19.85%	21.27%	13.72%	30.12%	15.36%	19.70%	14.52%	15.36%	14.97%	18.66%	21.69%	20.72%	21.10%	24.41%	22.41%	24.31%	21.16%	22.85%	17.68%	13.35%	17.32%	22.06%	25.98%	32.21%	21.09%	4.34%	3.57%	29.99%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	245	5	3	0	21	17	6	17	13	5	22	16	14	16	25	3	10	2	4	9	9	14	9	1	4	0	0	0					
		1.82%	1.38%	1.17%	0.0%	1.93%	1.65%	3.35%	2.41%	2.99%	1.76%	2.27%	1.56%	1.54%	2.07%	3.59%	0.81%	2.32%	1.14%	1.15%	1.01%	2.73%	1.55%	1.77%	0.67%	0.99%	0.0%	0.0%	0.0%					
37	"20. ""Политическая партия ""Единая Россия"""	4437	157	92	27	395	431	63	225	150	77	245	272	230	208	202	135	96	36	99	489	100	311	158	33	173	10	17	6					
		33.11%	43.37%	36.07%	32.53%	36.33%	41.84%	35.19%	32.00%	34.56%	27.11%	25.30%	26.58%	25.41%	27.01%	29.02%	36.88%	22.32%	20.57%	28.69%	54.88%	30.39%	34.47%	31.10%	22.14%	42.92%	43.47%	60.71%	8.57%					
38	"21. ""Российская Конституционно-демократическая партия"""	19	1	0	0	0	0	0	4	0	0	0	0	5	0	0	1	0	2	0	0	1	2	1	0	2	0	0	0					
		0.14%	0.27%	0.0%	0.0%	0.0%	0.0%	0.0%	0.56%	0.0%	0.0%	0.0%	0.0%	0.55%	0.0%	0.0%	0.27%	0.0%	1.14%	0.0%	0.0%	0.30%	0.22%	0.19%	0.0%	0.49%	0.0%	0.0%	0.0%					
39	"22. ""Развитие предпринимательства"""	52	1	0	0	6	4	0	5	4	1	7	6	4	2	1	0	2	0	0	3	2	3	1	0	0	0	0	0					
		0.38%	0.27%	0.0%	0.0%	0.55%	0.38%	0.0%	0.71%	0.92%	0.35%	0.72%	0.58%	0.44%	0.25%	0.14%	0.0%	0.46%	0.0%	0.0%	0.33%	0.60%	0.33%	0.19%	0.0%	0.0%	0.0%	0.0%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	1397	33	27	5	130	95	30	60	50	19	108	132	120	100	88	19	52	24	65	20	33	93	48	24	20	0	0	2					
		10.42%	9.11%	10.58%	6.02%	11.95%	9.22%	16.75%	8.53%	11.52%	6.69%	11.15%	12.90%	13.25%	12.98%	12.64%	5.19%	12.09%	13.71%	18.84%	2.24%	10.03%	10.31%	9.44%	16.10%	4.96%	0.0%	0.0%	2.85%					
																																		
41	Против всех	1067	24	39	10	95	69	15	60	39	24	76	76	70	61	53	24	46	11	27	61	19	78	24	12	33	8	7	6					
		7.96%	6.62%	15.29%	12.04%	8.73%	6.69%	8.37%	8.53%	8.98%	8.45%	7.85%	7.42%	7.73%	7.92%	7.61%	6.55%	10.69%	6.28%	7.82%	6.84%	5.77%	8.64%	4.72%	8.05%	8.18%	34.78%	24.99%	8.57%					
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
