		0.73%	0.59%	0.48%	0.38%	0.15%	0.85%	0.29%	0.30%	0.82%	0.86%	0.30%	1.34%	0.58%	0.74%	0.52%	0.62%	0.80%	1.23%	0.80%	0.84%	0.73%	0.61%	0.60%	0.80%	0.32%	0.56%	0.50%	0.69%	0.83%	0.93%	0.53%	0.34%	0.43%	0.50%	0.70%	1.06%	0.16%	0.24%	0.44%	0.48%	0.46%	0.71%	0.69%	0.97%	1.59%	0.19%	0.44%	0.33%	0.57%	0.62%	1.29%	0.45%	0.40%	0.74%	0.35%	0.76%	0.83%	0.59%	0.62%	0.67%	0.96%	0.51%	0.48%	0.43%	0.60%	0.91%	0.69%	0.66%	0.80%	1.04%	0.60%	0.55%	0.50%	0.59%	0.59%	4.13%	4.83%	0.64%	0.42%	0.46%	0.77%	0.50%	0.82%	0.15%	0.55%	0.53%	0.00%	1.85%	0.26%	1.13%									
14	Грудинин Павел Николаевич	13454	2	157	48	215	31	81	129	87	120	112	59	99	28	24	234	158	75	81	49	190	165	84	84	54	103	103	128	64	71	114	145	376	295	143	214	144	353	279	286	237	235	269	129	117	55	155	183	211	202	136	181	79	130	162	139	129	162	259	297	231	115	155	228	219	206	205	127	128	259	119	104	240	281	278	145	155	125	205	114	168	34	330	45	389	22	3	2	3	168									
		11.45%	1.18%	8.36%	9.23%	16.19%	4.40%	7.91%	7.81%	7.95%	9.43%	8.42%	7.18%	5.69%	2.95%	4.19%	16.01%	12.64%	7.72%	8.09%	8.22%	12.68%	14.26%	8.44%	8.39%	8.59%	11.50%	8.66%	8.08%	5.92%	7.31%	7.59%	12.24%	17.99%	16.33%	11.17%	17.48%	11.83%	17.22%	15.48%	15.32%	13.67%	15.16%	18.56%	8.98%	11.63%	5.31%	13.69%	12.08%	15.09%	13.92%	10.99%	13.62%	6.36%	8.74%	11.46%	8.79%	8.90%	10.56%	14.59%	16.56%	14.84%	7.33%	9.24%	12.38%	14.64%	12.47%	14.17%	11.98%	9.30%	16.84%	7.97%	7.09%	15.12%	14.96%	15.03%	7.98%	10.26%	10.01%	14.31%	7.46%	9.22%	2.83%	18.09%	3.41%	19.50%	11.76%	1.50%	3.70%	0.77%	10.58%									
15	Жириновский Владимир Вольфович	5421	1	112	20	48	20	46	66	91	96	37	48	74	41	37	87	35	71	50	42	94	47	50	76	17	32	67	68	40	50	101	41	86	90	54	58	65	83	66	75	61	68	56	93	42	20	45	69	64	69	76	59	58	96	56	113	123	67	45	56	46	58	33	144	31	86	66	81	105	67	102	105	67	87	61	32	28	72	41	71	122	25	71	38	88	6	1	1	2	66									
		4.61%	0.59%	5.96%	3.85%	3.61%	2.84%	4.49%	3.99%	8.31%	7.54%	2.78%	5.84%	4.26%	4.32%	6.46%	5.95%	2.80%	7.30%	4.99%	7.05%	6.27%	4.06%	5.03%	7.59%	2.70%	3.57%	5.63%	4.29%	3.70%	5.15%	6.72%	3.46%	4.11%	4.98%	4.22%	4.74%	5.34%	4.05%	3.66%	4.02%	3.52%	4.39%	3.86%	6.47%	4.17%	1.93%	3.98%	4.55%	4.58%	4.76%	6.14%	4.44%	4.67%	6.45%	3.96%	7.15%	8.48%	4.37%	2.54%	3.12%	2.95%	3.70%	1.97%	7.82%	2.07%	5.21%	4.56%	7.64%	7.63%	4.36%	6.83%	7.16%	4.22%	4.63%	3.30%	1.76%	1.85%	5.76%	2.86%	4.65%	6.70%	2.08%	3.89%	2.88%	4.41%	3.21%	0.50%	1.85%	0.51%	4.16%									
16	Путин Владимир Владимирович	89274	162	1490	430	997	602	820	1352	854	967	1100	654	1478	825	457	1007	987	759	802	459	1102	814	807	749	501	678	945	1252	873	779	1202	926	1433	1248	967	849	920	1378	1345	1301	1301	1080	980	1098	756	930	854	1205	968	1065	941	928	1014	1168	1087	1205	1089	1159	1270	1251	1123	1242	1343	1401	1133	1190	1038	799	1036	1078	1182	1169	1156	1303	1393	1473	1134	950	1079	1259	1385	1055	1262	1218	1309	146	193	46	379	1180									
		75.96%	95.29%	79.30%	82.69%	75.08%	85.51%	80.08%	81.89%	77.99%	75.96%	82.71%	79.56%	84.99%	87.03%	79.76%	68.88%	78.96%	78.09%	80.12%	77.01%	73.52%	70.35%	81.11%	74.83%	79.65%	75.67%	79.41%	78.99%	80.76%	80.23%	80.03%	78.14%	68.56%	69.06%	75.55%	69.36%	75.60%	67.22%	74.64%	69.68%	75.03%	69.68%	67.63%	76.41%	75.15%	89.86%	75.44%	79.54%	69.24%	73.40%	76.01%	69.83%	81.58%	78.49%	76.87%	76.22%	75.10%	75.55%	71.55%	69.73%	72.13%	79.21%	80.04%	76.10%	75.74%	72.03%	71.73%	75.38%	75.29%	70.09%	79.17%	79.74%	72.84%	69.38%	75.30%	81.02%	75.10%	76.06%	75.30%	82.40%	76.02%	87.84%	69.19%	92.27%	65.61%	78.07%	96.50%	85.19%	97.18%	74.31%									
17	Собчак Ксения Анатольевна	2831	1	28	7	21	12	27	27	13	29	27	14	21	14	3	30	23	10	12	10	28	35	15	16	10	32	30	61	16	17	20	25	71	62	44	36	32	105	29	88	51	49	43	15	18	10	35	21	57	36	20	62	23	30	33	32	32	51	74	71	64	53	43	15	42	49	35	11	31	42	25	21	41	58	24	20	29	34	36	18	45	11	68	9	85	3	1	1	1	52									
		2.41%	0.59%	1.49%	1.35%	1.58%	1.70%	2.64%	1.64%	1.19%	2.28%	2.03%	1.70%	1.21%	1.48%	0.52%	2.05%	1.84%	1.03%	1.20%	1.68%	1.87%	3.03%	1.51%	1.60%	1.59%	3.57%	2.52%	3.85%	1.48%	1.75%	1.33%	2.11%	3.40%	3.43%	3.44%	2.94%	2.63%	5.12%	1.61%	4.71%	2.94%	3.16%	2.97%	1.04%	1.79%	0.97%	3.09%	1.39%	4.08%	2.48%	1.62%	4.67%	1.85%	2.02%	2.33%	2.02%	2.21%	3.32%	4.17%	3.96%	4.11%	3.38%	2.56%	0.81%	2.81%	2.97%	2.42%	1.04%	2.25%	2.73%	1.67%	1.43%	2.58%	3.09%	1.30%	1.10%	1.92%	2.72%	2.51%	1.18%	2.47%	0.92%	3.73%	0.68%	4.26%	1.60%	0.50%	1.85%	0.26%	3.27%									
18	Сурайкин Максим Александрович	1037	0	9	3	6	3	4	16	16	16	10	13	22	9	21	22	9	17	22	7	19	13	7	12	3	8	6	8	25	14	14	9	15	13	27	4	8	13	16	12	15	6	17	23	15	6	11	13	11	13	10	16	4	13	8	9	14	12	14	18	13	11	8	7	10	18	11	4	10	4	9	11	11	27	8	22	24	17	6	4	17	8	19	2	22	2	1	1	1	10									
		0.88%	0.00%	0.48%	0.58%	0.45%	0.43%	0.39%	0.97%	1.46%	1.26%	0.75%	1.58%	1.27%	0.95%	3.66%	1.50%	0.72%	1.75%	2.20%	1.17%	1.27%	1.12%	0.70%	1.20%	0.48%	0.89%	0.50%	0.50%	2.31%	1.44%	0.93%	0.76%	0.72%	0.72%	2.11%	0.33%	0.66%	0.63%	0.89%	0.64%	0.87%	0.39%	1.17%	1.60%	1.49%	0.58%	0.97%	0.86%	0.79%	0.90%	0.81%	1.20%	0.32%	0.87%	0.57%	0.57%	0.97%	0.78%	0.79%	1.00%	0.83%	0.70%	0.48%	0.38%	0.67%	1.09%	0.76%	0.38%	0.73%	0.26%	0.60%	0.75%	0.69%	1.44%	0.43%	1.21%	1.59%	1.36%	0.42%	0.26%	0.93%	0.67%	1.04%	0.15%	1.10%	1.07%	0.50%	1.85%	0.26%	0.63%									
19	Титов Борис Юрьевич	1007	1	20	1	5	7	6	15	7	6	12	8	16	9	11	12	6	10	10	6	22	7	5	9	8	9	2	14	24	10	11	8	30	14	6	12	9	17	17	21	11	16	12	21	14	2	7	5	12	12	11	9	16	6	15	7	12	14	22	31	12	12	12	6	10	16	19	5	19	13	10	11	15	23	12	11	18	9	14	8	14	5	9	2	18	3	0	1	1	21									
		0.86%	0.59%	1.06%	0.19%	0.38%	0.99%	0.59%	0.91%	0.64%	0.47%	0.90%	0.97%	0.92%	0.95%	1.92%	0.82%	0.48%	1.03%	0.99%	1.01%	1.47%	0.61%	0.50%	0.90%	1.27%	1.00%	0.17%	0.88%	2.22%	1.03%	0.73%	0.68%	1.44%	0.77%	0.47%	0.98%	0.74%	0.83%	0.94%	1.12%	0.63%	1.03%	0.83%	1.46%	1.39%	0.19%	0.62%	0.33%	0.86%	0.83%	0.89%	0.68%	1.29%	0.40%	1.06%	0.44%	0.83%	0.91%	1.24%	1.73%	0.77%	0.77%	0.72%	0.33%	0.67%	0.97%	1.31%	0.47%	1.38%	0.85%	0.67%	0.75%	0.95%	1.22%	0.65%	0.61%	1.19%	0.72%	0.98%	0.52%	0.77%	0.42%	0.49%	0.15%	0.90%	1.60%	0.00%	1.85%	0.26%	1.32%									
20	Явлинский Григорий Алексеевич	2081	1	30	4	19	11	15	11	9	20	12	10	13	9	8	19	10	11	12	9	18	27	10	31	16	14	12	23	20	12	17	16	33	42	23	31	25	40	21	37	39	36	23	28	18	5	11	8	40	37	18	37	21	26	43	29	27	37	38	34	30	55	61	29	31	47	34	12	21	23	21	18	33	43	48	30	28	22	37	32	25	41	27	2	33	0	1	0	1	40									
		1.77%	0.59%	1.60%	0.77%	1.43%	1.56%	1.46%	0.67%	0.82%	1.57%	0.90%	1.22%	0.75%	0.95%	1.40%	1.30%	0.80%	1.13%	1.20%	1.51%	1.20%	2.33%	1.01%	3.10%	2.54%	1.56%	1.01%	1.45%	1.85%	1.24%	1.13%	1.35%	1.58%	2.32%	1.80%	2.53%	2.05%	1.95%	1.17%	1.98%	2.25%	2.32%	1.59%	1.95%	1.79%	0.48%	0.97%	0.53%	2.86%	2.55%	1.45%	2.78%	1.69%	1.75%	3.04%	1.83%	1.86%	2.41%	2.14%	1.90%	1.93%	3.51%	3.64%	1.58%	2.07%	2.85%	2.35%	1.13%	1.53%	1.50%	1.41%	1.23%	2.08%	2.29%	2.59%	1.65%	1.85%	1.76%	2.58%	2.09%	1.37%	3.41%	1.48%	0.15%	1.65%	0.00%	0.50%	0.00%	0.26%	2.52%									
																																																																																																				
																																																																																																				
																																																																																																				
																																																																																																				
																																																																																																				
																																																																																																				
																																																																																																				
																																																																																																				
																																																																																																				
																																																																																																				
																																																																																																				
																																																																																																				
																																																																																																				
																																																																																																				
																																																																																																				
																																																																																																				
																																																																																																				
																																																																																																				
																																																																																																				
																																																																																																				
																																																																																																				
																																																																																																				
																																																																																																				
																																																																																																				
																																																																																																				
																																																																																																				
																																																																																																				
