Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																				
Дата голосования: 02.12.2007																																				
																																				
"Наименование Избирательной комиссии:    Калининград, Московская"																																				
																																				
Сводная таблица результатов выборов																																				
																																				
		Сумма	УИК №246	УИК №247	УИК №248	УИК №249	УИК №250	УИК №251	УИК №252	УИК №253	УИК №254	УИК №255	УИК №256	УИК №257	УИК №258	УИК №259	УИК №260	УИК №261	УИК №262	УИК №263	УИК №264	УИК №265	УИК №266	УИК №267	УИК №268	УИК №269	УИК №270	УИК №271	УИК №272	УИК №273	УИК №274					
		2.84%	3.53%	3.35%	2.55%	2.71%	2.24%	2.27%	2.43%	1.74%	1.77%	2.66%	2.56%	1.94%	2.04%	2.55%	1.48%	1.55%	2.86%	3.09%	2.91%	4.22%	4.64%	4.58%	4.90%	2.16%	2.03%	2.72%	2.47%	3.87%	3.74%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	20605	718	711	549	575	594	502	623	809	616	889	888	857	623	562	684	583	706	571	739	761	756	614	755	699	828	1324	695	701	673					
		52.97%	46.90%	49.62%	45.11%	47.21%	47.56%	45.64%	45.91%	52.23%	49.44%	56.41%	54.15%	59.31%	60.43%	59.66%	53.27%	56.55%	49.20%	47.74%	48.88%	50.23%	50.84%	51.12%	54.39%	58.06%	57.86%	68.04%	61.29%	56.49%	49.41%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	1154	55	44	44	39	43	45	61	37	46	42	46	42	29	24	43	25	48	38	64	41	37	50	46	25	35	27	14	22	42					
		2.97%	3.59%	3.07%	3.62%	3.20%	3.44%	4.09%	4.50%	2.39%	3.69%	2.66%	2.80%	2.91%	2.81%	2.55%	3.35%	2.42%	3.34%	3.18%	4.23%	2.71%	2.49%	4.16%	3.31%	2.08%	2.45%	1.39%	1.23%	1.77%	3.08%					
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
