Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																																					
Дата голосования: 07.12.2003 0:00:00																																																					
																																																					
Наименование Избирательной комиссии:    Таганский район																																																					
																																																					
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																																					
																																																					
		Сумма	УИК №123	УИК №124	УИК №125	УИК №126	УИК №127	УИК №128	УИК №129	УИК №130	УИК №131	УИК №132	УИК №133	УИК №134	УИК №135	УИК №136	УИК №137	УИК №138	УИК №139	УИК №140	УИК №141	УИК №142	УИК №143	УИК №144	УИК №145	УИК №146	УИК №147	УИК №148	УИК №149	УИК №150	УИК №151	УИК №152	УИК №153	УИК №154	УИК №155	УИК №156	УИК №157	УИК №158	УИК №159	УИК №160	УИК №161	УИК №3019	УИК №3020	УИК №3021	УИК №3022	УИК №3023	УИК №3024	УИК №3025					
11	"Число открепительных удостоверений, полученных участковыми комиссиями"	2075	445	20	35	55	35	55	40	50	40	50	50	35	40	50	35	35	55	50	45	25	35	40	45	55	30	55	50	55	50	55	60	35	40	25	40	50	50	25	35	0	0	0	0	0	0	0					
12	"Число открепительных удостоверений, выданных участковыми комиссиями"	1457	431	12	22	33	16	38	22	39	22	41	22	23	26	14	29	24	33	24	19	22	23	34	37	47	19	34	29	39	18	42	33	20	27	10	29	32	38	11	23	0	0	0	0	0	0	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	2304	72	60	67	36	38	83	48	43	31	24	26	46	9	43	25	17	46	15	18	21	32	29	46	47	28	70	22	42	141	37	63	86	60	82	56	48	50	36	71	0	0	26	464	0	0	0					
14	Число погашенных открепительных удостоверений	618	14	8	13	22	19	17	18	11	18	9	28	12	14	36	6	11	22	26	26	3	12	6	8	8	11	21	21	16	32	13	27	15	13	15	11	18	12	14	12	0	0	0	0	0	0	0					
15	Число открепительных удостоверений выданных ТИК	8	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	3	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0					
16	Число утраченных бюллетеней	11	0	0	1	7	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																																					
18	"1. ""ЕДИНЕНИЕ"""	276	6	4	5	8	6	7	10	8	3	11	6	5	3	7	4	4	1	5	11	3	7	6	11	12	5	19	6	4	2	12	16	8	5	6	10	6	6	1	3	0	7	1	6	0	0	0					
		0.58%	0.40%	0.65%	0.50%	0.52%	0.62%	0.43%	0.85%	0.57%	0.25%	0.82%	0.47%	0.53%	0.32%	0.48%	0.43%	0.46%	0.07%	0.39%	0.96%	0.43%	0.71%	0.51%	0.98%	0.83%	0.67%	1.31%	0.41%	0.25%	0.13%	0.80%	0.93%	0.75%	0.47%	0.84%	0.85%	0.43%	0.4%	0.15%	0.29%	0.0%	1.64%	2.12%	1.29%	0.0%	0.0%	0.0%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	3974	81	76	107	156	110	136	101	149	99	84	108	37	45	123	48	91	80	88	58	51	80	63	88	88	72	104	96	141	164	85	148	100	116	75	103	150	189	84	157	3	21	3	11	3	1	1					
		8.40%	5.46%	12.35%	10.74%	10.30%	11.51%	8.45%	8.61%	10.65%	8.48%	6.30%	8.56%	3.98%	4.82%	8.50%	5.22%	10.63%	5.87%	6.94%	5.09%	7.33%	8.17%	5.35%	7.91%	6.10%	9.70%	7.22%	6.64%	8.98%	11.21%	5.68%	8.64%	9.38%	10.97%	10.59%	8.83%	10.90%	12.6%	13.16%	15.60%	11.53%	4.94%	6.38%	2.37%	3.89%	2.17%	2.85%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	931	11	6	13	28	13	37	22	33	18	29	23	19	14	26	28	13	0	30	35	21	21	27	18	31	15	39	33	40	21	32	40	21	12	12	17	42	25	13	13	2	10	2	22	3	0	1					
		1.97%	0.74%	0.97%	1.30%	1.84%	1.36%	2.30%	1.87%	2.35%	1.54%	2.17%	1.82%	2.04%	1.50%	1.79%	3.04%	1.51%	0.0%	2.36%	3.07%	3.02%	2.14%	2.29%	1.61%	2.14%	2.02%	2.70%	2.28%	2.54%	1.43%	2.14%	2.33%	1.97%	1.13%	1.69%	1.45%	3.05%	1.66%	2.03%	1.29%	7.69%	2.35%	4.25%	4.74%	3.89%	0.0%	2.85%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	6186	84	91	168	251	162	253	150	162	180	194	151	116	125	206	123	121	124	137	118	74	116	160	118	120	84	182	187	217	226	177	229	139	191	77	124	237	283	104	146	2	43	0	25	6	1	2					
		13.09%	5.66%	14.79%	16.86%	16.57%	16.96%	15.73%	12.79%	11.57%	15.42%	14.56%	11.97%	12.48%	13.41%	14.23%	13.38%	14.13%	9.11%	10.80%	10.35%	10.64%	11.84%	13.60%	10.61%	8.32%	11.32%	12.63%	12.95%	13.83%	15.45%	11.84%	13.38%	13.05%	18.07%	10.87%	10.63%	17.22%	18.86%	16.30%	14.51%	7.69%	10.11%	0.0%	5.38%	7.79%	2.17%	5.71%					
22	"5. ""За Русь Святую"""	233	5	3	4	4	3	5	5	14	3	5	6	9	0	8	6	4	6	7	5	5	4	9	14	8	6	8	10	4	6	9	10	4	5	5	7	2	3	4	5	0	0	0	2	1	0	0					
		0.49%	0.33%	0.48%	0.40%	0.26%	0.31%	0.31%	0.42%	1.00%	0.25%	0.37%	0.47%	0.96%	0.0%	0.55%	0.65%	0.46%	0.44%	0.55%	0.43%	0.71%	0.40%	0.76%	1.25%	0.55%	0.80%	0.55%	0.69%	0.25%	0.41%	0.60%	0.58%	0.37%	0.47%	0.70%	0.60%	0.14%	0.2%	0.62%	0.49%	0.0%	0.0%	0.0%	0.43%	1.29%	0.0%	0.0%					
23	"6. ""Объединенная Российская партия ""Русь"""	101	6	0	2	1	0	3	7	1	3	4	2	2	3	8	4	3	0	2	3	0	3	2	2	4	0	4	7	6	4	1	1	3	1	0	2	0	1	1	2	0	1	1	1	0	0	0					
		0.21%	0.40%	0.0%	0.20%	0.06%	0.0%	0.18%	0.59%	0.07%	0.25%	0.30%	0.15%	0.21%	0.32%	0.55%	0.43%	0.35%	0.0%	0.15%	0.26%	0.0%	0.30%	0.17%	0.17%	0.27%	0.0%	0.27%	0.48%	0.38%	0.27%	0.06%	0.05%	0.28%	0.09%	0.0%	0.17%	0.0%	0.06%	0.15%	0.19%	0.0%	0.23%	2.12%	0.21%	0.0%	0.0%	0.0%					
24	"7. ""Новый курс - Автомобильная Россия"""	712	15	8	13	21	13	31	23	16	21	34	33	11	18	24	14	16	24	16	23	22	11	18	26	23	7	21	10	21	7	25	31	14	14	10	10	24	10	10	17	0	4	0	3	0	0	0					
		1.50%	1.01%	1.30%	1.30%	1.38%	1.36%	1.92%	1.96%	1.14%	1.79%	2.55%	2.61%	1.18%	1.93%	1.65%	1.52%	1.86%	1.76%	1.26%	2.01%	3.16%	1.12%	1.53%	2.33%	1.59%	0.94%	1.45%	0.69%	1.33%	0.47%	1.67%	1.81%	1.31%	1.32%	1.41%	0.85%	1.74%	0.66%	1.56%	1.68%	0.0%	0.94%	0.0%	0.64%	0.0%	0.0%	0.0%					
25	"8. ""Народно-республиканская партия России"""	28	3	0	0	1	0	2	2	0	1	0	1	2	0	1	1	0	1	4	0	1	0	1	0	0	0	0	0	2	0	3	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0					
		0.05%	0.20%	0.0%	0.0%	0.06%	0.0%	0.12%	0.17%	0.0%	0.08%	0.0%	0.07%	0.21%	0.0%	0.06%	0.10%	0.0%	0.07%	0.31%	0.0%	0.14%	0.0%	0.08%	0.0%	0.0%	0.0%	0.0%	0.0%	0.12%	0.0%	0.20%	0.0%	0.0%	0.09%	0.0%	0.08%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	374	14	1	9	15	7	9	9	22	2	13	14	4	4	8	5	7	11	9	10	5	9	6	3	12	10	9	10	16	12	12	23	10	6	4	7	11	12	8	10	1	3	0	1	0	0	1					
		0.79%	0.94%	0.16%	0.90%	0.99%	0.73%	0.55%	0.76%	1.57%	0.17%	0.97%	1.11%	0.43%	0.42%	0.55%	0.54%	0.81%	0.80%	0.70%	0.87%	0.71%	0.91%	0.51%	0.26%	0.83%	1.34%	0.62%	0.69%	1.01%	0.82%	0.80%	1.34%	0.93%	0.56%	0.56%	0.60%	0.79%	0.8%	1.25%	0.99%	3.84%	0.70%	0.0%	0.21%	0.0%	0.0%	2.85%					
27	"10. ""Аграрная партия России"""	696	16	8	12	23	24	24	20	17	14	20	28	9	17	23	12	14	14	15	24	8	10	21	16	30	8	24	20	26	15	20	15	12	14	13	15	15	30	8	18	1	4	3	15	0	1	0					
		1.47%	1.07%	1.30%	1.20%	1.51%	2.51%	1.49%	1.70%	1.21%	1.19%	1.50%	2.22%	0.96%	1.82%	1.58%	1.30%	1.63%	1.02%	1.18%	2.10%	1.15%	1.02%	1.78%	1.43%	2.08%	1.07%	1.66%	1.38%	1.65%	1.02%	1.33%	0.87%	1.12%	1.32%	1.83%	1.28%	1.09%	2.0%	1.25%	1.78%	3.84%	0.94%	6.38%	3.23%	0.0%	2.17%	0.0%					
28	"11. ""Истинные патриоты России"""	51	1	0	1	1	0	1	0	0	0	0	0	0	0	1	1	0	20	2	4	0	0	0	5	5	0	1	0	0	3	0	2	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0					
		0.10%	0.06%	0.0%	0.10%	0.06%	0.0%	0.06%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.06%	0.10%	0.0%	1.46%	0.15%	0.35%	0.0%	0.0%	0.0%	0.44%	0.34%	0.0%	0.06%	0.0%	0.0%	0.20%	0.0%	0.11%	0.0%	0.0%	0.0%	0.0%	0.14%	0.0%	0.0%	0.0%	0.0%	0.23%	0.0%	0.0%	0.0%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	498	22	5	4	14	10	16	16	14	13	18	9	15	3	13	7	10	24	15	17	11	9	10	7	10	5	17	18	21	14	15	16	14	5	11	15	13	11	9	10	0	4	0	7	0	0	1					
		1.05%	1.48%	0.81%	0.40%	0.92%	1.04%	0.99%	1.36%	1.00%	1.11%	1.35%	0.71%	1.61%	0.32%	0.89%	0.76%	1.16%	1.76%	1.18%	1.49%	1.58%	0.91%	0.85%	0.62%	0.69%	0.67%	1.18%	1.24%	1.33%	0.95%	1.00%	0.93%	1.31%	0.47%	1.55%	1.28%	0.94%	0.73%	1.41%	0.99%	0.0%	0.94%	0.0%	1.50%	0.0%	0.0%	2.85%					
30	"13. ""Демократическая партия России"""	35	5	1	2	1	0	2	1	1	0	0	0	0	0	4	0	3	2	1	0	0	0	0	1	2	0	1	3	0	0	1	1	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0					
		0.07%	0.33%	0.16%	0.20%	0.06%	0.0%	0.12%	0.08%	0.07%	0.0%	0.0%	0.0%	0.0%	0.0%	0.27%	0.0%	0.35%	0.14%	0.07%	0.0%	0.0%	0.0%	0.0%	0.08%	0.13%	0.0%	0.06%	0.20%	0.0%	0.0%	0.06%	0.05%	0.18%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.21%	0.0%	0.0%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	118	8	0	3	5	0	1	4	3	0	2	7	2	2	1	0	2	0	1	4	4	0	3	3	4	2	6	3	8	2	9	12	3	4	0	5	2	0	0	1	0	0	0	1	0	1	0					
		0.24%	0.53%	0.0%	0.30%	0.33%	0.0%	0.06%	0.34%	0.21%	0.0%	0.15%	0.55%	0.21%	0.21%	0.06%	0.0%	0.23%	0.0%	0.07%	0.35%	0.57%	0.0%	0.25%	0.26%	0.27%	0.26%	0.41%	0.20%	0.50%	0.13%	0.60%	0.70%	0.28%	0.37%	0.0%	0.42%	0.14%	0.0%	0.0%	0.09%	0.0%	0.0%	0.0%	0.21%	0.0%	2.17%	0.0%					
32	"15. ""Партия СЛОН"""	103	10	1	1	2	2	7	2	2	1	3	1	2	4	2	0	1	1	1	4	1	1	2	4	3	1	3	3	2	0	5	4	3	2	1	4	6	5	1	3	0	1	0	1	0	0	0					
		0.21%	0.67%	0.16%	0.10%	0.13%	0.20%	0.43%	0.17%	0.14%	0.08%	0.22%	0.07%	0.21%	0.42%	0.13%	0.0%	0.11%	0.07%	0.07%	0.35%	0.14%	0.10%	0.17%	0.35%	0.20%	0.13%	0.20%	0.20%	0.12%	0.0%	0.33%	0.23%	0.28%	0.18%	0.14%	0.34%	0.43%	0.33%	0.15%	0.29%	0.0%	0.23%	0.0%	0.21%	0.0%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	7683	197	95	151	248	141	295	180	268	205	220	247	166	143	212	135	145	213	187	179	94	154	214	192	250	96	233	252	293	201	185	245	172	134	104	268	243	273	117	164	3	47	11	70	25	15	1					
		16.25%	13.29%	15.44%	15.16%	16.38%	14.76%	18.34%	15.35%	19.15%	17.56%	16.51%	19.58%	17.86%	15.34%	14.65%	14.68%	16.93%	15.65%	14.74%	15.71%	13.52%	15.73%	18.19%	17.26%	17.33%	12.93%	16.18%	17.45%	18.67%	13.74%	12.38%	14.31%	16.15%	12.67%	14.68%	22.98%	17.65%	18.2%	18.33%	16.30%	11.53%	11.05%	23.40%	15.08%	32.46%	32.60%	2.85%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	58	2	0	1	2	0	2	3	1	1	0	1	1	1	0	1	2	2	0	2	0	1	0	0	3	0	2	1	0	2	2	4	3	4	1	2	3	1	1	1	0	2	1	2	0	0	0					
		0.12%	0.13%	0.0%	0.10%	0.13%	0.0%	0.12%	0.25%	0.07%	0.08%	0.0%	0.07%	0.10%	0.10%	0.0%	0.10%	0.23%	0.14%	0.0%	0.17%	0.0%	0.10%	0.0%	0.0%	0.20%	0.0%	0.13%	0.06%	0.0%	0.13%	0.13%	0.23%	0.28%	0.37%	0.14%	0.17%	0.21%	0.06%	0.15%	0.09%	0.0%	0.47%	2.12%	0.43%	0.0%	0.0%	0.0%					
35	"18. ""ЛДПР"""	2689	250	35	50	65	41	75	76	79	49	53	51	67	78	88	52	36	90	73	81	51	66	45	80	87	44	102	83	66	91	88	110	53	53	31	30	69	50	17	41	0	18	1	15	2	3	4					
		5.69%	16.86%	5.69%	5.02%	4.29%	4.29%	4.66%	6.48%	5.64%	4.19%	3.97%	4.04%	7.21%	8.36%	6.08%	5.65%	4.20%	6.61%	5.75%	7.11%	7.33%	6.74%	3.82%	7.19%	6.03%	5.92%	7.08%	5.74%	4.20%	6.22%	5.89%	6.42%	4.97%	5.01%	4.37%	2.57%	5.01%	3.33%	2.66%	4.07%	0.0%	4.23%	2.12%	3.23%	2.59%	6.52%	11.42%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	335	10	1	3	7	5	13	6	11	9	11	12	2	4	14	3	4	0	5	13	9	7	16	14	13	4	17	11	8	17	7	9	14	8	0	11	7	10	3	9	0	2	0	3	0	2	1					
		0.70%	0.67%	0.16%	0.30%	0.46%	0.52%	0.80%	0.51%	0.78%	0.77%	0.82%	0.95%	0.21%	0.42%	0.96%	0.32%	0.46%	0.0%	0.39%	1.14%	1.29%	0.71%	1.36%	1.25%	0.90%	0.53%	1.18%	0.76%	0.50%	1.16%	0.46%	0.52%	1.31%	0.75%	0.0%	0.94%	0.50%	0.66%	0.47%	0.89%	0.0%	0.47%	0.0%	0.64%	0.0%	4.34%	2.85%					
37	"20. ""Политическая партия ""Единая Россия"""	14299	444	172	290	411	280	420	359	385	329	381	385	294	341	442	302	238	526	445	355	240	306	383	357	528	249	429	452	381	460	543	565	307	335	228	300	347	322	155	211	11	169	8	160	19	17	18					
		30.25%	29.95%	27.96%	29.11%	27.14%	29.31%	26.11%	30.63%	27.51%	28.19%	28.60%	30.53%	31.64%	36.58%	30.54%	32.86%	27.80%	38.64%	35.09%	31.16%	34.53%	31.25%	32.56%	32.10%	36.61%	33.55%	29.79%	31.30%	24.28%	31.46%	36.34%	33.02%	28.82%	31.69%	32.20%	25.72%	25.21%	21.46%	24.29%	20.97%	42.30%	39.76%	17.02%	34.48%	24.67%	36.95%	51.42%					
38	"21. ""Российская Конституционно-демократическая партия"""	83	4	0	0	1	1	5	3	1	1	3	1	0	2	1	1	1	4	0	5	2	0	1	2	0	1	1	2	2	1	21	3	1	0	1	0	3	3	2	1	0	1	1	0	0	0	0					
		0.17%	0.26%	0.0%	0.0%	0.06%	0.10%	0.31%	0.25%	0.07%	0.08%	0.22%	0.07%	0.0%	0.21%	0.06%	0.10%	0.11%	0.29%	0.0%	0.43%	0.28%	0.0%	0.08%	0.17%	0.0%	0.13%	0.06%	0.13%	0.12%	0.06%	1.40%	0.17%	0.09%	0.0%	0.14%	0.0%	0.21%	0.2%	0.31%	0.09%	0.0%	0.23%	2.12%	0.0%	0.0%	0.0%	0.0%					
39	"22. ""Развитие предпринимательства"""	133	3	1	1	4	0	3	4	4	1	2	3	4	1	2	6	1	9	2	4	1	0	2	6	4	4	3	3	3	8	22	3	5	0	1	1	3	6	1	2	0	0	0	0	0	0	0					
		0.28%	0.20%	0.16%	0.10%	0.26%	0.0%	0.18%	0.34%	0.28%	0.08%	0.15%	0.23%	0.43%	0.10%	0.13%	0.65%	0.11%	0.66%	0.15%	0.35%	0.14%	0.0%	0.17%	0.53%	0.27%	0.53%	0.20%	0.20%	0.19%	0.54%	1.47%	0.17%	0.46%	0.0%	0.14%	0.08%	0.21%	0.4%	0.15%	0.19%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	4095	108	60	83	150	87	142	71	111	102	146	86	79	63	116	102	80	110	112	81	56	89	105	72	97	58	104	127	179	91	106	94	115	75	70	164	114	146	63	130	1	43	3	91	11	2	0					
		8.66%	7.28%	9.75%	8.33%	9.90%	9.10%	8.83%	6.05%	7.93%	8.74%	10.96%	6.81%	8.50%	6.75%	8.01%	11.09%	9.34%	8.08%	8.83%	7.11%	8.05%	9.09%	8.92%	6.47%	6.72%	7.81%	7.22%	8.79%	11.40%	6.22%	7.09%	5.49%	10.79%	7.09%	9.88%	14.06%	8.28%	9.73%	9.87%	12.92%	3.84%	10.11%	6.38%	19.61%	14.28%	4.34%	0.0%					
																																																					
41	Против всех	3154	167	39	69	81	45	107	93	87	100	90	68	67	55	106	58	52	73	95	83	32	74	78	64	93	56	94	95	122	104	104	110	58	62	51	63	73	104	34	55	2	44	11	21	7	3	5					
		6.67%	11.26%	6.34%	6.92%	5.35%	4.71%	6.65%	7.93%	6.21%	8.56%	6.75%	5.39%	7.21%	5.90%	7.32%	6.31%	6.07%	5.36%	7.49%	7.28%	4.60%	7.55%	6.63%	5.75%	6.44%	7.54%	6.52%	6.57%	7.77%	7.11%	6.96%	6.42%	5.44%	5.86%	7.20%	5.40%	5.30%	6.93%	5.32%	5.46%	7.69%	10.35%	23.40%	4.52%	9.09%	6.52%	14.28%					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
