Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																			
Дата голосования: 02.12.2007																																			
																																			
Наименование Избирательной комиссии:    Территориальная избирательная комиссия Глушковского района																																			
																																			
Сводная таблица результатов выборов																																			
																																			
		Сумма	УИК №324	УИК №325	УИК №326	УИК №327	УИК №328	УИК №329	УИК №330	УИК №331	УИК №332	УИК №333	УИК №334	УИК №335	УИК №336	УИК №337	УИК №338	УИК №339	УИК №340	УИК №341	УИК №342	УИК №343	УИК №344	УИК №345	УИК №346	УИК №347	УИК №348	УИК №349	УИК №350	УИК №351					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																			
18	1.Политическая партия «Аграрная партия России»	223	9	11	23	9	2	6	2	15	7	9	7	11	7	5	3	2	6	17	0	2	5	1	7	9	13	13	12	10					
		1.52%	1.85%	2.42%	4.55%	2.23%	1.49%	2.41%	1.27%	1.29%	1.66%	1.45%	0.93%	1.13%	2.25%	3.82%	2.07%	1.54%	2.21%	2.26%	0.00%	1.01%	0.76%	0.47%	0.62%	0.92%	1.07%	1.76%	1.94%	1.66%					
19	2.Всероссийская политическая партия «Гражданская Сила»	30	1	1	0	0	0	0	0	2	0	2	1	0	0	0	1	1	0	2	2	0	2	0	4	4	3	1	3	0					
		0.20%	0.21%	0.22%	0.00%	0.00%	0.00%	0.00%	0.00%	0.17%	0.00%	0.32%	0.13%	0.00%	0.00%	0.00%	0.69%	0.77%	0.00%	0.27%	0.88%	0.00%	0.30%	0.00%	0.35%	0.41%	0.25%	0.14%	0.48%	0.00%					
20	3.Политическая партия «Демократическая партия России»	18	1	0	1	1	1	0	0	0	3	1	0	0	1	0	0	0	0	1	0	0	4	0	0	1	0	1	2	0					
		0.12%	0.21%	0.00%	0.20%	0.25%	0.75%	0.00%	0.00%	0.00%	0.71%	0.16%	0.00%	0.00%	0.32%	0.00%	0.00%	0.00%	0.00%	0.13%	0.00%	0.00%	0.61%	0.00%	0.00%	0.10%	0.00%	0.14%	0.32%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	1549	44	37	52	36	14	26	9	123	64	71	117	72	60	22	8	0	19	36	14	16	44	13	156	89	134	87	55	131					
		10.58%	9.05%	8.15%	10.28%	8.93%	10.45%	10.44%	5.73%	10.58%	15.20%	11.41%	15.52%	7.42%	19.29%	16.79%	5.52%	0.00%	6.99%	4.79%	6.19%	8.08%	6.67%	6.16%	13.77%	9.06%	11.06%	11.79%	8.89%	21.72%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	25	0	0	0	0	0	0	0	3	1	0	2	0	0	2	1	1	1	1	0	0	0	0	3	1	0	5	1	3					
		0.17%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.26%	0.24%	0.00%	0.27%	0.00%	0.00%	1.53%	0.69%	0.77%	0.37%	0.13%	0.00%	0.00%	0.00%	0.00%	0.26%	0.10%	0.00%	0.68%	0.16%	0.50%					
23	6.Политическая партия «Партия социальной справедливости»	11	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	1	0	0	2	1	1	0	0	1	0	0					
		0.08%	0.21%	0.22%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.10%	0.00%	0.00%	0.00%	1.54%	0.00%	0.13%	0.00%	0.00%	0.30%	0.47%	0.09%	0.00%	0.00%	0.14%	0.00%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	1170	26	18	55	12	14	15	11	122	16	58	87	24	16	4	9	3	10	87	21	22	42	9	83	91	135	74	55	51					
		7.99%	5.35%	3.96%	10.87%	2.98%	10.45%	6.02%	7.01%	10.49%	3.80%	9.32%	11.54%	2.47%	5.14%	3.05%	6.21%	2.31%	3.68%	11.58%	9.29%	11.11%	6.36%	4.27%	7.33%	9.27%	11.14%	10.03%	8.89%	8.46%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	775	30	17	25	18	10	12	9	63	23	20	51	16	20	6	4	2	2	27	8	8	20	12	73	68	63	50	59	59					
		5.29%	6.17%	3.74%	4.94%	4.47%	7.46%	4.82%	5.73%	5.42%	5.46%	3.22%	6.76%	1.65%	6.43%	4.58%	2.76%	1.54%	0.74%	3.60%	3.54%	4.04%	3.03%	5.69%	6.44%	6.92%	5.20%	6.78%	9.53%	9.78%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	61	6	4	5	0	0	0	1	8	1	0	3	1	2	0	2	1	2	3	2	2	2	0	2	3	4	2	3	2					
		0.42%	1.23%	0.88%	0.99%	0.00%	0.00%	0.00%	0.64%	0.69%	0.24%	0.00%	0.40%	0.10%	0.64%	0.00%	1.38%	0.77%	0.74%	0.40%	0.88%	1.01%	0.30%	0.00%	0.18%	0.31%	0.33%	0.27%	0.48%	0.33%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	10618	360	364	339	322	92	187	124	817	301	455	477	835	201	89	115	115	232	568	173	148	538	172	790	709	833	500	419	343					
		72.52%	74.07%	80.18%	66.99%	79.90%	68.66%	75.10%	78.98%	70.25%	71.50%	73.15%	63.26%	85.99%	64.63%	67.94%	79.31%	88.46%	85.29%	75.63%	76.55%	74.75%	81.52%	81.52%	69.73%	72.20%	68.73%	67.75%	67.69%	56.88%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	45	0	0	1	0	0	0	0	3	1	1	2	0	2	0	0	0	0	3	4	0	1	2	5	3	15	1	1	0					
		0.31%	0.00%	0.00%	0.20%	0.00%	0.00%	0.00%	0.00%	0.26%	0.24%	0.16%	0.27%	0.00%	0.64%	0.00%	0.00%	0.00%	0.00%	0.40%	1.77%	0.00%	0.15%	0.95%	0.44%	0.31%	1.24%	0.14%	0.16%	0.00%					
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
