Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																												
Дата голосования: 02.12.2007																																												
																																												
Наименование Избирательной комиссии:    Дубовская																																												
																																												
Сводная таблица результатов выборов																																												
																																												
		Сумма	УИК №690	УИК №691	УИК №692	УИК №693	УИК №694	УИК №695	УИК №696	УИК №697	УИК №698	УИК №699	УИК №700	УИК №701	УИК №702	УИК №703	УИК №704	УИК №705	УИК №706	УИК №707	УИК №708	УИК №709	УИК №710	УИК №711	УИК №712	УИК №713	УИК №714	УИК №715	УИК №716	УИК №717	УИК №718	УИК №719	УИК №720	УИК №721	УИК №722	УИК №723	УИК №724	УИК №725	УИК №726					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	1316	84	70	20	71	90	70	76	63	72	14	83	74	47	45	38	19	28	34	39	55	23	19	28	11	42	30	4	2	21	2	5	8	0	3	2	11	13					
		9.42%	12.26%	12.80%	9.09%	9.44%	13.45%	12.61%	13.06%	10.98%	13.24%	6.25%	10.88%	16.93%	9.34%	8.47%	7.44%	5.88%	8.33%	5.14%	11.05%	13.72%	6.53%	3.06%	5.60%	4.40%	6.64%	7.18%	5.80%	3.92%	21.88%	1.59%	7.94%	4.52%	0.00%	3.26%	3.23%	8.80%	10.40%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	76	3	3	1	0	4	4	7	3	6	2	3	2	1	4	2	1	2	2	0	1	2	9	2	1	2	0	0	0	0	3	0	4	1	0	1	0	0					
		0.54%	0.44%	0.55%	0.45%	0.00%	0.60%	0.72%	1.20%	0.52%	1.10%	0.89%	0.39%	0.46%	0.20%	0.75%	0.39%	0.31%	0.60%	0.30%	0.00%	0.25%	0.57%	1.45%	0.40%	0.40%	0.32%	0.00%	0.00%	0.00%	0.00%	2.38%	0.00%	2.26%	2.38%	0.00%	1.61%	0.00%	0.00%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	8066	378	299	127	422	346	299	300	309	260	123	437	239	319	335	319	187	222	442	199	231	237	396	298	108	384	196	42	39	46	81	43	118	26	67	38	87	67					
		57.73%	55.18%	54.66%	57.73%	56.12%	51.72%	53.87%	51.55%	53.83%	47.79%	54.91%	57.27%	54.69%	63.42%	63.09%	62.43%	57.89%	66.07%	66.87%	56.37%	57.61%	67.33%	63.87%	59.60%	43.20%	60.66%	46.89%	60.87%	76.47%	47.92%	64.29%	68.25%	66.67%	61.90%	72.83%	61.29%	69.60%	53.60%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	74	5	2	5	9	1	4	6	5	4	2	3	0	4	1	1	1	0	5	0	0	1	3	4	0	4	1	0	0	0	2	0	0	0	0	0	0	1					
		0.53%	0.73%	0.37%	2.27%	1.20%	0.15%	0.72%	1.03%	0.87%	0.74%	0.89%	0.39%	0.00%	0.80%	0.19%	0.20%	0.31%	0.00%	0.76%	0.00%	0.00%	0.28%	0.48%	0.80%	0.00%	0.63%	0.24%	0.00%	0.00%	0.00%	1.59%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.80%					
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
