Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																			
Дата голосования: 07.12.2003 0:00:00																																			
																																			
Наименование Избирательной комиссии:    Жигулевская городская																																			
																																			
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																			
																																			
		Сумма	УИК №1002	УИК №1003	УИК №1004	УИК №1005	УИК №1006	УИК №1007	УИК №1008	УИК №1009	УИК №1010	УИК №1011	УИК №1012	УИК №1013	УИК №1014	УИК №1015	УИК №1016	УИК №1017	УИК №1018	УИК №1019	УИК №1020	УИК №1021	УИК №1022	УИК №1023	УИК №1024	УИК №1025	УИК №1026	УИК №1027	УИК №1028	УИК №1029					
		3.75%	2.03%	2.93%	4.47%	3.92%	4.55%	5.40%	5.81%	4.68%	5.31%	2.59%	3.01%	2.69%	3.88%	4.01%	6.86%	4.70%	3.52%	3.51%	2.74%	3.18%	3.88%	3.26%	2.35%	1.96%	0.68%	1.73%	1.31%	2.76%					
22	"5. ""За Русь Святую"""	133	1	6	11	6	4	5	5	4	3	7	4	0	9	6	7	10	9	5	6	6	2	4	0	4	0	1	3	5					
		0.52%	0.07%	0.50%	0.86%	0.49%	0.37%	0.57%	0.50%	0.34%	0.34%	0.82%	0.40%	0.0%	1.06%	0.52%	0.63%	0.77%	0.68%	0.48%	0.48%	0.49%	0.32%	0.48%	0.0%	0.46%	0.0%	0.15%	0.56%	1.97%					
23	"6. ""Объединенная Российская партия ""Русь"""	31	3	5	0	1	3	0	0	1	1	1	0	0	1	1	0	0	0	3	3	2	1	2	0	1	0	2	0	0					
		0.12%	0.23%	0.41%	0.0%	0.08%	0.28%	0.0%	0.0%	0.08%	0.11%	0.11%	0.0%	0.0%	0.11%	0.08%	0.0%	0.0%	0.0%	0.29%	0.24%	0.16%	0.16%	0.24%	0.0%	0.11%	0.0%	0.31%	0.0%	0.0%					
24	"7. ""Новый курс - Автомобильная Россия"""	189	12	4	6	7	6	2	13	14	6	8	8	1	7	11	13	4	4	6	24	13	2	6	0	4	0	5	2	1					
		0.75%	0.94%	0.33%	0.47%	0.57%	0.56%	0.23%	1.30%	1.19%	0.69%	0.94%	0.80%	0.44%	0.82%	0.95%	1.17%	0.30%	0.30%	0.58%	1.94%	1.06%	0.32%	0.72%	0.0%	0.46%	0.0%	0.78%	0.37%	0.39%					
25	"8. ""Народно-республиканская партия России"""	30	1	0	0	1	2	1	0	0	0	0	0	0	0	5	0	1	1	1	1	2	4	3	0	1	0	2	4	0					
		0.11%	0.07%	0.0%	0.0%	0.08%	0.18%	0.11%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.43%	0.0%	0.07%	0.07%	0.09%	0.08%	0.16%	0.64%	0.36%	0.0%	0.11%	0.0%	0.31%	0.75%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	92	1	5	5	5	2	7	4	2	4	4	3	0	5	4	8	5	7	5	4	1	0	4	0	2	0	0	5	0					
		0.36%	0.07%	0.41%	0.39%	0.40%	0.18%	0.80%	0.40%	0.17%	0.46%	0.47%	0.30%	0.0%	0.58%	0.34%	0.72%	0.38%	0.53%	0.48%	0.32%	0.08%	0.0%	0.48%	0.0%	0.23%	0.0%	0.0%	0.93%	0.0%					
27	"10. ""Аграрная партия России"""	650	38	25	25	37	29	18	41	38	21	25	20	5	20	18	22	22	26	12	27	30	22	19	3	50	0	38	9	10					
		2.58%	2.97%	2.09%	1.96%	3.02%	2.75%	2.07%	4.11%	3.23%	2.42%	2.94%	2.01%	2.24%	2.35%	1.57%	1.98%	1.69%	1.99%	1.17%	2.18%	2.45%	3.56%	2.29%	3.52%	5.78%	0.0%	6.00%	1.68%	3.95%					
28	"11. ""Истинные патриоты России"""	12	1	0	1	1	1	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	4	0	0					
		0.04%	0.07%	0.0%	0.07%	0.08%	0.09%	0.11%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.17%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.11%	0.0%	0.63%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	305	19	16	9	8	17	11	6	14	16	13	7	2	12	11	14	20	17	16	11	18	3	8	1	20	2	7	5	2					
		1.21%	1.48%	1.34%	0.70%	0.65%	1.61%	1.26%	0.60%	1.19%	1.84%	1.53%	0.70%	0.89%	1.41%	0.95%	1.26%	1.54%	1.30%	1.56%	0.88%	1.47%	0.48%	0.96%	1.17%	2.31%	1.36%	1.10%	0.93%	0.79%					
30	"13. ""Демократическая партия России"""	47	5	1	1	1	1	4	2	2	0	4	1	1	0	3	1	1	3	0	3	3	1	2	0	3	0	2	2	0					
		0.18%	0.39%	0.08%	0.07%	0.08%	0.09%	0.46%	0.20%	0.17%	0.0%	0.47%	0.10%	0.44%	0.0%	0.26%	0.09%	0.07%	0.22%	0.0%	0.24%	0.24%	0.16%	0.24%	0.0%	0.34%	0.0%	0.31%	0.37%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	33	1	0	1	5	0	1	3	0	0	1	1	0	0	2	1	4	4	1	0	2	0	1	0	2	1	1	1	0					
		0.13%	0.07%	0.0%	0.07%	0.40%	0.0%	0.11%	0.30%	0.0%	0.0%	0.11%	0.10%	0.0%	0.0%	0.17%	0.09%	0.30%	0.30%	0.09%	0.0%	0.16%	0.0%	0.12%	0.0%	0.23%	0.68%	0.15%	0.18%	0.0%					
32	"15. ""Партия СЛОН"""	29	4	0	0	2	0	2	1	1	2	1	4	1	0	0	2	1	2	0	4	1	0	0	1	0	0	0	0	0					
		0.11%	0.31%	0.0%	0.0%	0.16%	0.0%	0.23%	0.10%	0.08%	0.23%	0.11%	0.40%	0.44%	0.0%	0.0%	0.18%	0.07%	0.15%	0.0%	0.32%	0.08%	0.0%	0.0%	1.17%	0.0%	0.0%	0.0%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	2239	94	88	109	110	104	63	123	129	83	68	85	25	94	117	125	140	117	81	122	95	48	61	7	54	0	61	29	7					
		8.90%	7.36%	7.37%	8.54%	8.99%	9.86%	7.24%	12.33%	10.98%	9.59%	8.01%	8.55%	11.21%	11.07%	10.20%	11.29%	10.80%	8.96%	7.91%	9.86%	7.76%	7.77%	7.36%	8.23%	6.25%	0.0%	9.63%	5.44%	2.76%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	36	3	0	2	2	2	0	3	2	1	1	1	0	2	2	1	1	1	2	1	3	2	1	0	0	0	1	0	2					
		0.14%	0.23%	0.0%	0.15%	0.16%	0.18%	0.0%	0.30%	0.17%	0.11%	0.11%	0.10%	0.0%	0.23%	0.17%	0.09%	0.07%	0.07%	0.19%	0.08%	0.24%	0.32%	0.12%	0.0%	0.0%	0.0%	0.15%	0.0%	0.79%					
35	"18. ""ЛДПР"""	3853	304	303	183	160	124	113	80	148	151	142	128	40	136	166	143	206	201	168	210	139	119	129	10	146	4	75	87	38					
		15.32%	23.82%	25.37%	14.35%	13.08%	11.76%	13.00%	8.02%	12.60%	17.45%	16.74%	12.87%	17.93%	16.01%	14.48%	12.91%	15.89%	15.40%	16.40%	16.97%	11.35%	19.28%	15.57%	11.76%	16.89%	2.73%	11.84%	16.32%	15.01%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	436	27	27	20	20	15	19	12	18	10	21	11	3	6	32	23	19	20	11	32	16	18	8	3	15	2	10	17	1					
		1.73%	2.11%	2.26%	1.56%	1.63%	1.42%	2.18%	1.20%	1.53%	1.15%	2.47%	1.10%	1.34%	0.70%	2.79%	2.07%	1.46%	1.53%	1.07%	2.58%	1.30%	2.91%	0.96%	3.52%	1.73%	1.36%	1.57%	3.18%	0.39%					
37	"20. ""Политическая партия ""Единая Россия"""	8378	402	404	447	468	332	271	322	371	277	247	333	70	252	357	312	392	433	358	482	408	176	318	39	292	128	254	141	92					
		33.32%	31.50%	33.83%	35.05%	38.26%	31.49%	31.18%	32.29%	31.60%	32.02%	29.12%	33.50%	31.39%	29.68%	31.15%	28.18%	30.24%	33.18%	34.96%	38.96%	33.33%	28.52%	38.40%	45.88%	33.79%	87.67%	40.12%	26.45%	36.36%					
38	"21. ""Российская Конституционно-демократическая партия"""	38	2	2	3	2	0	0	1	2	0	0	0	0	1	3	0	2	1	4	1	6	0	3	0	1	0	2	1	1					
		0.15%	0.15%	0.16%	0.23%	0.16%	0.0%	0.0%	0.10%	0.17%	0.0%	0.0%	0.0%	0.0%	0.11%	0.26%	0.0%	0.15%	0.07%	0.39%	0.08%	0.49%	0.0%	0.36%	0.0%	0.11%	0.0%	0.31%	0.18%	0.39%					
39	"22. ""Развитие предпринимательства"""	75	5	1	1	2	2	4	1	6	1	1	0	3	4	2	1	6	4	8	6	3	0	3	0	7	0	2	2	0					
		0.29%	0.39%	0.08%	0.07%	0.16%	0.18%	0.46%	0.10%	0.51%	0.11%	0.11%	0.0%	1.34%	0.47%	0.17%	0.09%	0.46%	0.30%	0.78%	0.48%	0.24%	0.0%	0.36%	0.0%	0.81%	0.0%	0.31%	0.37%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	4518	166	145	258	195	229	184	182	241	144	157	213	40	168	199	226	233	262	182	138	283	103	134	13	168	2	87	101	65					
		17.97%	13.00%	12.14%	20.23%	15.94%	21.72%	21.17%	18.25%	20.52%	16.64%	18.51%	21.42%	17.93%	19.78%	17.36%	20.41%	17.97%	20.07%	17.77%	11.15%	23.12%	16.69%	16.18%	15.29%	19.44%	1.36%	13.74%	18.94%	25.69%					
																																			
41	Против всех	1063	70	57	39	63	47	35	35	43	33	34	52	6	34	39	54	75	55	54	50	60	20	34	1	19	6	8	33	7					
		4.22%	5.48%	4.77%	3.05%	5.15%	4.45%	4.02%	3.51%	3.66%	3.81%	4.00%	5.23%	2.69%	4.00%	3.40%	4.87%	5.78%	4.21%	5.27%	4.04%	4.90%	3.24%	4.10%	1.17%	2.19%	4.10%	1.26%	6.19%	2.76%					
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
