Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																																					
Дата голосования: 07.12.2003 0:00:00																																																					
																																																					
Наименование Избирательной комиссии:    Красноармейская																																																					
																																																					
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																																					
																																																					
		Сумма	УИК №840	УИК №841	УИК №842	УИК №843	УИК №844	УИК №845	УИК №846	УИК №847	УИК №848	УИК №849	УИК №850	УИК №851	УИК №852	УИК №853	УИК №854	УИК №855	УИК №856	УИК №857	УИК №858	УИК №859	УИК №860	УИК №861	УИК №862	УИК №863	УИК №864	УИК №865	УИК №866	УИК №867	УИК №868	УИК №869	УИК №870	УИК №871	УИК №872	УИК №873	УИК №874	УИК №875	УИК №876	УИК №877	УИК №878	УИК №879	УИК №880	УИК №881	УИК №882	УИК №883	УИК №884	УИК №885					
15	Число открепительных удостоверений выданных ТИК	15	0	1	0	0	0	4	0	0	1	1	0	0	0	0	0	2	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0					
16	Число утраченных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																																					
18	"1. ""ЕДИНЕНИЕ"""	251	4	10	3	6	5	10	7	5	9	10	0	3	3	8	1	3	6	5	7	3	6	4	6	4	2	4	1	4	7	13	9	8	5	4	0	7	7	3	5	8	4	4	11	13	2	2					
		1.31%	0.44%	0.84%	0.29%	1.45%	0.75%	0.94%	0.60%	2.20%	0.77%	1.21%	0.0%	1.64%	0.68%	3.13%	0.49%	0.81%	2.19%	3.33%	3.19%	1.80%	1.31%	0.84%	1.58%	1.80%	1.09%	1.34%	1.66%	5.06%	2.53%	2.72%	3.61%	1.78%	1.10%	1.02%	0.0%	2.45%	1.93%	0.76%	2.34%	2.43%	3.36%	0.99%	2.58%	2.34%	0.56%	1.73%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	314	14	19	17	5	18	19	25	4	49	26	0	7	13	6	1	6	4	1	6	0	7	2	2	2	4	1	0	0	4	5	4	1	3	1	0	2	3	0	3	14	1	10	4	1	0	0					
		1.63%	1.57%	1.60%	1.68%	1.21%	2.71%	1.78%	2.14%	1.76%	4.21%	3.17%	0.0%	3.84%	2.96%	2.35%	0.49%	1.63%	1.46%	0.66%	2.73%	0.0%	1.53%	0.42%	0.52%	0.90%	2.18%	0.33%	0.0%	0.0%	1.44%	1.04%	1.60%	0.22%	0.66%	0.25%	0.0%	0.70%	0.82%	0.0%	1.40%	4.26%	0.84%	2.48%	0.93%	0.18%	0.0%	0.0%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	568	45	51	44	28	25	29	35	11	40	24	7	8	15	9	4	10	5	6	5	6	6	14	8	7	3	5	1	1	2	8	4	11	13	8	2	2	12	10	3	11	4	8	8	5	3	2					
		2.96%	5.05%	4.30%	4.36%	6.77%	3.77%	2.72%	3.00%	4.84%	3.44%	2.92%	4.82%	4.39%	3.41%	3.52%	1.96%	2.73%	1.83%	4.0%	2.28%	3.61%	1.31%	2.94%	2.11%	3.16%	1.63%	1.67%	1.66%	1.26%	0.72%	1.67%	1.60%	2.46%	2.88%	2.05%	1.15%	0.70%	3.31%	2.54%	1.40%	3.35%	3.36%	1.98%	1.87%	0.90%	0.85%	1.73%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	313	13	14	17	9	24	18	32	2	36	22	2	2	6	10	2	4	3	4	1	0	11	2	0	1	0	2	1	1	0	7	3	9	3	6	0	5	9	4	0	3	4	11	3	2	5	0					
		1.63%	1.46%	1.18%	1.68%	2.17%	3.61%	1.69%	2.74%	0.88%	3.09%	2.68%	1.37%	1.09%	1.36%	3.92%	0.98%	1.09%	1.09%	2.66%	0.45%	0.0%	2.41%	0.42%	0.0%	0.45%	0.0%	0.67%	1.66%	1.26%	0.0%	1.46%	1.20%	2.01%	0.66%	1.54%	0.0%	1.75%	2.48%	1.01%	0.0%	0.91%	3.36%	2.72%	0.70%	0.36%	1.42%	0.0%					
22	"5. ""За Русь Святую"""	84	3	4	1	5	5	4	4	2	8	7	0	0	2	2	3	2	2	0	2	0	1	0	4	0	2	0	0	0	0	4	2	0	1	3	0	2	1	2	1	1	0	1	3	0	0	0					
		0.43%	0.33%	0.33%	0.09%	1.21%	0.75%	0.37%	0.34%	0.88%	0.68%	0.85%	0.0%	0.0%	0.45%	0.78%	1.47%	0.54%	0.73%	0.0%	0.91%	0.0%	0.21%	0.0%	1.05%	0.0%	1.09%	0.0%	0.0%	0.0%	0.0%	0.83%	0.80%	0.0%	0.22%	0.77%	0.0%	0.70%	0.27%	0.50%	0.46%	0.30%	0.0%	0.24%	0.70%	0.0%	0.0%	0.0%					
23	"6. ""Объединенная Российская партия ""Русь"""	78	7	4	5	0	3	5	4	0	3	3	0	2	1	2	2	2	4	0	3	0	0	0	0	0	0	3	3	0	2	4	0	1	3	1	0	2	0	1	1	0	0	0	4	1	1	1					
		0.40%	0.78%	0.33%	0.49%	0.0%	0.45%	0.47%	0.34%	0.0%	0.25%	0.36%	0.0%	1.09%	0.22%	0.78%	0.98%	0.54%	1.46%	0.0%	1.36%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.00%	5.0%	0.0%	0.72%	0.83%	0.0%	0.22%	0.66%	0.25%	0.0%	0.70%	0.0%	0.25%	0.46%	0.0%	0.0%	0.0%	0.93%	0.18%	0.28%	0.86%					
24	"7. ""Новый курс - Автомобильная Россия"""	114	10	11	6	2	2	6	3	1	4	9	0	1	1	3	3	4	1	0	3	1	7	3	3	0	4	1	0	0	0	0	1	1	2	7	1	4	0	0	0	1	1	2	1	0	4	0					
		0.59%	1.12%	0.92%	0.59%	0.48%	0.30%	0.56%	0.25%	0.44%	0.34%	1.09%	0.0%	0.54%	0.22%	1.17%	1.47%	1.09%	0.36%	0.0%	1.36%	0.60%	1.53%	0.63%	0.79%	0.0%	2.18%	0.33%	0.0%	0.0%	0.0%	0.0%	0.40%	0.22%	0.44%	1.79%	0.57%	1.40%	0.0%	0.0%	0.0%	0.30%	0.84%	0.49%	0.23%	0.0%	1.13%	0.0%					
25	"8. ""Народно-республиканская партия России"""	32	4	1	0	2	2	1	2	0	3	2	0	1	0	4	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	3	0	2	0	0	0	0	0	0	0	1	0	0	0	0	2	0					
		0.16%	0.44%	0.08%	0.0%	0.48%	0.30%	0.09%	0.17%	0.0%	0.25%	0.24%	0.0%	0.54%	0.0%	1.56%	0.0%	0.0%	0.73%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.62%	0.0%	0.44%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.30%	0.0%	0.0%	0.0%	0.0%	0.56%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	46	2	3	3	2	2	2	4	1	4	2	0	0	0	0	0	1	0	1	0	0	2	3	0	1	0	0	0	0	0	0	0	1	0	2	0	0	0	0	1	4	0	1	1	3	0	0					
		0.24%	0.22%	0.25%	0.29%	0.48%	0.30%	0.18%	0.34%	0.44%	0.34%	0.24%	0.0%	0.0%	0.0%	0.0%	0.0%	0.27%	0.0%	0.66%	0.0%	0.0%	0.43%	0.63%	0.0%	0.45%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.22%	0.0%	0.51%	0.0%	0.0%	0.0%	0.0%	0.46%	1.21%	0.0%	0.24%	0.23%	0.54%	0.0%	0.0%					
27	"10. ""Аграрная партия России"""	613	35	36	18	11	5	31	28	18	15	12	0	20	26	4	9	6	17	8	25	26	11	12	10	5	9	6	0	1	4	16	11	36	9	5	0	14	4	8	15	11	3	26	17	15	11	4					
		3.19%	3.93%	3.03%	1.78%	2.66%	0.75%	2.91%	2.40%	7.92%	1.29%	1.46%	0.0%	10.98%	5.92%	1.56%	4.41%	1.63%	6.22%	5.33%	11.41%	15.66%	2.41%	2.52%	2.63%	2.26%	4.91%	2.01%	0.0%	1.26%	1.44%	3.35%	4.41%	8.05%	1.99%	1.28%	0.0%	4.91%	1.10%	2.03%	7.04%	3.35%	2.52%	6.45%	3.99%	2.70%	3.13%	3.47%					
28	"11. ""Истинные патриоты России"""	56	1	4	1	1	0	0	1	0	1	1	1	0	5	4	1	0	0	3	0	0	0	1	2	0	0	5	0	1	0	1	0	0	1	6	0	0	0	2	11	1	0	0	0	1	0	0					
		0.29%	0.11%	0.33%	0.09%	0.24%	0.0%	0.0%	0.08%	0.0%	0.08%	0.12%	0.68%	0.0%	1.13%	1.56%	0.49%	0.0%	0.0%	2.0%	0.0%	0.0%	0.0%	0.21%	0.52%	0.0%	0.0%	1.67%	0.0%	1.26%	0.0%	0.20%	0.0%	0.0%	0.22%	1.54%	0.0%	0.0%	0.0%	0.50%	5.16%	0.30%	0.0%	0.0%	0.0%	0.18%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	676	65	64	31	11	40	31	34	4	44	23	7	9	19	11	18	4	11	6	3	1	7	8	9	1	3	4	0	1	8	14	2	21	9	11	1	4	3	21	4	6	2	55	11	11	14	10					
		3.52%	7.30%	5.40%	3.07%	2.66%	6.03%	2.91%	2.91%	1.76%	3.78%	2.80%	4.82%	4.94%	4.32%	4.31%	8.82%	1.09%	4.02%	4.0%	1.36%	0.60%	1.53%	1.68%	2.37%	0.45%	1.63%	1.34%	0.0%	1.26%	2.89%	2.93%	0.80%	4.69%	1.99%	2.82%	0.57%	1.40%	0.82%	5.34%	1.87%	1.82%	1.68%	13.64%	2.58%	1.98%	3.98%	8.69%					
30	"13. ""Демократическая партия России"""	51	1	5	3	0	1	1	3	1	0	1	0	2	1	0	3	0	1	0	0	0	1	2	1	0	0	1	0	0	1	0	1	0	2	2	1	1	3	3	0	1	2	0	0	3	2	1					
		0.26%	0.11%	0.42%	0.29%	0.0%	0.15%	0.09%	0.25%	0.44%	0.0%	0.12%	0.0%	1.09%	0.22%	0.0%	1.47%	0.0%	0.36%	0.0%	0.0%	0.0%	0.21%	0.42%	0.26%	0.0%	0.0%	0.33%	0.0%	0.0%	0.36%	0.0%	0.40%	0.0%	0.44%	0.51%	0.57%	0.35%	0.82%	0.76%	0.0%	0.30%	1.68%	0.0%	0.0%	0.54%	0.56%	0.86%					
31	"14. ""Великая Россия - Евразийский Союз"""	24	2	0	2	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	2	4	0	0	0	2	0	0	0	2	0	1	0	1	1	0	0	2	1	0	0	0					
		0.12%	0.22%	0.0%	0.19%	0.0%	0.0%	0.0%	0.08%	0.0%	0.0%	0.12%	0.0%	0.0%	0.0%	0.0%	0.49%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.26%	0.0%	1.09%	1.34%	0.0%	0.0%	0.0%	0.41%	0.0%	0.0%	0.0%	0.51%	0.0%	0.35%	0.0%	0.25%	0.46%	0.0%	0.0%	0.49%	0.23%	0.0%	0.0%	0.0%					
32	"15. ""Партия СЛОН"""	20	0	1	1	0	0	2	0	0	4	1	1	2	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	3	0	0	0	0	0	0	1	0	0	0	1	0	0					
		0.10%	0.0%	0.08%	0.09%	0.0%	0.0%	0.18%	0.0%	0.0%	0.34%	0.12%	0.68%	1.09%	0.0%	0.39%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.21%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.22%	0.66%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.30%	0.0%	0.0%	0.0%	0.18%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	989	68	95	72	20	49	91	91	15	110	69	3	1	23	12	8	12	6	4	2	4	14	28	4	3	5	15	4	1	2	10	6	8	15	18	0	11	7	5	8	9	2	13	14	4	22	6					
		5.16%	7.64%	8.01%	7.14%	4.84%	7.39%	8.56%	7.80%	6.60%	9.46%	8.41%	2.06%	0.54%	5.23%	4.70%	3.92%	3.27%	2.19%	2.66%	0.91%	2.40%	3.07%	5.89%	1.05%	1.35%	2.73%	5.03%	6.66%	1.26%	0.72%	2.09%	2.40%	1.78%	3.32%	4.62%	0.0%	3.85%	1.93%	1.27%	3.75%	2.74%	1.68%	3.22%	3.28%	0.72%	6.26%	5.21%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	53	1	2	0	0	1	1	1	0	0	2	0	1	2	3	0	1	2	1	2	2	0	2	1	1	0	5	0	0	0	2	1	1	1	1	2	4	1	1	2	0	0	1	0	4	0	1					
		0.27%	0.11%	0.16%	0.0%	0.0%	0.15%	0.09%	0.08%	0.0%	0.0%	0.24%	0.0%	0.54%	0.45%	1.17%	0.0%	0.27%	0.73%	0.66%	0.91%	1.20%	0.0%	0.42%	0.26%	0.45%	0.0%	1.67%	0.0%	0.0%	0.0%	0.41%	0.40%	0.22%	0.22%	0.25%	1.15%	1.40%	0.27%	0.25%	0.93%	0.0%	0.0%	0.24%	0.0%	0.72%	0.0%	0.86%					
35	"18. ""ЛДПР"""	2247	101	132	150	55	84	137	187	32	158	136	23	16	78	37	8	31	31	18	17	26	29	53	39	8	16	7	6	2	19	45	16	42	83	42	0	29	36	43	16	38	26	46	31	32	52	34					
		11.72%	11.34%	11.13%	14.89%	13.31%	12.66%	12.88%	16.03%	14.09%	13.59%	16.58%	15.86%	8.79%	17.76%	14.50%	3.92%	8.46%	11.35%	12.0%	7.76%	15.66%	6.35%	11.15%	10.29%	3.61%	8.74%	2.34%	10.0%	2.53%	6.88%	9.43%	6.42%	9.39%	18.40%	10.79%	0.0%	10.17%	9.94%	10.94%	7.51%	11.58%	21.84%	11.41%	7.27%	5.76%	14.81%	29.56%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	342	18	16	15	14	8	27	24	6	22	8	3	7	6	8	2	9	7	3	4	1	4	6	6	0	0	3	3	1	2	6	2	9	6	8	0	10	7	9	1	6	7	9	7	11	8	3					
		1.78%	2.02%	1.35%	1.48%	3.38%	1.20%	2.53%	2.05%	2.64%	1.89%	0.97%	2.06%	3.84%	1.36%	3.13%	0.98%	2.45%	2.56%	2.0%	1.82%	0.60%	0.87%	1.26%	1.58%	0.0%	0.0%	1.00%	5.0%	1.26%	0.72%	1.25%	0.80%	2.01%	1.33%	2.05%	0.0%	3.50%	1.93%	2.29%	0.46%	1.82%	5.88%	2.23%	1.64%	1.98%	2.27%	2.60%					
37	"20. ""Политическая партия ""Единая Россия"""	7839	291	440	345	121	253	345	447	63	451	319	70	65	152	89	62	196	121	33	77	51	176	174	222	93	72	151	26	64	172	237	151	196	248	221	165	153	126	170	101	85	46	132	217	301	127	22					
		40.91%	32.69%	37.13%	34.26%	29.29%	38.15%	32.45%	38.33%	27.75%	38.81%	38.90%	48.27%	35.71%	34.62%	34.90%	30.39%	53.55%	44.32%	22.0%	35.15%	30.72%	38.59%	36.63%	58.57%	42.08%	39.34%	50.67%	43.33%	81.01%	62.31%	49.68%	60.64%	43.84%	54.98%	56.81%	95.37%	53.68%	34.80%	43.25%	47.41%	25.91%	38.65%	32.75%	50.93%	54.23%	36.18%	19.13%					
38	"21. ""Российская Конституционно-демократическая партия"""	34	1	1	0	2	0	1	1	1	4	3	0	0	1	0	1	1	1	1	1	0	1	1	1	0	1	0	0	0	0	3	0	0	0	0	0	0	3	1	1	0	0	0	0	0	1	1					
		0.17%	0.11%	0.08%	0.0%	0.48%	0.0%	0.09%	0.08%	0.44%	0.34%	0.36%	0.0%	0.0%	0.22%	0.0%	0.49%	0.27%	0.36%	0.66%	0.45%	0.0%	0.21%	0.21%	0.26%	0.0%	0.54%	0.0%	0.0%	0.0%	0.0%	0.62%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.82%	0.25%	0.46%	0.0%	0.0%	0.0%	0.0%	0.0%	0.28%	0.86%					
39	"22. ""Развитие предпринимательства"""	38	0	1	4	3	3	2	2	0	2	0	0	0	1	0	0	2	0	0	0	1	2	0	1	0	0	1	0	0	0	1	1	2	1	0	0	0	2	2	0	1	0	0	0	0	2	1					
		0.19%	0.0%	0.08%	0.39%	0.72%	0.45%	0.18%	0.17%	0.0%	0.17%	0.0%	0.0%	0.0%	0.22%	0.0%	0.0%	0.54%	0.0%	0.0%	0.0%	0.60%	0.43%	0.0%	0.26%	0.0%	0.0%	0.33%	0.0%	0.0%	0.0%	0.20%	0.40%	0.44%	0.22%	0.0%	0.0%	0.0%	0.55%	0.50%	0.0%	0.30%	0.0%	0.0%	0.0%	0.0%	0.56%	0.86%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	3346	149	205	218	105	97	237	169	43	133	85	8	15	45	32	60	60	21	43	40	36	155	133	50	80	55	62	12	0	36	65	22	82	37	30	0	24	121	85	33	109	15	49	74	120	74	22					
		17.46%	16.74%	17.29%	21.64%	25.42%	14.63%	22.29%	14.49%	18.94%	11.44%	10.36%	5.51%	8.24%	10.25%	12.54%	29.41%	16.39%	7.69%	28.66%	18.26%	21.68%	33.99%	28.0%	13.19%	36.19%	30.05%	20.80%	20.0%	0.0%	13.04%	13.62%	8.83%	18.34%	8.20%	7.71%	0.0%	8.42%	33.42%	21.62%	15.49%	33.23%	12.60%	12.15%	17.37%	21.62%	21.08%	19.13%					
																																																					
41	Против всех	682	43	47	47	8	28	52	53	12	45	43	16	13	22	5	7	10	14	10	11	5	10	11	7	4	5	6	3	0	7	17	8	6	3	7	1	4	13	8	5	14	2	17	6	8	17	2					
		3.55%	4.83%	3.96%	4.66%	1.93%	4.22%	4.89%	4.54%	5.28%	3.87%	5.24%	11.03%	7.14%	5.01%	1.96%	3.43%	2.73%	5.12%	6.66%	5.02%	3.01%	2.19%	2.31%	1.84%	1.80%	2.73%	2.01%	5.0%	0.0%	2.53%	3.56%	3.21%	1.34%	0.66%	1.79%	0.57%	1.40%	3.59%	2.03%	2.34%	4.26%	1.68%	4.21%	1.40%	1.44%	4.84%	1.73%					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
