7	Число избирательных бюллетеней в переносных ящиках для голосования	1633	25	18	40	35	4	35	13	22	96	10	11	41	112	41	27	64	74	31	44	9	47	45	8	0	9	0	11	1	0	23	5	18	9	56	38	13	1	13	10	10	8	9	8	171	66	94	83	20	26	25	8	21	25									
8	Число бюллетеней в стационарных ящиках для голосования	19820	265	124	389	170	55	365	197	181	367	228	354	803	637	804	929	676	970	356	560	68	1128	1080	101	313	172	87	148	49	39	305	66	152	31	479	282	402	112	177	148	455	302	209	290	506	599	338	596	676	884	966	33	100	97									
9	Число недействительных избирательных бюллетеней	738	3	2	13	3	0	4	2	0	11	3	3	13	6	15	13	10	19	7	11	0	8	15	0	0	0	0	3	0	0	2	1	0	0	22	53	23	16	17	13	60	33	17	106	161	13	0	3	8	16	9	0	0	1									
10	Число действительных избирательных бюллетеней	20715	287	140	416	202	59	396	208	203	452	235	362	831	743	830	943	730	1025	380	593	77	1167	1110	109	313	181	87	156	50	39	326	70	170	40	513	267	392	97	173	145	405	277	201	192	516	652	432	676	688	894	982	41	121	121									
11	Число полученных открепительных  удостоверений	445	6	5	8	4	3	6	6	6	8	6	8	14	17	15	17	10	10	9	9	4	26	12	4	6	6	4	6	3	3	6	3	5	3	13	6	8	4	6	10	10	9	9	10	12	12	8	12	12	14	18	3	6	5									
12	Число открепительных удостоверений, выданных избирателям на избирательном участке	282	2	3	5	3	2	6	1	3	3	6	4	13	15	13	16	9	10	6	3	2	22	8	2	3	2	0	1	0	0	4	0	5	1	6	6	5	3	2	8	4	5	7	6	5	2	2	9	8	12	13	0	4	2									
13	Число избирателей, проголосовавших по открепительным удостоверениям	180	4	4	4	2	1	4	0	0	2	3	2	3	7	9	4	2	8	4	1	2	6	10	6	3	1	0	5	1	2	4	1	5	5	6	1	2	0	1	1	1	3	2	2	12	2	1	7	6	1	1	3	4	9									
14	Число неиспользованных открепительных удостоверений	163	4	2	3	1	1	0	5	3	5	0	4	1	2	2	1	1	0	3	6	2	4	4	2	3	4	4	5	3	3	2	3	0	2	7	0	3	1	4	2	6	4	2	4	7	10	6	3	4	2	5	3	2	3									
15	Число открепительных удостоверений, выданных избирателям ТИК	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
18	Число избирательных бюллетеней, не учтенных при получении	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																																																
19	Жириновский Владимир Вольфович	1836	20	14	22	26	7	38	33	34	49	31	41	90	69	86	79	65	105	27	46	5	82	96	3	20	20	13	12	5	4	37	14	15	9	41	20	40	4	12	9	33	16	10	7	20	33	34	62	66	76	103	7	15	11									
		8.56%	6.90%	9.86%	5.13%	12.68%	11.86%	9.50%	15.71%	16.75%	10.58%	13.03%	11.23%	10.66%	9.21%	10.18%	8.26%	8.78%	10.06%	6.98%	7.62%	6.49%	6.98%	8.53%	2.75%	6.39%	11.05%	14.94%	7.55%	10.00%	10.26%	11.28%	19.72%	8.82%	22.50%	7.66%	6.25%	9.64%	3.54%	6.32%	5.70%	7.10%	5.16%	4.59%	2.35%	2.95%	4.96%	7.87%	9.13%	9.48%	8.35%	10.39%	17.07%	12.40%	9.02%									
20	Зюганов Геннадий Андреевич	4016	71	21	104	46	10	69	33	24	106	44	66	155	127	150	184	142	185	100	169	19	252	270	24	43	19	19	60	12	8	80	11	47	3	104	35	67	21	25	13	48	37	31	10	79	130	74	104	116	188	226	5	17	13									
		18.72%	24.48%	14.79%	24.24%	22.44%	16.95%	17.25%	15.71%	11.82%	22.89%	18.49%	18.08%	18.36%	16.96%	17.75%	19.25%	19.19%	17.72%	25.84%	27.98%	24.68%	21.45%	24.00%	22.02%	13.74%	10.50%	21.84%	37.74%	24.00%	20.51%	24.39%	15.49%	27.65%	7.50%	19.44%	10.94%	16.14%	18.58%	13.16%	8.23%	10.32%	11.94%	14.22%	3.36%	11.67%	19.55%	17.13%	15.32%	16.67%	20.66%	22.81%	12.20%	14.05%	10.66%									
21	Миронов Сергей Михайлович	641	5	4	8	1	0	9	1	10	7	4	7	19	24	16	37	23	41	9	9	3	42	47	2	9	4	8	2	2	1	7	2	5	0	21	9	3	6	12	3	9	12	8	6	20	22	14	25	18	35	38	0	6	6									
		2.99%	1.72%	2.82%	1.86%	0.49%	0.00%	2.25%	0.48%	4.93%	1.51%	1.68%	1.92%	2.25%	3.20%	1.89%	3.87%	3.11%	3.93%	2.33%	1.49%	3.90%	3.57%	4.18%	1.83%	2.88%	2.21%	9.20%	1.26%	4.00%	2.56%	2.13%	2.82%	2.94%	0.00%	3.93%	2.81%	0.72%	5.31%	6.32%	1.90%	1.94%	3.87%	3.67%	2.01%	2.95%	3.31%	3.24%	3.68%	2.59%	3.85%	3.83%	0.00%	4.96%	4.92%									
22	Прохоров Михаил Дмитриевич	1325	6	2	26	4	3	18	15	13	18	18	24	69	48	69	53	68	78	33	30	5	49	60	1	7	5	0	6	1	1	13	4	7	6	27	14	26	5	10	14	19	14	21	25	50	50	20	62	58	59	82	0	5	4									
		6.18%	2.07%	1.41%	6.06%	1.95%	5.08%	4.50%	7.14%	6.40%	3.89%	7.56%	6.58%	8.18%	6.41%	8.17%	5.54%	9.19%	7.47%	8.53%	4.97%	6.49%	4.17%	5.33%	0.92%	2.24%	2.76%	0.00%	3.77%	2.00%	2.56%	3.96%	5.63%	4.12%	15.00%	5.05%	4.38%	6.27%	4.42%	5.26%	8.86%	4.09%	4.52%	9.63%	8.39%	7.39%	7.52%	4.63%	9.13%	8.33%	6.48%	8.27%	0.00%	4.13%	3.28%									
23	Путин Владимир Владимирович	12897	185	99	256	125	39	262	126	122	272	138	224	498	475	509	590	432	616	211	339	45	742	637	79	234	133	47	76	30	25	189	39	96	22	320	189	256	61	114	106	296	198	131	144	347	417	290	423	430	536	533	29	78	87									
		60.12%	63.79%	69.72%	59.67%	60.98%	66.10%	65.50%	60.00%	60.10%	58.75%	57.98%	61.37%	59.00%	63.42%	60.24%	61.72%	58.38%	59.00%	54.52%	56.13%	58.44%	63.15%	56.62%	72.48%	74.76%	73.48%	54.02%	47.80%	60.00%	64.10%	57.62%	54.93%	56.47%	55.00%	59.81%	59.06%	61.69%	53.98%	60.00%	67.09%	63.66%	63.87%	60.09%	48.32%	51.26%	62.71%	67.13%	62.30%	61.78%	58.90%	53.78%	70.73%	64.46%	71.31%									
																																																																
																																																																
																																																																
																																																																
																																																																
																																																																
																																																																
																																																																
																																																																
																																																																
																																																																
																																																																
																																																																
																																																																
																																																																
																																																																
																																																																
																																																																
																																																																
																																																																
																																																																
																																																																
																																																																
																																																																
																																																																
																																																																
																																																																
