7	Число избирательных бюллетеней в переносных ящиках для голосования	1794	21	2	4	20	9	40	11	35	74	16	14	125	82	51	51	75	59	29	80	8	35	31	10	10	17	0	4	2	0	61	5	35	5	93	6	35	1	9	6	21	22	7	7	146	94	141	90	15	22	24	12	13	9					
8	Число бюллетеней в стационарных ящиках для голосования	20724	306	190	509	219	75	417	189	179	393	208	313	807	640	789	972	671	978	307	597	95	1156	1089	127	338	185	93	173	53	50	308	81	130	51	555	387	409	140	216	170	421	315	191	245	527	483	325	641	666	892	1025	68	199	161					
9	Число недействительных избирательных бюллетеней	253	4	3	4	1	0	4	3	0	4	4	1	8	3	8	6	2	7	4	10	6	17	11	0	3	4	0	0	1	0	2	0	1	0	11	5	5	2	1	2	31	9	5	4	28	2	0	3	3	9	7	0	3	2					
10	Число действительных избирательных бюллетеней	22265	323	189	509	238	84	453	197	214	463	220	326	924	719	832	1017	744	1030	332	667	97	1174	1109	137	345	198	93	177	54	50	367	86	164	56	637	388	439	139	224	174	411	328	193	248	645	575	466	728	678	905	1042	80	209	168					
11	Число полученных открепительных  удостоверений	518	4	2	16	3	2	6	3	3	7	4	6	25	20	15	37	17	32	8	7	2	25	25	6	5	3	2	6	2	2	5	2	6	2	35	6	13	8	4	3	10	10	5	5	15	10	10	13	11	20	20	2	4	4					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	299	0	0	8	2	0	1	2	0	3	4	1	13	11	12	18	17	20	4	6	1	19	18	6	1	0	0	3	2	0	5	2	3	0	20	2	9	3	1	1	6	10	3	2	9	4	3	9	6	15	12	2	0	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	168	3	2	4	2	1	2	0	1	3	0	2	2	4	9	4	1	9	1	6	2	1	9	2	0	1	0	2	2	1	4	3	5	1	3	4	5	2	3	1	2	3	9	3	4	2	0	4	4	2	7	2	1	18					
14	Число неиспользованных открепительных удостоверений	219	4	2	8	1	2	5	1	3	4	0	5	12	9	3	19	0	12	4	1	1	6	7	0	4	3	2	3	0	2	0	0	3	2	15	4	4	5	3	2	4	0	2	3	6	6	7	4	5	5	8	0	4	4					
15	"Число открепительных удостоверений, выданных избирателям ТИК"	25	0	0	0	0	0	0	0	0	0	0	0	0	0	5	1	1	2	2	0	0	2	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	3	3	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	"Число открепительных удостоверений, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																																												
18	Богданов Андрей Владимирович	264	1	2	4	0	1	5	1	2	1	6	4	9	12	13	14	7	12	4	10	4	14	14	2	0	0	1	5	0	0	7	2	3	4	6	3	5	2	5	6	4	4	2	2	12	5	3	4	4	12	18	0	2	1					
		1.17%	0.31%	1.04%	0.78%	0.00%	1.19%	1.09%	0.50%	0.93%	0.21%	2.68%	1.22%	0.97%	1.66%	1.55%	1.37%	0.94%	1.16%	1.19%	1.48%	3.88%	1.18%	1.25%	1.46%	0.00%	0.00%	1.08%	2.82%	0.00%	0.00%	1.90%	2.33%	1.82%	7.14%	0.93%	0.76%	1.13%	1.42%	2.22%	3.41%	0.90%	1.19%	1.01%	0.79%	1.78%	0.87%	0.64%	0.55%	0.59%	1.31%	1.72%	0.00%	0.94%	0.59%					
19	Жириновский Владимир Вольфович	2952	39	30	58	45	11	75	34	48	82	49	46	117	106	117	148	99	148	41	59	16	171	167	22	50	39	8	40	16	9	42	26	23	23	79	28	64	17	20	11	39	21	4	7	38	50	51	117	82	112	137	16	35	20					
		13.11%	11.93%	15.63%	11.31%	18.83%	13.10%	16.41%	17.00%	22.43%	17.56%	21.88%	14.07%	12.55%	14.68%	13.93%	14.47%	13.27%	14.27%	12.20%	8.71%	15.53%	14.36%	14.91%	16.06%	14.37%	19.31%	8.60%	22.60%	29.09%	18.00%	11.38%	30.23%	13.94%	41.07%	12.19%	7.12%	14.41%	12.06%	8.89%	6.25%	8.82%	6.23%	2.02%	2.78%	5.65%	8.67%	10.94%	16.01%	12.04%	12.25%	13.06%	20.00%	16.51%	11.76%					
20	Зюганов Геннадий Андреевич	4720	73	35	108	55	17	95	52	49	130	32	75	199	140	178	228	162	234	90	261	19	328	277	30	84	25	30	60	18	19	123	12	61	10	123	45	98	14	21	18	38	37	19	5	62	136	78	123	117	208	229	9	17	14					
		20.96%	22.32%	18.23%	21.05%	23.01%	20.24%	20.79%	26.00%	22.90%	27.84%	14.29%	22.94%	21.35%	19.39%	21.19%	22.29%	21.72%	22.57%	26.79%	38.55%	18.45%	27.54%	24.73%	21.90%	24.14%	12.38%	32.26%	33.90%	32.73%	38.00%	33.33%	13.95%	36.97%	17.86%	18.98%	11.45%	22.07%	9.93%	9.33%	10.23%	8.60%	10.98%	9.60%	1.98%	9.21%	23.57%	16.74%	16.83%	17.18%	22.76%	21.83%	11.25%	8.02%	8.24%					
21	Медведев Дмитрий Анатольевич	14329	210	122	339	138	55	278	110	115	250	133	201	599	461	524	627	476	636	197	337	58	661	651	83	211	134	54	72	20	22	195	46	77	19	429	312	272	106	178	139	330	266	168	234	533	384	334	484	475	573	658	55	155	133					
		63.63%	64.22%	63.54%	66.08%	57.74%	65.48%	60.83%	55.00%	53.74%	53.53%	59.38%	61.47%	64.27%	63.85%	62.38%	61.29%	63.81%	61.33%	58.63%	49.78%	56.31%	55.50%	58.13%	60.58%	60.63%	66.34%	58.06%	40.68%	36.36%	44.00%	52.85%	53.49%	46.67%	33.93%	66.20%	79.39%	61.26%	75.18%	79.11%	78.98%	74.66%	78.93%	84.85%	92.86%	79.20%	66.55%	71.67%	66.21%	69.75%	62.69%	62.73%	68.75%	73.11%	78.24%					
																																																												
																																																												
																																																												
																																																												
																																																												
																																																												
																																																												
																																																												
																																																												
																																																												
																																																												
																																																												
																																																												
																																																												
																																																												
																																																												
																																																												
																																																												
