Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																		
Дата голосования: 02.12.2007																																		
																																		
Наименование Избирательной комиссии:    Тереньгульская																																		
																																		
Сводная таблица результатов выборов																																		
																																		
		Сумма	УИК №613	УИК №614	УИК №615	УИК №616	УИК №617	УИК №618	УИК №619	УИК №620	УИК №621	УИК №622	УИК №623	УИК №624	УИК №625	УИК №626	УИК №627	УИК №628	УИК №629	УИК №630	УИК №631	УИК №632	УИК №633	УИК №634	УИК №635	УИК №636	УИК №637	УИК №638	УИК №639					
11	"Число открепительных удостоверений, полученных участковыми избирательными комиссиями"	640	39	30	49	25	10	10	23	15	5	5	14	20	30	5	25	20	20	15	31	10	40	40	24	85	20	20	10					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	638	39	30	49	25	10	10	22	15	5	5	13	20	30	5	25	20	20	15	31	10	40	40	24	85	20	20	10					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	174	16	12	6	5	7	2	6	1	3	2	9	4	1	4	3	6	4	5	3	5	9	17	4	16	14	7	3					
14	Число погашенных неиспользованных открепительных удостоверений	2	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	10	0	0	3	0	0	0	6	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																		
18	1.Политическая партия «Аграрная партия России»	180	12	23	18	9	8	0	4	5	2	5	1	10	6	2	6	13	2	4	2	1	13	3	2	17	6	1	5					
		1.67%	1.28%	2.41%	1.96%	1.98%	3.07%	0.00%	1.99%	1.61%	1.57%	3.42%	0.36%	2.18%	2.02%	1.09%	1.28%	2.62%	0.84%	1.59%	0.77%	0.91%	2.39%	1.27%	3.13%	1.75%	0.80%	0.21%	1.86%					
19	2.Всероссийская политическая партия «Гражданская Сила»	32	2	2	3	2	1	0	0	0	0	0	0	5	0	0	1	0	1	0	1	1	0	1	0	6	3	0	3					
		0.30%	0.21%	0.21%	0.33%	0.44%	0.38%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	1.09%	0.00%	0.00%	0.21%	0.00%	0.42%	0.00%	0.38%	0.91%	0.00%	0.42%	0.00%	0.62%	0.40%	0.00%	1.12%					
20	3.Политическая партия «Демократическая партия России»	5	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0					
		0.05%	0.00%	0.10%	0.11%	0.00%	0.00%	0.98%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.10%	0.00%	0.21%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	633	59	56	48	8	13	8	7	17	5	12	9	12	60	15	19	26	16	33	11	8	33	21	6	70	32	20	9					
		5.88%	6.30%	5.86%	5.23%	1.76%	4.98%	7.84%	3.48%	5.47%	3.94%	8.22%	3.23%	2.61%	20.20%	8.20%	4.07%	5.23%	6.75%	13.15%	4.21%	7.27%	6.06%	8.90%	9.38%	7.19%	4.26%	4.24%	3.35%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	11	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	3	0	0	2	0	0	1	0	1	0					
		0.10%	0.00%	0.10%	0.11%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.36%	0.00%	0.00%	0.00%	0.00%	0.00%	0.42%	1.20%	0.00%	0.00%	0.37%	0.00%	0.00%	0.10%	0.00%	0.21%	0.00%					
23	6.Политическая партия «Партия социальной справедливости»	8	0	1	0	0	0	0	0	0	0	0	0	0	5	1	0	0	0	0	0	0	0	0	0	1	0	0	0					
		0.07%	0.00%	0.10%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	1.68%	0.55%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.10%	0.00%	0.00%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	853	65	79	76	22	12	8	10	33	8	19	11	17	26	8	25	39	16	20	24	8	37	9	4	139	35	37	66					
		7.92%	6.94%	8.26%	8.28%	4.85%	4.60%	7.84%	4.98%	10.61%	6.30%	13.01%	3.94%	3.70%	8.75%	4.37%	5.35%	7.85%	6.75%	7.97%	9.20%	7.27%	6.79%	3.81%	6.25%	14.27%	4.66%	7.84%	24.54%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	940	89	105	63	17	13	3	11	9	10	20	16	19	29	16	46	17	15	24	27	4	89	26	0	156	78	23	15					
		8.73%	9.51%	10.98%	6.86%	3.74%	4.98%	2.94%	5.47%	2.89%	7.87%	13.70%	5.73%	4.14%	9.76%	8.74%	9.85%	3.42%	6.33%	9.56%	10.34%	3.64%	16.33%	11.02%	0.00%	16.02%	10.39%	4.87%	5.58%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	43	9	4	1	1	1	0	1	2	1	0	1	5	0	0	4	1	2	1	1	0	1	0	1	4	1	1	0					
		0.40%	0.96%	0.42%	0.11%	0.22%	0.38%	0.00%	0.50%	0.64%	0.79%	0.00%	0.36%	1.09%	0.00%	0.00%	0.86%	0.20%	0.84%	0.40%	0.38%	0.00%	0.18%	0.00%	1.56%	0.41%	0.13%	0.21%	0.00%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	7991	688	677	700	392	210	82	166	245	100	90	239	391	170	140	366	395	184	163	194	88	364	175	51	573	595	387	166					
		74.24%	73.50%	70.82%	76.25%	86.34%	80.46%	80.39%	82.59%	78.78%	78.74%	61.64%	85.66%	85.19%	57.24%	76.50%	78.37%	79.48%	77.64%	64.94%	74.33%	80.00%	66.79%	74.15%	79.69%	58.83%	79.23%	81.99%	61.71%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	19	5	3	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	4	0	1	2					
		0.18%	0.53%	0.31%	0.00%	0.22%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.34%	0.00%	0.00%	0.20%	0.00%	0.40%	0.00%	0.00%	0.00%	0.00%	0.00%	0.41%	0.00%	0.21%	0.74%					
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
