Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																											
Дата голосования: 02.12.2007																											
																											
Наименование Избирательной комиссии:    Куркинская																											
																											
Сводная таблица результатов выборов																											
																											
		Сумма	УИК №451	УИК №452	УИК №453	УИК №454	УИК №455	УИК №456	УИК №457	УИК №458	УИК №459	УИК №460	УИК №461	УИК №462	УИК №463	УИК №464	УИК №465	УИК №466	УИК №467	УИК №468	УИК №469	УИК №470					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	43	1	0	0	1	2	1	6	9	7	13	1	0	0	0	0	1	0	1	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																											
18	1.Политическая партия «Аграрная партия России»	186	2	1	6	3	13	21	20	23	13	28	2	2	8	5	1	8	14	6	3	7					
		3.37%	2.06%	1.19%	3.61%	2.94%	6.31%	7.98%	3.72%	3.24%	2.64%	3.73%	0.92%	0.72%	4.32%	2.55%	0.63%	2.56%	6.60%	2.38%	3.30%	3.37%					
19	2.Всероссийская политическая партия «Гражданская Сила»	19	0	0	3	0	0	1	2	2	2	3	0	0	1	1	0	0	4	0	0	0					
		0.34%	0.00%	0.00%	1.81%	0.00%	0.00%	0.38%	0.37%	0.28%	0.41%	0.40%	0.00%	0.00%	0.54%	0.51%	0.00%	0.00%	1.89%	0.00%	0.00%	0.00%					
20	3.Политическая партия «Демократическая партия России»	9	0	0	0	0	0	1	1	0	2	0	1	3	0	0	0	0	0	0	0	1					
		0.16%	0.00%	0.00%	0.00%	0.00%	0.00%	0.38%	0.19%	0.00%	0.41%	0.00%	0.46%	1.08%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.48%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	928	2	19	33	15	46	46	128	150	128	151	11	24	14	12	7	45	20	42	9	26					
		16.81%	2.06%	22.62%	19.88%	14.71%	22.33%	17.49%	23.79%	21.13%	26.02%	20.11%	5.07%	8.60%	7.57%	6.12%	4.43%	14.42%	9.43%	16.67%	9.89%	12.50%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	67	3	1	2	9	1	1	16	7	8	3	2	0	0	0	0	0	1	0	0	13					
		1.21%	3.09%	1.19%	1.20%	8.82%	0.49%	0.38%	2.97%	0.99%	1.63%	0.40%	0.92%	0.00%	0.00%	0.00%	0.00%	0.00%	0.47%	0.00%	0.00%	6.25%					
23	6.Политическая партия «Партия социальной справедливости»	9	0	0	0	0	0	1	4	0	1	0	1	0	0	0	1	1	0	0	0	0					
		0.16%	0.00%	0.00%	0.00%	0.00%	0.00%	0.38%	0.74%	0.00%	0.20%	0.00%	0.46%	0.00%	0.00%	0.00%	0.63%	0.32%	0.00%	0.00%	0.00%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	386	12	7	16	9	16	20	32	49	24	52	10	34	20	14	7	21	8	7	1	27					
		6.99%	12.37%	8.33%	9.64%	8.82%	7.77%	7.60%	5.95%	6.90%	4.88%	6.92%	4.61%	12.19%	10.81%	7.14%	4.43%	6.73%	3.77%	2.78%	1.10%	12.98%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	350	5	8	6	13	9	21	48	61	54	33	3	16	3	19	11	13	5	10	5	7					
		6.34%	5.15%	9.52%	3.61%	12.75%	4.37%	7.98%	8.92%	8.59%	10.98%	4.39%	1.38%	5.73%	1.62%	9.69%	6.96%	4.17%	2.36%	3.97%	5.49%	3.37%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	40	1	1	0	0	2	3	10	5	5	5	0	0	1	1	0	0	3	1	2	0					
		0.72%	1.03%	1.19%	0.00%	0.00%	0.97%	1.14%	1.86%	0.70%	1.02%	0.67%	0.00%	0.00%	0.54%	0.51%	0.00%	0.00%	1.42%	0.40%	2.20%	0.00%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	3469	72	45	99	53	116	148	273	401	249	465	187	199	136	142	130	221	156	184	70	123					
		62.86%	74.23%	53.57%	59.64%	51.96%	56.31%	56.27%	50.74%	56.48%	50.61%	61.92%	86.18%	71.33%	73.51%	72.45%	82.28%	70.83%	73.58%	73.02%	76.92%	59.13%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	28	0	1	0	0	0	0	4	6	0	7	0	1	0	2	1	3	1	0	0	2					
		0.51%	0.00%	1.19%	0.00%	0.00%	0.00%	0.00%	0.74%	0.85%	0.00%	0.93%	0.00%	0.36%	0.00%	1.02%	0.63%	0.96%	0.47%	0.00%	0.00%	0.96%					
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
