Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																														
Дата голосования: 04.12.2011																														
																														
Наименование Избирательной комиссии:    Партизанская																														
																														
Сводная таблица результатов выборов																														
																														
		Сумма	УИК №791	УИК №792	УИК №793	УИК №794	УИК №795	УИК №796	УИК №797	УИК №798	УИК №799	УИК №800	УИК №801	УИК №802	УИК №803	УИК №804	УИК №805	УИК №806	УИК №807	УИК №808	УИК №809	УИК №810	УИК №811	УИК №812	УИК №813					
11	"Число открепительных удостоверений, полученных участковой избирательной комиссией"	392	6	12	13	8	15	6	13	55	20	9	38	18	41	44	4	5	8	17	10	7	15	10	18					
12	"Число открепительных удостоверений, выданных избирателям на избирательном участке"	333	6	12	13	3	12	4	11	52	13	8	34	14	41	33	4	2	2	17	8	4	12	10	18					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	224	4	11	1	8	10	4	4	14	18	3	15	31	16	15	4	3	12	16	3	3	10	13	6					
14	Число погашенных неиспользованных открепительных удостоверений	59	0	0	0	5	3	2	2	3	7	1	4	4	0	11	0	3	6	0	2	3	3	0	0					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	6	0	0	0	0	0	0	0	2	0	0	1	1	2	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																														
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	1931	35	94	93	27	79	40	57	95	149	41	110	70	305	238	27	23	32	128	103	28	43	59	55					
		15.79%	15.15%	16.26%	17.51%	9.28%	16.26%	17.02%	13.90%	9.96%	20.14%	17.75%	14.12%	14.43%	21.17%	19.07%	12.27%	7.88%	9.25%	16.47%	14.93%	13.66%	12.01%	17.82%	14.91%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	2534	54	85	74	50	73	41	112	278	119	40	158	124	290	273	47	54	56	158	123	62	109	78	76					
		20.72%	23.38%	14.71%	13.94%	17.18%	15.02%	17.45%	27.32%	29.14%	16.08%	17.32%	20.28%	25.57%	20.12%	21.88%	21.36%	18.49%	16.18%	20.33%	17.83%	30.24%	30.45%	23.56%	20.60%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	131	1	2	3	3	12	4	6	10	6	1	3	4	26	16	3	0	2	8	7	1	4	3	6					
		1.07%	0.43%	0.35%	0.56%	1.03%	2.47%	1.70%	1.46%	1.05%	0.81%	0.43%	0.39%	0.82%	1.80%	1.28%	1.36%	0.00%	0.58%	1.03%	1.01%	0.49%	1.12%	0.91%	1.63%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	2144	46	123	158	78	75	29	80	165	136	48	129	73	209	196	37	45	57	105	79	38	61	68	109					
		17.53%	19.91%	21.28%	29.76%	26.80%	15.43%	12.34%	19.51%	17.30%	18.38%	20.78%	16.56%	15.05%	14.50%	15.71%	16.82%	15.41%	16.47%	13.51%	11.45%	18.54%	17.04%	20.54%	29.54%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	221	3	11	8	1	3	5	7	13	18	4	18	7	49	33	3	3	5	13	5	1	4	4	3					
		1.81%	1.30%	1.90%	1.51%	0.34%	0.62%	2.13%	1.71%	1.36%	2.43%	1.73%	2.31%	1.44%	3.40%	2.64%	1.36%	1.03%	1.45%	1.67%	0.72%	0.49%	1.12%	1.21%	0.81%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	4867	91	242	179	120	225	107	128	351	281	90	337	189	524	438	92	159	189	346	355	72	124	111	117					
		39.80%	39.39%	41.87%	33.71%	41.24%	46.30%	45.53%	31.22%	36.79%	37.97%	38.96%	43.26%	38.97%	36.36%	35.10%	41.82%	54.45%	54.62%	44.53%	51.45%	35.12%	34.64%	33.53%	31.71%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	58	1	4	2	3	3	0	3	5	4	2	4	3	7	7	2	3	1	3	1	0	0	0	0					
		0.47%	0.43%	0.69%	0.38%	1.03%	0.62%	0.00%	0.73%	0.52%	0.54%	0.87%	0.51%	0.62%	0.49%	0.56%	0.91%	1.03%	0.29%	0.39%	0.14%	0.00%	0.00%	0.00%	0.00%					
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
