Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																			
Дата голосования: 07.12.2003 0:00:00																																			
																																			
Наименование Избирательной комиссии:    Хоринская 																																			
																																			
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																			
																																			
		Сумма	УИК №766	УИК №767	УИК №768	УИК №769	УИК №770	УИК №771	УИК №772	УИК №773	УИК №774	УИК №775	УИК №776	УИК №777	УИК №778	УИК №779	УИК №780	УИК №781	УИК №782	УИК №783	УИК №784	УИК №785	УИК №786	УИК №787	УИК №788	УИК №789	УИК №790	УИК №791	УИК №792	УИК №793					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																			
18	"1. ""ЕДИНЕНИЕ"""	279	2	4	2	33	18	0	11	6	1	21	3	8	5	1	4	3	3	4	7	6	3	11	3	4	11	39	39	27					
		3.13%	3.12%	2.96%	3.17%	3.97%	4.56%	0.0%	3.26%	3.52%	0.90%	5.6%	3.03%	3.38%	1.97%	0.89%	4.44%	1.17%	1.82%	2.54%	3.82%	3.37%	1.79%	4.24%	2.63%	2.83%	3.71%	2.84%	2.53%	4.04%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	1081	9	23	4	70	28	8	23	13	40	9	13	27	23	10	2	33	53	21	15	20	29	19	7	7	21	204	258	92					
		12.14%	14.06%	17.03%	6.34%	8.43%	7.10%	5.83%	6.82%	7.64%	36.36%	2.4%	13.13%	11.44%	9.09%	8.92%	2.22%	12.89%	32.31%	13.37%	8.19%	11.23%	17.36%	7.33%	6.14%	4.96%	7.09%	14.86%	16.75%	13.77%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	208	6	4	3	26	11	4	4	4	2	5	1	4	5	4	0	4	6	2	2	3	4	5	1	3	11	36	32	16					
		2.33%	9.37%	2.96%	4.76%	3.13%	2.79%	2.91%	1.18%	2.35%	1.81%	1.33%	1.01%	1.69%	1.97%	3.57%	0.0%	1.56%	3.65%	1.27%	1.09%	1.68%	2.39%	1.93%	0.87%	2.12%	3.71%	2.62%	2.07%	2.39%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	101	2	6	1	9	0	1	3	2	1	2	1	0	5	3	2	1	4	1	1	3	1	3	1	2	2	21	15	8					
		1.13%	3.12%	4.44%	1.58%	1.08%	0.0%	0.72%	0.89%	1.17%	0.90%	0.53%	1.01%	0.0%	1.97%	2.67%	2.22%	0.39%	2.43%	0.63%	0.54%	1.68%	0.59%	1.15%	0.87%	1.41%	0.67%	1.53%	0.97%	1.19%					
22	"5. ""За Русь Святую"""	36	0	0	1	3	1	2	3	0	0	5	0	0	1	1	1	0	0	1	0	0	0	1	0	2	1	3	8	2					
		0.40%	0.0%	0.0%	1.58%	0.36%	0.25%	1.45%	0.89%	0.0%	0.0%	1.33%	0.0%	0.0%	0.39%	0.89%	1.11%	0.0%	0.0%	0.63%	0.0%	0.0%	0.0%	0.38%	0.0%	1.41%	0.33%	0.21%	0.51%	0.29%					
23	"6. ""Объединенная Российская партия ""Русь"""	25	0	0	0	1	3	0	0	0	0	1	1	2	1	0	2	0	0	0	0	1	0	4	0	0	0	6	1	2					
		0.28%	0.0%	0.0%	0.0%	0.12%	0.76%	0.0%	0.0%	0.0%	0.0%	0.26%	1.01%	0.84%	0.39%	0.0%	2.22%	0.0%	0.0%	0.0%	0.0%	0.56%	0.0%	1.54%	0.0%	0.0%	0.0%	0.43%	0.06%	0.29%					
24	"7. ""Новый курс - Автомобильная Россия"""	55	0	1	0	10	0	0	3	1	0	1	1	2	2	2	0	0	1	1	1	0	0	0	0	1	2	4	15	7					
		0.61%	0.0%	0.74%	0.0%	1.20%	0.0%	0.0%	0.89%	0.58%	0.0%	0.26%	1.01%	0.84%	0.79%	1.78%	0.0%	0.0%	0.60%	0.63%	0.54%	0.0%	0.0%	0.0%	0.0%	0.70%	0.67%	0.29%	0.97%	1.04%					
25	"8. ""Народно-республиканская партия России"""	24	0	0	0	2	1	0	0	0	0	1	0	1	0	1	0	2	0	1	0	1	2	1	0	0	0	4	6	1					
		0.26%	0.0%	0.0%	0.0%	0.24%	0.25%	0.0%	0.0%	0.0%	0.0%	0.26%	0.0%	0.42%	0.0%	0.89%	0.0%	0.78%	0.0%	0.63%	0.0%	0.56%	1.19%	0.38%	0.0%	0.0%	0.0%	0.29%	0.38%	0.14%					
26	"9. ""Российская экологическая партия ""Зеленые"""	12	0	0	1	0	1	1	0	0	0	1	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	3	2	0					
		0.13%	0.0%	0.0%	1.58%	0.0%	0.25%	0.72%	0.0%	0.0%	0.0%	0.26%	0.0%	0.0%	0.79%	0.89%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.21%	0.12%	0.0%					
27	"10. ""Аграрная партия России"""	879	0	9	11	58	49	61	43	60	5	37	7	32	8	6	16	66	11	19	8	6	54	2	55	36	34	58	78	50					
		9.87%	0.0%	6.66%	17.46%	6.98%	12.43%	44.52%	12.75%	35.29%	4.54%	9.86%	7.07%	13.55%	3.16%	5.35%	17.77%	25.78%	6.70%	12.10%	4.37%	3.37%	32.33%	0.77%	48.24%	25.53%	11.48%	4.22%	5.06%	7.48%					
28	"11. ""Истинные патриоты России"""	22	0	0	0	1	1	0	1	1	2	1	0	1	0	0	1	1	0	1	0	1	1	2	0	1	0	3	3	0					
		0.24%	0.0%	0.0%	0.0%	0.12%	0.25%	0.0%	0.29%	0.58%	1.81%	0.26%	0.0%	0.42%	0.0%	0.0%	1.11%	0.39%	0.0%	0.63%	0.0%	0.56%	0.59%	0.77%	0.0%	0.70%	0.0%	0.21%	0.19%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	80	0	0	1	1	10	0	4	0	0	4	0	3	5	2	4	0	0	0	3	5	0	1	0	0	4	17	13	3					
		0.89%	0.0%	0.0%	1.58%	0.12%	2.53%	0.0%	1.18%	0.0%	0.0%	1.06%	0.0%	1.27%	1.97%	1.78%	4.44%	0.0%	0.0%	0.0%	1.63%	2.80%	0.0%	0.38%	0.0%	0.0%	1.35%	1.23%	0.84%	0.44%					
30	"13. ""Демократическая партия России"""	38	0	1	1	7	2	1	0	0	0	2	2	1	1	0	1	0	1	0	0	1	0	2	1	0	3	3	6	2					
		0.42%	0.0%	0.74%	1.58%	0.84%	0.50%	0.72%	0.0%	0.0%	0.0%	0.53%	2.02%	0.42%	0.39%	0.0%	1.11%	0.0%	0.60%	0.0%	0.0%	0.56%	0.0%	0.77%	0.87%	0.0%	1.01%	0.21%	0.38%	0.29%					
31	"14. ""Великая Россия - Евразийский Союз"""	29	0	0	1	0	0	0	0	2	0	1	1	0	2	0	0	2	0	2	0	2	1	2	2	0	1	3	5	2					
		0.32%	0.0%	0.0%	1.58%	0.0%	0.0%	0.0%	0.0%	1.17%	0.0%	0.26%	1.01%	0.0%	0.79%	0.0%	0.0%	0.78%	0.0%	1.27%	0.0%	1.12%	0.59%	0.77%	1.75%	0.0%	0.33%	0.21%	0.32%	0.29%					
32	"15. ""Партия СЛОН"""	15	0	0	0	2	3	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	4	3	0					
		0.16%	0.0%	0.0%	0.0%	0.24%	0.76%	0.0%	0.0%	0.0%	0.0%	0.26%	1.01%	0.42%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.29%	0.19%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	211	0	2	1	25	8	1	5	2	0	12	0	10	8	3	1	3	5	5	6	2	0	7	2	3	5	41	41	13					
		2.37%	0.0%	1.48%	1.58%	3.01%	2.03%	0.72%	1.48%	1.17%	0.0%	3.2%	0.0%	4.23%	3.16%	2.67%	1.11%	1.17%	3.04%	3.18%	3.27%	1.12%	0.0%	2.70%	1.75%	2.12%	1.68%	2.98%	2.66%	1.94%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	52	0	0	0	1	3	0	1	2	0	4	0	6	4	0	1	4	0	2	1	1	0	2	0	0	3	7	4	6					
		0.58%	0.0%	0.0%	0.0%	0.12%	0.76%	0.0%	0.29%	1.17%	0.0%	1.06%	0.0%	2.54%	1.58%	0.0%	1.11%	1.56%	0.0%	1.27%	0.54%	0.56%	0.0%	0.77%	0.0%	0.0%	1.01%	0.51%	0.25%	0.89%					
35	"18. ""ЛДПР"""	666	8	9	2	58	45	6	22	6	3	19	10	20	21	19	8	5	1	8	8	26	4	42	2	2	44	90	135	43					
		7.48%	12.5%	6.66%	3.17%	6.98%	11.42%	4.37%	6.52%	3.52%	2.72%	5.06%	10.10%	8.47%	8.30%	16.96%	8.88%	1.95%	0.60%	5.09%	4.37%	14.60%	2.39%	16.21%	1.75%	1.41%	14.86%	6.55%	8.76%	6.43%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	484	2	14	0	39	17	3	37	7	12	13	3	10	10	5	2	23	7	13	7	7	4	18	3	6	15	81	84	42					
		5.43%	3.12%	10.37%	0.0%	4.69%	4.31%	2.18%	10.97%	4.11%	10.90%	3.46%	3.03%	4.23%	3.95%	4.46%	2.22%	8.98%	4.26%	8.28%	3.82%	3.93%	2.39%	6.94%	2.63%	4.25%	5.06%	5.90%	5.45%	6.28%					
37	"20. ""Политическая партия ""Единая Россия"""	2941	19	41	26	288	131	33	103	37	34	128	47	74	88	27	36	67	37	49	83	57	33	97	28	58	86	477	518	239					
		33.04%	29.68%	30.37%	41.26%	34.69%	33.24%	24.08%	30.56%	21.76%	30.90%	34.13%	47.47%	31.35%	34.78%	24.10%	40.0%	26.17%	22.56%	31.21%	45.35%	32.02%	19.76%	37.45%	24.56%	41.13%	29.05%	34.76%	33.63%	35.77%					
38	"21. ""Российская Конституционно-демократическая партия"""	20	0	0	0	3	1	0	1	0	1	3	0	1	0	1	1	0	0	0	1	0	0	1	0	0	1	4	1	0					
		0.22%	0.0%	0.0%	0.0%	0.36%	0.25%	0.0%	0.29%	0.0%	0.90%	0.8%	0.0%	0.42%	0.0%	0.89%	1.11%	0.0%	0.0%	0.0%	0.54%	0.0%	0.0%	0.38%	0.0%	0.0%	0.33%	0.29%	0.06%	0.0%					
39	"22. ""Развитие предпринимательства"""	19	0	0	0	2	1	0	2	1	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	2	5	3					
		0.21%	0.0%	0.0%	0.0%	0.24%	0.25%	0.0%	0.59%	0.58%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.39%	0.0%	0.0%	0.54%	0.0%	0.0%	0.38%	0.0%	0.0%	0.0%	0.14%	0.32%	0.44%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	1175	12	14	6	135	44	10	51	13	6	76	6	14	37	23	0	28	23	20	30	28	26	28	7	14	36	206	202	80					
		13.20%	18.75%	10.37%	9.52%	16.26%	11.16%	7.29%	15.13%	7.64%	5.45%	20.26%	6.06%	5.93%	14.62%	20.53%	0.0%	10.93%	14.02%	12.73%	16.39%	15.73%	15.56%	10.81%	6.14%	9.92%	12.16%	15.01%	13.11%	11.97%					
																																			
41	Против всех	161	1	1	0	10	3	3	20	5	2	11	0	11	9	1	6	5	2	2	4	1	2	3	1	1	4	19	22	12					
		1.80%	1.56%	0.74%	0.0%	1.20%	0.76%	2.18%	5.93%	2.94%	1.81%	2.93%	0.0%	4.66%	3.55%	0.89%	6.66%	1.95%	1.21%	1.27%	2.18%	0.56%	1.19%	1.15%	0.87%	0.70%	1.35%	1.38%	1.42%	1.79%					
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
