15	"Число открепительных удостоверений, выданных избирателям ТИК"	4	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	"Число открепительных удостоверений, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																																																	
18	Богданов Андрей Владимирович	98	1	1	0	0	3	2	1	1	0	0	0	0	0	5	1	2	1	7	0	4	0	0	9	1	1	1	0	1	1	2	3	3	2	0	0	1	1	0	1	2	10	4	0	5	0	0	0	9	4	0	0	2	1	2	2	1	0	0					
		0.88%	0.66%	0.48%	0.00%	0.00%	0.87%	1.05%	0.45%	0.81%	0.00%	0.00%	0.00%	0.00%	0.00%	1.16%	0.39%	1.71%	1.25%	1.04%	0.00%	1.87%	0.00%	0.00%	1.32%	0.69%	1.25%	1.47%	0.00%	0.99%	2.50%	1.43%	2.19%	0.73%	2.27%	0.00%	0.00%	0.81%	0.24%	0.00%	1.08%	1.67%	1.21%	1.73%	0.00%	1.00%	0.00%	0.00%	0.00%	1.26%	3.33%	0.00%	0.00%	0.91%	0.84%	1.46%	1.04%	0.88%	0.00%	0.00%					
19	Жириновский Владимир Вольфович	1668	14	31	22	12	61	48	20	10	6	8	21	13	6	61	41	17	13	101	16	31	23	16	95	19	18	19	18	22	8	22	19	67	3	8	18	35	44	9	13	13	123	37	27	82	16	12	1	135	19	23	18	23	22	17	19	16	25	12					
		14.98%	9.27%	14.76%	12.15%	10.43%	17.73%	25.26%	8.97%	8.13%	9.23%	21.05%	17.21%	17.11%	8.70%	14.15%	15.83%	14.53%	16.25%	14.96%	12.21%	14.49%	21.90%	17.02%	13.97%	13.10%	22.50%	27.94%	11.84%	21.78%	20.00%	15.71%	13.87%	16.26%	3.41%	8.33%	20.69%	28.23%	10.35%	16.98%	13.98%	10.83%	14.91%	16.02%	20.77%	16.43%	17.58%	17.14%	1.67%	18.96%	15.83%	17.83%	11.32%	10.45%	18.49%	12.41%	9.84%	14.16%	13.89%	12.90%					
20	Зюганов Геннадий Андреевич	2097	36	38	25	10	91	40	19	6	12	6	28	15	12	62	60	29	11	141	11	27	6	23	152	23	13	8	38	22	7	17	25	78	7	10	21	12	71	5	13	32	283	41	39	176	21	14	13	102	8	27	18	27	9	12	12	6	21	6					
		18.83%	23.84%	18.10%	13.81%	8.70%	26.45%	21.05%	8.52%	4.88%	18.46%	15.79%	22.95%	19.74%	17.39%	14.39%	23.17%	24.79%	13.75%	20.89%	8.40%	12.62%	5.71%	24.47%	22.35%	15.86%	16.25%	11.76%	25.00%	21.78%	17.50%	12.14%	18.25%	18.93%	7.95%	10.42%	24.14%	9.68%	16.71%	9.43%	13.98%	26.67%	34.30%	17.75%	30.00%	35.27%	23.08%	20.00%	21.67%	14.33%	6.67%	20.93%	11.32%	12.27%	7.56%	8.76%	6.22%	5.31%	11.67%	6.45%					
21	Медведев Дмитрий Анатольевич	7175	100	139	133	93	184	100	181	103	46	24	73	48	51	302	156	69	55	417	104	149	75	53	421	99	48	39	95	55	24	97	90	260	76	78	47	76	309	39	66	73	396	147	64	231	52	44	42	458	89	79	122	165	80	105	156	89	134	75					
		64.44%	66.23%	66.19%	73.48%	80.87%	53.49%	52.63%	81.17%	83.74%	70.77%	63.16%	59.84%	63.16%	73.91%	70.07%	60.23%	58.97%	68.75%	61.78%	79.39%	69.63%	71.43%	56.38%	61.91%	68.28%	60.00%	57.35%	62.50%	54.46%	60.00%	69.29%	65.69%	63.11%	86.36%	81.25%	54.02%	61.29%	72.71%	73.58%	70.97%	60.83%	48.00%	63.64%	49.23%	46.29%	57.14%	62.86%	70.00%	64.33%	74.17%	61.24%	76.73%	75.00%	67.23%	76.64%	80.83%	78.76%	74.44%	80.65%					
																																																																	
																																																																	
																																																																	
																																																																	
																																																																	
																																																																	
																																																																	
																																																																	
																																																																	
																																																																	
																																																																	
																																																																	
																																																																	
																																																																	
																																																																	
																																																																	
																																																																	
																																																																	
