Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации седьмого созыва																																									
Дата голосования: 18.09.2016																																									
																																									
Наименование Избирательной комиссии:    Рамонская																																									
																																									
Сводная таблица итогов голосования по федеральному избирательному округу																																									
																																									
		Сумма	УИК №3201	УИК №3202	УИК №3203	УИК №3204	УИК №3205	УИК №3206	УИК №3207	УИК №3208	УИК №3209	УИК №3210	УИК №3211	УИК №3212	УИК №3213	УИК №3214	УИК №3215	УИК №3216	УИК №3217	УИК №3218	УИК №3219	УИК №3220	УИК №3221	УИК №3222	УИК №3223	УИК №3224	УИК №3225	УИК №3226	УИК №3227	УИК №3228	УИК №3229	УИК №3230									
14	Число погашенных неиспользованных открепительных удостоверений	197	19	13	14	13	0	15	10	0	7	9	0	0	10	0	0	0	0	13	3	10	13	3	5	8	0	8	8	0	12	4									
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	40	3	7	2	4	0	0	4	2	3	0	0	0	2	0	0	0	0	0	1	1	5	0	0	0	0	0	2	0	1	3									
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																									
19	"1. ВСЕРОССИЙСКАЯ ПОЛИТИЧЕСКАЯ ПАРТИЯ ""РОДИНА"""	312	30	30	36	23	4	5	15	24	2	19	4	5	1	1	4	2	2	6	2	9	21	2	0	4	10	1	1	5	26	18									
		1.57%	4.37%	2.49%	4.12%	1.58%	3.25%	0.80%	1.55%	1.89%	0.21%	1.67%	1.81%	0.98%	0.17%	0.31%	1.70%	0.91%	0.92%	0.65%	0.56%	3.80%	2.02%	1.19%	0.00%	0.64%	1.96%	0.29%	0.19%	1.24%	1.74%	1.27%									
20	2. Политическая партия КОММУНИСТИЧЕСКАЯ ПАРТИЯ КОММУНИСТЫ РОССИИ	270	14	18	28	14	4	13	8	32	0	13	3	8	4	6	4	1	1	3	18	6	21	2	0	7	9	0	11	7	2	13									
		1.36%	2.04%	1.49%	3.20%	0.96%	3.25%	2.07%	0.83%	2.52%	0.00%	1.14%	1.36%	1.57%	0.68%	1.88%	1.70%	0.45%	0.46%	0.32%	5.04%	2.53%	2.02%	1.19%	0.00%	1.12%	1.76%	0.00%	2.04%	1.74%	0.13%	0.91%									
21	"3. Политическая партия ""Российская партия пенсионеров за справедливость"""	201	11	15	13	25	3	13	6	21	2	15	4	7	8	2	5	2	2	5	5	2	13	0	0	1	2	0	7	2	4	6									
		1.01%	1.60%	1.24%	1.49%	1.71%	2.44%	2.07%	0.62%	1.65%	0.21%	1.32%	1.81%	1.38%	1.36%	0.63%	2.13%	0.91%	0.92%	0.54%	1.40%	0.84%	1.25%	0.00%	0.00%	0.16%	0.39%	0.00%	1.30%	0.50%	0.27%	0.42%									
22	"4. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	14842	394	904	482	1132	52	439	760	854	806	858	139	386	481	259	176	165	160	689	243	145	620	152	129	541	372	321	397	315	1342	1129									
		74.82%	57.43%	75.02%	55.15%	77.64%	42.28%	69.90%	78.51%	67.19%	83.18%	75.53%	62.90%	75.83%	81.80%	80.94%	74.89%	75.00%	73.39%	74.41%	68.07%	61.18%	59.67%	90.48%	86.00%	86.70%	72.94%	93.59%	73.65%	78.16%	90.07%	79.40%									
23	"5. Политическая партия ""Российская экологическая партия ""Зеленые"""	82	3	5	9	4	0	2	6	8	7	5	0	0	0	5	2	0	1	13	1	0	1	0	0	0	1	0	2	2	0	5									
		0.41%	0.44%	0.41%	1.03%	0.27%	0.00%	0.32%	0.62%	0.63%	0.72%	0.44%	0.00%	0.00%	0.00%	1.56%	0.85%	0.00%	0.46%	1.40%	0.28%	0.00%	0.10%	0.00%	0.00%	0.00%	0.20%	0.00%	0.37%	0.50%	0.00%	0.35%									
24	"6. Политическая партия ""Гражданская Платформа"""	18	2	2	0	1	0	1	0	0	0	0	0	1	1	1	0	0	0	1	0	0	2	0	0	0	1	0	0	0	3	2									
		0.09%	0.29%	0.17%	0.00%	0.07%	0.00%	0.16%	0.00%	0.00%	0.00%	0.00%	0.00%	0.20%	0.17%	0.31%	0.00%	0.00%	0.00%	0.11%	0.00%	0.00%	0.19%	0.00%	0.00%	0.00%	0.20%	0.00%	0.00%	0.00%	0.20%	0.14%									
25	7. Политическая партия ЛДПР - Либерально-демократическая партия России	1100	60	51	77	60	25	51	63	96	17	73	22	26	27	8	14	24	19	50	15	9	93	5	2	36	37	4	42	20	18	56									
		5.55%	8.75%	4.23%	8.81%	4.12%	20.33%	8.12%	6.51%	7.55%	1.75%	6.43%	9.95%	5.11%	4.59%	2.50%	5.96%	10.91%	8.72%	5.40%	4.20%	3.80%	8.95%	2.98%	1.33%	5.77%	7.25%	1.17%	7.79%	4.96%	1.21%	3.94%									
26	"8. Политическая партия ""Партия народной свободы"" (ПАРНАС)"	59	3	6	3	2	1	3	3	2	1	2	0	1	1	0	0	0	0	1	0	0	14	0	0	1	0	0	0	0	1	14									
		0.30%	0.44%	0.50%	0.34%	0.14%	0.81%	0.48%	0.31%	0.16%	0.10%	0.18%	0.00%	0.20%	0.17%	0.00%	0.00%	0.00%	0.00%	0.11%	0.00%	0.00%	1.35%	0.00%	0.00%	0.16%	0.00%	0.00%	0.00%	0.00%	0.07%	0.98%									
27	"9. Всероссийская политическая партия ""ПАРТИЯ РОСТА"""	79	6	11	7	3	0	1	3	7	0	3	1	3	0	0	0	0	2	0	0	0	6	0	0	0	0	0	3	1	6	16									
		0.40%	0.87%	0.91%	0.80%	0.21%	0.00%	0.16%	0.31%	0.55%	0.00%	0.26%	0.45%	0.59%	0.00%	0.00%	0.00%	0.00%	0.92%	0.00%	0.00%	0.00%	0.58%	0.00%	0.00%	0.00%	0.00%	0.00%	0.56%	0.25%	0.40%	1.13%									
28	"10. Общественная организация Всероссийская политическая партия ""Гражданская Сила"""	9	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	1	1	0	0	0	0	1									
		0.05%	0.15%	0.17%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.28%	0.42%	0.10%	0.00%	0.00%	0.16%	0.20%	0.00%	0.00%	0.00%	0.00%	0.07%									
29	"11. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	90	11	7	6	10	0	3	3	5	4	3	1	1	0	0	0	1	2	6	0	1	11	0	0	2	3	0	2	0	1	7									
		0.45%	1.60%	0.58%	0.69%	0.69%	0.00%	0.48%	0.31%	0.39%	0.41%	0.26%	0.45%	0.20%	0.00%	0.00%	0.00%	0.45%	0.92%	0.65%	0.00%	0.42%	1.06%	0.00%	0.00%	0.32%	0.59%	0.00%	0.37%	0.00%	0.07%	0.49%									
30	"12. Политическая партия ""КОММУНИСТИЧЕСКАЯ ПАРТИЯ РОССИЙСКОЙ ФЕДЕРАЦИИ"""	2291	133	122	165	156	26	75	80	188	120	111	40	60	58	30	24	21	19	138	64	52	214	5	16	16	65	6	55	46	71	115									
		11.55%	19.39%	10.12%	18.88%	10.70%	21.14%	11.94%	8.26%	14.79%	12.38%	9.77%	18.10%	11.79%	9.86%	9.38%	10.21%	9.55%	8.72%	14.90%	17.93%	21.94%	20.60%	2.98%	10.67%	2.56%	12.75%	1.75%	10.20%	11.41%	4.77%	8.09%									
31	"13. Политическая партия ""ПАТРИОТЫ РОССИИ"""	40	0	0	3	4	0	1	2	4	1	1	0	4	1	0	0	0	0	5	0	1	3	0	0	0	0	0	1	0	4	5									
		0.20%	0.00%	0.00%	0.34%	0.27%	0.00%	0.16%	0.21%	0.31%	0.10%	0.09%	0.00%	0.79%	0.17%	0.00%	0.00%	0.00%	0.00%	0.54%	0.00%	0.42%	0.29%	0.00%	0.00%	0.00%	0.00%	0.00%	0.19%	0.00%	0.27%	0.35%									
32	14. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	303	10	19	29	24	5	16	11	20	6	18	2	5	6	5	5	4	9	9	8	9	13	2	3	7	5	11	7	5	12	18									
		1.53%	1.46%	1.58%	3.32%	1.65%	4.07%	2.55%	1.14%	1.57%	0.62%	1.58%	0.90%	0.98%	1.02%	1.56%	2.13%	1.82%	4.13%	0.97%	2.24%	3.80%	1.25%	1.19%	2.00%	1.12%	0.98%	3.21%	1.30%	1.24%	0.81%	1.27%									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
