Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																															
Дата голосования: 02.12.2007																																															
																																															
Наименование Избирательной комиссии:    Шербакульская																																															
																																															
Сводная таблица результатов выборов																																															
																																															
		Сумма	УИК №1883	УИК №1884	УИК №1885	УИК №1886	УИК №1887	УИК №1888	УИК №1889	УИК №1890	УИК №1891	УИК №1892	УИК №1893	УИК №1894	УИК №1895	УИК №1896	УИК №1897	УИК №1898	УИК №1899	УИК №1900	УИК №1901	УИК №1902	УИК №1903	УИК №1904	УИК №1905	УИК №1906	УИК №1907	УИК №1908	УИК №1909	УИК №1910	УИК №1911	УИК №1912	УИК №1913	УИК №1914	УИК №1915	УИК №1916	УИК №1917	УИК №1918	УИК №1919	УИК №1920	УИК №1921	УИК №1922					
		0.11%	0.07%	0.00%	0.08%	0.18%	0.00%	0.00%	0.49%	0.00%	0.00%	0.00%	0.24%	0.00%	0.00%	0.00%	0.00%	0.34%	0.92%	0.19%	0.00%	0.39%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.77%	0.00%	1.03%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	1630	173	146	201	66	15	17	103	16	6	24	85	12	70	42	22	24	5	55	23	31	25	22	109	5	44	55	17	3	4	15	33	12	14	2	44	34	1	12	8	35					
		11.66%	12.28%	11.39%	15.51%	12.11%	18.07%	12.78%	16.91%	15.84%	11.11%	23.53%	10.14%	10.34%	8.02%	28.00%	14.01%	8.19%	4.59%	10.56%	11.79%	12.06%	40.98%	14.67%	12.65%	5.21%	5.77%	20.75%	7.76%	7.14%	7.02%	12.71%	5.33%	8.00%	10.85%	4.08%	8.80%	26.15%	1.16%	9.23%	5.80%	11.99%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	70	7	12	15	2	0	1	1	0	0	0	1	0	8	0	0	0	0	5	2	4	0	0	3	0	4	0	0	1	0	1	0	0	0	0	2	0	0	0	0	1					
		0.50%	0.50%	0.94%	1.16%	0.37%	0.00%	0.75%	0.16%	0.00%	0.00%	0.00%	0.12%	0.00%	0.92%	0.00%	0.00%	0.00%	0.00%	0.96%	1.03%	1.56%	0.00%	0.00%	0.35%	0.00%	0.52%	0.00%	0.00%	2.38%	0.00%	0.85%	0.00%	0.00%	0.00%	0.00%	0.40%	0.00%	0.00%	0.00%	0.00%	0.34%					
23	6.Политическая партия «Партия социальной справедливости»	13	0	2	1	1	0	1	0	0	0	0	0	0	2	0	0	0	0	1	1	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0					
		0.09%	0.00%	0.16%	0.08%	0.18%	0.00%	0.75%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.23%	0.00%	0.00%	0.00%	0.00%	0.19%	0.51%	0.00%	0.00%	0.00%	0.12%	0.00%	0.13%	0.00%	0.00%	2.38%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.77%	0.00%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	1249	188	160	192	47	7	10	57	15	3	11	43	4	76	0	0	38	13	57	22	23	4	6	55	0	49	14	35	3	1	3	36	7	1	1	38	2	8	3	6	11					
		8.93%	13.34%	12.48%	14.81%	8.62%	8.43%	7.52%	9.36%	14.85%	5.56%	10.78%	5.13%	3.45%	8.71%	0.00%	0.00%	12.97%	11.93%	10.94%	11.28%	8.95%	6.56%	4.00%	6.38%	0.00%	6.42%	5.28%	15.98%	7.14%	1.75%	2.54%	5.82%	4.67%	0.78%	2.04%	7.60%	1.54%	9.30%	2.31%	4.35%	3.77%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	750	116	93	123	37	2	5	22	3	2	3	33	5	45	3	0	8	3	49	10	5	0	3	68	4	22	10	4	2	2	2	21	5	1	0	18	3	3	4	1	10					
		5.37%	8.23%	7.25%	9.49%	6.79%	2.41%	3.76%	3.61%	2.97%	3.70%	2.94%	3.94%	4.31%	5.15%	2.00%	0.00%	2.73%	2.75%	9.40%	5.13%	1.95%	0.00%	2.00%	7.89%	4.17%	2.88%	3.77%	1.83%	4.76%	3.51%	1.69%	3.39%	3.33%	0.78%	0.00%	3.60%	2.31%	3.49%	3.08%	0.72%	3.42%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	84	8	4	9	2	0	1	4	1	0	0	5	0	7	1	3	0	0	1	2	1	1	3	5	0	3	0	1	1	1	1	3	2	0	0	5	1	2	1	3	2					
		0.60%	0.57%	0.31%	0.69%	0.37%	0.00%	0.75%	0.66%	0.99%	0.00%	0.00%	0.60%	0.00%	0.80%	0.67%	1.91%	0.00%	0.00%	0.19%	1.03%	0.39%	1.64%	2.00%	0.58%	0.00%	0.39%	0.00%	0.46%	2.38%	1.75%	0.85%	0.48%	1.33%	0.00%	0.00%	1.00%	0.77%	2.33%	0.77%	2.17%	0.68%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	9510	867	803	697	359	58	86	394	63	43	62	585	92	617	104	130	217	82	310	127	187	28	115	576	86	620	171	152	30	44	92	501	107	110	46	360	90	71	105	111	212					
		68.03%	61.53%	62.64%	53.78%	65.87%	69.88%	64.66%	64.70%	62.38%	79.63%	60.78%	69.81%	79.31%	70.68%	69.33%	82.80%	74.06%	75.23%	59.50%	65.13%	72.76%	45.90%	76.67%	66.82%	89.58%	81.26%	64.53%	69.41%	71.43%	77.19%	77.97%	80.94%	71.33%	85.27%	93.88%	72.00%	69.23%	82.56%	80.77%	80.43%	72.60%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	64	5	8	10	1	1	0	6	0	0	0	3	1	4	0	0	0	0	2	0	1	2	0	5	0	4	0	1	0	2	1	1	1	0	0	1	0	0	1	0	3					
		0.46%	0.35%	0.62%	0.77%	0.18%	1.20%	0.00%	0.99%	0.00%	0.00%	0.00%	0.36%	0.86%	0.46%	0.00%	0.00%	0.00%	0.00%	0.38%	0.00%	0.39%	3.28%	0.00%	0.58%	0.00%	0.52%	0.00%	0.46%	0.00%	3.51%	0.85%	0.16%	0.67%	0.00%	0.00%	0.20%	0.00%	0.00%	0.77%	0.00%	1.03%					
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
