Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																												
Дата голосования: 04.12.2011																																												
																																												
Наименование Избирательной комиссии:    Шербакульская																																												
																																												
Сводная таблица результатов выборов																																												
																																												
		Сумма	УИК №1847	УИК №1848	УИК №1849	УИК №1850	УИК №1851	УИК №1852	УИК №1853	УИК №1854	УИК №1855	УИК №1856	УИК №1857	УИК №1858	УИК №1859	УИК №1860	УИК №1861	УИК №1862	УИК №1863	УИК №1864	УИК №1865	УИК №1866	УИК №1867	УИК №1868	УИК №1869	УИК №1870	УИК №1871	УИК №1872	УИК №1873	УИК №1874	УИК №1875	УИК №1876	УИК №1877	УИК №1878	УИК №1879	УИК №1880	УИК №1881	УИК №1882	УИК №1883					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	1468	150	197	225	54	12	9	67	12	7	54	10	122	0	0	21	23	62	28	3	1	0	118	2	103	17	22	2	55	13	10	2	40	1	2	3	8	13					
		11.56%	16.29%	15.93%	17.80%	9.66%	16.44%	6.92%	9.32%	12.12%	8.33%	6.26%	7.25%	13.74%	0.00%	0.00%	9.95%	23.47%	11.17%	16.18%	1.35%	1.49%	0.00%	14.17%	2.17%	17.37%	8.67%	11.76%	1.61%	9.17%	9.42%	7.87%	3.92%	8.81%	0.96%	2.67%	3.16%	5.59%	5.02%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	99	7	6	12	3	0	1	7	2	0	2	0	3	1	0	0	1	5	3	8	1	0	5	0	5	4	3	0	1	2	0	0	11	2	1	1	1	1					
		0.78%	0.76%	0.49%	0.95%	0.54%	0.00%	0.77%	0.97%	2.02%	0.00%	0.23%	0.00%	0.34%	0.81%	0.00%	0.00%	1.02%	0.90%	1.73%	3.60%	1.49%	0.00%	0.60%	0.00%	0.84%	2.04%	1.60%	0.00%	0.17%	1.45%	0.00%	0.00%	2.42%	1.92%	1.33%	1.05%	0.70%	0.39%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	2449	214	268	334	115	21	29	120	12	20	92	10	137	28	20	42	22	119	47	44	26	41	191	10	69	53	33	38	47	22	13	8	69	32	15	32	21	35					
		19.28%	23.24%	21.67%	26.42%	20.57%	28.77%	22.31%	16.69%	12.12%	23.81%	10.67%	7.25%	15.43%	22.76%	18.35%	19.91%	22.45%	21.44%	27.17%	19.82%	38.81%	42.27%	22.93%	10.87%	11.64%	27.04%	17.65%	30.65%	7.83%	15.94%	10.24%	15.69%	15.20%	30.77%	20.00%	33.68%	14.69%	13.51%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	159	16	27	24	3	0	3	15	1	0	0	0	12	0	0	2	0	10	4	1	3	2	7	0	14	0	0	1	5	0	0	1	2	2	0	1	0	3					
		1.25%	1.74%	2.18%	1.90%	0.54%	0.00%	2.31%	2.09%	1.01%	0.00%	0.00%	0.00%	1.35%	0.00%	0.00%	0.95%	0.00%	1.80%	2.31%	0.45%	4.48%	2.06%	0.84%	0.00%	2.36%	0.00%	0.00%	0.81%	0.83%	0.00%	0.00%	1.96%	0.44%	1.92%	0.00%	1.05%	0.00%	1.16%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	7209	405	570	490	334	37	72	451	67	47	642	107	524	92	86	133	42	284	68	143	34	40	438	77	348	111	105	71	453	94	95	38	278	60	51	48	95	179					
		56.76%	43.97%	46.08%	38.77%	59.75%	50.68%	55.38%	62.73%	67.68%	55.95%	74.48%	77.54%	59.01%	74.80%	78.90%	63.03%	42.86%	51.17%	39.31%	64.41%	50.75%	41.24%	52.58%	83.70%	58.68%	56.63%	56.15%	57.26%	75.50%	68.12%	74.80%	74.51%	61.23%	57.69%	68.00%	50.53%	66.43%	69.11%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	55	4	4	9	3	0	1	2	0	1	1	0	4	0	0	0	2	1	0	5	1	0	2	0	2	0	4	0	0	2	2	0	2	0	0	0	2	1					
		0.43%	0.43%	0.32%	0.71%	0.54%	0.00%	0.77%	0.28%	0.00%	1.19%	0.12%	0.00%	0.45%	0.00%	0.00%	0.00%	2.04%	0.18%	0.00%	2.25%	1.49%	0.00%	0.24%	0.00%	0.34%	0.00%	2.14%	0.00%	0.00%	1.45%	1.57%	0.00%	0.44%	0.00%	0.00%	0.00%	1.40%	0.39%					
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
