Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																																									
Дата голосования: 07.12.2003 0:00:00																																																									
																																																									
Наименование Избирательной комиссии:    Мензелинская																																																									
																																																									
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																																									
																																																									
		Сумма	УИК №1977	УИК №1978	УИК №1979	УИК №1980	УИК №1981	УИК №1982	УИК №1983	УИК №1984	УИК №1985	УИК №1986	УИК №1987	УИК №1988	УИК №1989	УИК №1990	УИК №1991	УИК №1992	УИК №1993	УИК №1994	УИК №1995	УИК №1996	УИК №1997	УИК №1998	УИК №1999	УИК №2000	УИК №2001	УИК №2002	УИК №2003	УИК №2004	УИК №2005	УИК №2006	УИК №2007	УИК №2008	УИК №2009	УИК №2010	УИК №2011	УИК №2012	УИК №2013	УИК №2014	УИК №2015	УИК №2016	УИК №2017	УИК №2018	УИК №2019	УИК №2020	УИК №2021	УИК №2022	УИК №2023	УИК №2024	УИК №2025	УИК №2026					
11	"Число открепительных удостоверений, полученных участковыми комиссиями"	207	0	0	0	0	8	0	0	0	2	0	0	0	0	2	8	0	10	0	0	0	5	5	4	0	1	0	0	6	4	0	0	1	0	3	1	2	2	0	10	30	20	0	8	5	12	5	5	20	15	13					
12	"Число открепительных удостоверений, выданных участковыми комиссиями"	156	0	0	0	0	2	0	0	0	2	0	0	0	0	2	8	0	8	0	0	0	4	3	4	0	1	0	0	5	4	0	0	1	0	3	0	2	2	0	6	30	12	0	7	5	6	1	5	10	15	8					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	267	1	2	3	3	5	1	3	1	4	1	1	1	4	1	4	2	7	1	2	3	7	0	4	1	2	0	4	5	3	2	1	0	2	5	1	5	2	2	8	7	5	4	8	6	1	4	101	11	10	6					
14	Число погашенных открепительных удостоверений	51	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	2	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	4	0	8	0	1	0	6	4	0	10	0	5					
15	Число открепительных удостоверений выданных ТИК	34	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	2	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	4	6	1	5	1	1	1	2	0	0	1	2					
16	Число утраченных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																																									
18	"1. ""ЕДИНЕНИЕ"""	301	1	0	1	0	4	0	15	4	1	0	0	6	7	8	9	3	13	3	0	2	10	1	6	2	3	6	0	11	12	4	5	4	12	1	3	4	5	8	7	23	14	8	6	12	0	14	13	10	15	5					
		1.58%	0.37%	0.0%	0.34%	0.0%	1.06%	0.0%	2.83%	5.40%	0.25%	0.0%	0.0%	3.03%	3.01%	3.98%	1.72%	1.38%	2.19%	1.91%	0.0%	0.57%	3.01%	0.93%	2.51%	0.65%	0.96%	5.88%	0.0%	3.24%	4.36%	1.31%	3.44%	1.71%	6.12%	0.22%	1.82%	1.44%	1.87%	3.2%	0.90%	2.12%	2.15%	1.41%	0.71%	1.46%	0.0%	2.06%	1.94%	1.39%	2.33%	0.59%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	80	0	0	0	0	3	1	3	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	2	1	2	0	0	2	1	4	0	1	1	0	0	0	5	4	4	9	3	3	3	6	0	3	6	4	4	3					
		0.42%	0.0%	0.0%	0.0%	0.0%	0.79%	0.88%	0.56%	0.0%	0.0%	0.0%	0.0%	0.0%	0.43%	0.0%	0.19%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.83%	0.32%	0.64%	0.0%	0.0%	0.58%	0.36%	1.31%	0.0%	0.42%	0.51%	0.0%	0.0%	0.0%	1.87%	1.6%	0.51%	0.83%	0.46%	0.53%	0.35%	0.73%	0.0%	0.44%	0.89%	0.55%	0.62%	0.35%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	180	0	0	0	0	4	0	5	1	0	0	2	0	3	2	5	2	4	2	4	0	1	2	1	1	1	0	1	9	3	0	2	2	1	1	2	1	2	3	7	7	19	8	18	12	0	16	8	4	7	7					
		0.94%	0.0%	0.0%	0.0%	0.0%	1.06%	0.0%	0.94%	1.35%	0.0%	0.0%	0.70%	0.0%	1.29%	0.99%	0.95%	0.92%	0.67%	1.27%	4.70%	0.0%	0.30%	1.86%	0.41%	0.32%	0.32%	0.0%	1.04%	2.65%	1.09%	0.0%	1.37%	0.85%	0.51%	0.22%	1.21%	0.36%	0.74%	1.2%	0.90%	0.64%	2.92%	1.41%	2.15%	1.46%	0.0%	2.35%	1.19%	0.55%	1.08%	0.83%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	176	1	0	0	0	4	1	4	1	0	2	1	3	1	2	3	2	16	1	2	2	2	1	1	0	2	0	1	4	3	1	3	3	4	4	2	4	1	0	7	13	8	7	8	6	0	10	9	8	9	9					
		0.92%	0.37%	0.0%	0.0%	0.0%	1.06%	0.88%	0.75%	1.35%	0.0%	0.65%	0.35%	1.51%	0.43%	0.99%	0.57%	0.92%	2.69%	0.63%	2.35%	0.57%	0.60%	0.93%	0.41%	0.0%	0.64%	0.0%	1.04%	1.17%	1.09%	0.32%	2.06%	1.28%	2.04%	0.89%	1.21%	1.44%	0.37%	0.0%	0.90%	1.20%	1.23%	1.23%	0.95%	0.73%	0.0%	1.47%	1.34%	1.11%	1.39%	1.06%					
22	"5. ""За Русь Святую"""	45	0	0	0	0	1	1	4	0	0	0	0	0	0	1	2	0	2	1	1	0	1	0	1	0	0	0	0	2	1	0	0	0	0	2	0	0	0	0	4	5	4	1	3	2	0	1	3	0	2	0					
		0.23%	0.0%	0.0%	0.0%	0.0%	0.26%	0.88%	0.75%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.49%	0.38%	0.0%	0.33%	0.63%	1.17%	0.0%	0.30%	0.0%	0.41%	0.0%	0.0%	0.0%	0.0%	0.58%	0.36%	0.0%	0.0%	0.0%	0.0%	0.44%	0.0%	0.0%	0.0%	0.0%	0.51%	0.46%	0.61%	0.17%	0.35%	0.24%	0.0%	0.14%	0.44%	0.0%	0.31%	0.0%					
23	"6. ""Объединенная Российская партия ""Русь"""	29	0	0	0	0	2	0	1	1	0	0	1	0	0	0	0	1	3	0	0	0	0	0	0	2	0	0	0	1	1	0	1	0	0	0	1	0	0	0	3	3	1	0	0	0	0	1	1	2	3	0					
		0.15%	0.0%	0.0%	0.0%	0.0%	0.53%	0.0%	0.18%	1.35%	0.0%	0.0%	0.35%	0.0%	0.0%	0.0%	0.0%	0.46%	0.50%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.65%	0.0%	0.0%	0.0%	0.29%	0.36%	0.0%	0.68%	0.0%	0.0%	0.0%	0.60%	0.0%	0.0%	0.0%	0.38%	0.27%	0.15%	0.0%	0.0%	0.0%	0.0%	0.14%	0.14%	0.27%	0.46%	0.0%					
24	"7. ""Новый курс - Автомобильная Россия"""	82	0	0	0	0	3	2	2	1	0	0	1	0	0	0	3	0	3	1	0	0	1	0	1	0	1	0	0	5	1	0	1	0	3	0	1	1	0	0	9	8	7	1	5	3	0	3	2	1	2	10					
		0.43%	0.0%	0.0%	0.0%	0.0%	0.79%	1.76%	0.37%	1.35%	0.0%	0.0%	0.35%	0.0%	0.0%	0.0%	0.57%	0.0%	0.50%	0.63%	0.0%	0.0%	0.30%	0.0%	0.41%	0.0%	0.32%	0.0%	0.0%	1.47%	0.36%	0.0%	0.68%	0.0%	1.53%	0.0%	0.60%	0.36%	0.0%	0.0%	1.15%	0.73%	1.07%	0.17%	0.59%	0.36%	0.0%	0.44%	0.29%	0.13%	0.31%	1.18%					
25	"8. ""Народно-республиканская партия России"""	142	0	2	0	0	3	0	7	1	1	0	6	12	3	0	2	0	6	2	0	3	0	1	11	1	0	3	1	7	9	1	0	0	1	0	1	4	3	0	1	3	6	2	2	5	0	13	4	8	2	5					
		0.74%	0.0%	0.85%	0.0%	0.0%	0.79%	0.0%	1.32%	1.35%	0.25%	0.0%	2.12%	6.06%	1.29%	0.0%	0.38%	0.0%	1.01%	1.27%	0.0%	0.86%	0.0%	0.93%	4.60%	0.32%	0.0%	2.94%	1.04%	2.06%	3.27%	0.32%	0.0%	0.0%	0.51%	0.0%	0.60%	1.44%	1.12%	0.0%	0.12%	0.27%	0.92%	0.35%	0.23%	0.60%	0.0%	1.91%	0.59%	1.11%	0.31%	0.59%					
26	"9. ""Российская экологическая партия ""Зеленые"""	22	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	4	1	2	3	2	0	1	0	1	0	1					
		0.11%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.18%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.49%	0.19%	0.0%	0.16%	0.63%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.68%	0.0%	0.0%	0.0%	0.60%	0.0%	0.0%	0.0%	0.0%	0.36%	0.15%	0.35%	0.35%	0.24%	0.0%	0.14%	0.0%	0.13%	0.0%	0.11%					
27	"10. ""Аграрная партия России"""	270	1	0	0	0	2	1	11	0	2	0	2	1	8	2	5	15	21	5	4	0	12	1	3	5	2	0	0	12	10	2	4	2	7	3	8	3	4	7	10	10	6	8	4	4	16	7	7	9	11	13					
		1.41%	0.37%	0.0%	0.0%	0.0%	0.53%	0.88%	2.07%	0.0%	0.50%	0.0%	0.70%	0.50%	3.44%	0.99%	0.95%	6.94%	3.54%	3.18%	4.70%	0.0%	3.61%	0.93%	1.25%	1.62%	0.64%	0.0%	0.0%	3.53%	3.63%	0.65%	2.75%	0.85%	3.57%	0.67%	4.87%	1.08%	1.49%	2.8%	1.28%	0.92%	0.92%	1.41%	0.47%	0.48%	1.85%	1.03%	1.04%	1.25%	1.71%	1.54%					
28	"11. ""Истинные патриоты России"""	51	0	0	0	0	0	0	2	0	0	0	0	1	2	0	0	0	5	1	0	0	1	2	0	1	1	0	0	2	2	1	0	0	0	0	0	0	3	3	6	0	1	1	4	0	0	3	2	2	3	2					
		0.26%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.37%	0.0%	0.0%	0.0%	0.0%	0.50%	0.86%	0.0%	0.0%	0.0%	0.84%	0.63%	0.0%	0.0%	0.30%	1.86%	0.0%	0.32%	0.32%	0.0%	0.0%	0.58%	0.72%	0.32%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.12%	1.2%	0.77%	0.0%	0.15%	0.17%	0.47%	0.0%	0.0%	0.44%	0.29%	0.27%	0.46%	0.23%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	104	0	0	1	0	2	0	2	0	0	0	0	0	0	0	12	1	3	1	0	0	4	0	2	1	0	1	1	5	1	1	2	1	0	2	0	0	0	3	4	15	2	2	9	7	0	7	1	4	5	2					
		0.54%	0.0%	0.0%	0.34%	0.0%	0.53%	0.0%	0.37%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	2.29%	0.46%	0.50%	0.63%	0.0%	0.0%	1.20%	0.0%	0.83%	0.32%	0.0%	0.98%	1.04%	1.47%	0.36%	0.32%	1.37%	0.42%	0.0%	0.44%	0.0%	0.0%	0.0%	1.2%	0.51%	1.38%	0.30%	0.35%	1.07%	0.85%	0.0%	1.03%	0.14%	0.55%	0.77%	0.23%					
30	"13. ""Демократическая партия России"""	35	0	0	1	0	1	0	1	0	0	0	0	3	0	1	0	0	3	0	0	0	0	1	0	1	1	1	0	0	0	1	0	0	0	0	0	2	1	0	1	2	1	2	0	3	0	1	2	1	2	2					
		0.18%	0.0%	0.0%	0.34%	0.0%	0.26%	0.0%	0.18%	0.0%	0.0%	0.0%	0.0%	1.51%	0.0%	0.49%	0.0%	0.0%	0.50%	0.0%	0.0%	0.0%	0.0%	0.93%	0.0%	0.32%	0.32%	0.98%	0.0%	0.0%	0.0%	0.32%	0.0%	0.0%	0.0%	0.0%	0.0%	0.72%	0.37%	0.0%	0.12%	0.18%	0.15%	0.35%	0.0%	0.36%	0.0%	0.14%	0.29%	0.13%	0.31%	0.23%					
31	"14. ""Великая Россия - Евразийский Союз"""	37	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	2	1	0	0	3	0	1	1	0	1	0	0	0	0	1	1	3	4	0	1	2	0	2	3	5	1	1					
		0.19%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.18%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.63%	0.0%	0.0%	0.30%	0.0%	0.41%	0.65%	0.32%	0.0%	0.0%	0.88%	0.0%	0.32%	0.68%	0.0%	0.51%	0.0%	0.0%	0.0%	0.0%	0.4%	0.12%	0.27%	0.61%	0.0%	0.11%	0.24%	0.0%	0.29%	0.44%	0.69%	0.15%	0.11%					
32	"15. ""Партия СЛОН"""	30	0	0	0	0	0	0	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	3	1	0	1	1	2	2	0	0	0	2	0	6	1	0	0	3	0	2	1	0	0	1					
		0.15%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.56%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.19%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.88%	0.36%	0.0%	0.68%	0.42%	1.02%	0.44%	0.0%	0.0%	0.0%	0.8%	0.0%	0.55%	0.15%	0.0%	0.0%	0.36%	0.0%	0.29%	0.14%	0.0%	0.0%	0.11%					
33	"16. ""Родина"" (народно-патриотический союз)"""	526	1	0	6	0	3	0	10	0	2	3	0	2	8	2	9	4	19	2	1	1	6	1	4	10	1	1	2	4	2	16	3	5	3	8	3	1	3	8	31	55	42	31	32	27	0	16	24	30	34	50					
		2.76%	0.37%	0.0%	2.09%	0.0%	0.79%	0.0%	1.89%	0.0%	0.50%	0.98%	0.0%	1.01%	3.44%	0.99%	1.72%	1.85%	3.20%	1.27%	1.17%	0.28%	1.80%	0.93%	1.67%	3.25%	0.32%	0.98%	2.08%	1.17%	0.72%	5.26%	2.06%	2.14%	1.53%	1.78%	1.82%	0.36%	1.12%	3.2%	3.99%	5.07%	6.47%	5.47%	3.83%	3.28%	0.0%	2.35%	3.58%	4.18%	5.28%	5.93%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	101	0	0	1	0	6	0	5	3	0	0	1	1	1	1	0	1	8	0	3	1	0	0	0	3	0	1	5	2	4	1	1	1	0	1	1	2	3	6	3	2	4	4	2	2	0	2	1	6	8	4					
		0.53%	0.0%	0.0%	0.34%	0.0%	1.59%	0.0%	0.94%	4.05%	0.0%	0.0%	0.35%	0.50%	0.43%	0.49%	0.0%	0.46%	1.34%	0.0%	3.52%	0.28%	0.0%	0.0%	0.0%	0.97%	0.0%	0.98%	5.20%	0.58%	1.45%	0.32%	0.68%	0.42%	0.0%	0.22%	0.60%	0.72%	1.12%	2.4%	0.38%	0.18%	0.61%	0.70%	0.23%	0.24%	0.0%	0.29%	0.14%	0.83%	1.24%	0.47%					
35	"18. ""ЛДПР"""	1140	1	1	15	0	11	12	17	7	0	5	2	2	5	4	29	1	32	2	4	2	26	5	7	15	9	3	0	20	3	11	9	15	9	13	1	5	5	6	82	110	56	63	79	87	0	60	70	68	54	97					
		5.99%	0.37%	0.42%	5.24%	0.0%	2.92%	10.61%	3.21%	9.45%	0.0%	1.64%	0.70%	1.01%	2.15%	1.99%	5.54%	0.46%	5.39%	1.27%	4.70%	0.57%	7.83%	4.67%	2.92%	4.88%	2.90%	2.94%	0.0%	5.89%	1.09%	3.61%	6.20%	6.43%	4.59%	2.90%	0.60%	1.81%	1.87%	2.4%	10.56%	10.15%	8.62%	11.13%	9.47%	10.59%	0.0%	8.83%	10.46%	9.49%	8.39%	11.52%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	835	1	2	4	3	38	3	31	1	7	0	7	3	6	3	12	7	45	6	5	1	32	9	9	11	3	5	1	17	8	11	1	7	5	27	4	4	9	6	51	67	34	37	41	51	0	24	28	67	39	42					
		4.39%	0.37%	0.85%	1.39%	3.94%	10.10%	2.65%	5.86%	1.35%	1.76%	0.0%	2.48%	1.51%	2.58%	1.49%	2.29%	3.24%	7.58%	3.82%	5.88%	0.28%	9.63%	8.41%	3.76%	3.58%	0.96%	4.90%	1.04%	5.01%	2.90%	3.61%	0.68%	3.00%	2.55%	6.04%	2.43%	1.44%	3.37%	2.4%	6.57%	6.18%	5.23%	6.53%	4.91%	6.21%	0.0%	3.53%	4.18%	9.35%	6.06%	4.98%					
37	"20. ""Политическая партия ""Единая Россия"""	10850	222	222	231	63	218	85	251	26	363	274	235	141	154	141	343	158	196	90	50	318	188	65	143	235	251	72	71	142	173	208	78	150	106	333	98	202	179	143	357	478	262	222	416	426	378	354	358	314	268	399					
		57.05%	82.83%	94.87%	80.76%	82.89%	57.97%	75.22%	47.44%	35.13%	91.43%	90.13%	83.33%	71.21%	66.37%	70.14%	65.58%	73.14%	33.05%	57.32%	58.82%	92.17%	56.62%	60.74%	59.83%	76.54%	80.96%	70.58%	73.95%	41.88%	62.90%	68.42%	53.79%	64.37%	54.08%	74.49%	59.75%	73.18%	67.04%	57.2%	46.00%	44.13%	40.36%	39.22%	49.88%	51.88%	43.90%	52.13%	53.51%	43.85%	41.67%	47.38%					
38	"21. ""Российская Конституционно-демократическая партия"""	58	0	1	0	0	0	0	2	0	1	0	0	0	0	0	6	0	2	0	0	0	5	0	1	0	0	0	1	3	0	1	0	2	1	1	0	4	1	3	2	3	1	3	1	0	0	2	5	2	2	2					
		0.30%	0.0%	0.42%	0.0%	0.0%	0.0%	0.0%	0.37%	0.0%	0.25%	0.0%	0.0%	0.0%	0.0%	0.0%	1.14%	0.0%	0.33%	0.0%	0.0%	0.0%	1.50%	0.0%	0.41%	0.0%	0.0%	0.0%	1.04%	0.88%	0.0%	0.32%	0.0%	0.85%	0.51%	0.22%	0.0%	1.44%	0.37%	1.2%	0.25%	0.27%	0.15%	0.53%	0.11%	0.0%	0.0%	0.29%	0.74%	0.27%	0.31%	0.23%					
39	"22. ""Развитие предпринимательства"""	56	0	0	0	0	2	0	6	0	0	0	0	0	0	0	0	0	2	1	0	0	2	0	1	0	0	0	0	1	0	5	0	1	1	1	1	0	0	1	3	2	3	4	6	4	0	0	1	2	5	1					
		0.29%	0.0%	0.0%	0.0%	0.0%	0.53%	0.0%	1.13%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.33%	0.63%	0.0%	0.0%	0.60%	0.0%	0.41%	0.0%	0.0%	0.0%	0.0%	0.29%	0.0%	1.64%	0.0%	0.42%	0.51%	0.22%	0.60%	0.0%	0.0%	0.4%	0.38%	0.18%	0.46%	0.70%	0.71%	0.48%	0.0%	0.0%	0.14%	0.27%	0.77%	0.11%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	2266	5	5	20	4	33	5	80	11	15	16	16	11	24	30	43	14	144	19	0	7	13	13	31	14	17	4	3	35	22	23	20	18	22	36	14	15	23	13	142	179	119	98	150	107	52	109	88	132	124	128					
		11.91%	1.86%	2.13%	6.99%	5.26%	8.77%	4.42%	15.12%	14.86%	3.77%	5.26%	5.67%	5.55%	10.34%	14.92%	8.22%	6.48%	24.28%	12.10%	0.0%	2.02%	3.91%	12.14%	12.97%	4.56%	5.48%	3.92%	3.12%	10.32%	8.0%	7.56%	13.79%	7.72%	11.22%	8.05%	8.53%	5.43%	8.61%	5.2%	18.29%	16.52%	18.33%	17.31%	17.98%	13.03%	6.03%	16.05%	13.15%	18.43%	19.28%	15.20%					
																																																									
41	Против всех	705	0	0	2	1	9	1	19	3	4	4	2	5	8	3	19	6	45	5	2	7	10	5	3	2	5	4	0	27	8	6	8	4	6	8	6	3	17	14	29	54	28	31	34	34	51	22	30	36	28	47					
		3.70%	0.0%	0.0%	0.69%	1.31%	2.39%	0.88%	3.59%	4.05%	1.00%	1.31%	0.70%	2.52%	3.44%	1.49%	3.63%	2.77%	7.58%	3.18%	2.35%	2.02%	3.01%	4.67%	1.25%	0.65%	1.61%	3.92%	0.0%	7.96%	2.90%	1.97%	5.51%	1.71%	3.06%	1.78%	3.65%	1.08%	6.36%	5.6%	3.73%	4.98%	4.31%	5.47%	4.07%	4.14%	5.92%	3.24%	4.48%	5.02%	4.35%	5.58%					
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
